kom2024,navn,periode,t0,t1,fylke,landsdel,sent_klasse,sent_indeks,estimert,reform_2017_20,vekt_stemmer_t0,ap_t0,ap_t1,d_ap,frp_t0,frp_t1,d_frp,h_t0,h_t1,d_h,krf_t0,krf_t1,d_krf,sp_t0,sp_t1,d_sp,sv_t0,sv_t1,d_sv,v_t0,v_t1,d_v,mdg_t0,mdg_t1,d_mdg,rodt_t0,rodt_t1,d_rodt,andre_t0,andre_t1,d_andre,bef_t0,ln_bef_t0,vekst4_pst,vekst10_pst,d_ap_forrige,d_sp_forrige,d_h_forrige,h_resid_forrige,par
1127,Randaberg,2003-2007,2003,2007,Rogaland,Vestlandet,3,867,False,0,4149.0,37.02,33.47,-3.55,17.93,18.41,0.48,11.86,16.93,5.07,14.75,16.34,1.59,7.5,7.68,0.18,6.0,2.6,-3.4,4.94,4.57,-0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8998.0,9.1048,5.5901,12.5044,13.91,-7.53,-5.41,-3.845124210436375,1999-2003→2003-2007
1130,Strand,2003-2007,2003,2007,Rogaland,Vestlandet,3,787,False,0,4274.0,28.92,22.98,-5.94,18.86,18.65,-0.21,12.03,14.44,2.41,19.98,22.44,2.46,8.7,11.21,2.51,7.42,5.27,-2.15,4.09,5.01,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10298.0,9.2397,3.457,8.8031,1.25,2.02,-3.55,-1.6469435533757766,1999-2003→2003-2007
1133,Hjelmeland,2003-2007,2003,2007,Rogaland,Vestlandet,5,593,False,0,1280.0,12.27,17.72,5.45,7.27,7.73,0.46,13.52,12.91,-0.61,27.19,18.89,-8.3,25.31,35.01,9.7,5.86,3.57,-2.29,8.59,4.16,-4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2708.0,7.904,-0.0369,-1.9913,4.38,-2.41,2.72,5.190542907188402,1999-2003→2003-2007
1134,Suldal,2003-2007,2003,2007,Rogaland,Vestlandet,6,518,False,0,1803.0,21.52,19.92,-1.6,0.0,6.22,6.22,6.71,5.07,-1.64,17.75,15.55,-2.2,30.56,34.87,4.31,14.64,13.95,-0.69,8.82,4.42,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3923.0,8.2746,-1.249,-5.6503,1.8,3.49,-0.69,1.5180777242520853,1999-2003→2003-2007
1135,Sauda,2003-2007,2003,2007,Rogaland,Vestlandet,5,604,False,0,2569.0,45.0,51.81,6.81,10.59,10.01,-0.58,16.74,16.45,-0.29,5.72,6.4,0.68,10.78,6.32,-4.46,8.17,4.97,-3.2,3.0,4.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4915.0,8.5,-3.7233,-8.4011,7.62,-1.55,-0.87,3.5142964803986496,1999-2003→2003-2007
1144,Kvitsøy,2003-2007,2003,2007,Rogaland,Vestlandet,6,525,False,0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,519.0,6.2519,1.5414,1.7375,0.0,0.0,0.0,-0.1787845096612198,1999-2003→2003-2007
1145,Bokn,2003-2007,2003,2007,Rogaland,Vestlandet,5,624,False,0,371.0,19.95,33.41,13.46,0.0,0.0,0.0,38.01,26.15,-11.86,9.97,5.33,-4.64,32.08,35.11,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,6.6399,3.6601,2.8534,0.87,-1.25,8.49,15.96101641647369,1999-2003→2003-2007
1146,Tysvær,2003-2007,2003,2007,Rogaland,Vestlandet,4,724,False,0,3739.0,21.21,19.21,-2.0,20.65,23.79,3.14,17.01,19.93,2.92,14.87,14.05,-0.82,14.09,14.68,0.59,8.08,4.34,-3.74,4.09,4.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9092.0,9.1152,4.6304,13.3445,-0.63,1.49,-2.39,1.0714654010333993,1999-2003→2003-2007
1149,Karmøy,2003-2007,2003,2007,Rogaland,Vestlandet,4,758,False,0,15737.0,18.19,20.8,2.61,34.56,35.91,1.35,8.91,10.92,2.01,22.13,20.86,-1.27,3.53,2.98,-0.55,6.42,3.04,-3.38,3.25,3.44,0.19,0.0,0.0,0.0,0.18,0.0,-0.18,2.82,2.06,-0.76,37199.0,10.524,3.0915,6.4038,-3.35,0.07,-4.64,-3.0088497268153764,1999-2003→2003-2007
1151,Utsira,2003-2007,2003,2007,Rogaland,Vestlandet,6,293,False,0,129.0,43.41,0.0,-43.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.59,100.0,43.41,224.0,5.4116,-4.4643,0.0,9.85,0.0,0.0,2.034597300798084,1999-2003→2003-2007
1160,Vindafjord,2003-2007,2003,2007,Rogaland,Vestlandet,5,643,False,0,3400.0,18.88,18.33,-0.55,6.47,13.25,6.78,16.18,17.79,1.61,11.62,10.74,-0.88,24.71,36.21,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.15,3.68,-18.47,8130.0,9.0033,-0.2337,0.0247,-0.47,8.26,3.2,5.78438927706422,1999-2003→2003-2007
1505,Kristiansund,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,4,749,False,0,9500.0,30.87,46.07,15.2,13.15,18.57,5.42,32.47,17.92,-14.55,4.13,3.35,-0.78,3.62,5.59,1.97,6.83,2.45,-4.38,4.94,3.92,-1.02,0.0,0.0,0.0,1.18,2.12,0.94,2.81,0.0,-2.81,22368.0,10.0154,0.6885,2.0203,-3.57,-1.43,-5.27,3.412327080127165,1999-2003→2003-2007
1506,Molde,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,4,740,False,1,12987.0,19.8,21.46,1.66,14.54,15.27,0.73,29.98,27.08,-2.9,9.82,9.69,-0.13,10.03,11.13,1.1,11.1,7.49,-3.61,4.13,6.36,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.62,1.52,0.9,29158.0,10.2805,0.3224,2.3298,-3.68,-3.35,7.55,11.884248218548077,1999-2003→2003-2007
1508,Ålesund,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,3,800,False,1,18956.0,17.09,20.76,3.67,28.89,26.72,-2.17,14.15,17.87,3.72,10.99,10.02,-0.97,3.63,4.06,0.43,8.25,4.35,-3.9,3.13,5.51,2.38,0.0,0.0,0.0,0.67,0.98,0.31,13.2,9.73,-3.47,46655.0,10.7505,3.7767,8.9859,0.49,-0.85,-4.52,-1.8718272452764775,1999-2003→2003-2007
1511,Vanylven,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,6,535,False,0,1776.0,16.22,16.72,0.5,17.57,19.39,1.82,8.28,9.81,1.53,14.58,24.66,10.08,17.34,14.12,-3.22,5.12,0.0,-5.12,5.97,8.9,2.93,0.0,0.0,0.0,0.0,0.0,0.0,14.92,6.41,-8.51,3820.0,8.248,-7.4346,-4.5356,-5.46,0.52,-5.91,-1.9773768097815827,1999-2003→2003-2007
1514,Sande,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,6,560,False,0,1345.0,9.81,8.44,-1.37,13.98,14.44,0.46,20.45,26.52,6.07,8.55,8.74,0.19,15.39,17.11,1.72,11.67,2.15,-9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.15,22.59,2.44,2599.0,7.8629,-2.8088,-19.4515,-3.55,9.83,-5.6,1.822333663500408,1999-2003→2003-2007
1515,Herøy (Møre og Romsdal),2003-2007,2003,2007,Møre og Romsdal,Vestlandet,5,664,False,0,3497.0,26.62,14.78,-11.84,12.04,10.98,-1.06,16.3,44.04,27.74,12.9,16.53,3.63,2.4,0.0,-2.4,4.43,0.0,-4.43,3.77,2.51,-1.26,0.0,0.0,0.0,0.0,0.0,0.0,21.53,11.16,-10.37,8355.0,9.0306,-0.4069,-0.108,-3.98,-1.0,1.0,4.035380732885873,1999-2003→2003-2007
1516,Ulstein,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,4,719,False,0,2896.0,23.2,26.16,2.96,16.99,19.54,2.55,23.1,22.07,-1.03,17.27,14.99,-2.28,6.25,6.28,0.03,6.49,3.87,-2.62,6.7,5.81,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,6721.0,8.813,1.7854,8.6736,3.84,-1.51,-5.75,0.4693549416915177,1999-2003→2003-2007
1517,Hareid,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,4,683,False,0,2241.0,10.17,13.45,3.28,26.6,20.07,-6.53,11.24,18.35,7.11,8.43,5.12,-3.31,0.0,0.0,0.0,4.11,3.22,-0.89,29.14,15.92,-13.22,0.0,0.0,0.0,0.0,0.0,0.0,10.31,23.86,13.55,4730.0,8.4617,-1.1628,-0.722,1.51,-6.16,-4.01,-1.175480483714204,1999-2003→2003-2007
1520,Ørsta,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,4,718,False,0,4554.0,17.5,22.95,5.45,24.92,29.86,4.94,7.03,5.63,-1.4,9.35,10.76,1.41,23.47,20.23,-3.24,11.35,5.28,-6.07,6.37,5.3,-1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10269.0,9.2369,-1.042,-1.6549,-1.3,0.13,-3.4,-2.2181133867683656,1999-2003→2003-2007
1525,Stranda,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,5,628,False,0,2328.0,11.3,8.95,-2.35,36.21,47.45,11.24,11.3,7.71,-3.59,11.98,7.43,-4.55,13.53,17.22,3.69,6.66,3.25,-3.41,9.02,6.74,-2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,4705.0,8.4564,-4.3571,-2.0035,-2.58,-6.66,-8.46,-3.860668127981114,1999-2003→2003-2007
1528,Sykkylven,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,4,695,False,0,3297.0,14.89,14.67,-0.22,27.75,25.05,-2.7,12.59,17.36,4.77,18.05,18.22,0.17,13.65,13.35,-0.3,6.82,5.06,-1.76,6.25,6.29,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7424.0,8.9125,0.5792,5.2283,-3.12,0.61,-10.14,-5.338299611707771,1999-2003→2003-2007
1531,Sula,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,4,737,False,0,3305.0,13.52,17.01,3.49,38.46,36.08,-2.38,13.74,8.53,-5.21,13.89,13.04,-0.85,3.42,2.47,-0.95,0.0,0.0,0.0,3.27,3.45,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.71,19.42,5.71,7304.0,8.8962,3.2037,9.8674,-0.14,0.4,-0.93,1.1596643923847005,1999-2003→2003-2007
1532,Giske,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,4,714,False,0,2851.0,14.24,9.75,-4.49,19.78,14.21,-5.57,14.52,15.09,0.57,27.01,43.15,16.14,7.12,4.28,-2.84,0.0,0.0,0.0,17.33,13.51,-3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6495.0,8.7788,2.3403,7.2443,6.07,-4.2,-9.82,-4.720163656722176,1999-2003→2003-2007
1535,Vestnes,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,5,644,False,0,2911.0,22.4,21.84,-0.56,24.73,28.09,3.36,13.88,13.84,-0.04,9.28,7.93,-1.35,12.09,19.86,7.77,4.91,3.06,-1.85,4.53,5.38,0.85,0.0,0.0,0.0,1.37,0.0,-1.37,6.8,0.0,-6.8,6442.0,8.7706,-0.6209,-1.6892,-0.65,-6.32,-10.52,-4.676002765603,1999-2003→2003-2007
1539,Rauma,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,5,627,False,0,3258.0,20.66,23.23,2.57,20.04,15.37,-4.67,12.28,11.41,-0.87,9.98,9.62,-0.36,17.22,21.92,4.7,10.77,5.96,-4.81,9.05,7.42,-1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,5.09,7312.0,8.8973,0.1778,-4.1983,-8.92,0.03,-3.58,0.08173286444620764,1999-2003→2003-2007
1547,Aukra,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,5,616,False,0,1380.0,17.75,24.65,6.9,12.03,16.9,4.87,14.2,12.66,-1.54,32.39,20.21,-12.18,7.1,7.82,0.72,9.13,6.89,-2.24,7.39,10.87,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038.0,8.019,3.4233,5.1539,-5.69,-13.72,-0.39,2.8677864227566165,1999-2003→2003-2007
1554,Averøy,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,5,611,False,0,2362.0,29.34,24.63,-4.71,12.66,22.51,9.85,10.54,7.18,-3.36,7.87,7.18,-0.69,25.02,10.3,-14.72,8.09,2.68,-5.41,6.48,25.51,19.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5462.0,8.6056,-1.7393,-3.6272,-3.57,3.5,-1.41,1.209718378759139,1999-2003→2003-2007
1557,Gjemnes,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,5,576,False,0,1211.0,20.4,17.27,-3.13,0.0,12.5,12.5,18.41,10.77,-7.64,22.63,19.36,-3.27,29.98,31.36,1.38,8.59,5.27,-3.32,0.0,3.47,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.0,7.885,-0.3764,-4.4404,-3.24,1.35,10.77,12.519787317854536,1999-2003→2003-2007
1560,Tingvoll,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,5,568,False,0,1537.0,22.51,31.43,8.92,14.96,15.56,0.6,10.41,17.65,7.24,7.94,8.19,0.25,30.84,22.73,-8.11,4.49,0.0,-4.49,8.85,4.44,-4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3146.0,8.0539,-1.9708,-1.846,-9.58,0.2,1.0,3.3694548898946204,1999-2003→2003-2007
1563,Sunndal,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,5,640,False,0,3446.0,37.26,44.58,7.32,16.37,14.78,-1.59,7.95,5.71,-2.24,5.05,3.44,-1.61,18.63,20.01,1.38,9.08,6.86,-2.22,5.66,4.62,-1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7405.0,8.9099,-0.9723,-1.1592,-11.34,7.4,-6.2,-3.199712899968362,1999-2003→2003-2007
1566,Surnadal,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,5,607,False,0,2404.0,30.03,38.85,8.82,0.0,6.97,6.97,7.57,10.94,3.37,5.91,6.68,0.77,48.88,32.62,-16.26,7.61,3.94,-3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6208.0,8.7336,-2.5612,-5.0691,-5.77,4.57,0.77,1.9861264230457958,1999-2003→2003-2007
1573,Smøla,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,6,501,False,0,1039.0,17.23,13.32,-3.91,0.0,8.38,8.38,15.3,29.4,14.1,6.06,3.85,-2.21,9.62,6.28,-3.34,11.74,6.37,-5.37,40.04,32.41,-7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266.0,7.7258,-4.4572,-14.2914,-4.6,-5.73,-2.29,3.141147626179553,1999-2003→2003-2007
1576,Aure,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,6,501,False,0,1881.0,31.9,20.53,-11.37,0.0,8.26,8.26,18.29,18.61,0.32,4.57,5.09,0.52,10.74,27.77,17.03,0.0,3.56,3.56,7.02,16.18,9.16,0.0,0.0,0.0,0.0,0.0,0.0,27.49,0.0,-27.49,3680.0,8.2107,-4.4837,-11.215,-1.25,-7.93,-3.87,2.698444111036771,1999-2003→2003-2007
1577,Volda,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,4,705,False,1,4377.0,12.38,16.01,3.63,10.05,14.79,4.74,19.4,13.43,-5.97,16.91,16.25,-0.66,19.12,20.67,1.55,15.47,9.54,-5.93,6.67,9.31,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9530.0,9.1622,-0.1259,0.4644,0.14,0.42,-8.96,-2.5761344035033957,1999-2003→2003-2007
1578,Fjord,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,6,564,False,1,1382.0,11.36,18.71,7.35,12.66,9.71,-2.95,17.8,15.88,-1.92,7.6,3.69,-3.91,28.15,21.62,-6.53,3.04,0.0,-3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.39,30.4,11.01,2893.0,7.97,-3.1801,-9.1175,-8.31,-4.74,0.1,4.8391493706252104,1999-2003→2003-2007
1579,Hustadvika,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,5,651,False,1,5062.0,21.69,22.93,1.24,21.97,21.32,-0.65,17.21,19.84,2.63,9.3,9.59,0.29,20.15,16.44,-3.71,6.36,3.26,-3.1,3.32,6.63,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12172.0,9.4069,2.6618,2.5607,2.76,-1.94,-5.05,0.09802310849784757,1999-2003→2003-2007
1580,Haram,2003-2007,2003,2007,Møre og Romsdal,Vestlandet,5,625,False,0,4064.0,13.36,12.14,-1.22,13.68,12.09,-1.59,15.97,26.05,10.08,7.09,9.33,2.24,20.99,16.52,-4.47,5.17,2.06,-3.11,5.51,4.21,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,18.23,17.6,-0.63,8819.0,9.0847,-2.4152,-0.3243,1.38,5.53,-2.31,1.9083426861582544,1999-2003→2003-2007
1804,Bodø,2003-2007,2003,2007,Nordland,Nord-Norge,3,793,False,0,15578.0,35.68,38.03,2.35,15.44,24.44,9.0,17.06,12.83,-4.23,4.42,3.89,-0.53,5.03,5.21,0.18,15.21,6.23,-8.98,2.2,3.07,0.87,0.0,0.0,0.0,3.94,5.65,1.71,1.03,0.64,-0.39,43247.0,10.6747,5.383,11.0231,1.33,-1.75,-7.31,-3.0033694257974615,1999-2003→2003-2007
1806,Narvik,2003-2007,2003,2007,Nordland,Nord-Norge,4,686,True,1,9776.57,31.8,33.2,1.4,19.43,28.59,9.16,12.92,11.72,-1.2,4.33,5.65,1.32,7.24,6.03,-1.21,15.92,9.79,-6.13,1.4,2.12,0.72,0.0,0.26,0.26,0.0,0.0,0.0,6.95,2.65,-4.3,22096.0,10.0032,-1.1043,-2.9231,-3.02,-0.75,-3.9,-0.5372089835416669,1999-2003→2003-2007
1811,Bindal,2003-2007,2003,2007,Nordland,Nord-Norge,6,426,False,0,1113.0,45.46,46.12,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.85,0.0,-12.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.69,53.88,12.19,1822.0,7.5077,-7.135,-15.7371,-2.94,-12.32,-5.72,-3.0379904122954065,1999-2003→2003-2007
1812,Sømna,2003-2007,2003,2007,Nordland,Nord-Norge,6,505,False,0,892.0,19.51,35.3,15.79,0.0,6.1,6.1,4.37,2.13,-2.24,6.73,0.0,-6.73,57.62,0.0,-57.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77,56.47,44.7,2100.0,7.6497,-2.5238,-3.3978,-8.04,28.53,-7.87,-4.235817942289341,1999-2003→2003-2007
1813,Brønnøy,2003-2007,2003,2007,Nordland,Nord-Norge,5,613,False,0,2901.0,20.68,14.74,-5.94,10.82,7.02,-3.8,12.06,8.41,-3.65,3.45,2.54,-0.91,17.17,43.25,26.08,12.27,6.45,-5.82,13.68,8.99,-4.69,0.0,0.0,0.0,0.0,0.0,0.0,9.86,8.6,-1.26,7519.0,8.9252,0.3857,4.746,-5.6,2.01,-0.5,2.1134403774538635,1999-2003→2003-2007
1815,Vega,2003-2007,2003,2007,Nordland,Nord-Norge,6,400,False,0,694.0,31.41,55.77,24.36,11.82,6.74,-5.08,9.65,6.87,-2.78,0.0,0.0,0.0,31.7,22.96,-8.74,15.42,7.65,-7.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.0,7.2378,-6.6139,-10.2901,4.18,-2.33,-8.28,-1.9293020454039338,1999-2003→2003-2007
1816,Vevelstad,2003-2007,2003,2007,Nordland,Nord-Norge,6,373,False,0,307.0,32.25,32.31,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.75,67.69,-0.06,538.0,6.2879,-6.3197,-19.2308,32.25,-29.38,0.0,1.6843058910878117,1999-2003→2003-2007
1818,Herøy (Nordland),2003-2007,2003,2007,Nordland,Nord-Norge,6,480,False,0,771.0,50.84,57.71,6.87,14.27,15.54,1.27,14.01,4.33,-9.68,0.0,0.0,0.0,11.54,13.89,2.35,9.34,5.61,-3.73,0.0,2.93,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793.0,7.4916,-6.1907,-13.03,10.32,11.54,-9.33,-2.1559385555504385,1999-2003→2003-2007
1820,Alstahaug,2003-2007,2003,2007,Nordland,Nord-Norge,5,653,False,0,2931.0,31.12,16.84,-14.28,18.18,15.57,-2.61,14.98,22.99,8.01,2.59,1.97,-0.62,14.7,15.67,0.97,8.02,4.09,-3.93,2.83,2.16,-0.67,0.0,0.0,0.0,7.57,7.42,-0.15,0.0,13.29,13.29,7445.0,8.9153,-2.955,-2.6018,2.96,2.24,-3.8,0.40113228857643435,1999-2003→2003-2007
1822,Leirfjord,2003-2007,2003,2007,Nordland,Nord-Norge,6,559,False,0,873.0,33.79,40.46,6.67,0.0,17.98,17.98,0.0,0.0,0.0,0.0,0.0,0.0,23.83,17.28,-6.55,17.41,10.49,-6.92,3.55,2.9,-0.65,0.0,0.0,0.0,4.81,3.6,-1.21,16.61,7.29,-9.32,2214.0,7.7026,-4.1102,-9.6211,4.16,-2.86,0.0,-0.2669641527041967,1999-2003→2003-2007
1824,Vefsn,2003-2007,2003,2007,Nordland,Nord-Norge,4,686,False,0,5733.0,43.49,45.38,1.89,16.75,16.78,0.03,4.88,4.9,0.02,2.83,3.31,0.48,9.3,8.37,-0.93,13.9,8.37,-5.53,2.6,3.55,0.95,0.0,0.0,0.0,6.26,9.33,3.07,0.0,0.0,0.0,13456.0,9.5072,0.8546,-0.4694,6.0,-2.16,-9.63,-6.990250628570957,1999-2003→2003-2007
1825,Grane,2003-2007,2003,2007,Nordland,Nord-Norge,6,494,False,0,785.0,65.35,54.45,-10.9,0.0,8.77,8.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.65,36.77,2.12,1542.0,7.3408,-0.1297,-6.8924,20.42,0.0,0.0,0.39151199374296825,1999-2003→2003-2007
1826,Aarborte - Hattfjelldal,2003-2007,2003,2007,Nordland,Nord-Norge,6,453,False,0,889.0,60.18,57.29,-2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.77,34.77,7.54,7.93,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.28,0.0,-32.28,1569.0,7.3582,-5.5449,-9.6341,14.54,-37.33,0.0,0.7467918516728594,1999-2003→2003-2007
1827,Dønna,2003-2007,2003,2007,Nordland,Nord-Norge,6,429,False,0,768.0,30.47,30.07,-0.4,0.0,22.52,22.52,16.28,12.62,-3.66,0.0,0.0,0.0,16.54,13.37,-3.17,17.97,10.52,-7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,10.89,-7.86,1541.0,7.3402,-3.3744,-11.2634,-7.85,-9.01,-10.04,-1.5003479553373378,1999-2003→2003-2007
1828,Nesna,2003-2007,2003,2007,Nordland,Nord-Norge,6,494,False,0,847.0,20.19,22.86,2.67,26.45,18.36,-8.09,13.22,9.35,-3.87,0.0,0.0,0.0,11.22,17.79,6.57,19.83,18.36,-1.47,5.31,13.29,7.98,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.0,-3.78,1838.0,7.5164,-3.3732,-3.268,-18.69,-6.11,-5.87,-0.23417229924594807,1999-2003→2003-2007
1832,Hemnes,2003-2007,2003,2007,Nordland,Nord-Norge,5,567,False,0,2184.0,30.68,45.83,15.15,17.77,20.28,2.51,7.19,4.52,-2.67,2.52,2.72,0.2,24.13,14.96,-9.17,11.22,4.99,-6.23,3.48,4.57,1.09,0.0,0.0,0.0,0.0,0.0,0.0,3.02,2.14,-0.88,4551.0,8.4231,-0.9009,-4.7116,-2.87,-7.49,-1.13,0.9108484858456056,1999-2003→2003-2007
1833,Rana - Raane,2003-2007,2003,2007,Nordland,Nord-Norge,4,713,False,0,10148.0,31.73,29.2,-2.53,11.85,18.75,6.9,7.74,8.12,0.38,0.0,2.14,2.14,5.0,4.77,-0.23,38.28,20.75,-17.53,2.96,3.18,0.22,0.0,0.0,0.0,1.92,2.42,0.5,0.52,10.67,10.15,25313.0,10.1391,-0.4859,-0.2811,-6.64,-2.17,-2.53,-1.3731978099769795,1999-2003→2003-2007
1834,Lurøy,2003-2007,2003,2007,Nordland,Nord-Norge,6,362,False,0,981.0,43.93,36.18,-7.75,0.0,0.0,0.0,5.1,5.41,0.31,5.2,5.6,0.4,14.27,22.41,8.14,0.0,0.0,0.0,5.1,3.99,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,26.4,26.4,0.0,2016.0,7.6089,-2.2817,-10.0046,43.93,-8.17,-2.01,1.5985279487668191,1999-2003→2003-2007
1835,Træna,2003-2007,2003,2007,Nordland,Nord-Norge,6,323,False,0,212.0,42.45,60.11,17.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.55,39.89,-17.66,464.0,6.1399,-3.8793,-14.2308,25.04,0.0,-22.77,-14.379171890842072,1999-2003→2003-2007
1836,Rødøy,2003-2007,2003,2007,Nordland,Nord-Norge,6,338,False,0,748.0,18.85,18.62,-0.23,0.0,0.0,0.0,4.81,0.0,-4.81,9.49,9.82,0.33,27.54,34.9,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3,36.66,-2.64,1462.0,7.2876,-8.1395,-18.6554,-4.34,-7.95,4.81,6.688998585219309,1999-2003→2003-2007
1837,Meløy,2003-2007,2003,2007,Nordland,Nord-Norge,6,488,False,0,2780.0,27.41,33.52,6.11,12.88,15.68,2.8,17.37,18.69,1.32,8.71,7.81,-0.9,9.96,7.55,-2.41,13.42,5.33,-8.09,3.63,3.14,-0.49,0.0,0.0,0.0,0.0,0.0,0.0,6.62,8.3,1.68,6845.0,8.8313,-2.6589,-3.8667,-2.18,-5.84,-0.5,4.9507188574477565,1999-2003→2003-2007
1838,Gildeskål,2003-2007,2003,2007,Nordland,Nord-Norge,6,478,False,0,1060.0,29.72,26.07,-3.65,9.34,17.57,8.23,14.25,17.76,3.51,7.36,7.38,0.02,6.98,12.9,5.92,7.17,9.91,2.74,6.7,8.41,1.71,0.0,0.0,0.0,0.0,0.0,0.0,18.49,0.0,-18.49,2220.0,7.7053,-6.2613,-15.3377,-7.38,-5.42,-11.46,-3.545355560622305,1999-2003→2003-2007
