kom2024,navn,aar,befolkning
5532,Balsfjord,1960,7199
5532,Balsfjord,1961,7154
5532,Balsfjord,1962,7085
5532,Balsfjord,1963,7047
5532,Balsfjord,1964,6993
5532,Balsfjord,1965,7090
5532,Balsfjord,1966,6962
5532,Balsfjord,1967,6897
5532,Balsfjord,1968,6944
5532,Balsfjord,1969,6903
5532,Balsfjord,1970,6874
5532,Balsfjord,1971,6734
5532,Balsfjord,1972,6747
5532,Balsfjord,1973,6871
5532,Balsfjord,1974,6905
5532,Balsfjord,1975,7023
5532,Balsfjord,1976,7094
5532,Balsfjord,1977,7008
5532,Balsfjord,1978,7033
5532,Balsfjord,1979,7060
5532,Balsfjord,1980,7056
5532,Balsfjord,1981,6973
5532,Balsfjord,1982,6950
5532,Balsfjord,1983,6889
5532,Balsfjord,1984,6873
5532,Balsfjord,1985,6776
5534,Karlsøy,1951,3658
5534,Karlsøy,1952,3619
5534,Karlsøy,1953,3610
5534,Karlsøy,1954,3625
5534,Karlsøy,1955,3587
5534,Karlsøy,1956,3536
5534,Karlsøy,1957,3516
5534,Karlsøy,1958,3473
5534,Karlsøy,1959,3447
5534,Karlsøy,1960,3418
5534,Karlsøy,1961,3449
5534,Karlsøy,1962,3447
5534,Karlsøy,1963,3435
5534,Karlsøy,1964,3414
5534,Karlsøy,1965,3379
5534,Karlsøy,1966,3333
5534,Karlsøy,1967,3218
5534,Karlsøy,1968,3200
5534,Karlsøy,1969,3167
5534,Karlsøy,1970,3199
5534,Karlsøy,1971,3060
5534,Karlsøy,1972,3054
5534,Karlsøy,1973,3079
5534,Karlsøy,1974,3122
5534,Karlsøy,1975,3134
5534,Karlsøy,1976,3147
5534,Karlsøy,1977,3105
5534,Karlsøy,1978,3097
5534,Karlsøy,1979,3085
5534,Karlsøy,1980,3085
5534,Karlsøy,1981,3073
5534,Karlsøy,1982,3099
5534,Karlsøy,1983,3132
5534,Karlsøy,1984,3084
5534,Karlsøy,1985,3027
5536,Lyngen - Ivgu - Yykeä,1951,3921
5536,Lyngen - Ivgu - Yykeä,1952,3938
5536,Lyngen - Ivgu - Yykeä,1953,3969
5536,Lyngen - Ivgu - Yykeä,1954,3968
5536,Lyngen - Ivgu - Yykeä,1955,3955
5536,Lyngen - Ivgu - Yykeä,1956,3977
5536,Lyngen - Ivgu - Yykeä,1957,3960
5536,Lyngen - Ivgu - Yykeä,1958,3970
5536,Lyngen - Ivgu - Yykeä,1959,3966
5536,Lyngen - Ivgu - Yykeä,1960,3973
5536,Lyngen - Ivgu - Yykeä,1961,3962
5536,Lyngen - Ivgu - Yykeä,1962,3945
5536,Lyngen - Ivgu - Yykeä,1963,3969
5536,Lyngen - Ivgu - Yykeä,1964,3933
5536,Lyngen - Ivgu - Yykeä,1965,3959
5536,Lyngen - Ivgu - Yykeä,1966,4004
5536,Lyngen - Ivgu - Yykeä,1967,4024
5536,Lyngen - Ivgu - Yykeä,1968,4013
5536,Lyngen - Ivgu - Yykeä,1969,4040
5536,Lyngen - Ivgu - Yykeä,1970,3996
5536,Lyngen - Ivgu - Yykeä,1971,3893
5536,Lyngen - Ivgu - Yykeä,1972,3916
5536,Lyngen - Ivgu - Yykeä,1973,3964
5536,Lyngen - Ivgu - Yykeä,1974,4034
5536,Lyngen - Ivgu - Yykeä,1975,4066
5536,Lyngen - Ivgu - Yykeä,1976,4064
5536,Lyngen - Ivgu - Yykeä,1977,3984
5536,Lyngen - Ivgu - Yykeä,1978,3916
5536,Lyngen - Ivgu - Yykeä,1979,3878
5536,Lyngen - Ivgu - Yykeä,1980,3881
5536,Lyngen - Ivgu - Yykeä,1981,3907
5536,Lyngen - Ivgu - Yykeä,1982,3859
5536,Lyngen - Ivgu - Yykeä,1983,3826
5536,Lyngen - Ivgu - Yykeä,1984,3801
5536,Lyngen - Ivgu - Yykeä,1985,3799
5538,Storfjord - Omasvuotna - Omasvuono,1951,1847
5538,Storfjord - Omasvuotna - Omasvuono,1952,1850
5538,Storfjord - Omasvuotna - Omasvuono,1953,1858
5538,Storfjord - Omasvuotna - Omasvuono,1954,1870
5538,Storfjord - Omasvuotna - Omasvuono,1955,1899
5538,Storfjord - Omasvuotna - Omasvuono,1956,1932
5538,Storfjord - Omasvuotna - Omasvuono,1957,1938
5538,Storfjord - Omasvuotna - Omasvuono,1958,1942
5538,Storfjord - Omasvuotna - Omasvuono,1959,1899
5538,Storfjord - Omasvuotna - Omasvuono,1960,1878
5538,Storfjord - Omasvuotna - Omasvuono,1961,1868
5538,Storfjord - Omasvuotna - Omasvuono,1962,1838
5538,Storfjord - Omasvuotna - Omasvuono,1963,1838
5538,Storfjord - Omasvuotna - Omasvuono,1964,1846
5538,Storfjord - Omasvuotna - Omasvuono,1965,1851
5538,Storfjord - Omasvuotna - Omasvuono,1966,1823
5538,Storfjord - Omasvuotna - Omasvuono,1967,1890
5538,Storfjord - Omasvuotna - Omasvuono,1968,1852
5538,Storfjord - Omasvuotna - Omasvuono,1969,1832
5538,Storfjord - Omasvuotna - Omasvuono,1970,1804
5538,Storfjord - Omasvuotna - Omasvuono,1971,1743
5538,Storfjord - Omasvuotna - Omasvuono,1972,1726
5538,Storfjord - Omasvuotna - Omasvuono,1973,1739
5538,Storfjord - Omasvuotna - Omasvuono,1974,1756
5538,Storfjord - Omasvuotna - Omasvuono,1975,1769
5538,Storfjord - Omasvuotna - Omasvuono,1976,1768
5538,Storfjord - Omasvuotna - Omasvuono,1977,1837
5538,Storfjord - Omasvuotna - Omasvuono,1978,1873
5538,Storfjord - Omasvuotna - Omasvuono,1979,1902
5538,Storfjord - Omasvuotna - Omasvuono,1980,1904
5538,Storfjord - Omasvuotna - Omasvuono,1981,1887
5538,Storfjord - Omasvuotna - Omasvuono,1982,1883
5538,Storfjord - Omasvuotna - Omasvuono,1983,1896
5538,Storfjord - Omasvuotna - Omasvuono,1984,1934
5538,Storfjord - Omasvuotna - Omasvuono,1985,1915
5540,Gáivuotna - Kåfjord - Kaivuono,1951,3079
5540,Gáivuotna - Kåfjord - Kaivuono,1952,3120
5540,Gáivuotna - Kåfjord - Kaivuono,1953,3180
5540,Gáivuotna - Kåfjord - Kaivuono,1954,3206
5540,Gáivuotna - Kåfjord - Kaivuono,1955,3214
5540,Gáivuotna - Kåfjord - Kaivuono,1956,3207
5540,Gáivuotna - Kåfjord - Kaivuono,1957,3239
5540,Gáivuotna - Kåfjord - Kaivuono,1958,3229
5540,Gáivuotna - Kåfjord - Kaivuono,1959,3230
5540,Gáivuotna - Kåfjord - Kaivuono,1960,3268
5540,Gáivuotna - Kåfjord - Kaivuono,1961,3270
5540,Gáivuotna - Kåfjord - Kaivuono,1962,3243
5540,Gáivuotna - Kåfjord - Kaivuono,1963,3282
5540,Gáivuotna - Kåfjord - Kaivuono,1964,3251
5540,Gáivuotna - Kåfjord - Kaivuono,1965,3289
5540,Gáivuotna - Kåfjord - Kaivuono,1966,3279
5540,Gáivuotna - Kåfjord - Kaivuono,1967,3301
5540,Gáivuotna - Kåfjord - Kaivuono,1968,3323
5540,Gáivuotna - Kåfjord - Kaivuono,1969,3355
5540,Gáivuotna - Kåfjord - Kaivuono,1970,3362
5540,Gáivuotna - Kåfjord - Kaivuono,1971,3279
5540,Gáivuotna - Kåfjord - Kaivuono,1972,3237
5540,Gáivuotna - Kåfjord - Kaivuono,1973,3227
5540,Gáivuotna - Kåfjord - Kaivuono,1974,3183
5540,Gáivuotna - Kåfjord - Kaivuono,1975,3210
5540,Gáivuotna - Kåfjord - Kaivuono,1976,3155
5540,Gáivuotna - Kåfjord - Kaivuono,1977,3098
5540,Gáivuotna - Kåfjord - Kaivuono,1978,3102
5540,Gáivuotna - Kåfjord - Kaivuono,1979,3057
5540,Gáivuotna - Kåfjord - Kaivuono,1980,3107
5540,Gáivuotna - Kåfjord - Kaivuono,1981,3094
5540,Gáivuotna - Kåfjord - Kaivuono,1982,3081
5540,Gáivuotna - Kåfjord - Kaivuono,1983,3041
5540,Gáivuotna - Kåfjord - Kaivuono,1984,2995
5540,Gáivuotna - Kåfjord - Kaivuono,1985,2971
5542,Skjervøy,1951,3271
5542,Skjervøy,1952,3313
5542,Skjervøy,1953,3363
5542,Skjervøy,1954,3415
5542,Skjervøy,1955,3444
5542,Skjervøy,1956,3498
5542,Skjervøy,1957,3509
5542,Skjervøy,1958,3515
5542,Skjervøy,1959,3563
5542,Skjervøy,1960,3550
5542,Skjervøy,1961,3475
5542,Skjervøy,1962,3472
5542,Skjervøy,1963,3491
5542,Skjervøy,1964,3452
5542,Skjervøy,1965,3428
5542,Skjervøy,1966,3392
5542,Skjervøy,1967,3443
5542,Skjervøy,1968,3419
5542,Skjervøy,1969,3458
5542,Skjervøy,1970,3394
5542,Skjervøy,1971,3392
5542,Skjervøy,1972,3380
5542,Skjervøy,1973,3465
5542,Skjervøy,1974,3531
5542,Skjervøy,1975,3683
5542,Skjervøy,1976,3677
5542,Skjervøy,1977,3636
5542,Skjervøy,1978,3665
5542,Skjervøy,1979,3655
5542,Skjervøy,1980,3686
5542,Skjervøy,1981,3655
5542,Skjervøy,1982,3599
5542,Skjervøy,1983,3453
5542,Skjervøy,1984,3435
5542,Skjervøy,1985,3321
5544,Nordreisa - Ráisa - Raisi,1951,3959
5544,Nordreisa - Ráisa - Raisi,1952,4014
5544,Nordreisa - Ráisa - Raisi,1953,4049
5544,Nordreisa - Ráisa - Raisi,1954,4103
5544,Nordreisa - Ráisa - Raisi,1955,4155
5544,Nordreisa - Ráisa - Raisi,1956,4191
5544,Nordreisa - Ráisa - Raisi,1957,4166
5544,Nordreisa - Ráisa - Raisi,1958,4160
5544,Nordreisa - Ráisa - Raisi,1959,4189
5544,Nordreisa - Ráisa - Raisi,1960,4195
5544,Nordreisa - Ráisa - Raisi,1961,4212
5544,Nordreisa - Ráisa - Raisi,1962,4220
5544,Nordreisa - Ráisa - Raisi,1963,4230
5544,Nordreisa - Ráisa - Raisi,1964,4184
5544,Nordreisa - Ráisa - Raisi,1965,4155
5544,Nordreisa - Ráisa - Raisi,1966,4137
5544,Nordreisa - Ráisa - Raisi,1967,4160
5544,Nordreisa - Ráisa - Raisi,1968,4158
5544,Nordreisa - Ráisa - Raisi,1969,4228
5544,Nordreisa - Ráisa - Raisi,1970,4227
5544,Nordreisa - Ráisa - Raisi,1971,4267
5544,Nordreisa - Ráisa - Raisi,1972,4274
5544,Nordreisa - Ráisa - Raisi,1973,4341
5544,Nordreisa - Ráisa - Raisi,1974,4349
5544,Nordreisa - Ráisa - Raisi,1975,4394
5544,Nordreisa - Ráisa - Raisi,1976,4435
5544,Nordreisa - Ráisa - Raisi,1977,4452
5544,Nordreisa - Ráisa - Raisi,1978,4411
5544,Nordreisa - Ráisa - Raisi,1979,4525
5544,Nordreisa - Ráisa - Raisi,1980,4595
5544,Nordreisa - Ráisa - Raisi,1981,4636
5544,Nordreisa - Ráisa - Raisi,1982,4636
5544,Nordreisa - Ráisa - Raisi,1983,4782
5544,Nordreisa - Ráisa - Raisi,1984,4768
5544,Nordreisa - Ráisa - Raisi,1985,4788
5546,Kvænangen,1951,2511
5546,Kvænangen,1952,2531
5546,Kvænangen,1953,2544
5546,Kvænangen,1954,2508
5546,Kvænangen,1955,2505
5546,Kvænangen,1956,2512
5546,Kvænangen,1957,2508
5546,Kvænangen,1958,2456
5546,Kvænangen,1959,2421
5546,Kvænangen,1960,2407
5546,Kvænangen,1961,2382
5546,Kvænangen,1962,2360
5546,Kvænangen,1963,2320
5546,Kvænangen,1964,2377
5546,Kvænangen,1965,2404
5546,Kvænangen,1966,2396
5546,Kvænangen,1967,2331
5546,Kvænangen,1968,2296
5546,Kvænangen,1969,2261
5546,Kvænangen,1970,2205
5546,Kvænangen,1971,2090
5546,Kvænangen,1972,2074
5546,Kvænangen,1973,2080
5546,Kvænangen,1974,2038
5546,Kvænangen,1975,2022
5546,Kvænangen,1976,2000
5546,Kvænangen,1977,1951
5546,Kvænangen,1978,1970
5546,Kvænangen,1979,1916
5546,Kvænangen,1980,1900
5546,Kvænangen,1981,1842
5546,Kvænangen,1982,1817
5546,Kvænangen,1983,1841
5546,Kvænangen,1984,1782
5546,Kvænangen,1985,1755
5601,Alta,1951,8961
5601,Alta,1952,9137
5601,Alta,1953,9255
5601,Alta,1954,9276
5601,Alta,1955,9433
5601,Alta,1956,9570
5601,Alta,1957,9560
5601,Alta,1958,9576
5601,Alta,1959,9601
5601,Alta,1960,9566
5601,Alta,1961,9655
5601,Alta,1962,9705
5601,Alta,1963,9825
5601,Alta,1964,9895
5601,Alta,1965,10003
5601,Alta,1966,10155
5601,Alta,1967,10352
5601,Alta,1968,10547
5601,Alta,1969,10812
5601,Alta,1970,10943
5601,Alta,1971,11210
5601,Alta,1972,11444
5601,Alta,1973,11775
5601,Alta,1974,11926
5601,Alta,1975,12081
5601,Alta,1976,12374
5601,Alta,1977,12579
5601,Alta,1978,12792
5601,Alta,1979,12993
5601,Alta,1980,13219
5601,Alta,1981,13398
5601,Alta,1982,13551
5601,Alta,1983,13693
5601,Alta,1984,13777
5601,Alta,1985,13928
5603,Hammerfest - Hámmerfeasta,1951,8093
5603,Hammerfest - Hámmerfeasta,1952,8256
5603,Hammerfest - Hámmerfeasta,1953,8394
5603,Hammerfest - Hámmerfeasta,1954,8569
5603,Hammerfest - Hámmerfeasta,1955,8756
5603,Hammerfest - Hámmerfeasta,1956,9069
5603,Hammerfest - Hámmerfeasta,1957,9263
5603,Hammerfest - Hámmerfeasta,1958,9366
5603,Hammerfest - Hámmerfeasta,1959,9550
5603,Hammerfest - Hámmerfeasta,1960,9728
5603,Hammerfest - Hámmerfeasta,1961,9932
5603,Hammerfest - Hámmerfeasta,1962,10074
5603,Hammerfest - Hámmerfeasta,1963,10256
5603,Hammerfest - Hámmerfeasta,1964,10451
5603,Hammerfest - Hámmerfeasta,1965,10644
5603,Hammerfest - Hámmerfeasta,1966,10644
5603,Hammerfest - Hámmerfeasta,1967,10966
5603,Hammerfest - Hámmerfeasta,1968,11174
5603,Hammerfest - Hámmerfeasta,1969,11154
5603,Hammerfest - Hámmerfeasta,1970,11073
5603,Hammerfest - Hámmerfeasta,1971,11143
5603,Hammerfest - Hámmerfeasta,1972,11164
5603,Hammerfest - Hámmerfeasta,1973,11373
5603,Hammerfest - Hámmerfeasta,1974,11548
5603,Hammerfest - Hámmerfeasta,1975,11697
5603,Hammerfest - Hámmerfeasta,1976,11617
5603,Hammerfest - Hámmerfeasta,1977,11432
5603,Hammerfest - Hámmerfeasta,1978,11335
5603,Hammerfest - Hámmerfeasta,1979,11367
5603,Hammerfest - Hámmerfeasta,1980,11359
5603,Hammerfest - Hámmerfeasta,1981,11370
5603,Hammerfest - Hámmerfeasta,1982,11278
5603,Hammerfest - Hámmerfeasta,1983,11132
5603,Hammerfest - Hámmerfeasta,1984,11098
5603,Hammerfest - Hámmerfeasta,1985,10971
5605,Sør-Varanger,1951,8921
5605,Sør-Varanger,1952,9035
5605,Sør-Varanger,1953,9132
5605,Sør-Varanger,1954,9261
5605,Sør-Varanger,1955,9312
5605,Sør-Varanger,1956,9466
5605,Sør-Varanger,1957,9566
5605,Sør-Varanger,1958,9744
5605,Sør-Varanger,1959,9954
5605,Sør-Varanger,1960,9977
5605,Sør-Varanger,1961,10186
5605,Sør-Varanger,1962,10280
5605,Sør-Varanger,1963,10385
5605,Sør-Varanger,1964,10511
5605,Sør-Varanger,1965,10513
5605,Sør-Varanger,1966,10491
5605,Sør-Varanger,1967,10445
5605,Sør-Varanger,1968,10522
5605,Sør-Varanger,1969,10590
5605,Sør-Varanger,1970,10567
5605,Sør-Varanger,1971,10482
5605,Sør-Varanger,1972,10640
5605,Sør-Varanger,1973,10648
5605,Sør-Varanger,1974,10787
5605,Sør-Varanger,1975,10860
5605,Sør-Varanger,1976,10891
5605,Sør-Varanger,1977,10919
5605,Sør-Varanger,1978,10766
5605,Sør-Varanger,1979,10541
5605,Sør-Varanger,1980,10529
5605,Sør-Varanger,1981,10447
5605,Sør-Varanger,1982,10276
5605,Sør-Varanger,1983,10184
5605,Sør-Varanger,1984,10105
5605,Sør-Varanger,1985,10073
5607,Vadsø,1951,4427
5607,Vadsø,1952,4425
5607,Vadsø,1953,4388
5607,Vadsø,1954,4451
5607,Vadsø,1955,4511
5607,Vadsø,1956,4463
5607,Vadsø,1957,4523
5607,Vadsø,1958,4558
5607,Vadsø,1959,4585
5607,Vadsø,1960,4726
5607,Vadsø,1961,4686
5607,Vadsø,1962,4725
5607,Vadsø,1963,4790
5607,Vadsø,1964,4940
5607,Vadsø,1965,5116
5607,Vadsø,1966,5275
5607,Vadsø,1967,5342
5607,Vadsø,1968,5462
5607,Vadsø,1969,5573
5607,Vadsø,1970,5604
5607,Vadsø,1971,5570
5607,Vadsø,1972,5652
5607,Vadsø,1973,5797
5607,Vadsø,1974,5855
5607,Vadsø,1975,5937
5607,Vadsø,1976,6012
5607,Vadsø,1977,6015
5607,Vadsø,1978,5978
5607,Vadsø,1979,6054
5607,Vadsø,1980,6048
5607,Vadsø,1981,6074
5607,Vadsø,1982,6102
5607,Vadsø,1983,5990
5607,Vadsø,1984,6009
5607,Vadsø,1985,5998
5610,Kárásjohka - Karasjok,1951,1693
5610,Kárásjohka - Karasjok,1952,1739
5610,Kárásjohka - Karasjok,1953,1809
5610,Kárásjohka - Karasjok,1954,1871
5610,Kárásjohka - Karasjok,1955,1940
5610,Kárásjohka - Karasjok,1956,1995
5610,Kárásjohka - Karasjok,1957,2041
5610,Kárásjohka - Karasjok,1958,2077
5610,Kárásjohka - Karasjok,1959,2123
5610,Kárásjohka - Karasjok,1960,2162
5610,Kárásjohka - Karasjok,1961,2193
5610,Kárásjohka - Karasjok,1962,2250
5610,Kárásjohka - Karasjok,1963,2288
5610,Kárásjohka - Karasjok,1964,2308
5610,Kárásjohka - Karasjok,1965,2394
5610,Kárásjohka - Karasjok,1966,2452
5610,Kárásjohka - Karasjok,1967,2461
5610,Kárásjohka - Karasjok,1968,2511
5610,Kárásjohka - Karasjok,1969,2513
5610,Kárásjohka - Karasjok,1970,2558
5610,Kárásjohka - Karasjok,1971,2542
5610,Kárásjohka - Karasjok,1972,2585
5610,Kárásjohka - Karasjok,1973,2623
5610,Kárásjohka - Karasjok,1974,2682
5610,Kárásjohka - Karasjok,1975,2694
5610,Kárásjohka - Karasjok,1976,2701
5610,Kárásjohka - Karasjok,1977,2661
5610,Kárásjohka - Karasjok,1978,2652
5610,Kárásjohka - Karasjok,1979,2629
5610,Kárásjohka - Karasjok,1980,2658
5610,Kárásjohka - Karasjok,1981,2648
5610,Kárásjohka - Karasjok,1982,2695
5610,Kárásjohka - Karasjok,1983,2686
5610,Kárásjohka - Karasjok,1984,2700
5610,Kárásjohka - Karasjok,1985,2732
5612,Guovdageaidnu - Kautokeino,1951,1559
5612,Guovdageaidnu - Kautokeino,1952,1586
5612,Guovdageaidnu - Kautokeino,1953,1601
5612,Guovdageaidnu - Kautokeino,1954,1631
5612,Guovdageaidnu - Kautokeino,1955,1670
5612,Guovdageaidnu - Kautokeino,1956,1710
5612,Guovdageaidnu - Kautokeino,1957,1765
5612,Guovdageaidnu - Kautokeino,1958,1798
5612,Guovdageaidnu - Kautokeino,1959,1829
5612,Guovdageaidnu - Kautokeino,1960,1863
5612,Guovdageaidnu - Kautokeino,1961,1946
5612,Guovdageaidnu - Kautokeino,1962,1970
5612,Guovdageaidnu - Kautokeino,1963,2035
5612,Guovdageaidnu - Kautokeino,1964,2093
5612,Guovdageaidnu - Kautokeino,1965,2155
5612,Guovdageaidnu - Kautokeino,1966,2209
5612,Guovdageaidnu - Kautokeino,1967,2269
5612,Guovdageaidnu - Kautokeino,1968,2317
5612,Guovdageaidnu - Kautokeino,1969,2399
5612,Guovdageaidnu - Kautokeino,1970,2507
5612,Guovdageaidnu - Kautokeino,1971,2578
5612,Guovdageaidnu - Kautokeino,1972,2583
5612,Guovdageaidnu - Kautokeino,1973,2672
5612,Guovdageaidnu - Kautokeino,1974,2717
5612,Guovdageaidnu - Kautokeino,1975,2791
5612,Guovdageaidnu - Kautokeino,1976,2802
5612,Guovdageaidnu - Kautokeino,1977,2817
5612,Guovdageaidnu - Kautokeino,1978,2810
5612,Guovdageaidnu - Kautokeino,1979,2845
5612,Guovdageaidnu - Kautokeino,1980,2855
5612,Guovdageaidnu - Kautokeino,1981,2859
5612,Guovdageaidnu - Kautokeino,1982,2922
5612,Guovdageaidnu - Kautokeino,1983,2909
5612,Guovdageaidnu - Kautokeino,1984,2960
5612,Guovdageaidnu - Kautokeino,1985,2925
5614,Loppa,1951,2477
5614,Loppa,1952,2518
5614,Loppa,1953,2601
5614,Loppa,1954,2625
5614,Loppa,1955,2622
5614,Loppa,1956,2663
5614,Loppa,1957,2668
5614,Loppa,1958,2666
5614,Loppa,1959,2703
5614,Loppa,1960,2706
5614,Loppa,1961,2657
5614,Loppa,1962,2683
5614,Loppa,1963,2643
5614,Loppa,1964,2627
5614,Loppa,1965,2650
5614,Loppa,1966,2598
5614,Loppa,1967,2494
5614,Loppa,1968,2421
5614,Loppa,1969,2368
5614,Loppa,1970,2322
5614,Loppa,1971,2231
5614,Loppa,1972,2258
5614,Loppa,1973,2185
5614,Loppa,1974,2215
5614,Loppa,1975,2212
5614,Loppa,1976,2196
5614,Loppa,1977,2167
5614,Loppa,1978,2122
5614,Loppa,1979,2085
5614,Loppa,1980,2070
5614,Loppa,1981,2036
5614,Loppa,1982,2044
5614,Loppa,1983,2031
5614,Loppa,1984,1989
5614,Loppa,1985,1944
5616,Hasvik,1951,1768
5616,Hasvik,1952,1782
5616,Hasvik,1953,1819
5616,Hasvik,1954,1793
5616,Hasvik,1955,1795
5616,Hasvik,1956,1810
5616,Hasvik,1957,1818
5616,Hasvik,1958,1784
5616,Hasvik,1959,1807
5616,Hasvik,1960,1830
5616,Hasvik,1961,1866
5616,Hasvik,1962,1839
5616,Hasvik,1963,1799
5616,Hasvik,1964,1847
5616,Hasvik,1965,1868
5616,Hasvik,1966,1900
5616,Hasvik,1967,1854
5616,Hasvik,1968,1794
5616,Hasvik,1969,1736
5616,Hasvik,1970,1695
5616,Hasvik,1971,1625
5616,Hasvik,1972,1612
5616,Hasvik,1973,1622
5616,Hasvik,1974,1680
5616,Hasvik,1975,1717
5616,Hasvik,1976,1705
5616,Hasvik,1977,1668
5616,Hasvik,1978,1705
5616,Hasvik,1979,1674
5616,Hasvik,1980,1649
5616,Hasvik,1981,1671
5616,Hasvik,1982,1744
5616,Hasvik,1983,1672
5616,Hasvik,1984,1584
5616,Hasvik,1985,1572
5618,Måsøy,1951,2830
5618,Måsøy,1952,2905
5618,Måsøy,1953,2965
5618,Måsøy,1954,3031
5618,Måsøy,1955,3046
5618,Måsøy,1956,3063
5618,Måsøy,1957,3140
5618,Måsøy,1958,3117
5618,Måsøy,1959,3181
5618,Måsøy,1960,3179
5618,Måsøy,1961,3174
5618,Måsøy,1962,3196
5618,Måsøy,1963,3202
5618,Måsøy,1964,3203
5618,Måsøy,1965,3232
5618,Måsøy,1966,3206
5618,Måsøy,1967,3228
5618,Måsøy,1968,3207
5618,Måsøy,1969,3137
5618,Måsøy,1970,3014
5618,Måsøy,1971,2887
5618,Måsøy,1972,2899
5618,Måsøy,1973,2930
5618,Måsøy,1974,2896
5618,Måsøy,1975,2935
5618,Måsøy,1976,2856
5618,Måsøy,1977,2837
5618,Måsøy,1978,2749
5618,Måsøy,1979,2701
5618,Måsøy,1980,2623
5618,Måsøy,1981,2572
5618,Måsøy,1982,2550
5618,Måsøy,1983,2471
5618,Måsøy,1984,2432
5618,Måsøy,1985,2099
5620,Nordkapp,1951,4448
5620,Nordkapp,1952,4494
5620,Nordkapp,1953,4679
5620,Nordkapp,1954,4794
5620,Nordkapp,1955,4925
5620,Nordkapp,1956,5097
5620,Nordkapp,1957,5155
5620,Nordkapp,1958,5237
5620,Nordkapp,1959,5253
5620,Nordkapp,1960,5291
5620,Nordkapp,1961,5310
5620,Nordkapp,1962,5346
5620,Nordkapp,1963,5385
5620,Nordkapp,1964,5349
5620,Nordkapp,1965,5320
5620,Nordkapp,1966,5316
5620,Nordkapp,1967,5449
5620,Nordkapp,1968,5383
5620,Nordkapp,1969,5335
5620,Nordkapp,1970,5234
5620,Nordkapp,1971,5161
5620,Nordkapp,1972,5154
5620,Nordkapp,1973,5117
5620,Nordkapp,1974,5121
5620,Nordkapp,1975,5075
5620,Nordkapp,1976,5051
5620,Nordkapp,1977,5013
5620,Nordkapp,1978,4931
5620,Nordkapp,1979,4835
5620,Nordkapp,1980,4736
5620,Nordkapp,1981,4640
5620,Nordkapp,1982,4492
5620,Nordkapp,1983,4412
5620,Nordkapp,1984,4382
5620,Nordkapp,1985,4525
5622,Porsanger - Porsángu - Porsanki,1951,3298
5622,Porsanger - Porsángu - Porsanki,1952,3310
5622,Porsanger - Porsángu - Porsanki,1953,3347
5622,Porsanger - Porsángu - Porsanki,1954,3337
5622,Porsanger - Porsángu - Porsanki,1955,3381
5622,Porsanger - Porsángu - Porsanki,1956,3406
5622,Porsanger - Porsángu - Porsanki,1957,3471
5622,Porsanger - Porsángu - Porsanki,1958,3488
5622,Porsanger - Porsángu - Porsanki,1959,3520
5622,Porsanger - Porsángu - Porsanki,1960,3602
5622,Porsanger - Porsángu - Porsanki,1961,3600
5622,Porsanger - Porsángu - Porsanki,1962,3634
5622,Porsanger - Porsángu - Porsanki,1963,3679
5622,Porsanger - Porsángu - Porsanki,1964,3709
5622,Porsanger - Porsángu - Porsanki,1965,3787
5622,Porsanger - Porsángu - Porsanki,1966,3836
5622,Porsanger - Porsángu - Porsanki,1967,3871
5622,Porsanger - Porsángu - Porsanki,1968,3931
5622,Porsanger - Porsángu - Porsanki,1969,3911
5622,Porsanger - Porsángu - Porsanki,1970,3922
5622,Porsanger - Porsángu - Porsanki,1971,3907
5622,Porsanger - Porsángu - Porsanki,1972,3961
5622,Porsanger - Porsángu - Porsanki,1973,4193
5622,Porsanger - Porsángu - Porsanki,1974,4368
5622,Porsanger - Porsángu - Porsanki,1975,4500
5622,Porsanger - Porsángu - Porsanki,1976,4468
5622,Porsanger - Porsángu - Porsanki,1977,4486
5622,Porsanger - Porsángu - Porsanki,1978,4509
5622,Porsanger - Porsángu - Porsanki,1979,4482
5622,Porsanger - Porsángu - Porsanki,1980,4597
5622,Porsanger - Porsángu - Porsanki,1981,4568
5622,Porsanger - Porsángu - Porsanki,1982,4566
5622,Porsanger - Porsángu - Porsanki,1983,4556
5622,Porsanger - Porsángu - Porsanki,1984,4541
5622,Porsanger - Porsángu - Porsanki,1985,4559
5624,Lebesby,1951,2438
5624,Lebesby,1952,2484
5624,Lebesby,1953,2495
5624,Lebesby,1954,2516
5624,Lebesby,1955,2484
5624,Lebesby,1956,2539
5624,Lebesby,1957,2529
5624,Lebesby,1958,2507
5624,Lebesby,1959,2465
5624,Lebesby,1960,2414
5624,Lebesby,1961,2422
5624,Lebesby,1962,2433
5624,Lebesby,1963,2418
5624,Lebesby,1964,2395
5624,Lebesby,1965,2361
5624,Lebesby,1966,2328
5624,Lebesby,1967,2312
5624,Lebesby,1968,2329
5624,Lebesby,1969,2339
5624,Lebesby,1970,2261
5624,Lebesby,1971,2244
5624,Lebesby,1972,2291
5624,Lebesby,1973,2213
5624,Lebesby,1974,2193
5624,Lebesby,1975,2174
5624,Lebesby,1976,2147
5624,Lebesby,1977,2059
5624,Lebesby,1978,2015
5624,Lebesby,1979,2022
5624,Lebesby,1980,2015
5624,Lebesby,1981,1965
5624,Lebesby,1982,1965
5624,Lebesby,1983,1931
5624,Lebesby,1984,1921
5624,Lebesby,1985,1846
5626,Gamvik,1951,1736
5626,Gamvik,1952,1773
5626,Gamvik,1953,1742
