kode,aar,kom2024,andel,metode
0432u,1960,3424,1.0,arvet
0433,1960,3424,1.0,arvet
0434,1960,3425,1.0,arvet
0435u,1960,3426,0.500806,arvet
0435u,1960,3430,0.499194,arvet
0436,1960,3426,0.500806,arvet
0436,1960,3430,0.499194,arvet
0437,1960,3427,1.0,arvet
0438,1960,3428,1.0,arvet
0439,1960,3429,1.0,arvet
0440,1960,3427,0.441489,arvet
0440,1960,5022,0.558511,arvet
0501,1960,3405,1.0,arvet
0502,1960,3407,1.0,arvet
0511,1960,3431,1.0,arvet
0512,1960,3432,1.0,arvet
0513,1960,3433,1.0,arvet
0514,1960,3434,1.0,arvet
0515,1960,3435,1.0,arvet
0516u,1960,3437,1.0,arvet
0517,1960,3437,1.0,arvet
0518u,1960,3436,0.635996,arvet
0518u,1960,3438,0.364004,arvet
0519,1960,3436,0.635996,arvet
0519,1960,3438,0.364004,arvet
0520,1960,3439,1.0,arvet
0521,1960,3440,1.0,arvet
0522u,1960,3441,1.0,arvet
0523,1960,3441,1.0,arvet
0524,1960,3405,1.0,arvet
0525,1960,3407,1.0,arvet
0526,1960,3407,1.0,arvet
0527,1960,3407,0.99103,arvet
0527,1960,3443,0.00897,arvet
0528,1960,3442,1.0,arvet
0529,1960,3443,1.0,arvet
0530,1960,3443,1.0,arvet
0531,1960,3442,1.0,arvet
0532,1960,3236,1.0,arvet
0533,1960,3234,1.0,arvet
0534,1960,3446,1.0,arvet
0535,1960,3446,1.0,arvet
0536,1960,3447,1.0,arvet
0537,1960,3447,0.915004,arvet
0537,1960,3448,0.084996,arvet
0538,1960,3448,1.0,arvet
0539,1960,3448,1.0,arvet
0540,1960,3449,1.0,arvet
0541,1960,3450,1.0,arvet
0542,1960,3451,1.0,arvet
0543,1960,3452,1.0,arvet
0544,1960,3453,1.0,arvet
0545,1960,3454,1.0,arvet
0601u,1960,3305,0.870941,arvet
0601u,1960,3310,0.129059,arvet
0602,1960,3301,1.0,arvet
0604,1960,3303,1.0,arvet
0611,1960,3305,0.870941,arvet
0611,1960,3310,0.129059,arvet
0612,1960,3305,0.870941,arvet
0612,1960,3310,0.129059,arvet
0613,1960,3305,0.870941,arvet
0613,1960,3310,0.129059,arvet
0614,1960,3305,0.870941,arvet
0614,1960,3310,0.129059,arvet
0615,1960,3320,1.0,arvet
0616,1960,3322,1.0,arvet
0617,1960,3324,1.0,arvet
0618,1960,3326,1.0,arvet
0619,1960,3328,1.0,arvet
0620,1960,3330,1.0,arvet
0621,1960,3332,1.0,arvet
0622,1960,3318,1.0,arvet
0623,1960,3316,1.0,arvet
0624,1960,3314,1.0,arvet
0625,1960,3301,1.0,arvet
0626,1960,3312,1.0,arvet
0627,1960,3203,1.0,arvet
0628,1960,3203,1.0,arvet
0629,1960,3303,1.0,arvet
0630,1960,3303,1.0,arvet
0631,1960,3334,1.0,arvet
0632,1960,3336,1.0,arvet
0633u,1960,3338,1.0,arvet
0634,1960,3338,1.0,arvet
0701ut,1960,3301,1.0,arvet
0702,1960,3903,1.0,arvet
0703,1960,3901,1.0,arvet
0704u,1960,3901,1.0,arvet
0705,1960,3905,1.0,arvet
0706,1960,3907,1.0,arvet
0707,1960,3909,1.0,arvet
0708,1960,3909,1.0,arvet
0711u,1960,3301,1.0,arvet
0712u,1960,3301,1.0,arvet
0713,1960,3903,1.0,arvet
0714,1960,3903,1.0,arvet
0715u,1960,3903,1.0,arvet
0716u,1960,3905,1.0,arvet
0717,1960,3901,1.0,arvet
0718,1960,3905,1.0,arvet
0719,1960,3907,1.0,arvet
0720,1960,3907,1.0,arvet
0721,1960,3905,1.0,arvet
0722,1960,3911,1.0,arvet
0723,1960,3911,1.0,arvet
0724,1960,3907,1.0,arvet
0725,1960,3909,1.0,arvet
0726,1960,3909,1.0,arvet
0727,1960,3909,1.0,arvet
0728,1960,3909,1.0,arvet
0802,1960,4012,1.0,arvet
0803,1960,4012,1.0,arvet
0804,1960,4001,1.0,arvet
0805,1960,4001,1.0,arvet
0806,1960,4003,1.0,arvet
0807,1960,4005,1.0,arvet
0811,1960,4010,1.0,arvet
0812,1960,4003,1.0,arvet
0813,1960,4001,1.0,arvet
0814,1960,4012,1.0,arvet
0815,1960,4014,1.0,arvet
0817,1960,4016,1.0,arvet
0818,1960,4003,1.0,arvet
0819u,1960,4003,0.059513,arvet
0819u,1960,4018,0.940487,arvet
0820,1960,4018,1.0,arvet
0821,1960,4020,1.0,arvet
0822,1960,4020,1.0,arvet
0823,1960,4005,1.0,arvet
0824,1960,3303,0.105854,arvet
0824,1960,4005,0.894146,arvet
0825,1960,4005,0.043568,arvet
0825,1960,4026,0.956432,arvet
0826,1960,4026,1.0,arvet
0827,1960,4024,1.0,arvet
0828,1960,4022,1.0,arvet
0829,1960,4028,1.0,arvet
0830,1960,4030,1.0,arvet
0831,1960,4032,1.0,arvet
0832,1960,4034,1.0,arvet
0833u,1960,4034,1.0,arvet
0834,1960,4036,1.0,arvet
0835,1960,4036,1.0,arvet
0901,1960,4201,1.0,arvet
0904,1960,4202,1.0,arvet
0905,1960,4215,1.0,arvet
0906,1960,4203,1.0,arvet
0911,1960,4211,1.0,arvet
0912,1960,4212,1.0,arvet
0913,1960,4201,1.0,arvet
0914,1960,4213,1.0,arvet
0916,1960,4203,1.0,arvet
0917,1960,4203,1.0,arvet
0918u,1960,4203,1.0,arvet
0919,1960,4214,1.0,arvet
0920,1960,4203,1.0,arvet
0921,1960,4203,1.0,arvet
0922,1960,4203,1.0,arvet
0923,1960,4202,1.0,arvet
0924,1960,4202,1.0,arvet
0925,1960,4202,0.958175,arvet
0925,1960,4215,0.041825,arvet
0926u,1960,4215,1.0,arvet
0927,1960,4215,1.0,arvet
0928,1960,4216,1.0,arvet
0929,1960,4217,1.0,arvet
0931,1960,4217,1.0,arvet
0932,1960,4214,1.0,arvet
0933,1960,4216,1.0,arvet
0934,1960,4216,1.0,arvet
0935,1960,4218,1.0,arvet
0937,1960,4219,1.0,arvet
0938,1960,4220,1.0,arvet
0939,1960,4221,1.0,arvet
0940,1960,4221,1.0,arvet
0941,1960,4222,1.0,arvet
1001,1960,4204,1.0,arvet
1002,1960,4205,1.0,arvet
1003,1960,4206,1.0,arvet
1004,1960,4207,1.0,arvet
1011,1960,4204,1.0,arvet
1012,1960,4204,1.0,arvet
1013,1960,4204,1.0,arvet
1014,1960,4223,1.0,arvet
1015,1960,4223,1.0,arvet
1016,1960,4204,0.040456,arvet
1016,1960,4223,0.959544,arvet
1017u,1960,4204,1.0,arvet
1018,1960,4204,1.0,arvet
1019,1960,4205,1.0,arvet
1020,1960,4204,0.007923,arvet
1020,1960,4205,0.992077,arvet
1021u,1960,4204,0.039568,arvet
1021u,1960,4205,0.960432,arvet
1022,1960,4205,1.0,arvet
1023,1960,4204,0.959085,arvet
1023,1960,4205,0.040915,arvet
1024,1960,4205,0.847861,arvet
1024,1960,4225,0.152139,arvet
1025,1960,4225,1.0,arvet
1026,1960,4224,1.0,arvet
1027u,1960,4225,1.0,arvet
1028,1960,4225,1.0,arvet
1029u,1960,4205,1.0,arvet
1030,1960,4205,1.0,arvet
1031,1960,4225,1.0,arvet
1032,1960,4225,1.0,arvet
1033,1960,4225,1.0,arvet
1034,1960,4226,1.0,arvet
1035,1960,4226,1.0,arvet
1036,1960,4227,1.0,arvet
1037,1960,4227,1.0,arvet
1038,1960,4227,1.0,arvet
1039,1960,4206,1.0,arvet
1040,1960,4206,1.0,arvet
1041,1960,4206,1.0,arvet
1042,1960,4207,1.0,arvet
1043,1960,4207,1.0,arvet
1044,1960,4207,1.0,arvet
1045,1960,4207,1.0,arvet
1046,1960,4228,1.0,arvet
1101u,1960,1101,1.0,arvet
1102,1960,1108,1.0,arvet
1103,1960,1103,1.0,arvet
1104,1960,1149,1.0,arvet
1105,1960,1149,1.0,arvet
1106,1960,1106,1.0,arvet
1111,1960,1111,1.0,arvet
1112,1960,1112,1.0,arvet
1113,1960,1101,0.172466,arvet
1113,1960,1112,0.827534,arvet
1114,1960,1114,1.0,arvet
1115,1960,1101,1.0,arvet
1116,1960,1101,1.0,arvet
1117,1960,1119,1.0,arvet
1118,1960,1119,1.0,arvet
1119u,1960,1119,1.0,arvet
1120,1960,1120,1.0,arvet
1121,1960,1121,1.0,arvet
1122u,1960,1122,1.0,arvet
1123,1960,1108,1.0,arvet
1124,1960,1124,1.0,arvet
1125,1960,1103,1.0,arvet
1126,1960,1103,0.909452,arvet
1126,1960,1108,0.090548,arvet
1127,1960,1127,1.0,arvet
1128,1960,1108,0.961578,arvet
1128,1960,1122,0.038422,arvet
1129,1960,1108,0.625,arvet
1129,1960,1122,0.375,arvet
1130,1960,1130,1.0,arvet
1131,1960,1130,0.140046,arvet
1131,1960,1133,0.859954,arvet
1132,1960,1103,0.345021,arvet
1132,1960,1133,0.654979,arvet
1133,1960,1133,1.0,arvet
1134,1960,1134,1.0,arvet
1135,1960,1135,1.0,arvet
1136,1960,1134,1.0,arvet
1137,1960,1134,1.0,arvet
1138,1960,1103,0.086829,arvet
1138,1960,1133,0.007805,arvet
1138,1960,1134,0.905366,arvet
1139,1960,1146,1.0,arvet
1140,1960,1103,1.0,arvet
1141,1960,1103,1.0,arvet
1142,1960,1103,1.0,arvet
1143,1960,1103,1.0,arvet
1144,1960,1144,1.0,arvet
1145,1960,1145,1.0,arvet
1146,1960,1146,1.0,arvet
1147,1960,1146,0.193122,arvet
1147,1960,1149,0.806878,arvet
1148,1960,1149,1.0,arvet
1149u,1960,1149,1.0,arvet
1150,1960,1149,1.0,arvet
1151,1960,1151,1.0,arvet
1152,1960,1106,0.018168,arvet
1152,1960,1149,0.981832,arvet
1154u,1960,1146,0.473069,arvet
1154u,1960,1160,0.526931,arvet
1155,1960,1146,0.013986,arvet
1155,1960,1160,0.986014,arvet
1156,1960,1134,0.140878,arvet
1156,1960,1160,0.859122,arvet
1157,1960,1146,0.002041,arvet
1157,1960,1160,0.997959,arvet
1158,1960,1160,1.0,arvet
1211,1960,4611,1.0,arvet
1212,1960,4611,0.556674,arvet
1212,1960,4617,0.443326,arvet
1213,1960,4617,1.0,arvet
1214,1960,1160,1.0,arvet
1215,1960,1160,0.551001,arvet
1215,1960,4612,0.448999,arvet
1216,1960,4612,1.0,arvet
1217,1960,4612,1.0,arvet
1218,1960,4613,1.0,arvet
1219,1960,4613,1.0,arvet
1220,1960,4613,1.0,arvet
1221,1960,4614,1.0,arvet
1222,1960,4615,0.782568,arvet
1222,1960,4625,0.217432,arvet
1223,1960,4616,1.0,arvet
1224,1960,4617,1.0,arvet
1225,1960,4617,0.630086,arvet
1225,1960,4622,0.369914,arvet
1226,1960,4618,0.06079,arvet
1226,1960,4622,0.93921,arvet
1227,1960,4618,0.699358,arvet
1227,1960,4622,0.300642,arvet
1228,1960,4618,1.0,arvet
1229,1960,4618,1.0,arvet
1230,1960,4618,0.762984,arvet
1230,1960,4619,0.237016,arvet
1231u,1960,4618,0.728325,arvet
1231u,1960,4619,0.226249,arvet
1231u,1960,4621,0.045426,arvet
1232,1960,4618,0.762984,arvet
1232,1960,4619,0.237016,arvet
1233,1960,4620,1.0,arvet
1234,1960,4621,1.0,arvet
1235,1960,4621,1.0,arvet
1236,1960,4621,1.0,arvet
1237,1960,4621,0.810709,arvet
1237,1960,4628,0.189291,arvet
1238,1960,4622,1.0,arvet
1239,1960,4624,1.0,arvet
1240,1960,4624,1.0,arvet
1241,1960,4624,1.0,arvet
1242,1960,4623,1.0,arvet
1243,1960,4624,1.0,arvet
1244,1960,4625,1.0,arvet
1245,1960,4626,1.0,arvet
1246,1960,4626,1.0,arvet
1247,1960,4627,1.0,arvet
1248,1960,4601,1.0,arvet
1249,1960,4601,1.0,arvet
1250u,1960,4601,0.785391,arvet
1250u,1960,4630,0.214609,arvet
1251u,1960,4628,0.927904,arvet
1251u,1960,4630,0.072096,arvet
1252,1960,4628,0.300199,arvet
1252,1960,4629,0.675944,arvet
1252,1960,4631,0.023857,arvet
1253u,1960,4630,0.671375,arvet
1253u,1960,4631,0.328625,arvet
1254,1960,4630,0.453344,arvet
1254,1960,4631,0.546656,arvet
1255,1960,4601,1.0,arvet
1256,1960,4627,0.111368,arvet
1256,1960,4631,0.888632,arvet
1257,1960,4631,1.0,arvet
1258,1960,4626,0.513262,arvet
1258,1960,4627,0.316663,arvet
1258,1960,4631,0.170075,arvet
1259u,1960,4626,1.0,arvet
1260u,1960,4631,1.0,arvet
1261,1960,4631,1.0,arvet
1262,1960,4631,1.0,arvet
1263,1960,4631,1.0,arvet
1264,1960,4632,1.0,arvet
1265,1960,4633,1.0,arvet
1266,1960,4634,1.0,arvet
1301,1960,4601,1.0,arvet
1401u,1960,4602,1.0,arvet
1411,1960,4635,1.0,arvet
1412,1960,4636,1.0,arvet
1413,1960,4637,1.0,arvet
1414,1960,4635,1.0,arvet
1415,1960,4638,1.0,arvet
1416u,1960,4638,1.0,arvet
1417,1960,4639,0.870264,arvet
1417,1960,4640,0.129736,arvet
1418,1960,4639,0.104883,arvet
1418,1960,4640,0.895117,arvet
1419,1960,4640,1.0,arvet
1420,1960,4640,1.0,arvet
1421,1960,4641,1.0,arvet
1422,1960,4642,1.0,arvet
1423,1960,4642,1.0,arvet
1424,1960,4643,1.0,arvet
1425,1960,4644,1.0,arvet
1426,1960,4644,1.0,arvet
1427,1960,4644,1.0,arvet
1428,1960,4645,1.0,arvet
1429,1960,4646,1.0,arvet
1430,1960,4647,1.0,arvet
1431,1960,4647,1.0,arvet
1432,1960,4647,1.0,arvet
1433,1960,4647,1.0,arvet
1434,1960,4602,0.028703,arvet
1434,1960,4645,0.467279,arvet
1434,1960,4647,0.504018,arvet
1435,1960,4602,1.0,arvet
1436,1960,4602,0.926223,arvet
1436,1960,4645,0.073777,arvet
1437,1960,4602,1.0,arvet
1438,1960,4648,1.0,arvet
1439u,1960,4602,1.0,arvet
1440,1960,4602,1.0,arvet
1441,1960,4649,1.0,arvet
1442,1960,4602,0.346537,arvet
1442,1960,4648,0.461043,arvet
1442,1960,4649,0.19242,arvet
1443,1960,4649,1.0,arvet
1444,1960,1577,0.126187,arvet
1444,1960,4649,0.207497,arvet
1444,1960,4651,0.666316,arvet
1445,1960,4650,1.0,arvet
1446,1960,4647,0.021481,arvet
1446,1960,4650,0.978519,arvet
1447,1960,1577,0.159226,arvet
1447,1960,4651,0.840774,arvet
1448,1960,1577,0.159226,arvet
1448,1960,4651,0.840774,arvet
1501,1960,1508,0.846071,arvet
1501,1960,1531,0.153929,arvet
1502,1960,1506,1.0,arvet
1503,1960,1505,1.0,arvet
1511,1960,1511,1.0,arvet
1512,1960,1511,1.0,arvet
1513,1960,1511,0.436874,arvet
1513,1960,1514,0.563126,arvet
1514,1960,1514,1.0,arvet
1515,1960,1515,1.0,arvet
1516,1960,1516,1.0,arvet
1517,1960,1517,1.0,arvet
1518,1960,1577,1.0,arvet
1519,1960,1577,1.0,arvet
1520,1960,1520,1.0,arvet
1521,1960,1520,1.0,arvet
1522,1960,1520,1.0,arvet
1523u,1960,1525,1.0,arvet
1524,1960,1578,1.0,arvet
1525,1960,1525,1.0,arvet
1526,1960,1508,0.802163,arvet
1526,1960,1578,0.197837,arvet
1527,1960,1508,0.802163,arvet
1527,1960,1578,0.197837,arvet
1528,1960,1528,1.0,arvet
1529,1960,1508,0.802163,arvet
1529,1960,1578,0.197837,arvet
1530,1960,1506,0.128759,arvet
1530,1960,1580,0.871241,arvet
1531u,1960,1508,0.846071,arvet
1531u,1960,1531,0.153929,arvet
1532,1960,1532,1.0,arvet
1533,1960,1532,1.0,arvet
1534,1960,1580,1.0,arvet
1535,1960,1535,1.0,arvet
1536,1960,1535,1.0,arvet
1537,1960,1539,1.0,arvet
1538,1960,1539,1.0,arvet
1539u,1960,1539,1.0,arvet
1540,1960,1539,1.0,arvet
1541,1960,1506,0.350649,arvet
1541,1960,1539,0.649351,arvet
1542,1960,1506,1.0,arvet
1543,1960,1506,1.0,arvet
1544,1960,1506,1.0,arvet
1545u,1960,1506,1.0,arvet
1546,1960,1508,1.0,arvet
1547u,1960,1506,0.028969,arvet
1547u,1960,1547,0.971031,arvet
1548,1960,1579,1.0,arvet
1549,1960,1579,1.0,arvet
1550,1960,1579,1.0,arvet
1551,1960,1579,1.0,arvet
1552,1960,1554,0.706986,arvet
1552,1960,1579,0.293014,arvet
1553,1960,1554,1.0,arvet
1554u,1960,1505,0.3694,arvet
1554u,1960,1554,0.6306,arvet
1555,1960,1505,1.0,arvet
1556,1960,1505,1.0,arvet
1557,1960,1557,1.0,arvet
1558,1960,1557,1.0,arvet
1559,1960,1557,0.166845,arvet
1559,1960,1560,0.833155,arvet
1560,1960,1557,0.166845,arvet
1560,1960,1560,0.833155,arvet
1563,1960,1563,1.0,arvet
1564,1960,1560,0.013542,arvet
1564,1960,1563,0.264583,arvet
1564,1960,1566,0.721875,arvet
1565,1960,1566,1.0,arvet
1566,1960,1566,1.0,arvet
1567,1960,5061,1.0,arvet
1568,1960,1576,1.0,arvet
1569,1960,1576,1.0,arvet
1570,1960,1576,0.113253,arvet
1570,1960,5055,0.886747,arvet
1571,1960,5055,1.0,arvet
1572,1960,1576,1.0,arvet
1573,1960,1573,1.0,arvet
1601,1960,5001,1.0,arvet
1611,1960,5055,1.0,arvet
1612,1960,5055,1.0,arvet
1613,1960,5055,0.153333,arvet
1613,1960,5056,0.339048,arvet
1613,1960,5059,0.507619,arvet
1614,1960,5055,0.572831,arvet
1614,1960,5056,0.17106,arvet
1614,1960,5059,0.256109,arvet
1615,1960,5056,1.0,arvet
1616,1960,5056,1.0,arvet
1617,1960,5056,1.0,arvet
1618,1960,5056,1.0,arvet
1619,1960,5014,1.0,arvet
1620u,1960,5014,1.0,arvet
1621,1960,5057,1.0,arvet
1622,1960,5055,0.027931,arvet
1622,1960,5056,0.06176,arvet
1622,1960,5059,0.91031,arvet
1623,1960,5059,1.0,arvet
1624,1960,5054,1.0,arvet
1625,1960,5054,0.904309,arvet
1625,1960,5059,0.095691,arvet
1626,1960,5054,0.734277,arvet
1626,1960,5057,0.265723,arvet
1627,1960,5057,1.0,arvet
1628,1960,5057,1.0,arvet
1629,1960,5057,1.0,arvet
1630,1960,5058,1.0,arvet
1631,1960,5058,1.0,arvet
1632,1960,5058,1.0,arvet
1633,1960,5020,1.0,arvet
1634,1960,5021,1.0,arvet
1635,1960,5022,1.0,arvet
1636,1960,5059,1.0,arvet
1637,1960,5059,1.0,arvet
1638,1960,5059,1.0,arvet
1639,1960,5059,1.0,arvet
1640,1960,5025,1.0,arvet
1641,1960,5025,1.0,arvet
1642,1960,5025,1.0,arvet
1643,1960,5025,1.0,arvet
1644u,1960,5026,1.0,arvet
1645,1960,5026,1.0,arvet
1646,1960,5027,1.0,arvet
1647,1960,5027,1.0,arvet
1648u,1960,5027,1.0,arvet
1649,1960,5027,1.0,arvet
1650,1960,5028,1.0,arvet
1651,1960,5028,1.0,arvet
1652,1960,5028,1.0,arvet
1653,1960,5028,1.0,arvet
1654,1960,5001,1.0,arvet
1655,1960,5001,1.0,arvet
1656,1960,5029,1.0,arvet
1657,1960,5029,1.0,arvet
1658,1960,5029,1.0,arvet
1659,1960,5059,1.0,arvet
1660,1960,5001,1.0,arvet
1661,1960,5001,1.0,arvet
1662,1960,5001,1.0,arvet
1663,1960,5031,1.0,arvet
1664,1960,5032,1.0,arvet
1665,1960,5033,1.0,arvet
1701,1960,5037,1.0,arvet
1702,1960,5006,1.0,arvet
1703,1960,5007,1.0,arvet
1711,1960,5034,1.0,arvet
1712,1960,5035,1.0,arvet
1713,1960,5035,1.0,arvet
1714,1960,5035,1.0,arvet
1715,1960,5035,1.0,arvet
1716,1960,5037,1.0,arvet
1717,1960,5036,1.0,arvet
1718,1960,5054,1.0,arvet
1719u,1960,5037,1.0,arvet
1720,1960,5037,1.0,arvet
1721,1960,5038,1.0,arvet
1722,1960,5037,1.0,arvet
1723,1960,5053,1.0,arvet
1724,1960,5006,1.0,arvet
1725,1960,5007,1.0,arvet
1726,1960,5006,1.0,arvet
1727,1960,5006,1.0,arvet
1728,1960,5053,1.0,arvet
1729,1960,5053,1.0,arvet
1730,1960,5053,1.0,arvet
1731,1960,5006,1.0,arvet
1732,1960,5006,1.0,arvet
1733,1960,5006,1.0,arvet
1734,1960,5006,1.0,arvet
1735,1960,5006,1.0,arvet
1736,1960,5041,1.0,arvet
1737,1960,5042,1.0,arvet
1738u,1960,5042,1.0,arvet
1739,1960,5043,1.0,arvet
1740,1960,5044,1.0,arvet
1741,1960,5045,1.0,arvet
1742,1960,5045,1.0,arvet
1743,1960,5046,1.0,arvet
1744,1960,5047,1.0,arvet
1745,1960,5007,1.0,arvet
1746,1960,5007,1.0,arvet
1747,1960,5007,1.0,arvet
1748,1960,5007,1.0,arvet
1749,1960,5049,1.0,arvet
1750,1960,5060,1.0,arvet
1751,1960,5060,1.0,arvet
1752,1960,5060,1.0,arvet
1753,1960,5046,0.212909,arvet
1753,1960,5060,0.787091,arvet
1754,1960,5060,1.0,arvet
1755,1960,5052,1.0,arvet
1801,1960,1812,0.240223,arvet
1801,1960,1813,0.759777,arvet
1802,1960,1824,1.0,arvet
1803,1960,1833,1.0,arvet
1804,1960,1804,1.0,arvet
1805,1960,1806,1.0,arvet
1806u,1960,1865,1.0,arvet
1811,1960,1811,0.89421,arvet
1811,1960,1812,0.025413,arvet
1811,1960,1813,0.080377,arvet
1812,1960,1812,0.240223,arvet
1812,1960,1813,0.759777,arvet
1813u,1960,1812,0.240223,arvet
1813u,1960,1813,0.759777,arvet
1814,1960,1812,0.240223,arvet
1814,1960,1813,0.759777,arvet
1815,1960,1815,1.0,arvet
1816,1960,1816,1.0,arvet
1817,1960,1815,0.117155,arvet
1817,1960,1820,0.882845,arvet
1818,1960,1818,1.0,arvet
1819,1960,1827,1.0,arvet
1820,1960,1818,0.312754,arvet
1820,1960,1820,0.687246,arvet
1821,1960,1820,1.0,arvet
1822,1960,1822,1.0,arvet
1823,1960,1824,1.0,arvet
1824,1960,1824,1.0,arvet
1825,1960,1825,1.0,arvet
1826,1960,1826,1.0,arvet
1827u,1960,1822,0.010348,arvet
1827u,1960,1827,0.943978,arvet
1827u,1960,1828,0.035986,arvet
1827u,1960,1833,0.009688,arvet
1828,1960,1822,0.184713,arvet
1828,1960,1828,0.642357,arvet
1828,1960,1833,0.17293,arvet
1829,1960,1824,1.0,arvet
1830,1960,1832,1.0,arvet
1831,1960,1832,0.572655,arvet
1831,1960,1833,0.427345,arvet
1832,1960,1832,1.0,arvet
1833u,1960,1833,1.0,arvet
1834,1960,1834,1.0,arvet
1835,1960,1835,1.0,arvet
1836,1960,1836,1.0,arvet
1837,1960,1837,1.0,arvet
1838,1960,1838,1.0,arvet
1839,1960,1839,1.0,arvet
1840,1960,1840,1.0,arvet
1841,1960,1841,1.0,arvet
1842,1960,1804,1.0,arvet
1843,1960,1804,1.0,arvet
1844,1960,1804,0.945848,arvet
1844,1960,1848,0.054152,arvet
1845,1960,1845,1.0,arvet
1846,1960,1845,0.181081,arvet
1846,1960,1848,0.818919,arvet
1847,1960,1848,1.0,arvet
1848,1960,1848,1.0,arvet
1849,1960,1875,1.0,arvet
1850,1960,1806,0.422336,arvet
1850,1960,1875,0.577664,arvet
1851,1960,1806,0.107125,arvet
1851,1960,1851,0.892875,arvet
1852,1960,5512,1.0,arvet
1853,1960,1853,1.0,arvet
1854,1960,1806,1.0,arvet
1855,1960,1806,1.0,arvet
1856,1960,1856,1.0,arvet
1857,1960,1857,1.0,arvet
1858,1960,1859,0.540679,arvet
1858,1960,1874,0.459321,arvet
1859,1960,1859,0.540679,arvet
1859,1960,1874,0.459321,arvet
1860u,1960,1860,1.0,arvet
1861,1960,1860,1.0,arvet
1862,1960,1860,1.0,arvet
1863,1960,1860,1.0,arvet
1864,1960,1865,1.0,arvet
1865,1960,1865,1.0,arvet
1866,1960,1866,0.868903,arvet
1866,1960,1870,0.131097,arvet
1867,1960,1867,1.0,arvet
1868,1960,1868,1.0,arvet
1869,1960,1868,1.0,arvet
1870,1960,1870,1.0,arvet
1871u,1960,1871,1.0,arvet
1872,1960,1871,1.0,arvet
1873,1960,1871,1.0,arvet
1901,1960,5503,1.0,arvet
1902,1960,5501,1.0,arvet
1911,1960,5510,1.0,arvet
1912,1960,5503,1.0,arvet
1913,1960,5512,1.0,arvet
1914,1960,5503,1.0,arvet
1915,1960,5503,0.727118,arvet
1915,1960,5530,0.272882,arvet
1916,1960,5514,1.0,arvet
1917,1960,5514,1.0,arvet
1918,1960,5512,1.0,arvet
1919,1960,5516,1.0,arvet
1920,1960,5518,0.391091,arvet
1920,1960,5522,0.608909,arvet
1921,1960,5518,0.391091,arvet
1921,1960,5522,0.608909,arvet
1922,1960,5520,1.0,arvet
1923u,1960,5524,1.0,arvet
1924,1960,5524,1.0,arvet
1925,1960,5526,1.0,arvet
1926,1960,5528,1.0,arvet
1927,1960,5528,0.160572,arvet
1927,1960,5530,0.839428,arvet
1928,1960,5530,1.0,arvet
1929,1960,5530,1.0,arvet
1930,1960,5501,0.531717,arvet
1930,1960,5530,0.468283,arvet
1931,1960,5530,1.0,arvet
1932,1960,5524,0.057337,arvet
1932,1960,5532,0.942663,arvet
1933,1960,5532,1.0,arvet
1934,1960,5501,1.0,arvet
1935,1960,5534,1.0,arvet
1936,1960,5534,0.657074,arvet
1936,1960,5536,0.342926,arvet
1937,1960,5501,0.921918,arvet
1937,1960,5536,0.078082,arvet
1938,1960,5536,1.0,arvet
1939,1960,5538,1.0,arvet
1940,1960,5540,1.0,arvet
1941,1960,5542,0.68553,arvet
1941,1960,5544,0.31447,arvet
1942,1960,5544,1.0,arvet
1943,1960,5546,1.0,arvet
2002,1960,5634,1.0,arvet
2003,1960,5607,1.0,arvet
2004,1960,5603,1.0,arvet
2011,1960,5612,1.0,arvet
2012,1960,5601,1.0,arvet
2013,1960,5601,1.0,arvet
2014,1960,5614,1.0,arvet
2015,1960,5616,1.0,arvet
2016,1960,5603,1.0,arvet
2017,1960,5603,1.0,arvet
2018,1960,5618,1.0,arvet
2019,1960,5620,1.0,arvet
2020u,1960,5622,1.0,arvet
2021,1960,5610,1.0,arvet
2022,1960,5624,1.0,arvet
2023,1960,5626,1.0,arvet
2024,1960,5630,1.0,arvet
2025,1960,5628,1.0,arvet
2026,1960,5628,1.0,arvet
2027,1960,5636,1.0,arvet
2028,1960,5632,0.785714,arvet
2028,1960,5634,0.214286,arvet
2029,1960,5607,1.0,arvet
2030,1960,5605,1.0,arvet
0101,1961,3101,1.0,arvet
0102,1961,3105,1.0,arvet
0103,1961,3107,1.0,arvet
0104,1961,3103,1.0,arvet
0111,1961,3110,1.0,arvet
0112,1961,3107,1.0,arvet
0113,1961,3107,1.0,arvet
0114,1961,3105,1.0,arvet
0115,1961,3105,1.0,arvet
0116,1961,3101,1.0,arvet
0117,1961,3101,1.0,arvet
0118,1961,3124,1.0,arvet
0119u,1961,3122,1.0,arvet
0120,1961,3122,1.0,arvet
0121,1961,3226,1.0,arvet
0122,1961,3118,1.0,arvet
0123,1961,3118,1.0,arvet
0124,1961,3118,1.0,arvet
0125,1961,3118,1.0,arvet
0127,1961,3116,1.0,arvet
0128,1961,3120,1.0,arvet
0129,1961,3120,1.0,arvet
0130,1961,3105,1.0,arvet
0131,1961,3107,1.0,arvet
0132,1961,3107,1.0,arvet
0133,1961,3107,1.0,arvet
0134,1961,3107,1.0,arvet
0135,1961,3112,1.0,arvet
0136,1961,3103,1.0,arvet
0137,1961,3114,1.0,arvet
0138,1961,3118,1.0,arvet
0201,1961,3216,1.0,arvet
0203,1961,3214,1.0,rapport 99/13
0211,1961,3216,1.0,arvet
0212,1961,3207,1.0,arvet
0213,1961,3207,1.0,arvet
