kom2024,aar,parti,stemmer,total_stemmer_alle_partier,prosent_alle
5020,2015,01,304,1045,29.09
5020,2015,02,43,1045,4.11
5020,2015,03,174,1045,16.65
5020,2015,04,38,1045,3.64
5020,2015,05,242,1045,23.16
5020,2015,06,0,1045,0.0
5020,2015,07,65,1045,6.22
5020,2015,08,0,1045,0.0
5020,2015,55,0,1045,0.0
5020,2019,01,253,489,51.74
5020,2019,02,0,489,0.0
5020,2019,03,0,489,0.0
5020,2019,04,0,489,0.0
5020,2019,05,108,489,22.09
5020,2019,06,0,489,0.0
5020,2019,07,0,489,0.0
5020,2019,08,0,489,0.0
5020,2019,55,0,489,0.0
5020,2023,01,101,512,19.73
5020,2023,02,28,512,5.47
5020,2023,03,0,512,0.0
5020,2023,04,0,512,0.0
5020,2023,05,131,512,25.59
5020,2023,06,0,512,0.0
5020,2023,07,33,512,6.45
5020,2023,08,0,512,0.0
5020,2023,55,0,512,0.0
5021,1987,01,1244,3370,36.91
5021,1987,02,0,3370,0.0
5021,1987,03,771,3370,22.88
5021,1987,04,310,3370,9.2
5021,1987,05,660,3370,19.58
5021,1987,06,110,3370,3.26
5021,1987,07,275,3370,8.16
5021,1987,08,0,3370,0.0
5021,1987,55,0,3370,0.0
5021,1991,01,897,3176,28.24
5021,1991,02,0,3176,0.0
5021,1991,03,495,3176,15.59
5021,1991,04,306,3176,9.63
5021,1991,05,1002,3176,31.55
5021,1991,06,272,3176,8.56
5021,1991,07,204,3176,6.42
5021,1991,08,0,3176,0.0
5021,1991,55,0,3176,0.0
5021,1995,01,840,2914,28.83
5021,1995,02,88,2914,3.02
5021,1995,03,363,2914,12.46
5021,1995,04,272,2914,9.33
5021,1995,05,1010,2914,34.66
5021,1995,06,126,2914,4.32
5021,1995,07,215,2914,7.38
5021,1995,08,0,2914,0.0
5021,1995,55,0,2914,0.0
5021,1999,01,871,2745,31.73
5021,1999,02,0,2745,0.0
5021,1999,03,487,2745,17.74
5021,1999,04,0,2745,0.0
5021,1999,05,875,2745,31.88
5021,1999,06,145,2745,5.28
5021,1999,07,367,2745,13.37
5021,1999,08,0,2745,0.0
5021,1999,55,0,2745,0.0
5021,2003,01,1019,2940,34.66
5021,2003,02,234,2940,7.96
5021,2003,03,316,2940,10.75
5021,2003,04,271,2940,9.22
5021,2003,05,649,2940,22.07
5021,2003,06,269,2940,9.15
5021,2003,07,182,2940,6.19
5021,2003,08,0,2940,0.0
5021,2003,55,0,2940,0.0
5021,2007,01,1178,3082,38.22
5021,2007,02,328,3082,10.64
5021,2007,03,240,3082,7.79
5021,2007,04,239,3082,7.75
5021,2007,05,754,3082,24.46
5021,2007,06,176,3082,5.71
5021,2007,07,167,3082,5.42
5021,2007,08,0,3082,0.0
5021,2007,55,0,3082,0.0
5021,2011,01,1601,3281,48.8
5021,2011,02,158,3281,4.82
5021,2011,03,408,3281,12.44
5021,2011,04,213,3281,6.49
5021,2011,05,580,3281,17.68
5021,2011,06,88,3281,2.68
5021,2011,07,233,3281,7.1
5021,2011,08,0,3281,0.0
5021,2011,55,0,3281,0.0
5021,2015,01,1099,3169,34.68
5021,2015,02,151,3169,4.76
5021,2015,03,439,3169,13.85
5021,2015,04,182,3169,5.74
5021,2015,05,778,3169,24.55
5021,2015,06,0,3169,0.0
5021,2015,07,520,3169,16.41
5021,2015,08,0,3169,0.0
5021,2015,55,0,3169,0.0
5021,2019,01,631,3623,17.42
5021,2019,02,0,3623,0.0
5021,2019,03,426,3623,11.76
5021,2019,04,246,3623,6.79
5021,2019,05,1460,3623,40.3
5021,2019,06,164,3623,4.53
5021,2019,07,433,3623,11.95
5021,2019,08,263,3623,7.26
5021,2019,55,0,3623,0.0
5021,2023,01,756,3669,20.61
5021,2023,02,234,3669,6.38
5021,2023,03,605,3669,16.49
5021,2023,04,184,3669,5.01
5021,2023,05,669,3669,18.23
5021,2023,06,125,3669,3.41
5021,2023,07,989,3669,26.96
5021,2023,08,107,3669,2.92
5021,2023,55,0,3669,0.0
5022,1987,01,548,1523,35.98
5022,1987,02,0,1523,0.0
5022,1987,03,153,1523,10.05
5022,1987,04,351,1523,23.05
5022,1987,05,335,1523,22.0
5022,1987,06,0,1523,0.0
5022,1987,07,0,1523,0.0
5022,1987,08,0,1523,0.0
5022,1987,55,0,1523,0.0
5022,1991,01,372,1574,23.63
5022,1991,02,0,1574,0.0
5022,1991,03,121,1574,7.69
5022,1991,04,340,1574,21.6
5022,1991,05,539,1574,34.24
5022,1991,06,131,1574,8.32
5022,1991,07,71,1574,4.51
5022,1991,08,0,1574,0.0
5022,1991,55,0,1574,0.0
5022,1995,01,470,1434,32.78
5022,1995,02,14,1434,0.98
5022,1995,03,69,1434,4.81
5022,1995,04,297,1434,20.71
5022,1995,05,442,1434,30.82
5022,1995,06,47,1434,3.28
5022,1995,07,95,1434,6.62
5022,1995,08,0,1434,0.0
5022,1995,55,0,1434,0.0
5022,1999,01,375,1355,27.68
5022,1999,02,0,1355,0.0
5022,1999,03,140,1355,10.33
5022,1999,04,387,1355,28.56
5022,1999,05,360,1355,26.57
5022,1999,06,0,1355,0.0
5022,1999,07,93,1355,6.86
5022,1999,08,0,1355,0.0
5022,1999,55,0,1355,0.0
5022,2003,01,263,1266,20.77
5022,2003,02,0,1266,0.0
5022,2003,03,71,1266,5.61
5022,2003,04,235,1266,18.56
5022,2003,05,593,1266,46.84
5022,2003,06,45,1266,3.55
5022,2003,07,59,1266,4.66
5022,2003,08,0,1266,0.0
5022,2003,55,0,1266,0.0
5022,2007,01,260,1317,19.74
5022,2007,02,41,1317,3.11
5022,2007,03,0,1317,0.0
5022,2007,04,244,1317,18.53
5022,2007,05,389,1317,29.54
5022,2007,06,0,1317,0.0
5022,2007,07,0,1317,0.0
5022,2007,08,0,1317,0.0
5022,2007,55,0,1317,0.0
5022,2011,01,389,1312,29.65
5022,2011,02,0,1312,0.0
5022,2011,03,0,1312,0.0
5022,2011,04,391,1312,29.8
5022,2011,05,341,1312,25.99
5022,2011,06,0,1312,0.0
5022,2011,07,0,1312,0.0
5022,2011,08,0,1312,0.0
5022,2011,55,0,1312,0.0
5022,2015,01,456,1275,35.76
5022,2015,02,0,1275,0.0
5022,2015,03,0,1275,0.0
5022,2015,04,264,1275,20.71
5022,2015,05,394,1275,30.9
5022,2015,06,0,1275,0.0
5022,2015,07,0,1275,0.0
5022,2015,08,0,1275,0.0
5022,2015,55,0,1275,0.0
5022,2019,01,597,1420,42.04
5022,2019,02,0,1420,0.0
5022,2019,03,92,1420,6.48
5022,2019,04,232,1420,16.34
5022,2019,05,447,1420,31.48
5022,2019,06,0,1420,0.0
5022,2019,07,52,1420,3.66
5022,2019,08,0,1420,0.0
5022,2019,55,0,1420,0.0
5022,2023,01,317,1250,25.36
5022,2023,02,0,1250,0.0
5022,2023,03,0,1250,0.0
5022,2023,04,312,1250,24.96
5022,2023,05,361,1250,28.88
5022,2023,06,0,1250,0.0
5022,2023,07,0,1250,0.0
5022,2023,08,0,1250,0.0
5022,2023,55,0,1250,0.0
5025,1987,01,1596,3132,50.96
5025,1987,02,0,3132,0.0
5025,1987,03,547,3132,17.46
5025,1987,04,0,3132,0.0
5025,1987,05,0,3132,0.0
5025,1987,06,351,3132,11.21
5025,1987,07,0,3132,0.0
5025,1987,08,0,3132,0.0
5025,1987,55,0,3132,0.0
5025,1991,01,1136,3004,37.82
5025,1991,02,63,3004,2.1
5025,1991,03,441,3004,14.68
5025,1991,04,0,3004,0.0
5025,1991,05,0,3004,0.0
5025,1991,06,483,3004,16.08
5025,1991,07,0,3004,0.0
5025,1991,08,0,3004,0.0
5025,1991,55,0,3004,0.0
5025,1995,01,1007,2832,35.56
5025,1995,02,83,2832,2.93
5025,1995,03,260,2832,9.18
5025,1995,04,0,2832,0.0
5025,1995,05,0,2832,0.0
5025,1995,06,236,2832,8.33
5025,1995,07,0,2832,0.0
5025,1995,08,0,2832,0.0
5025,1995,55,0,2832,0.0
5025,1999,01,1330,2741,48.52
5025,1999,02,0,2741,0.0
5025,1999,03,420,2741,15.32
5025,1999,04,0,2741,0.0
5025,1999,05,0,2741,0.0
5025,1999,06,218,2741,7.95
5025,1999,07,0,2741,0.0
5025,1999,08,0,2741,0.0
5025,1999,55,0,2741,0.0
5025,2003,01,1287,2825,45.56
5025,2003,02,166,2825,5.88
5025,2003,03,231,2825,8.18
5025,2003,04,0,2825,0.0
5025,2003,05,0,2825,0.0
5025,2003,06,555,2825,19.65
5025,2003,07,0,2825,0.0
5025,2003,08,0,2825,0.0
5025,2003,55,0,2825,0.0
5025,2007,01,1335,3001,44.49
5025,2007,02,224,3001,7.46
5025,2007,03,451,3001,15.03
5025,2007,04,0,3001,0.0
5025,2007,05,230,3001,7.66
5025,2007,06,320,3001,10.66
5025,2007,07,86,3001,2.87
5025,2007,08,0,3001,0.0
5025,2007,55,0,3001,0.0
5025,2011,01,1599,3081,51.9
5025,2011,02,123,3081,3.99
5025,2011,03,515,3081,16.72
5025,2011,04,0,3081,0.0
5025,2011,05,257,3081,8.34
5025,2011,06,286,3081,9.28
5025,2011,07,108,3081,3.51
5025,2011,08,0,3081,0.0
5025,2011,55,0,3081,0.0
5025,2015,01,1341,3239,41.4
5025,2015,02,78,3239,2.41
5025,2015,03,569,3239,17.57
5025,2015,04,0,3239,0.0
5025,2015,05,336,3239,10.37
5025,2015,06,414,3239,12.78
5025,2015,07,232,3239,7.16
5025,2015,08,69,3239,2.13
5025,2015,55,0,3239,0.0
5025,2019,01,1364,3329,40.97
5025,2019,02,0,3329,0.0
5025,2019,03,478,3329,14.36
5025,2019,04,0,3329,0.0
5025,2019,05,703,3329,21.12
5025,2019,06,504,3329,15.14
5025,2019,07,99,3329,2.97
5025,2019,08,53,3329,1.59
5025,2019,55,0,3329,0.0
5025,2023,01,1298,3153,41.17
5025,2023,02,0,3153,0.0
5025,2023,03,554,3153,17.57
5025,2023,04,0,3153,0.0
5025,2023,05,378,3153,11.99
5025,2023,06,371,3153,11.77
5025,2023,07,270,3153,8.56
5025,2023,08,26,3153,0.82
5025,2023,55,122,3153,3.87
5026,1987,01,930,1604,57.98
5026,1987,02,0,1604,0.0
5026,1987,03,0,1604,0.0
5026,1987,04,0,1604,0.0
5026,1987,05,0,1604,0.0
5026,1987,06,244,1604,15.21
5026,1987,07,35,1604,2.18
5026,1987,08,0,1604,0.0
5026,1987,55,0,1604,0.0
5026,1991,01,742,1459,50.86
5026,1991,02,0,1459,0.0
5026,1991,03,0,1459,0.0
5026,1991,04,0,1459,0.0
5026,1991,05,0,1459,0.0
5026,1991,06,267,1459,18.3
5026,1991,07,0,1459,0.0
5026,1991,08,0,1459,0.0
5026,1991,55,0,1459,0.0
5026,1995,01,742,1343,55.25
5026,1995,02,0,1343,0.0
5026,1995,03,67,1343,4.99
5026,1995,04,0,1343,0.0
5026,1995,05,268,1343,19.96
5026,1995,06,116,1343,8.64
5026,1995,07,0,1343,0.0
5026,1995,08,0,1343,0.0
5026,1995,55,0,1343,0.0
5026,1999,01,680,1262,53.88
5026,1999,02,0,1262,0.0
5026,1999,03,0,1262,0.0
5026,1999,04,0,1262,0.0
5026,1999,05,0,1262,0.0
5026,1999,06,172,1262,13.63
5026,1999,07,0,1262,0.0
5026,1999,08,0,1262,0.0
5026,1999,55,0,1262,0.0
5026,2003,01,630,1066,59.1
5026,2003,02,0,1066,0.0
5026,2003,03,0,1066,0.0
5026,2003,04,0,1066,0.0
5026,2003,05,0,1066,0.0
5026,2003,06,0,1066,0.0
5026,2003,07,0,1066,0.0
5026,2003,08,0,1066,0.0
5026,2003,55,0,1066,0.0
5026,2007,01,650,1264,51.42
5026,2007,02,0,1264,0.0
5026,2007,03,0,1264,0.0
5026,2007,04,0,1264,0.0
5026,2007,05,0,1264,0.0
5026,2007,06,147,1264,11.63
5026,2007,07,0,1264,0.0
5026,2007,08,0,1264,0.0
5026,2007,55,0,1264,0.0
5026,2011,01,462,1246,37.08
5026,2011,02,0,1246,0.0
5026,2011,03,243,1246,19.5
5026,2011,04,0,1246,0.0
5026,2011,05,0,1246,0.0
5026,2011,06,83,1246,6.66
5026,2011,07,0,1246,0.0
5026,2011,08,0,1246,0.0
5026,2011,55,0,1246,0.0
5026,2015,01,562,1147,49.0
5026,2015,02,0,1147,0.0
5026,2015,03,77,1147,6.71
5026,2015,04,0,1147,0.0
5026,2015,05,0,1147,0.0
5026,2015,06,73,1147,6.36
5026,2015,07,0,1147,0.0
5026,2015,08,0,1147,0.0
5026,2015,55,0,1147,0.0
5026,2019,01,563,1293,43.54
5026,2019,02,0,1293,0.0
5026,2019,03,0,1293,0.0
5026,2019,04,0,1293,0.0
5026,2019,05,351,1293,27.15
5026,2019,06,0,1293,0.0
5026,2019,07,0,1293,0.0
5026,2019,08,0,1293,0.0
5026,2019,55,0,1293,0.0
5026,2023,01,518,1200,43.17
5026,2023,02,0,1200,0.0
5026,2023,03,0,1200,0.0
5026,2023,04,0,1200,0.0
5026,2023,05,166,1200,13.83
5026,2023,06,0,1200,0.0
5026,2023,07,0,1200,0.0
5026,2023,08,0,1200,0.0
5026,2023,55,0,1200,0.0
5027,1987,01,1431,3371,42.45
5027,1987,02,0,3371,0.0
5027,1987,03,434,3371,12.87
5027,1987,04,376,3371,11.15
5027,1987,05,801,3371,23.76
5027,1987,06,134,3371,3.98
5027,1987,07,195,3371,5.78
5027,1987,08,0,3371,0.0
5027,1987,55,0,3371,0.0
5027,1991,01,957,3173,30.16
5027,1991,02,0,3173,0.0
5027,1991,03,298,3173,9.39
5027,1991,04,336,3173,10.59
5027,1991,05,1153,3173,36.34
5027,1991,06,244,3173,7.69
5027,1991,07,185,3173,5.83
5027,1991,08,0,3173,0.0
5027,1991,55,0,3173,0.0
5027,1995,01,995,2800,35.54
5027,1995,02,0,2800,0.0
5027,1995,03,233,2800,8.32
5027,1995,04,277,2800,9.89
5027,1995,05,987,2800,35.25
5027,1995,06,123,2800,4.39
5027,1995,07,185,2800,6.61
5027,1995,08,0,2800,0.0
5027,1995,55,0,2800,0.0
5027,1999,01,980,2738,35.79
5027,1999,02,0,2738,0.0
5027,1999,03,213,2738,7.78
5027,1999,04,325,2738,11.87
5027,1999,05,661,2738,24.14
5027,1999,06,91,2738,3.32
5027,1999,07,166,2738,6.06
5027,1999,08,0,2738,0.0
5027,1999,55,0,2738,0.0
5027,2003,01,1004,2741,36.63
5027,2003,02,169,2741,6.17
5027,2003,03,154,2741,5.62
5027,2003,04,184,2741,6.71
5027,2003,05,551,2741,20.1
5027,2003,06,131,2741,4.78
5027,2003,07,87,2741,3.17
5027,2003,08,0,2741,0.0
5027,2003,55,0,2741,0.0
5027,2007,01,1142,2762,41.35
5027,2007,02,257,2762,9.3
5027,2007,03,132,2762,4.78
5027,2007,04,163,2762,5.9
5027,2007,05,599,2762,21.69
5027,2007,06,59,2762,2.14
5027,2007,07,101,2762,3.66
5027,2007,08,0,2762,0.0
5027,2007,55,0,2762,0.0
5027,2011,01,1090,2940,37.07
5027,2011,02,233,2940,7.93
5027,2011,03,289,2940,9.83
5027,2011,04,147,2940,5.0
5027,2011,05,454,2940,15.44
5027,2011,06,53,2940,1.8
5027,2011,07,90,2940,3.06
5027,2011,08,0,2940,0.0
5027,2011,55,0,2940,0.0
5027,2015,01,1201,2977,40.34
5027,2015,02,164,2977,5.51
5027,2015,03,223,2977,7.49
5027,2015,04,183,2977,6.15
5027,2015,05,766,2977,25.73
5027,2015,06,0,2977,0.0
5027,2015,07,95,2977,3.19
5027,2015,08,0,2977,0.0
5027,2015,55,0,2977,0.0
5027,2019,01,814,3109,26.18
5027,2019,02,159,3109,5.11
5027,2019,03,180,3109,5.79
5027,2019,04,176,3109,5.66
5027,2019,05,1152,3109,37.05
5027,2019,06,70,3109,2.25
5027,2019,07,72,3109,2.32
5027,2019,08,0,3109,0.0
5027,2019,55,0,3109,0.0
5027,2023,01,704,2973,23.68
5027,2023,02,0,2973,0.0
5027,2023,03,366,2973,12.31
5027,2023,04,153,2973,5.15
5027,2023,05,626,2973,21.06
5027,2023,06,0,2973,0.0
5027,2023,07,70,2973,2.35
5027,2023,08,0,2973,0.0
5027,2023,55,0,2973,0.0
5028,1987,01,2633,6293,41.84
5028,1987,02,467,6293,7.42
5028,1987,03,980,6293,15.57
5028,1987,04,586,6293,9.31
5028,1987,05,1031,6293,16.38
5028,1987,06,299,6293,4.75
5028,1987,07,297,6293,4.72
5028,1987,08,0,6293,0.0
5028,1987,55,0,6293,0.0
5028,1991,01,2159,6431,33.57
5028,1991,02,291,6431,4.52
5028,1991,03,886,6431,13.78
5028,1991,04,569,6431,8.85
5028,1991,05,1600,6431,24.88
5028,1991,06,697,6431,10.84
5028,1991,07,229,6431,3.56
5028,1991,08,0,6431,0.0
5028,1991,55,0,6431,0.0
5028,1995,01,2016,5835,34.55
5028,1995,02,468,5835,8.02
5028,1995,03,765,5835,13.11
5028,1995,04,604,5835,10.35
5028,1995,05,1374,5835,23.55
5028,1995,06,359,5835,6.15
5028,1995,07,249,5835,4.27
5028,1995,08,0,5835,0.0
5028,1995,55,0,5835,0.0
5028,1999,01,2045,5716,35.78
5028,1999,02,466,5716,8.15
5028,1999,03,820,5716,14.35
5028,1999,04,596,5716,10.43
5028,1999,05,1154,5716,20.19
5028,1999,06,438,5716,7.66
5028,1999,07,197,5716,3.45
5028,1999,08,0,5716,0.0
5028,1999,55,0,5716,0.0
5028,2003,01,1700,5882,28.9
5028,2003,02,794,5882,13.5
5028,2003,03,934,5882,15.88
5028,2003,04,466,5882,7.92
5028,2003,05,1114,5882,18.94
5028,2003,06,686,5882,11.66
5028,2003,07,147,5882,2.5
5028,2003,08,0,5882,0.0
5028,2003,55,0,5882,0.0
5028,2007,01,2391,6622,36.11
5028,2007,02,1046,6622,15.8
5028,2007,03,1010,6622,15.25
5028,2007,04,517,6622,7.81
5028,2007,05,1047,6622,15.81
5028,2007,06,341,6622,5.15
5028,2007,07,197,6622,2.97
5028,2007,08,0,6622,0.0
5028,2007,55,0,6622,0.0
5028,2011,01,2750,7441,36.96
5028,2011,02,719,7441,9.66
5028,2011,03,1769,7441,23.77
5028,2011,04,489,7441,6.57
5028,2011,05,1226,7441,16.48
5028,2011,06,278,7441,3.74
5028,2011,07,210,7441,2.82
5028,2011,08,0,7441,0.0
5028,2011,55,0,7441,0.0
5028,2015,01,2785,7276,38.28
5028,2015,02,373,7276,5.13
5028,2015,03,946,7276,13.0
5028,2015,04,423,7276,5.81
5028,2015,05,1370,7276,18.83
5028,2015,06,219,7276,3.01
5028,2015,07,140,7276,1.92
5028,2015,08,246,7276,3.38
5028,2015,55,0,7276,0.0
5028,2019,01,2098,8180,25.65
5028,2019,02,382,8180,4.67
5028,2019,03,961,8180,11.75
5028,2019,04,392,8180,4.79
5028,2019,05,2481,8180,30.33
5028,2019,06,319,8180,3.9
5028,2019,07,109,8180,1.33
5028,2019,08,245,8180,3.0
5028,2019,55,185,8180,2.26
5028,2023,01,1942,8273,23.47
5028,2023,02,628,8273,7.59
5028,2023,03,1387,8273,16.77
5028,2023,04,467,8273,5.64
5028,2023,05,1350,8273,16.32
5028,2023,06,330,8273,3.99
5028,2023,07,94,8273,1.14
5028,2023,08,140,8273,1.69
5028,2023,55,175,8273,2.12
5029,1987,01,1148,2870,40.0
5029,1987,02,237,2870,8.26
5029,1987,03,401,2870,13.97
5029,1987,04,172,2870,5.99
5029,1987,05,624,2870,21.74
5029,1987,06,173,2870,6.03
5029,1987,07,115,2870,4.01
5029,1987,08,0,2870,0.0
5029,1987,55,0,2870,0.0
5029,1991,01,673,3068,21.94
5029,1991,02,78,3068,2.54
5029,1991,03,245,3068,7.99
5029,1991,04,206,3068,6.71
5029,1991,05,928,3068,30.25
5029,1991,06,243,3068,7.92
5029,1991,07,95,3068,3.1
5029,1991,08,0,3068,0.0
5029,1991,55,0,3068,0.0
5029,1995,01,739,2708,27.29
5029,1995,02,0,2708,0.0
5029,1995,03,206,2708,7.61
5029,1995,04,177,2708,6.54
5029,1995,05,816,2708,30.13
5029,1995,06,146,2708,5.39
5029,1995,07,113,2708,4.17
5029,1995,08,0,2708,0.0
5029,1995,55,0,2708,0.0
5029,1999,01,785,2707,29.0
5029,1999,02,125,2707,4.62
5029,1999,03,210,2707,7.76
5029,1999,04,206,2707,7.61
5029,1999,05,618,2707,22.83
5029,1999,06,167,2707,6.17
5029,1999,07,103,2707,3.8
5029,1999,08,0,2707,0.0
5029,1999,55,0,2707,0.0
5029,2003,01,471,2552,18.46
5029,2003,02,271,2552,10.62
5029,2003,03,103,2552,4.04
5029,2003,04,169,2552,6.62
5029,2003,05,768,2552,30.09
5029,2003,06,349,2552,13.68
5029,2003,07,85,2552,3.33
5029,2003,08,0,2552,0.0
5029,2003,55,0,2552,0.0
5029,2007,01,639,3054,20.92
5029,2007,02,388,3054,12.7
5029,2007,03,230,3054,7.53
5029,2007,04,180,3054,5.89
5029,2007,05,814,3054,26.65
5029,2007,06,176,3054,5.76
5029,2007,07,101,3054,3.31
5029,2007,08,0,3054,0.0
5029,2007,55,0,3054,0.0
5029,2011,01,838,3348,25.03
5029,2011,02,334,3348,9.98
5029,2011,03,424,3348,12.66
5029,2011,04,197,3348,5.88
5029,2011,05,956,3348,28.55
5029,2011,06,207,3348,6.18
5029,2011,07,0,3348,0.0
5029,2011,08,0,3348,0.0
5029,2011,55,40,3348,1.19
5029,2015,01,956,3489,27.4
5029,2015,02,229,3489,6.56
5029,2015,03,340,3489,9.74
5029,2015,04,0,3489,0.0
5029,2015,05,1140,3489,32.67
5029,2015,06,170,3489,4.87
5029,2015,07,0,3489,0.0
5029,2015,08,93,3489,2.67
5029,2015,55,48,3489,1.38
5029,2019,01,1026,3895,26.34
5029,2019,02,240,3895,6.16
5029,2019,03,468,3895,12.02
5029,2019,04,136,3895,3.49
5029,2019,05,1214,3895,31.17
5029,2019,06,211,3895,5.42
5029,2019,07,0,3895,0.0
5029,2019,08,142,3895,3.65
5029,2019,55,104,3895,2.67
5029,2023,01,878,3989,22.01
5029,2023,02,374,3989,9.38
5029,2023,03,621,3989,15.57
5029,2023,04,215,3989,5.39
5029,2023,05,945,3989,23.69
5029,2023,06,262,3989,6.57
5029,2023,07,88,3989,2.21
5029,2023,08,112,3989,2.81
5029,2023,55,73,3989,1.83
5031,1987,01,2078,4603,45.14
5031,1987,02,501,4603,10.88
5031,1987,03,886,4603,19.25
5031,1987,04,182,4603,3.95
5031,1987,05,279,4603,6.06
5031,1987,06,457,4603,9.93
5031,1987,07,220,4603,4.78
5031,1987,08,0,4603,0.0
5031,1987,55,0,4603,0.0
5031,1991,01,1756,4643,37.82
5031,1991,02,331,4643,7.13
5031,1991,03,863,4643,18.59
5031,1991,04,198,4643,4.26
5031,1991,05,495,4643,10.66
5031,1991,06,835,4643,17.98
5031,1991,07,137,4643,2.95
5031,1991,08,0,4643,0.0
5031,1991,55,0,4643,0.0
5031,1995,01,2063,4457,46.29
5031,1995,02,443,4457,9.94
5031,1995,03,748,4457,16.78
5031,1995,04,189,4457,4.24
5031,1995,05,440,4457,9.87
5031,1995,06,393,4457,8.82
5031,1995,07,181,4457,4.06
5031,1995,08,0,4457,0.0
5031,1995,55,0,4457,0.0
5031,1999,01,1995,4461,44.72
5031,1999,02,546,4461,12.24
5031,1999,03,0,4461,0.0
5031,1999,04,0,4461,0.0
5031,1999,05,217,4461,4.86
5031,1999,06,432,4461,9.68
5031,1999,07,0,4461,0.0
5031,1999,08,0,4461,0.0
5031,1999,55,0,4461,0.0
5031,2003,01,1438,4963,28.97
5031,2003,02,861,4963,17.35
5031,2003,03,1144,4963,23.05
5031,2003,04,0,4963,0.0
5031,2003,05,0,4963,0.0
5031,2003,06,830,4963,16.72
5031,2003,07,0,4963,0.0
5031,2003,08,54,4963,1.09
5031,2003,55,0,4963,0.0
5031,2007,01,2259,5464,41.34
5031,2007,02,916,5464,16.76
5031,2007,03,1078,5464,19.73
5031,2007,04,0,5464,0.0
5031,2007,05,316,5464,5.78
5031,2007,06,367,5464,6.72
5031,2007,07,177,5464,3.24
5031,2007,08,0,5464,0.0
5031,2007,55,0,5464,0.0
5031,2011,01,2730,6181,44.17
5031,2011,02,586,6181,9.48
5031,2011,03,1522,6181,24.62
5031,2011,04,164,6181,2.65
5031,2011,05,329,6181,5.32
5031,2011,06,317,6181,5.13
5031,2011,07,398,6181,6.44
5031,2011,08,135,6181,2.18
5031,2011,55,0,6181,0.0
5031,2015,01,2444,6080,40.2
5031,2015,02,507,6080,8.34
5031,2015,03,1015,6080,16.69
5031,2015,04,145,6080,2.38
5031,2015,05,495,6080,8.14
5031,2015,06,261,6080,4.29
5031,2015,07,446,6080,7.34
5031,2015,08,322,6080,5.3
5031,2015,55,0,6080,0.0
5031,2019,01,2356,6999,33.66
5031,2019,02,539,6999,7.7
5031,2019,03,1137,6999,16.25
5031,2019,04,0,6999,0.0
5031,2019,05,1223,6999,17.47
5031,2019,06,506,6999,7.23
5031,2019,07,328,6999,4.69
5031,2019,08,365,6999,5.22
5031,2019,55,266,6999,3.8
5031,2023,01,1680,7201,23.33
5031,2023,02,707,7201,9.82
5031,2023,03,1699,7201,23.59
5031,2023,04,0,7201,0.0
5031,2023,05,455,7201,6.32
5031,2023,06,741,7201,10.29
5031,2023,07,289,7201,4.01
5031,2023,08,408,7201,5.67
5031,2023,55,391,7201,5.43
5032,1987,01,1042,2291,45.48
5032,1987,02,0,2291,0.0
5032,1987,03,393,2291,17.15
5032,1987,04,141,2291,6.15
5032,1987,05,388,2291,16.94
5032,1987,06,0,2291,0.0
5032,1987,07,129,2291,5.63
5032,1987,08,0,2291,0.0
5032,1987,55,0,2291,0.0
5032,1991,01,807,2238,36.06
5032,1991,02,0,2238,0.0
5032,1991,03,314,2238,14.03
5032,1991,04,130,2238,5.81
5032,1991,05,534,2238,23.86
5032,1991,06,0,2238,0.0
5032,1991,07,118,2238,5.27
5032,1991,08,0,2238,0.0
5032,1991,55,0,2238,0.0
5032,1995,01,787,2108,37.33
5032,1995,02,0,2108,0.0
5032,1995,03,289,2108,13.71
5032,1995,04,0,2108,0.0
5032,1995,05,0,2108,0.0
5032,1995,06,0,2108,0.0
5032,1995,07,116,2108,5.5
5032,1995,08,0,2108,0.0
5032,1995,55,0,2108,0.0
5032,1999,01,761,2061,36.92
5032,1999,02,223,2061,10.82
5032,1999,03,0,2061,0.0
5032,1999,04,0,2061,0.0
5032,1999,05,0,2061,0.0
5032,1999,06,0,2061,0.0
5032,1999,07,0,2061,0.0
5032,1999,08,0,2061,0.0
5032,1999,55,0,2061,0.0
5032,2003,01,629,1849,34.02
5032,2003,02,219,1849,11.84
5032,2003,03,190,1849,10.28
5032,2003,04,0,1849,0.0
5032,2003,05,0,1849,0.0
5032,2003,06,0,1849,0.0
5032,2003,07,0,1849,0.0
5032,2003,08,0,1849,0.0
5032,2003,55,0,1849,0.0
5032,2007,01,0,1900,0.0
5032,2007,02,215,1900,11.32
5032,2007,03,221,1900,11.63
5032,2007,04,0,1900,0.0
5032,2007,05,0,1900,0.0
5032,2007,06,0,1900,0.0
5032,2007,07,0,1900,0.0
5032,2007,08,0,1900,0.0
5032,2007,55,0,1900,0.0
5032,2011,01,0,1947,0.0
5032,2011,02,208,1947,10.68
5032,2011,03,273,1947,14.02
5032,2011,04,0,1947,0.0
5032,2011,05,0,1947,0.0
5032,2011,06,0,1947,0.0
5032,2011,07,0,1947,0.0
5032,2011,08,0,1947,0.0
5032,2011,55,0,1947,0.0
5032,2015,01,841,2055,40.92
5032,2015,02,0,2055,0.0
5032,2015,03,374,2055,18.2
5032,2015,04,0,2055,0.0
5032,2015,05,0,2055,0.0
5032,2015,06,145,2055,7.06
5032,2015,07,0,2055,0.0
5032,2015,08,60,2055,2.92
