kom2024,navn,aar,parti,stemmer,total_stemmer,prosent,estimert,sikkerhet
5061,Rindal,1995,02,0.0,1185.0,0.0,False,høy
5061,Rindal,1995,03,111.0,1185.0,9.37,False,høy
5061,Rindal,1995,04,93.0,1185.0,7.85,False,høy
5061,Rindal,1995,05,598.0,1185.0,50.46,False,høy
5061,Rindal,1995,06,0.0,1185.0,0.0,False,høy
5061,Rindal,1995,07,0.0,1185.0,0.0,False,høy
5061,Rindal,1995,08,0.0,1185.0,0.0,False,høy
5061,Rindal,1995,55,0.0,1185.0,0.0,False,høy
5061,Rindal,1995,09,0.0,1185.0,0.0,False,høy
5061,Rindal,1995,90,0.0,1185.0,0.0,False,høy
5061,Rindal,1995,99,0.0,1185.0,0.0,False,høy
5501,Tromsø,1995,01,6558.0,22542.0,29.09,False,høy
5501,Tromsø,1995,02,1586.0,22542.0,7.04,False,høy
5501,Tromsø,1995,03,4835.0,22542.0,21.45,False,høy
5501,Tromsø,1995,04,1321.0,22542.0,5.86,False,høy
5501,Tromsø,1995,05,1490.0,22542.0,6.61,False,høy
5501,Tromsø,1995,06,2549.0,22542.0,11.31,False,høy
5501,Tromsø,1995,07,877.0,22542.0,3.89,False,høy
5501,Tromsø,1995,08,381.0,22542.0,1.69,False,høy
5501,Tromsø,1995,55,1464.0,22542.0,6.49,False,høy
5501,Tromsø,1995,09,0.0,22542.0,0.0,False,høy
5501,Tromsø,1995,90,0.0,22542.0,0.0,False,høy
5501,Tromsø,1995,99,1481.0,22542.0,6.57,False,høy
5503,Harstad - Hárstták,1995,01,3816.0,10132.0,37.66,False,høy
5503,Harstad - Hárstták,1995,02,868.0,10132.0,8.57,False,høy
5503,Harstad - Hárstták,1995,03,2692.0,10132.0,26.57,False,høy
5503,Harstad - Hárstták,1995,04,555.0,10132.0,5.48,False,høy
5503,Harstad - Hárstták,1995,05,761.0,10132.0,7.51,False,høy
5503,Harstad - Hárstták,1995,06,435.0,10132.0,4.29,False,høy
5503,Harstad - Hárstták,1995,07,450.0,10132.0,4.44,False,høy
5503,Harstad - Hárstták,1995,08,0.0,10132.0,0.0,False,høy
5503,Harstad - Hárstták,1995,55,261.0,10132.0,2.58,False,høy
5503,Harstad - Hárstták,1995,09,0.0,10132.0,0.0,False,høy
5503,Harstad - Hárstták,1995,90,0.0,10132.0,0.0,False,høy
5503,Harstad - Hárstták,1995,99,294.0,10132.0,2.9,False,høy
5510,Kvæfjord,1995,01,563.0,1544.0,36.46,False,høy
5510,Kvæfjord,1995,02,0.0,1544.0,0.0,False,høy
5510,Kvæfjord,1995,03,268.0,1544.0,17.36,False,høy
5510,Kvæfjord,1995,04,70.0,1544.0,4.53,False,høy
5510,Kvæfjord,1995,05,288.0,1544.0,18.65,False,høy
5510,Kvæfjord,1995,06,150.0,1544.0,9.72,False,høy
5510,Kvæfjord,1995,07,205.0,1544.0,13.28,False,høy
5510,Kvæfjord,1995,08,0.0,1544.0,0.0,False,høy
5510,Kvæfjord,1995,55,0.0,1544.0,0.0,False,høy
5510,Kvæfjord,1995,09,0.0,1544.0,0.0,False,høy
5510,Kvæfjord,1995,90,0.0,1544.0,0.0,False,høy
5510,Kvæfjord,1995,99,0.0,1544.0,0.0,False,høy
5512,Dielddanuorri - Tjeldsund,1995,01,636.0,2376.0,26.77,False,høy
5512,Dielddanuorri - Tjeldsund,1995,02,28.0,2376.0,1.18,False,høy
5512,Dielddanuorri - Tjeldsund,1995,03,432.0,2376.0,18.18,False,høy
5512,Dielddanuorri - Tjeldsund,1995,04,64.0,2376.0,2.69,False,høy
5512,Dielddanuorri - Tjeldsund,1995,05,145.0,2376.0,6.1,False,høy
5512,Dielddanuorri - Tjeldsund,1995,06,80.0,2376.0,3.37,False,høy
5512,Dielddanuorri - Tjeldsund,1995,07,56.0,2376.0,2.36,False,høy
5512,Dielddanuorri - Tjeldsund,1995,08,0.0,2376.0,0.0,False,høy
5512,Dielddanuorri - Tjeldsund,1995,55,0.0,2376.0,0.0,False,høy
5512,Dielddanuorri - Tjeldsund,1995,09,0.0,2376.0,0.0,False,høy
5512,Dielddanuorri - Tjeldsund,1995,90,0.0,2376.0,0.0,False,høy
5512,Dielddanuorri - Tjeldsund,1995,99,935.0,2376.0,39.35,False,høy
5514,Ibestad,1995,01,223.0,1141.0,19.54,False,høy
5514,Ibestad,1995,02,0.0,1141.0,0.0,False,høy
5514,Ibestad,1995,03,236.0,1141.0,20.68,False,høy
5514,Ibestad,1995,04,66.0,1141.0,5.78,False,høy
5514,Ibestad,1995,05,109.0,1141.0,9.55,False,høy
5514,Ibestad,1995,06,55.0,1141.0,4.82,False,høy
5514,Ibestad,1995,07,70.0,1141.0,6.13,False,høy
5514,Ibestad,1995,08,0.0,1141.0,0.0,False,høy
5514,Ibestad,1995,55,0.0,1141.0,0.0,False,høy
5514,Ibestad,1995,09,0.0,1141.0,0.0,False,høy
5514,Ibestad,1995,90,0.0,1141.0,0.0,False,høy
5514,Ibestad,1995,99,382.0,1141.0,33.48,False,høy
5516,Gratangen - Rivtták,1995,01,181.0,823.0,21.99,False,høy
5516,Gratangen - Rivtták,1995,02,0.0,823.0,0.0,False,høy
5516,Gratangen - Rivtták,1995,03,50.0,823.0,6.08,False,høy
5516,Gratangen - Rivtták,1995,04,0.0,823.0,0.0,False,høy
5516,Gratangen - Rivtták,1995,05,292.0,823.0,35.48,False,høy
5516,Gratangen - Rivtták,1995,06,90.0,823.0,10.94,False,høy
5516,Gratangen - Rivtták,1995,07,0.0,823.0,0.0,False,høy
5516,Gratangen - Rivtták,1995,08,0.0,823.0,0.0,False,høy
5516,Gratangen - Rivtták,1995,55,0.0,823.0,0.0,False,høy
5516,Gratangen - Rivtták,1995,09,0.0,823.0,0.0,False,høy
5516,Gratangen - Rivtták,1995,90,0.0,823.0,0.0,False,høy
5516,Gratangen - Rivtták,1995,99,210.0,823.0,25.52,False,høy
5518,Loabák - Lavangen,1995,01,328.0,681.0,48.16,False,høy
5518,Loabák - Lavangen,1995,02,0.0,681.0,0.0,False,høy
5518,Loabák - Lavangen,1995,03,134.0,681.0,19.68,False,høy
5518,Loabák - Lavangen,1995,04,90.0,681.0,13.22,False,høy
5518,Loabák - Lavangen,1995,05,129.0,681.0,18.94,False,høy
5518,Loabák - Lavangen,1995,06,0.0,681.0,0.0,False,høy
5518,Loabák - Lavangen,1995,07,0.0,681.0,0.0,False,høy
5518,Loabák - Lavangen,1995,08,0.0,681.0,0.0,False,høy
5518,Loabák - Lavangen,1995,55,0.0,681.0,0.0,False,høy
5518,Loabák - Lavangen,1995,09,0.0,681.0,0.0,False,høy
5518,Loabák - Lavangen,1995,90,0.0,681.0,0.0,False,høy
5518,Loabák - Lavangen,1995,99,0.0,681.0,0.0,False,høy
5520,Bardu,1995,01,666.0,1983.0,33.59,False,høy
5520,Bardu,1995,02,0.0,1983.0,0.0,False,høy
5520,Bardu,1995,03,599.0,1983.0,30.21,False,høy
5520,Bardu,1995,04,0.0,1983.0,0.0,False,høy
5520,Bardu,1995,05,458.0,1983.0,23.1,False,høy
5520,Bardu,1995,06,87.0,1983.0,4.39,False,høy
5520,Bardu,1995,07,58.0,1983.0,2.92,False,høy
5520,Bardu,1995,08,0.0,1983.0,0.0,False,høy
5520,Bardu,1995,55,0.0,1983.0,0.0,False,høy
5520,Bardu,1995,09,0.0,1983.0,0.0,False,høy
5520,Bardu,1995,90,0.0,1983.0,0.0,False,høy
5520,Bardu,1995,99,115.0,1983.0,5.8,False,høy
5522,Salangen,1995,01,478.0,1176.0,40.65,False,høy
5522,Salangen,1995,02,0.0,1176.0,0.0,False,høy
5522,Salangen,1995,03,151.0,1176.0,12.84,False,høy
5522,Salangen,1995,04,83.0,1176.0,7.06,False,høy
5522,Salangen,1995,05,360.0,1176.0,30.61,False,høy
5522,Salangen,1995,06,104.0,1176.0,8.84,False,høy
5522,Salangen,1995,07,0.0,1176.0,0.0,False,høy
5522,Salangen,1995,08,0.0,1176.0,0.0,False,høy
5522,Salangen,1995,55,0.0,1176.0,0.0,False,høy
5522,Salangen,1995,09,0.0,1176.0,0.0,False,høy
5522,Salangen,1995,90,0.0,1176.0,0.0,False,høy
5522,Salangen,1995,99,0.0,1176.0,0.0,False,høy
5524,Målselv,1995,01,655.0,3084.0,21.24,False,høy
5524,Målselv,1995,02,141.0,3084.0,4.57,False,høy
5524,Målselv,1995,03,551.0,3084.0,17.87,False,høy
5524,Målselv,1995,04,0.0,3084.0,0.0,False,høy
5524,Målselv,1995,05,578.0,3084.0,18.74,False,høy
5524,Målselv,1995,06,199.0,3084.0,6.45,False,høy
5524,Målselv,1995,07,960.0,3084.0,31.13,False,høy
5524,Målselv,1995,08,0.0,3084.0,0.0,False,høy
5524,Målselv,1995,55,0.0,3084.0,0.0,False,høy
5524,Målselv,1995,09,0.0,3084.0,0.0,False,høy
5524,Målselv,1995,90,0.0,3084.0,0.0,False,høy
5524,Målselv,1995,99,0.0,3084.0,0.0,False,høy
5526,Sørreisa,1995,01,656.0,1336.0,49.1,False,høy
5526,Sørreisa,1995,02,0.0,1336.0,0.0,False,høy
5526,Sørreisa,1995,03,232.0,1336.0,17.37,False,høy
5526,Sørreisa,1995,04,117.0,1336.0,8.76,False,høy
5526,Sørreisa,1995,05,260.0,1336.0,19.46,False,høy
5526,Sørreisa,1995,06,71.0,1336.0,5.31,False,høy
5526,Sørreisa,1995,07,0.0,1336.0,0.0,False,høy
5526,Sørreisa,1995,08,0.0,1336.0,0.0,False,høy
5526,Sørreisa,1995,55,0.0,1336.0,0.0,False,høy
5526,Sørreisa,1995,09,0.0,1336.0,0.0,False,høy
5526,Sørreisa,1995,90,0.0,1336.0,0.0,False,høy
5526,Sørreisa,1995,99,0.0,1336.0,0.0,False,høy
5528,Dyrøy,1995,01,303.0,762.0,39.76,False,høy
5528,Dyrøy,1995,02,0.0,762.0,0.0,False,høy
5528,Dyrøy,1995,03,0.0,762.0,0.0,False,høy
5528,Dyrøy,1995,04,59.0,762.0,7.74,False,høy
5528,Dyrøy,1995,05,268.0,762.0,35.17,False,høy
5528,Dyrøy,1995,06,71.0,762.0,9.32,False,høy
5528,Dyrøy,1995,07,0.0,762.0,0.0,False,høy
5528,Dyrøy,1995,08,0.0,762.0,0.0,False,høy
5528,Dyrøy,1995,55,0.0,762.0,0.0,False,høy
5528,Dyrøy,1995,09,0.0,762.0,0.0,False,høy
5528,Dyrøy,1995,90,0.0,762.0,0.0,False,høy
5528,Dyrøy,1995,99,61.0,762.0,8.01,False,høy
5530,Senja,1995,01,2157.0,6881.0,31.35,False,høy
5530,Senja,1995,02,179.0,6881.0,2.6,False,høy
5530,Senja,1995,03,1085.0,6881.0,15.77,False,høy
5530,Senja,1995,04,637.0,6881.0,9.26,False,høy
5530,Senja,1995,05,1311.0,6881.0,19.05,False,høy
5530,Senja,1995,06,459.0,6881.0,6.67,False,høy
5530,Senja,1995,07,139.0,6881.0,2.02,False,høy
5530,Senja,1995,08,0.0,6881.0,0.0,False,høy
5530,Senja,1995,55,61.0,6881.0,0.89,False,høy
5530,Senja,1995,09,0.0,6881.0,0.0,False,høy
5530,Senja,1995,90,0.0,6881.0,0.0,False,høy
5530,Senja,1995,99,853.0,6881.0,12.4,False,høy
5532,Balsfjord,1995,01,990.0,2844.0,34.81,False,høy
5532,Balsfjord,1995,02,281.0,2844.0,9.88,False,høy
5532,Balsfjord,1995,03,177.0,2844.0,6.22,False,høy
5532,Balsfjord,1995,04,209.0,2844.0,7.35,False,høy
5532,Balsfjord,1995,05,791.0,2844.0,27.81,False,høy
5532,Balsfjord,1995,06,160.0,2844.0,5.63,False,høy
5532,Balsfjord,1995,07,236.0,2844.0,8.3,False,høy
5532,Balsfjord,1995,08,0.0,2844.0,0.0,False,høy
5532,Balsfjord,1995,55,0.0,2844.0,0.0,False,høy
5532,Balsfjord,1995,09,0.0,2844.0,0.0,False,høy
5532,Balsfjord,1995,90,0.0,2844.0,0.0,False,høy
5532,Balsfjord,1995,99,0.0,2844.0,0.0,False,høy
5534,Karlsøy,1995,01,327.0,1282.0,25.51,False,høy
5534,Karlsøy,1995,02,122.0,1282.0,9.52,False,høy
5534,Karlsøy,1995,03,68.0,1282.0,5.3,False,høy
5534,Karlsøy,1995,04,0.0,1282.0,0.0,False,høy
5534,Karlsøy,1995,05,453.0,1282.0,35.34,False,høy
5534,Karlsøy,1995,06,122.0,1282.0,9.52,False,høy
5534,Karlsøy,1995,07,0.0,1282.0,0.0,False,høy
5534,Karlsøy,1995,08,0.0,1282.0,0.0,False,høy
5534,Karlsøy,1995,55,0.0,1282.0,0.0,False,høy
5534,Karlsøy,1995,09,0.0,1282.0,0.0,False,høy
5534,Karlsøy,1995,90,0.0,1282.0,0.0,False,høy
5534,Karlsøy,1995,99,190.0,1282.0,14.82,False,høy
5536,Lyngen - Ivgu - Yykeä,1995,01,543.0,1613.0,33.66,False,høy
5536,Lyngen - Ivgu - Yykeä,1995,02,78.0,1613.0,4.84,False,høy
5536,Lyngen - Ivgu - Yykeä,1995,03,56.0,1613.0,3.47,False,høy
5536,Lyngen - Ivgu - Yykeä,1995,04,121.0,1613.0,7.5,False,høy
5536,Lyngen - Ivgu - Yykeä,1995,05,214.0,1613.0,13.27,False,høy
5536,Lyngen - Ivgu - Yykeä,1995,06,128.0,1613.0,7.94,False,høy
5536,Lyngen - Ivgu - Yykeä,1995,07,0.0,1613.0,0.0,False,høy
5536,Lyngen - Ivgu - Yykeä,1995,08,0.0,1613.0,0.0,False,høy
5536,Lyngen - Ivgu - Yykeä,1995,55,0.0,1613.0,0.0,False,høy
5536,Lyngen - Ivgu - Yykeä,1995,09,0.0,1613.0,0.0,False,høy
5536,Lyngen - Ivgu - Yykeä,1995,90,0.0,1613.0,0.0,False,høy
5536,Lyngen - Ivgu - Yykeä,1995,99,473.0,1613.0,29.32,False,høy
5538,Storfjord - Omasvuotna - Omasvuono,1995,01,375.0,930.0,40.32,False,høy
5538,Storfjord - Omasvuotna - Omasvuono,1995,02,0.0,930.0,0.0,False,høy
5538,Storfjord - Omasvuotna - Omasvuono,1995,03,0.0,930.0,0.0,False,høy
5538,Storfjord - Omasvuotna - Omasvuono,1995,04,0.0,930.0,0.0,False,høy
5538,Storfjord - Omasvuotna - Omasvuono,1995,05,214.0,930.0,23.01,False,høy
5538,Storfjord - Omasvuotna - Omasvuono,1995,06,138.0,930.0,14.84,False,høy
5538,Storfjord - Omasvuotna - Omasvuono,1995,07,0.0,930.0,0.0,False,høy
5538,Storfjord - Omasvuotna - Omasvuono,1995,08,0.0,930.0,0.0,False,høy
5538,Storfjord - Omasvuotna - Omasvuono,1995,55,0.0,930.0,0.0,False,høy
5538,Storfjord - Omasvuotna - Omasvuono,1995,09,0.0,930.0,0.0,False,høy
5538,Storfjord - Omasvuotna - Omasvuono,1995,90,0.0,930.0,0.0,False,høy
5538,Storfjord - Omasvuotna - Omasvuono,1995,99,203.0,930.0,21.83,False,høy
5540,Gáivuotna - Kåfjord - Kaivuono,1995,01,306.0,1338.0,22.87,False,høy
5540,Gáivuotna - Kåfjord - Kaivuono,1995,02,0.0,1338.0,0.0,False,høy
5540,Gáivuotna - Kåfjord - Kaivuono,1995,03,0.0,1338.0,0.0,False,høy
5540,Gáivuotna - Kåfjord - Kaivuono,1995,04,292.0,1338.0,21.82,False,høy
5540,Gáivuotna - Kåfjord - Kaivuono,1995,05,154.0,1338.0,11.51,False,høy
5540,Gáivuotna - Kåfjord - Kaivuono,1995,06,85.0,1338.0,6.35,False,høy
5540,Gáivuotna - Kåfjord - Kaivuono,1995,07,0.0,1338.0,0.0,False,høy
5540,Gáivuotna - Kåfjord - Kaivuono,1995,08,0.0,1338.0,0.0,False,høy
5540,Gáivuotna - Kåfjord - Kaivuono,1995,55,0.0,1338.0,0.0,False,høy
5540,Gáivuotna - Kåfjord - Kaivuono,1995,09,0.0,1338.0,0.0,False,høy
5540,Gáivuotna - Kåfjord - Kaivuono,1995,90,0.0,1338.0,0.0,False,høy
5540,Gáivuotna - Kåfjord - Kaivuono,1995,99,501.0,1338.0,37.44,False,høy
5542,Skjervøy,1995,01,282.0,1427.0,19.76,False,høy
5542,Skjervøy,1995,02,0.0,1427.0,0.0,False,høy
5542,Skjervøy,1995,03,463.0,1427.0,32.45,False,høy
5542,Skjervøy,1995,04,357.0,1427.0,25.02,False,høy
5542,Skjervøy,1995,05,131.0,1427.0,9.18,False,høy
5542,Skjervøy,1995,06,156.0,1427.0,10.93,False,høy
5542,Skjervøy,1995,07,38.0,1427.0,2.66,False,høy
5542,Skjervøy,1995,08,0.0,1427.0,0.0,False,høy
5542,Skjervøy,1995,55,0.0,1427.0,0.0,False,høy
5542,Skjervøy,1995,09,0.0,1427.0,0.0,False,høy
5542,Skjervøy,1995,90,0.0,1427.0,0.0,False,høy
5542,Skjervøy,1995,99,0.0,1427.0,0.0,False,høy
5544,Nordreisa - Ráisa - Raisi,1995,01,772.0,1992.0,38.76,False,høy
5544,Nordreisa - Ráisa - Raisi,1995,02,0.0,1992.0,0.0,False,høy
5544,Nordreisa - Ráisa - Raisi,1995,03,193.0,1992.0,9.69,False,høy
5544,Nordreisa - Ráisa - Raisi,1995,04,214.0,1992.0,10.74,False,høy
5544,Nordreisa - Ráisa - Raisi,1995,05,347.0,1992.0,17.42,False,høy
5544,Nordreisa - Ráisa - Raisi,1995,06,181.0,1992.0,9.09,False,høy
5544,Nordreisa - Ráisa - Raisi,1995,07,0.0,1992.0,0.0,False,høy
5544,Nordreisa - Ráisa - Raisi,1995,08,0.0,1992.0,0.0,False,høy
5544,Nordreisa - Ráisa - Raisi,1995,55,0.0,1992.0,0.0,False,høy
5544,Nordreisa - Ráisa - Raisi,1995,09,0.0,1992.0,0.0,False,høy
5544,Nordreisa - Ráisa - Raisi,1995,90,0.0,1992.0,0.0,False,høy
5544,Nordreisa - Ráisa - Raisi,1995,99,285.0,1992.0,14.31,False,høy
5546,Kvænangen,1995,01,258.0,808.0,31.93,False,høy
5546,Kvænangen,1995,02,0.0,808.0,0.0,False,høy
5546,Kvænangen,1995,03,0.0,808.0,0.0,False,høy
5546,Kvænangen,1995,04,0.0,808.0,0.0,False,høy
5546,Kvænangen,1995,05,96.0,808.0,11.88,False,høy
5546,Kvænangen,1995,06,110.0,808.0,13.61,False,høy
5546,Kvænangen,1995,07,0.0,808.0,0.0,False,høy
5546,Kvænangen,1995,08,0.0,808.0,0.0,False,høy
5546,Kvænangen,1995,55,0.0,808.0,0.0,False,høy
5546,Kvænangen,1995,09,0.0,808.0,0.0,False,høy
5546,Kvænangen,1995,90,344.0,808.0,42.57,False,høy
5546,Kvænangen,1995,99,0.0,808.0,0.0,False,høy
5601,Alta,1995,01,2432.0,5974.0,40.71,False,høy
5601,Alta,1995,02,0.0,5974.0,0.0,False,høy
5601,Alta,1995,03,732.0,5974.0,12.25,False,høy
5601,Alta,1995,04,618.0,5974.0,10.34,False,høy
5601,Alta,1995,05,508.0,5974.0,8.5,False,høy
5601,Alta,1995,06,826.0,5974.0,13.83,False,høy
5601,Alta,1995,07,382.0,5974.0,6.39,False,høy
5601,Alta,1995,08,0.0,5974.0,0.0,False,høy
5601,Alta,1995,55,365.0,5974.0,6.11,False,høy
5601,Alta,1995,09,111.0,5974.0,1.86,False,høy
5601,Alta,1995,90,0.0,5974.0,0.0,False,høy
5601,Alta,1995,99,0.0,5974.0,0.0,False,høy
5603,Hammerfest - Hámmerfeasta,1995,01,1746.0,4797.0,36.4,False,høy
5603,Hammerfest - Hámmerfeasta,1995,02,144.0,4797.0,3.0,False,høy
5603,Hammerfest - Hámmerfeasta,1995,03,1527.0,4797.0,31.83,False,høy
5603,Hammerfest - Hámmerfeasta,1995,04,61.0,4797.0,1.27,False,høy
5603,Hammerfest - Hámmerfeasta,1995,05,465.0,4797.0,9.69,False,høy
5603,Hammerfest - Hámmerfeasta,1995,06,386.0,4797.0,8.05,False,høy
5603,Hammerfest - Hámmerfeasta,1995,07,0.0,4797.0,0.0,False,høy
5603,Hammerfest - Hámmerfeasta,1995,08,0.0,4797.0,0.0,False,høy
5603,Hammerfest - Hámmerfeasta,1995,55,331.0,4797.0,6.9,False,høy
5603,Hammerfest - Hámmerfeasta,1995,09,28.0,4797.0,0.58,False,høy
5603,Hammerfest - Hámmerfeasta,1995,90,109.0,4797.0,2.27,False,høy
5603,Hammerfest - Hámmerfeasta,1995,99,0.0,4797.0,0.0,False,høy
5605,Sør-Varanger,1995,01,1893.0,4152.0,45.59,False,høy
5605,Sør-Varanger,1995,02,0.0,4152.0,0.0,False,høy
5605,Sør-Varanger,1995,03,916.0,4152.0,22.06,False,høy
5605,Sør-Varanger,1995,04,0.0,4152.0,0.0,False,høy
5605,Sør-Varanger,1995,05,661.0,4152.0,15.92,False,høy
5605,Sør-Varanger,1995,06,467.0,4152.0,11.25,False,høy
5605,Sør-Varanger,1995,07,215.0,4152.0,5.18,False,høy
5605,Sør-Varanger,1995,08,0.0,4152.0,0.0,False,høy
5605,Sør-Varanger,1995,55,0.0,4152.0,0.0,False,høy
5605,Sør-Varanger,1995,09,0.0,4152.0,0.0,False,høy
5605,Sør-Varanger,1995,90,0.0,4152.0,0.0,False,høy
5605,Sør-Varanger,1995,99,0.0,4152.0,0.0,False,høy
5607,Vadsø,1995,01,1015.0,2931.0,34.63,False,høy
5607,Vadsø,1995,02,162.0,2931.0,5.53,False,høy
5607,Vadsø,1995,03,561.0,2931.0,19.14,False,høy
5607,Vadsø,1995,04,156.0,2931.0,5.32,False,høy
5607,Vadsø,1995,05,149.0,2931.0,5.08,False,høy
5607,Vadsø,1995,06,387.0,2931.0,13.2,False,høy
5607,Vadsø,1995,07,194.0,2931.0,6.62,False,høy
5607,Vadsø,1995,08,0.0,2931.0,0.0,False,høy
5607,Vadsø,1995,55,0.0,2931.0,0.0,False,høy
5607,Vadsø,1995,09,307.0,2931.0,10.47,False,høy
5607,Vadsø,1995,90,0.0,2931.0,0.0,False,høy
5607,Vadsø,1995,99,0.0,2931.0,0.0,False,høy
5610,Kárásjohka - Karasjok,1995,01,563.0,1351.0,41.67,False,høy
5610,Kárásjohka - Karasjok,1995,02,0.0,1351.0,0.0,False,høy
5610,Kárásjohka - Karasjok,1995,03,68.0,1351.0,5.03,False,høy
5610,Kárásjohka - Karasjok,1995,04,110.0,1351.0,8.14,False,høy
5610,Kárásjohka - Karasjok,1995,05,133.0,1351.0,9.84,False,høy
5610,Kárásjohka - Karasjok,1995,06,125.0,1351.0,9.25,False,høy
5610,Kárásjohka - Karasjok,1995,07,59.0,1351.0,4.37,False,høy
5610,Kárásjohka - Karasjok,1995,08,0.0,1351.0,0.0,False,høy
5610,Kárásjohka - Karasjok,1995,55,0.0,1351.0,0.0,False,høy
5610,Kárásjohka - Karasjok,1995,09,0.0,1351.0,0.0,False,høy
5610,Kárásjohka - Karasjok,1995,90,0.0,1351.0,0.0,False,høy
5610,Kárásjohka - Karasjok,1995,99,293.0,1351.0,21.69,False,høy
5612,Guovdageaidnu - Kautokeino,1995,01,206.0,1552.0,13.27,False,høy
5612,Guovdageaidnu - Kautokeino,1995,02,0.0,1552.0,0.0,False,høy
5612,Guovdageaidnu - Kautokeino,1995,03,129.0,1552.0,8.31,False,høy
5612,Guovdageaidnu - Kautokeino,1995,04,147.0,1552.0,9.47,False,høy
5612,Guovdageaidnu - Kautokeino,1995,05,164.0,1552.0,10.57,False,høy
5612,Guovdageaidnu - Kautokeino,1995,06,46.0,1552.0,2.96,False,høy
5612,Guovdageaidnu - Kautokeino,1995,07,382.0,1552.0,24.61,False,høy
5612,Guovdageaidnu - Kautokeino,1995,08,0.0,1552.0,0.0,False,høy
5612,Guovdageaidnu - Kautokeino,1995,55,0.0,1552.0,0.0,False,høy
5612,Guovdageaidnu - Kautokeino,1995,09,0.0,1552.0,0.0,False,høy
5612,Guovdageaidnu - Kautokeino,1995,90,0.0,1552.0,0.0,False,høy
5612,Guovdageaidnu - Kautokeino,1995,99,478.0,1552.0,30.8,False,høy
5614,Loppa,1995,01,367.0,828.0,44.32,False,høy
5614,Loppa,1995,02,0.0,828.0,0.0,False,høy
5614,Loppa,1995,03,22.0,828.0,2.66,False,høy
5614,Loppa,1995,04,56.0,828.0,6.76,False,høy
5614,Loppa,1995,05,115.0,828.0,13.89,False,høy
5614,Loppa,1995,06,79.0,828.0,9.54,False,høy
5614,Loppa,1995,07,0.0,828.0,0.0,False,høy
5614,Loppa,1995,08,0.0,828.0,0.0,False,høy
5614,Loppa,1995,55,0.0,828.0,0.0,False,høy
5614,Loppa,1995,09,0.0,828.0,0.0,False,høy
5614,Loppa,1995,90,0.0,828.0,0.0,False,høy
5614,Loppa,1995,99,189.0,828.0,22.83,False,høy
5616,Hasvik,1995,01,390.0,714.0,54.62,False,høy
5616,Hasvik,1995,02,0.0,714.0,0.0,False,høy
5616,Hasvik,1995,03,49.0,714.0,6.86,False,høy
5616,Hasvik,1995,04,0.0,714.0,0.0,False,høy
5616,Hasvik,1995,05,112.0,714.0,15.69,False,høy
5616,Hasvik,1995,06,74.0,714.0,10.36,False,høy
5616,Hasvik,1995,07,0.0,714.0,0.0,False,høy
5616,Hasvik,1995,08,0.0,714.0,0.0,False,høy
5616,Hasvik,1995,55,0.0,714.0,0.0,False,høy
5616,Hasvik,1995,09,0.0,714.0,0.0,False,høy
5616,Hasvik,1995,90,0.0,714.0,0.0,False,høy
5616,Hasvik,1995,99,89.0,714.0,12.46,False,høy
5618,Måsøy,1995,01,364.0,781.0,46.61,False,høy
5618,Måsøy,1995,02,0.0,781.0,0.0,False,høy
5618,Måsøy,1995,03,55.0,781.0,7.04,False,høy
5618,Måsøy,1995,04,0.0,781.0,0.0,False,høy
5618,Måsøy,1995,05,270.0,781.0,34.57,False,høy
5618,Måsøy,1995,06,92.0,781.0,11.78,False,høy
5618,Måsøy,1995,07,0.0,781.0,0.0,False,høy
5618,Måsøy,1995,08,0.0,781.0,0.0,False,høy
5618,Måsøy,1995,55,0.0,781.0,0.0,False,høy
5618,Måsøy,1995,09,0.0,781.0,0.0,False,høy
5618,Måsøy,1995,90,0.0,781.0,0.0,False,høy
5618,Måsøy,1995,99,0.0,781.0,0.0,False,høy
5620,Nordkapp,1995,01,1047.0,1756.0,59.62,False,høy
5620,Nordkapp,1995,02,0.0,1756.0,0.0,False,høy
5620,Nordkapp,1995,03,279.0,1756.0,15.89,False,høy
5620,Nordkapp,1995,04,0.0,1756.0,0.0,False,høy
5620,Nordkapp,1995,05,178.0,1756.0,10.14,False,høy
5620,Nordkapp,1995,06,252.0,1756.0,14.35,False,høy
5620,Nordkapp,1995,07,0.0,1756.0,0.0,False,høy
5620,Nordkapp,1995,08,0.0,1756.0,0.0,False,høy
5620,Nordkapp,1995,55,0.0,1756.0,0.0,False,høy
5620,Nordkapp,1995,09,0.0,1756.0,0.0,False,høy
5620,Nordkapp,1995,90,0.0,1756.0,0.0,False,høy
5620,Nordkapp,1995,99,0.0,1756.0,0.0,False,høy
5622,Porsanger - Porsángu - Porsanki,1995,01,575.0,1855.0,31.0,False,høy
5622,Porsanger - Porsángu - Porsanki,1995,02,0.0,1855.0,0.0,False,høy
5622,Porsanger - Porsángu - Porsanki,1995,03,277.0,1855.0,14.93,False,høy
5622,Porsanger - Porsángu - Porsanki,1995,04,93.0,1855.0,5.01,False,høy
5622,Porsanger - Porsángu - Porsanki,1995,05,287.0,1855.0,15.47,False,høy
5622,Porsanger - Porsángu - Porsanki,1995,06,228.0,1855.0,12.29,False,høy
5622,Porsanger - Porsángu - Porsanki,1995,07,78.0,1855.0,4.2,False,høy
5622,Porsanger - Porsángu - Porsanki,1995,08,0.0,1855.0,0.0,False,høy
5622,Porsanger - Porsángu - Porsanki,1995,55,0.0,1855.0,0.0,False,høy
