kom2024,navn,aar,parti,stemmer,total_stemmer,prosent
5045,Grong,2013,07,46,1464,3.14
5045,Grong,2013,08,29,1464,1.98
5045,Grong,2013,55,14,1464,0.96
5045,Grong,2017,01,460,1417,32.46
5045,Grong,2017,02,121,1417,8.54
5045,Grong,2017,03,165,1417,11.64
5045,Grong,2017,04,10,1417,0.71
5045,Grong,2017,05,504,1417,35.57
5045,Grong,2017,06,107,1417,7.55
5045,Grong,2017,07,15,1417,1.06
5045,Grong,2017,08,21,1417,1.48
5045,Grong,2017,55,14,1417,0.99
5045,Grong,2021,01,398,1363,29.2
5045,Grong,2021,02,64,1363,4.7
5045,Grong,2021,03,91,1363,6.68
5045,Grong,2021,04,11,1363,0.81
5045,Grong,2021,05,616,1363,45.19
5045,Grong,2021,06,96,1363,7.04
5045,Grong,2021,07,12,1363,0.88
5045,Grong,2021,08,20,1363,1.47
5045,Grong,2021,55,55,1363,4.04
5045,Grong,2025,01,497,1297,38.32
5045,Grong,2025,02,201,1297,15.5
5045,Grong,2025,03,73,1297,5.63
5045,Grong,2025,04,13,1297,1.0
5045,Grong,2025,05,348,1297,26.83
5045,Grong,2025,06,66,1297,5.09
5045,Grong,2025,07,6,1297,0.46
5045,Grong,2025,08,22,1297,1.7
5045,Grong,2025,55,71,1297,5.47
5046,Høylandet,1989,01,700,1260,55.56
5046,Høylandet,1989,02,39,1260,3.1
5046,Høylandet,1989,03,36,1260,2.86
5046,Høylandet,1989,04,34,1260,2.7
5046,Høylandet,1989,05,310,1260,24.6
5046,Høylandet,1989,06,77,1260,6.11
5046,Høylandet,1989,07,63,1260,5.0
5046,Høylandet,1989,08,1,1260,0.08
5046,Høylandet,1993,01,259,836,30.98
5046,Høylandet,1993,02,2,836,0.24
5046,Høylandet,1993,03,17,836,2.03
5046,Høylandet,1993,04,21,836,2.51
5046,Høylandet,1993,05,405,836,48.44
5046,Høylandet,1993,06,73,836,8.73
5046,Høylandet,1993,07,59,836,7.06
5046,Høylandet,1997,01,316,874,36.16
5046,Høylandet,1997,02,32,874,3.66
5046,Høylandet,1997,03,17,874,1.95
5046,Høylandet,1997,04,90,874,10.3
5046,Høylandet,1997,05,308,874,35.24
5046,Høylandet,1997,06,39,874,4.46
5046,Høylandet,1997,07,69,874,7.89
5046,Høylandet,1997,08,3,874,0.34
5046,Høylandet,2001,01,234,749,31.24
5046,Høylandet,2001,02,35,749,4.67
5046,Høylandet,2001,03,38,749,5.07
5046,Høylandet,2001,04,74,749,9.88
5046,Høylandet,2001,05,239,749,31.91
5046,Høylandet,2001,06,93,749,12.42
5046,Høylandet,2001,07,36,749,4.81
5046,Høylandet,2005,01,277,794,34.89
5046,Høylandet,2005,02,50,794,6.3
5046,Høylandet,2005,03,24,794,3.02
5046,Høylandet,2005,04,18,794,2.27
5046,Høylandet,2005,05,284,794,35.77
5046,Høylandet,2005,06,95,794,11.96
5046,Høylandet,2005,07,45,794,5.67
5046,Høylandet,2005,08,1,794,0.13
5046,Høylandet,2009,01,315,791,39.82
5046,Høylandet,2009,02,68,791,8.6
5046,Høylandet,2009,03,22,791,2.78
5046,Høylandet,2009,04,15,791,1.9
5046,Høylandet,2009,05,294,791,37.17
5046,Høylandet,2009,06,33,791,4.17
5046,Høylandet,2009,07,41,791,5.18
5046,Høylandet,2009,08,3,791,0.38
5046,Høylandet,2013,01,338,762,44.36
5046,Høylandet,2013,02,48,762,6.3
5046,Høylandet,2013,03,44,762,5.77
5046,Høylandet,2013,04,15,762,1.97
5046,Høylandet,2013,05,269,762,35.3
5046,Høylandet,2013,06,12,762,1.57
5046,Høylandet,2013,07,28,762,3.67
5046,Høylandet,2013,08,7,762,0.92
5046,Høylandet,2013,55,1,762,0.13
5046,Høylandet,2017,01,273,753,36.25
5046,Høylandet,2017,02,34,753,4.52
5046,Høylandet,2017,03,39,753,5.18
5046,Høylandet,2017,04,10,753,1.33
5046,Høylandet,2017,05,364,753,48.34
5046,Høylandet,2017,06,16,753,2.12
5046,Høylandet,2017,07,13,753,1.73
5046,Høylandet,2017,08,4,753,0.53
5046,Høylandet,2021,01,241,752,32.05
5046,Høylandet,2021,02,25,752,3.32
5046,Høylandet,2021,03,22,752,2.93
5046,Høylandet,2021,04,2,752,0.27
5046,Høylandet,2021,05,426,752,56.65
5046,Høylandet,2021,06,18,752,2.39
5046,Høylandet,2021,07,5,752,0.66
5046,Høylandet,2021,08,9,752,1.2
5046,Høylandet,2021,55,4,752,0.53
5046,Høylandet,2025,01,310,728,42.58
5046,Høylandet,2025,02,75,728,10.3
5046,Høylandet,2025,03,26,728,3.57
5046,Høylandet,2025,04,6,728,0.82
5046,Høylandet,2025,05,253,728,34.75
5046,Høylandet,2025,06,16,728,2.2
5046,Høylandet,2025,07,14,728,1.92
5046,Høylandet,2025,08,7,728,0.96
5046,Høylandet,2025,55,21,728,2.88
5047,Overhalla,1989,01,1654,3165,52.26
5047,Overhalla,1989,02,129,3165,4.08
5047,Overhalla,1989,03,225,3165,7.11
5047,Overhalla,1989,04,63,3165,1.99
5047,Overhalla,1989,05,723,3165,22.84
5047,Overhalla,1989,06,248,3165,7.84
5047,Overhalla,1989,07,121,3165,3.82
5047,Overhalla,1989,08,2,3165,0.06
5047,Overhalla,1993,01,736,2218,33.18
5047,Overhalla,1993,02,40,2218,1.8
5047,Overhalla,1993,03,117,2218,5.28
5047,Overhalla,1993,04,40,2218,1.8
5047,Overhalla,1993,05,1030,2218,46.44
5047,Overhalla,1993,06,192,2218,8.66
5047,Overhalla,1993,07,63,2218,2.84
5047,Overhalla,1997,01,808,2187,36.95
5047,Overhalla,1997,02,162,2187,7.41
5047,Overhalla,1997,03,98,2187,4.48
5047,Overhalla,1997,04,225,2187,10.29
5047,Overhalla,1997,05,645,2187,29.49
5047,Overhalla,1997,06,147,2187,6.72
5047,Overhalla,1997,07,99,2187,4.53
5047,Overhalla,1997,08,3,2187,0.14
5047,Overhalla,2001,01,608,2056,29.57
5047,Overhalla,2001,02,163,2056,7.93
5047,Overhalla,2001,03,160,2056,7.78
5047,Overhalla,2001,04,174,2056,8.46
5047,Overhalla,2001,05,527,2056,25.63
5047,Overhalla,2001,06,357,2056,17.36
5047,Overhalla,2001,07,66,2056,3.21
5047,Overhalla,2001,08,1,2056,0.05
5047,Overhalla,2005,01,714,2023,35.29
5047,Overhalla,2005,02,213,2023,10.53
5047,Overhalla,2005,03,97,2023,4.79
5047,Overhalla,2005,04,55,2023,2.72
5047,Overhalla,2005,05,521,2023,25.75
5047,Overhalla,2005,06,345,2023,17.05
5047,Overhalla,2005,07,77,2023,3.81
5047,Overhalla,2005,08,1,2023,0.05
5047,Overhalla,2009,01,846,2038,41.51
5047,Overhalla,2009,02,289,2038,14.18
5047,Overhalla,2009,03,152,2038,7.46
5047,Overhalla,2009,04,37,2038,1.82
5047,Overhalla,2009,05,498,2038,24.44
5047,Overhalla,2009,06,148,2038,7.26
5047,Overhalla,2009,07,59,2038,2.89
5047,Overhalla,2009,08,2,2038,0.1
5047,Overhalla,2009,55,7,2038,0.34
5047,Overhalla,2013,01,916,2168,42.25
5047,Overhalla,2013,02,281,2168,12.96
5047,Overhalla,2013,03,224,2168,10.33
5047,Overhalla,2013,04,23,2168,1.06
5047,Overhalla,2013,05,533,2168,24.58
5047,Overhalla,2013,06,71,2168,3.27
5047,Overhalla,2013,07,94,2168,4.34
5047,Overhalla,2013,08,20,2168,0.92
5047,Overhalla,2013,55,6,2168,0.28
5047,Overhalla,2017,01,668,2146,31.13
5047,Overhalla,2017,02,245,2146,11.42
5047,Overhalla,2017,03,238,2146,11.09
5047,Overhalla,2017,04,24,2146,1.12
5047,Overhalla,2017,05,819,2146,38.16
5047,Overhalla,2017,06,88,2146,4.1
5047,Overhalla,2017,07,31,2146,1.44
5047,Overhalla,2017,08,21,2146,0.98
5047,Overhalla,2017,55,12,2146,0.56
5047,Overhalla,2021,01,543,2116,25.66
5047,Overhalla,2021,02,135,2116,6.38
5047,Overhalla,2021,03,142,2116,6.71
5047,Overhalla,2021,04,11,2116,0.52
5047,Overhalla,2021,05,1077,2116,50.9
5047,Overhalla,2021,06,110,2116,5.2
5047,Overhalla,2021,07,18,2116,0.85
5047,Overhalla,2021,08,24,2116,1.13
5047,Overhalla,2021,55,56,2116,2.65
5047,Overhalla,2025,01,686,2116,32.42
5047,Overhalla,2025,02,426,2116,20.13
5047,Overhalla,2025,03,178,2116,8.41
5047,Overhalla,2025,04,24,2116,1.13
5047,Overhalla,2025,05,583,2116,27.55
5047,Overhalla,2025,06,81,2116,3.83
5047,Overhalla,2025,07,24,2116,1.13
5047,Overhalla,2025,08,37,2116,1.75
5047,Overhalla,2025,55,77,2116,3.64
5049,Flatanger,1989,01,578,1176,49.15
5049,Flatanger,1989,02,95,1176,8.08
5049,Flatanger,1989,03,123,1176,10.46
5049,Flatanger,1989,04,77,1176,6.55
5049,Flatanger,1989,05,180,1176,15.31
5049,Flatanger,1989,06,84,1176,7.14
5049,Flatanger,1989,07,38,1176,3.23
5049,Flatanger,1989,08,1,1176,0.09
5049,Flatanger,1993,01,201,764,26.31
5049,Flatanger,1993,02,17,764,2.23
5049,Flatanger,1993,03,74,764,9.69
5049,Flatanger,1993,04,61,764,7.98
5049,Flatanger,1993,05,297,764,38.87
5049,Flatanger,1993,06,77,764,10.08
5049,Flatanger,1993,07,37,764,4.84
5049,Flatanger,1997,01,196,774,25.32
5049,Flatanger,1997,02,84,774,10.85
5049,Flatanger,1997,03,63,774,8.14
5049,Flatanger,1997,04,136,774,17.57
5049,Flatanger,1997,05,195,774,25.19
5049,Flatanger,1997,06,59,774,7.62
5049,Flatanger,1997,07,41,774,5.3
5049,Flatanger,2001,01,153,670,22.84
5049,Flatanger,2001,02,99,670,14.78
5049,Flatanger,2001,03,77,670,11.49
5049,Flatanger,2001,04,90,670,13.43
5049,Flatanger,2001,05,128,670,19.1
5049,Flatanger,2001,06,74,670,11.04
5049,Flatanger,2001,07,49,670,7.31
5049,Flatanger,2005,01,181,680,26.62
5049,Flatanger,2005,02,136,680,20.0
5049,Flatanger,2005,03,52,680,7.65
5049,Flatanger,2005,04,34,680,5.0
5049,Flatanger,2005,05,126,680,18.53
5049,Flatanger,2005,06,99,680,14.56
5049,Flatanger,2005,07,52,680,7.65
5049,Flatanger,2009,01,217,638,34.01
5049,Flatanger,2009,02,128,638,20.06
5049,Flatanger,2009,03,70,638,10.97
5049,Flatanger,2009,04,30,638,4.7
5049,Flatanger,2009,05,94,638,14.73
5049,Flatanger,2009,06,45,638,7.05
5049,Flatanger,2009,07,47,638,7.37
5049,Flatanger,2009,55,7,638,1.1
5049,Flatanger,2013,01,225,653,34.46
5049,Flatanger,2013,02,113,653,17.3
5049,Flatanger,2013,03,103,653,15.77
5049,Flatanger,2013,04,30,653,4.59
5049,Flatanger,2013,05,101,653,15.47
5049,Flatanger,2013,06,28,653,4.29
5049,Flatanger,2013,07,43,653,6.58
5049,Flatanger,2013,08,5,653,0.77
5049,Flatanger,2013,55,5,653,0.77
5049,Flatanger,2017,01,156,644,24.22
5049,Flatanger,2017,02,105,644,16.3
5049,Flatanger,2017,03,118,644,18.32
5049,Flatanger,2017,04,16,644,2.48
5049,Flatanger,2017,05,163,644,25.31
5049,Flatanger,2017,06,53,644,8.23
5049,Flatanger,2017,07,12,644,1.86
5049,Flatanger,2017,08,14,644,2.17
5049,Flatanger,2017,55,7,644,1.09
5049,Flatanger,2021,01,165,657,25.11
5049,Flatanger,2021,02,82,657,12.48
5049,Flatanger,2021,03,103,657,15.68
5049,Flatanger,2021,04,16,657,2.44
5049,Flatanger,2021,05,179,657,27.25
5049,Flatanger,2021,06,57,657,8.68
5049,Flatanger,2021,07,8,657,1.22
5049,Flatanger,2021,08,11,657,1.67
5049,Flatanger,2021,55,36,657,5.48
5049,Flatanger,2025,01,178,633,28.12
5049,Flatanger,2025,02,163,633,25.75
5049,Flatanger,2025,03,69,633,10.9
5049,Flatanger,2025,04,11,633,1.74
5049,Flatanger,2025,05,111,633,17.54
5049,Flatanger,2025,06,45,633,7.11
5049,Flatanger,2025,07,12,633,1.9
5049,Flatanger,2025,08,10,633,1.58
5049,Flatanger,2025,55,34,633,5.37
5052,Leka,1989,01,400,705,56.74
5052,Leka,1989,02,37,705,5.25
5052,Leka,1989,03,28,705,3.97
5052,Leka,1989,04,11,705,1.56
5052,Leka,1989,05,134,705,19.01
5052,Leka,1989,06,81,705,11.49
5052,Leka,1989,07,12,705,1.7
5052,Leka,1989,08,2,705,0.28
5052,Leka,1993,01,130,459,28.32
5052,Leka,1993,02,8,459,1.74
5052,Leka,1993,03,17,459,3.7
5052,Leka,1993,04,8,459,1.74
5052,Leka,1993,05,234,459,50.98
5052,Leka,1993,06,50,459,10.89
5052,Leka,1993,07,12,459,2.61
5052,Leka,1997,01,133,421,31.59
5052,Leka,1997,02,32,421,7.6
5052,Leka,1997,03,17,421,4.04
5052,Leka,1997,04,80,421,19.0
5052,Leka,1997,05,131,421,31.12
5052,Leka,1997,06,19,421,4.51
5052,Leka,1997,07,8,421,1.9
5052,Leka,1997,08,1,421,0.24
5052,Leka,2001,01,94,345,27.25
5052,Leka,2001,02,32,345,9.28
5052,Leka,2001,03,18,345,5.22
5052,Leka,2001,04,44,345,12.75
5052,Leka,2001,05,105,345,30.43
5052,Leka,2001,06,44,345,12.75
5052,Leka,2001,07,5,345,1.45
5052,Leka,2001,08,3,345,0.87
5052,Leka,2005,01,102,364,28.02
5052,Leka,2005,02,44,364,12.09
5052,Leka,2005,03,5,364,1.37
5052,Leka,2005,04,12,364,3.3
5052,Leka,2005,05,128,364,35.16
5052,Leka,2005,06,63,364,17.31
5052,Leka,2005,07,10,364,2.75
5052,Leka,2009,01,117,357,32.77
5052,Leka,2009,02,49,357,13.73
5052,Leka,2009,03,15,357,4.2
5052,Leka,2009,04,2,357,0.56
5052,Leka,2009,05,134,357,37.54
5052,Leka,2009,06,28,357,7.84
5052,Leka,2009,07,9,357,2.52
5052,Leka,2009,08,2,357,0.56
5052,Leka,2009,55,1,357,0.28
5052,Leka,2013,01,107,345,31.01
5052,Leka,2013,02,39,345,11.3
5052,Leka,2013,03,26,345,7.54
5052,Leka,2013,04,1,345,0.29
5052,Leka,2013,05,145,345,42.03
5052,Leka,2013,06,14,345,4.06
5052,Leka,2013,07,11,345,3.19
5052,Leka,2013,08,1,345,0.29
5052,Leka,2013,55,1,345,0.29
5052,Leka,2017,01,97,376,25.8
5052,Leka,2017,02,25,376,6.65
5052,Leka,2017,03,25,376,6.65
5052,Leka,2017,04,2,376,0.53
5052,Leka,2017,05,206,376,54.79
5052,Leka,2017,06,13,376,3.46
5052,Leka,2017,07,6,376,1.6
5052,Leka,2017,08,1,376,0.27
5052,Leka,2017,55,1,376,0.27
5052,Leka,2021,01,96,332,28.92
5052,Leka,2021,02,21,332,6.33
5052,Leka,2021,03,15,332,4.52
5052,Leka,2021,04,1,332,0.3
5052,Leka,2021,05,171,332,51.51
5052,Leka,2021,06,15,332,4.52
5052,Leka,2021,07,0,332,0.0
5052,Leka,2021,08,3,332,0.9
5052,Leka,2021,55,10,332,3.01
5052,Leka,2025,01,98,319,30.72
5052,Leka,2025,02,65,319,20.38
5052,Leka,2025,03,6,319,1.88
5052,Leka,2025,04,3,319,0.94
5052,Leka,2025,05,117,319,36.68
5052,Leka,2025,06,13,319,4.08
5052,Leka,2025,07,1,319,0.31
5052,Leka,2025,08,3,319,0.94
5052,Leka,2025,55,13,319,4.08
5053,Inderøy,1989,01,4496,8697,51.7
5053,Inderøy,1989,02,456,8697,5.24
5053,Inderøy,1989,03,622,8697,7.15
5053,Inderøy,1989,04,481,8697,5.53
5053,Inderøy,1989,05,1646,8697,18.93
5053,Inderøy,1989,06,673,8697,7.74
5053,Inderøy,1989,07,315,8697,3.62
5053,Inderøy,1989,08,8,8697,0.09
5053,Inderøy,1993,01,2067,5902,35.02
5053,Inderøy,1993,02,109,5902,1.85
5053,Inderøy,1993,03,418,5902,7.08
5053,Inderøy,1993,04,376,5902,6.37
5053,Inderøy,1993,05,2125,5902,36.0
5053,Inderøy,1993,06,549,5902,9.3
5053,Inderøy,1993,07,258,5902,4.37
5053,Inderøy,1997,01,2173,5957,36.48
5053,Inderøy,1997,02,487,5957,8.18
5053,Inderøy,1997,03,356,5957,5.98
5053,Inderøy,1997,04,814,5957,13.66
5053,Inderøy,1997,05,1465,5957,24.59
5053,Inderøy,1997,06,364,5957,6.11
5053,Inderøy,1997,07,284,5957,4.77
5053,Inderøy,1997,08,14,5957,0.24
5053,Inderøy,2001,01,1757,5561,31.6
5053,Inderøy,2001,02,550,5561,9.89
5053,Inderøy,2001,03,518,5561,9.31
5053,Inderøy,2001,04,672,5561,12.08
5053,Inderøy,2001,05,1170,5561,21.04
5053,Inderøy,2001,06,669,5561,12.03
5053,Inderøy,2001,07,216,5561,3.88
5053,Inderøy,2001,08,9,5561,0.16
5053,Inderøy,2005,01,2279,5927,38.45
5053,Inderøy,2005,02,756,5927,12.76
5053,Inderøy,2005,03,394,5927,6.65
5053,Inderøy,2005,04,347,5927,5.85
5053,Inderøy,2005,05,1308,5927,22.07
5053,Inderøy,2005,06,573,5927,9.67
5053,Inderøy,2005,07,266,5927,4.49
5053,Inderøy,2005,08,4,5927,0.07
5053,Inderøy,2009,01,2330,5864,39.73
5053,Inderøy,2009,02,938,5864,16.0
5053,Inderøy,2009,03,514,5864,8.77
5053,Inderøy,2009,04,301,5864,5.13
5053,Inderøy,2009,05,1226,5864,20.91
5053,Inderøy,2009,06,377,5864,6.43
5053,Inderøy,2009,07,137,5864,2.34
5053,Inderøy,2009,08,12,5864,0.2
5053,Inderøy,2009,55,29,5864,0.49
5053,Inderøy,2013,01,2341,6020,38.89
5053,Inderøy,2013,02,699,6020,11.61
5053,Inderøy,2013,03,829,6020,13.77
5053,Inderøy,2013,04,281,6020,4.67
5053,Inderøy,2013,05,1324,6020,21.99
5053,Inderøy,2013,06,207,6020,3.44
5053,Inderøy,2013,07,208,6020,3.46
5053,Inderøy,2013,08,104,6020,1.73
5053,Inderøy,2013,55,27,6020,0.45
5053,Inderøy,2017,01,1888,6008,31.42
5053,Inderøy,2017,02,623,6008,10.37
5053,Inderøy,2017,03,888,6008,14.78
5053,Inderøy,2017,04,202,6008,3.36
5053,Inderøy,2017,05,1727,6008,28.75
5053,Inderøy,2017,06,356,6008,5.93
5053,Inderøy,2017,07,127,6008,2.11
5053,Inderøy,2017,08,116,6008,1.93
5053,Inderøy,2017,55,81,6008,1.35
5053,Inderøy,2021,01,1376,4062,33.87
5053,Inderøy,2021,02,216,4062,5.32
5053,Inderøy,2021,03,396,4062,9.75
5053,Inderøy,2021,04,109,4062,2.68
5053,Inderøy,2021,05,1332,4062,32.79
5053,Inderøy,2021,06,320,4062,7.88
5053,Inderøy,2021,07,60,4062,1.48
5053,Inderøy,2021,08,83,4062,2.04
5053,Inderøy,2021,55,170,4062,4.19
5053,Inderøy,2025,01,1598,4162,38.4
5053,Inderøy,2025,02,604,4162,14.51
5053,Inderøy,2025,03,340,4162,8.17
5053,Inderøy,2025,04,145,4162,3.48
5053,Inderøy,2025,05,831,4162,19.97
5053,Inderøy,2025,06,204,4162,4.9
5053,Inderøy,2025,07,66,4162,1.59
5053,Inderøy,2025,08,111,4162,2.67
5053,Inderøy,2025,55,263,4162,6.32
5054,Indre Fosen,1989,01,2556,5282,48.39
5054,Indre Fosen,1989,02,318,5282,6.02
5054,Indre Fosen,1989,03,574,5282,10.87
5054,Indre Fosen,1989,04,486,5282,9.2
5054,Indre Fosen,1989,05,894,5282,16.93
5054,Indre Fosen,1989,06,301,5282,5.7
5054,Indre Fosen,1989,07,136,5282,2.57
5054,Indre Fosen,1989,08,17,5282,0.32
5054,Indre Fosen,1993,01,1036,3526,29.38
5054,Indre Fosen,1993,02,95,3526,2.69
5054,Indre Fosen,1993,03,303,3526,8.59
5054,Indre Fosen,1993,04,399,3526,11.32
5054,Indre Fosen,1993,05,1358,3526,38.51
5054,Indre Fosen,1993,06,220,3526,6.24
5054,Indre Fosen,1993,07,112,3526,3.18
5054,Indre Fosen,1993,08,3,3526,0.09
5054,Indre Fosen,1997,01,1113,3546,31.39
5054,Indre Fosen,1997,02,383,3546,10.8
5054,Indre Fosen,1997,03,291,3546,8.21
5054,Indre Fosen,1997,04,589,3546,16.61
5054,Indre Fosen,1997,05,889,3546,25.07
5054,Indre Fosen,1997,06,160,3546,4.51
5054,Indre Fosen,1997,07,116,3546,3.27
5054,Indre Fosen,1997,08,5,3546,0.14
5054,Indre Fosen,2001,01,864,3242,26.65
5054,Indre Fosen,2001,02,374,3242,11.54
5054,Indre Fosen,2001,03,415,3242,12.8
5054,Indre Fosen,2001,04,524,3242,16.16
5054,Indre Fosen,2001,05,630,3242,19.43
5054,Indre Fosen,2001,06,338,3242,10.43
5054,Indre Fosen,2001,07,95,3242,2.93
5054,Indre Fosen,2001,08,2,3242,0.06
5054,Indre Fosen,2005,01,1159,3432,33.77
5054,Indre Fosen,2005,02,589,3432,17.16
5054,Indre Fosen,2005,03,271,3432,7.9
5054,Indre Fosen,2005,04,280,3432,8.16
5054,Indre Fosen,2005,05,783,3432,22.81
5054,Indre Fosen,2005,06,228,3432,6.64
5054,Indre Fosen,2005,07,114,3432,3.32
5054,Indre Fosen,2005,08,8,3432,0.23
5054,Indre Fosen,2009,01,1180,3460,34.1
5054,Indre Fosen,2009,02,802,3460,23.18
5054,Indre Fosen,2009,03,395,3460,11.42
5054,Indre Fosen,2009,04,236,3460,6.82
5054,Indre Fosen,2009,05,573,3460,16.56
5054,Indre Fosen,2009,06,153,3460,4.42
5054,Indre Fosen,2009,07,93,3460,2.69
5054,Indre Fosen,2009,08,11,3460,0.32
5054,Indre Fosen,2009,55,17,3460,0.49
5054,Indre Fosen,2013,01,1074,3508,30.62
5054,Indre Fosen,2013,02,610,3508,17.39
5054,Indre Fosen,2013,03,704,3508,20.07
5054,Indre Fosen,2013,04,213,3508,6.07
5054,Indre Fosen,2013,05,564,3508,16.08
5054,Indre Fosen,2013,06,106,3508,3.02
5054,Indre Fosen,2013,07,138,3508,3.93
5054,Indre Fosen,2013,08,85,3508,2.42
5054,Indre Fosen,2013,55,14,3508,0.4
5054,Indre Fosen,2017,01,866,3447,25.12
5054,Indre Fosen,2017,02,546,3447,15.84
5054,Indre Fosen,2017,03,792,3447,22.98
5054,Indre Fosen,2017,04,127,3447,3.68
5054,Indre Fosen,2017,05,756,3447,21.93
5054,Indre Fosen,2017,06,166,3447,4.82
5054,Indre Fosen,2017,07,68,3447,1.97
5054,Indre Fosen,2017,08,88,3447,2.55
5054,Indre Fosen,2017,55,38,3447,1.1
5054,Indre Fosen,2021,01,1271,5245,24.23
5054,Indre Fosen,2021,02,711,5245,13.56
5054,Indre Fosen,2021,03,713,5245,13.59
5054,Indre Fosen,2021,04,159,5245,3.03
5054,Indre Fosen,2021,05,1771,5245,33.77
5054,Indre Fosen,2021,06,281,5245,5.36
5054,Indre Fosen,2021,07,79,5245,1.51
5054,Indre Fosen,2021,08,102,5245,1.94
5054,Indre Fosen,2021,55,158,5245,3.01
5054,Indre Fosen,2025,01,1515,5307,28.55
5054,Indre Fosen,2025,02,1460,5307,27.51
5054,Indre Fosen,2025,03,545,5307,10.27
5054,Indre Fosen,2025,04,187,5307,3.52
5054,Indre Fosen,2025,05,907,5307,17.09
5054,Indre Fosen,2025,06,225,5307,4.24
5054,Indre Fosen,2025,07,66,5307,1.24
5054,Indre Fosen,2025,08,140,5307,2.64
5054,Indre Fosen,2025,55,262,5307,4.94
5055,Heim,1989,01,2630,4754,55.32
5055,Heim,1989,02,303,4754,6.37
5055,Heim,1989,03,476,4754,10.01
5055,Heim,1989,04,418,4754,8.79
5055,Heim,1989,05,572,4754,12.03
5055,Heim,1989,06,224,4754,4.71
5055,Heim,1989,07,122,4754,2.57
5055,Heim,1989,08,9,4754,0.19
5055,Heim,1993,01,1150,3039,37.84
5055,Heim,1993,02,75,3039,2.47
5055,Heim,1993,03,268,3039,8.82
5055,Heim,1993,04,290,3039,9.54
5055,Heim,1993,05,1003,3039,33.0
5055,Heim,1993,06,157,3039,5.17
5055,Heim,1993,07,94,3039,3.09
5055,Heim,1993,08,2,3039,0.07
5055,Heim,1997,01,1251,3112,40.2
5055,Heim,1997,02,286,3112,9.19
5055,Heim,1997,03,249,3112,8.0
5055,Heim,1997,04,485,3112,15.58
5055,Heim,1997,05,639,3112,20.53
5055,Heim,1997,06,111,3112,3.57
5055,Heim,1997,07,89,3112,2.86
5055,Heim,1997,08,2,3112,0.06
5055,Heim,2001,01,852,2663,31.99
5055,Heim,2001,02,258,2663,9.69
5055,Heim,2001,03,364,2663,13.67
5055,Heim,2001,04,419,2663,15.73
5055,Heim,2001,05,461,2663,17.31
5055,Heim,2001,06,241,2663,9.05
5055,Heim,2001,07,65,2663,2.44
5055,Heim,2001,08,3,2663,0.11
5055,Heim,2005,01,1222,2903,42.09
5055,Heim,2005,02,454,2903,15.64
5055,Heim,2005,03,247,2903,8.51
5055,Heim,2005,04,202,2903,6.96
5055,Heim,2005,05,561,2903,19.32
5055,Heim,2005,06,121,2903,4.17
5055,Heim,2005,07,95,2903,3.27
5055,Heim,2005,08,1,2903,0.03
5055,Heim,2009,01,1243,2795,44.47
5055,Heim,2009,02,500,2795,17.89
5055,Heim,2009,03,273,2795,9.77
5055,Heim,2009,04,144,2795,5.15
5055,Heim,2009,05,494,2795,17.67
5055,Heim,2009,06,80,2795,2.86
5055,Heim,2009,07,50,2795,1.79
5055,Heim,2009,08,5,2795,0.18
5055,Heim,2009,55,6,2795,0.21
5055,Heim,2013,01,1230,2920,42.12
5055,Heim,2013,02,385,2920,13.18
5055,Heim,2013,03,489,2920,16.75
5055,Heim,2013,04,157,2920,5.38
5055,Heim,2013,05,460,2920,15.75
5055,Heim,2013,06,48,2920,1.64
5055,Heim,2013,07,93,2920,3.18
5055,Heim,2013,08,49,2920,1.68
5055,Heim,2013,55,9,2920,0.31
5055,Heim,2017,01,1063,2908,36.55
5055,Heim,2017,02,356,2908,12.24
5055,Heim,2017,03,476,2908,16.37
5055,Heim,2017,04,91,2908,3.13
5055,Heim,2017,05,733,2908,25.21
5055,Heim,2017,06,61,2908,2.1
5055,Heim,2017,07,45,2908,1.55
5055,Heim,2017,08,42,2908,1.44
5055,Heim,2017,55,41,2908,1.41
5055,Heim,2021,01,1080,3353,32.21
5055,Heim,2021,02,344,3353,10.26
5055,Heim,2021,03,396,3353,11.81
5055,Heim,2021,04,71,3353,2.12
5055,Heim,2021,05,1129,3353,33.67
5055,Heim,2021,06,117,3353,3.49
5055,Heim,2021,07,56,3353,1.67
5055,Heim,2021,08,48,3353,1.43
5055,Heim,2021,55,112,3353,3.34
5055,Heim,2025,01,1215,3349,36.28
5055,Heim,2025,02,808,3349,24.13
5055,Heim,2025,03,354,3349,10.57
5055,Heim,2025,04,84,3349,2.51
5055,Heim,2025,05,554,3349,16.54
5055,Heim,2025,06,76,3349,2.27
5055,Heim,2025,07,58,3349,1.73
5055,Heim,2025,08,57,3349,1.7
5055,Heim,2025,55,143,3349,4.27
5056,Hitra,1989,01,1688,3312,50.97
5056,Hitra,1989,02,291,3312,8.79
5056,Hitra,1989,03,466,3312,14.07
5056,Hitra,1989,04,226,3312,6.82
5056,Hitra,1989,05,274,3312,8.27
5056,Hitra,1989,06,314,3312,9.48
5056,Hitra,1989,07,42,3312,1.27
5056,Hitra,1989,08,11,3312,0.33
5056,Hitra,1993,01,786,2213,35.52
5056,Hitra,1993,02,95,2213,4.29
5056,Hitra,1993,03,315,2213,14.23
5056,Hitra,1993,04,197,2213,8.9
5056,Hitra,1993,05,568,2213,25.67
