kom2024,navn,aar,parti,stemmer,total_stemmer,prosent,sum_9parti,prosent_9parti,dekning,estimert
5607,Vadsø,2011,05,0,2890,0.0,2890,0.0,1.0,False
5607,Vadsø,2011,06,349,2890,12.08,2890,12.08,1.0,False
5607,Vadsø,2011,07,193,2890,6.68,2890,6.68,1.0,False
5607,Vadsø,2011,08,0,2890,0.0,2890,0.0,1.0,False
5607,Vadsø,2011,55,0,2890,0.0,2890,0.0,1.0,False
5607,Vadsø,2011,99,0,2890,0.0,2890,,1.0,False
5610,Kárásjohka - Karasjok,2011,01,299,1421,21.04,833,35.89,1.0,False
5610,Kárásjohka - Karasjok,2011,02,0,1421,0.0,833,0.0,1.0,False
5610,Kárásjohka - Karasjok,2011,03,51,1421,3.59,833,6.12,1.0,False
5610,Kárásjohka - Karasjok,2011,04,40,1421,2.81,833,4.8,1.0,False
5610,Kárásjohka - Karasjok,2011,05,335,1421,23.57,833,40.22,1.0,False
5610,Kárásjohka - Karasjok,2011,06,0,1421,0.0,833,0.0,1.0,False
5610,Kárásjohka - Karasjok,2011,07,108,1421,7.6,833,12.97,1.0,False
5610,Kárásjohka - Karasjok,2011,08,0,1421,0.0,833,0.0,1.0,False
5610,Kárásjohka - Karasjok,2011,55,0,1421,0.0,833,0.0,1.0,False
5610,Kárásjohka - Karasjok,2011,99,588,1421,41.38,833,,1.0,False
5612,Guovdageaidnu - Kautokeino,2011,01,122,1534,7.95,511,23.87,1.0,False
5612,Guovdageaidnu - Kautokeino,2011,02,54,1534,3.52,511,10.57,1.0,False
5612,Guovdageaidnu - Kautokeino,2011,03,117,1534,7.63,511,22.9,1.0,False
5612,Guovdageaidnu - Kautokeino,2011,04,0,1534,0.0,511,0.0,1.0,False
5612,Guovdageaidnu - Kautokeino,2011,05,44,1534,2.87,511,8.61,1.0,False
5612,Guovdageaidnu - Kautokeino,2011,06,0,1534,0.0,511,0.0,1.0,False
5612,Guovdageaidnu - Kautokeino,2011,07,174,1534,11.34,511,34.05,1.0,False
5612,Guovdageaidnu - Kautokeino,2011,08,0,1534,0.0,511,0.0,1.0,False
5612,Guovdageaidnu - Kautokeino,2011,55,0,1534,0.0,511,0.0,1.0,False
5612,Guovdageaidnu - Kautokeino,2011,99,1023,1534,66.69,511,,1.0,False
5614,Loppa,2011,01,159,614,25.9,364,43.68,1.0,False
5614,Loppa,2011,02,0,614,0.0,364,0.0,1.0,False
5614,Loppa,2011,03,106,614,17.26,364,29.12,1.0,False
5614,Loppa,2011,04,0,614,0.0,364,0.0,1.0,False
5614,Loppa,2011,05,46,614,7.49,364,12.64,1.0,False
5614,Loppa,2011,06,53,614,8.63,364,14.56,1.0,False
5614,Loppa,2011,07,0,614,0.0,364,0.0,1.0,False
5614,Loppa,2011,08,0,614,0.0,364,0.0,1.0,False
5614,Loppa,2011,55,0,614,0.0,364,0.0,1.0,False
5614,Loppa,2011,99,250,614,40.72,364,,1.0,False
5616,Hasvik,2011,01,288,524,54.96,524,54.96,1.0,False
5616,Hasvik,2011,02,0,524,0.0,524,0.0,1.0,False
5616,Hasvik,2011,03,107,524,20.42,524,20.42,1.0,False
5616,Hasvik,2011,04,0,524,0.0,524,0.0,1.0,False
5616,Hasvik,2011,05,129,524,24.62,524,24.62,1.0,False
5616,Hasvik,2011,06,0,524,0.0,524,0.0,1.0,False
5616,Hasvik,2011,07,0,524,0.0,524,0.0,1.0,False
5616,Hasvik,2011,08,0,524,0.0,524,0.0,1.0,False
5616,Hasvik,2011,55,0,524,0.0,524,0.0,1.0,False
5616,Hasvik,2011,99,0,524,0.0,524,,1.0,False
5618,Måsøy,2011,01,256,621,41.22,621,41.22,1.0,False
5618,Måsøy,2011,02,0,621,0.0,621,0.0,1.0,False
5618,Måsøy,2011,03,205,621,33.01,621,33.01,1.0,False
5618,Måsøy,2011,04,0,621,0.0,621,0.0,1.0,False
5618,Måsøy,2011,05,160,621,25.76,621,25.76,1.0,False
5618,Måsøy,2011,06,0,621,0.0,621,0.0,1.0,False
5618,Måsøy,2011,07,0,621,0.0,621,0.0,1.0,False
5618,Måsøy,2011,08,0,621,0.0,621,0.0,1.0,False
5618,Måsøy,2011,55,0,621,0.0,621,0.0,1.0,False
5618,Måsøy,2011,99,0,621,0.0,621,,1.0,False
5620,Nordkapp,2011,01,618,1459,42.36,1459,42.36,1.0,False
5620,Nordkapp,2011,02,102,1459,6.99,1459,6.99,1.0,False
5620,Nordkapp,2011,03,316,1459,21.66,1459,21.66,1.0,False
5620,Nordkapp,2011,04,0,1459,0.0,1459,0.0,1.0,False
5620,Nordkapp,2011,05,35,1459,2.4,1459,2.4,1.0,False
5620,Nordkapp,2011,06,346,1459,23.71,1459,23.71,1.0,False
5620,Nordkapp,2011,07,42,1459,2.88,1459,2.88,1.0,False
5620,Nordkapp,2011,08,0,1459,0.0,1459,0.0,1.0,False
5620,Nordkapp,2011,55,0,1459,0.0,1459,0.0,1.0,False
5620,Nordkapp,2011,99,0,1459,0.0,1459,,1.0,False
5622,Porsanger - Porsángu - Porsanki,2011,01,763,1923,39.68,1923,39.68,1.0,False
5622,Porsanger - Porsángu - Porsanki,2011,02,258,1923,13.42,1923,13.42,1.0,False
5622,Porsanger - Porsángu - Porsanki,2011,03,715,1923,37.18,1923,37.18,1.0,False
5622,Porsanger - Porsángu - Porsanki,2011,04,0,1923,0.0,1923,0.0,1.0,False
5622,Porsanger - Porsángu - Porsanki,2011,05,97,1923,5.04,1923,5.04,1.0,False
5622,Porsanger - Porsángu - Porsanki,2011,06,90,1923,4.68,1923,4.68,1.0,False
5622,Porsanger - Porsángu - Porsanki,2011,07,0,1923,0.0,1923,0.0,1.0,False
5622,Porsanger - Porsángu - Porsanki,2011,08,0,1923,0.0,1923,0.0,1.0,False
5622,Porsanger - Porsángu - Porsanki,2011,55,0,1923,0.0,1923,0.0,1.0,False
5622,Porsanger - Porsángu - Porsanki,2011,99,0,1923,0.0,1923,,1.0,False
5624,Lebesby,2011,01,342,550,62.18,342,100.0,1.0,False
5624,Lebesby,2011,02,0,550,0.0,342,0.0,1.0,False
5624,Lebesby,2011,03,0,550,0.0,342,0.0,1.0,False
5624,Lebesby,2011,04,0,550,0.0,342,0.0,1.0,False
5624,Lebesby,2011,05,0,550,0.0,342,0.0,1.0,False
5624,Lebesby,2011,06,0,550,0.0,342,0.0,1.0,False
5624,Lebesby,2011,07,0,550,0.0,342,0.0,1.0,False
5624,Lebesby,2011,08,0,550,0.0,342,0.0,1.0,False
5624,Lebesby,2011,55,0,550,0.0,342,0.0,1.0,False
5624,Lebesby,2011,99,208,550,37.82,342,,1.0,False
5626,Gamvik,2011,01,182,531,34.27,464,39.22,1.0,False
5626,Gamvik,2011,02,44,531,8.29,464,9.48,1.0,False
5626,Gamvik,2011,03,96,531,18.08,464,20.69,1.0,False
5626,Gamvik,2011,04,0,531,0.0,464,0.0,1.0,False
5626,Gamvik,2011,05,0,531,0.0,464,0.0,1.0,False
5626,Gamvik,2011,06,142,531,26.74,464,30.6,1.0,False
5626,Gamvik,2011,07,0,531,0.0,464,0.0,1.0,False
5626,Gamvik,2011,08,0,531,0.0,464,0.0,1.0,False
5626,Gamvik,2011,55,0,531,0.0,464,0.0,1.0,False
5626,Gamvik,2011,99,67,531,12.62,464,,1.0,False
5628,Deatnu - Tana,2011,01,581,1491,38.97,1288,45.11,1.0,False
5628,Deatnu - Tana,2011,02,78,1491,5.23,1288,6.06,1.0,False
5628,Deatnu - Tana,2011,03,307,1491,20.59,1288,23.84,1.0,False
5628,Deatnu - Tana,2011,04,0,1491,0.0,1288,0.0,1.0,False
5628,Deatnu - Tana,2011,05,190,1491,12.74,1288,14.75,1.0,False
5628,Deatnu - Tana,2011,06,55,1491,3.69,1288,4.27,1.0,False
5628,Deatnu - Tana,2011,07,77,1491,5.16,1288,5.98,1.0,False
5628,Deatnu - Tana,2011,08,0,1491,0.0,1288,0.0,1.0,False
5628,Deatnu - Tana,2011,55,0,1491,0.0,1288,0.0,1.0,False
5628,Deatnu - Tana,2011,99,203,1491,13.62,1288,,1.0,False
5630,Berlevåg,2011,01,219,571,38.35,571,38.35,1.0,False
5630,Berlevåg,2011,02,43,571,7.53,571,7.53,1.0,False
5630,Berlevåg,2011,03,309,571,54.12,571,54.12,1.0,False
5630,Berlevåg,2011,04,0,571,0.0,571,0.0,1.0,False
5630,Berlevåg,2011,05,0,571,0.0,571,0.0,1.0,False
5630,Berlevåg,2011,06,0,571,0.0,571,0.0,1.0,False
5630,Berlevåg,2011,07,0,571,0.0,571,0.0,1.0,False
5630,Berlevåg,2011,08,0,571,0.0,571,0.0,1.0,False
5630,Berlevåg,2011,55,0,571,0.0,571,0.0,1.0,False
5630,Berlevåg,2011,99,0,571,0.0,571,,1.0,False
5632,Båtsfjord,2011,01,506,1028,49.22,976,51.84,1.0,False
5632,Båtsfjord,2011,02,36,1028,3.5,976,3.69,1.0,False
5632,Båtsfjord,2011,03,434,1028,42.22,976,44.47,1.0,False
5632,Båtsfjord,2011,04,0,1028,0.0,976,0.0,1.0,False
5632,Båtsfjord,2011,05,0,1028,0.0,976,0.0,1.0,False
5632,Båtsfjord,2011,06,0,1028,0.0,976,0.0,1.0,False
5632,Båtsfjord,2011,07,0,1028,0.0,976,0.0,1.0,False
5632,Båtsfjord,2011,08,0,1028,0.0,976,0.0,1.0,False
5632,Båtsfjord,2011,55,0,1028,0.0,976,0.0,1.0,False
5632,Båtsfjord,2011,99,52,1028,5.06,976,,1.0,False
5634,Vardø,2011,01,470,1075,43.72,984,47.76,1.0,False
5634,Vardø,2011,02,242,1075,22.51,984,24.59,1.0,False
5634,Vardø,2011,03,85,1075,7.91,984,8.64,1.0,False
5634,Vardø,2011,04,0,1075,0.0,984,0.0,1.0,False
5634,Vardø,2011,05,0,1075,0.0,984,0.0,1.0,False
5634,Vardø,2011,06,81,1075,7.53,984,8.23,1.0,False
5634,Vardø,2011,07,106,1075,9.86,984,10.77,1.0,False
5634,Vardø,2011,08,0,1075,0.0,984,0.0,1.0,False
5634,Vardø,2011,55,0,1075,0.0,984,0.0,1.0,False
5634,Vardø,2011,99,91,1075,8.47,984,,1.0,False
5636,Unjárga - Nesseby,2011,01,211,535,39.44,425,49.65,1.0,False
5636,Unjárga - Nesseby,2011,02,79,535,14.77,425,18.59,1.0,False
5636,Unjárga - Nesseby,2011,03,83,535,15.51,425,19.53,1.0,False
5636,Unjárga - Nesseby,2011,04,0,535,0.0,425,0.0,1.0,False
5636,Unjárga - Nesseby,2011,05,0,535,0.0,425,0.0,1.0,False
5636,Unjárga - Nesseby,2011,06,52,535,9.72,425,12.24,1.0,False
5636,Unjárga - Nesseby,2011,07,0,535,0.0,425,0.0,1.0,False
5636,Unjárga - Nesseby,2011,08,0,535,0.0,425,0.0,1.0,False
5636,Unjárga - Nesseby,2011,55,0,535,0.0,425,0.0,1.0,False
5636,Unjárga - Nesseby,2011,99,110,535,20.56,425,,1.0,False
0301,Oslo - Oslove,2015,01,102431,320423,31.97,315078,32.51,1.0,False
0301,Oslo - Oslove,2015,02,19311,320423,6.03,315078,6.13,1.0,False
0301,Oslo - Oslove,2015,03,101882,320423,31.8,315078,32.34,1.0,False
0301,Oslo - Oslove,2015,04,7827,320423,2.44,315078,2.48,1.0,False
0301,Oslo - Oslove,2015,05,1926,320423,0.6,315078,0.61,1.0,False
0301,Oslo - Oslove,2015,06,17445,320423,5.44,315078,5.54,1.0,False
0301,Oslo - Oslove,2015,07,21986,320423,6.86,315078,6.98,1.0,False
0301,Oslo - Oslove,2015,08,26096,320423,8.14,315078,8.28,1.0,False
0301,Oslo - Oslove,2015,55,16174,320423,5.05,315078,5.13,1.0,False
0301,Oslo - Oslove,2015,99,5345,320423,1.67,315078,,1.0,False
1101,Eigersund,2015,01,2022,6342,31.88,6342,31.88,1.0,False
1101,Eigersund,2015,02,1020,6342,16.08,6342,16.08,1.0,False
1101,Eigersund,2015,03,1269,6342,20.01,6342,20.01,1.0,False
1101,Eigersund,2015,04,957,6342,15.09,6342,15.09,1.0,False
1101,Eigersund,2015,05,521,6342,8.22,6342,8.22,1.0,False
1101,Eigersund,2015,06,285,6342,4.49,6342,4.49,1.0,False
1101,Eigersund,2015,07,268,6342,4.23,6342,4.23,1.0,False
1101,Eigersund,2015,08,0,6342,0.0,6342,0.0,1.0,False
1101,Eigersund,2015,55,0,6342,0.0,6342,0.0,1.0,False
1101,Eigersund,2015,99,0,6342,0.0,6342,,1.0,False
1103,Stavanger,2015,01,16828,63402,26.54,59969,28.06,1.0,False
1103,Stavanger,2015,02,6869,63402,10.83,59969,11.45,1.0,False
1103,Stavanger,2015,03,18202,63402,28.71,59969,30.35,1.0,False
1103,Stavanger,2015,04,4276,63402,6.74,59969,7.13,1.0,False
1103,Stavanger,2015,05,1914,63402,3.02,59969,3.19,1.0,False
1103,Stavanger,2015,06,2708,63402,4.27,59969,4.52,1.0,False
1103,Stavanger,2015,07,5280,63402,8.33,59969,8.8,1.0,False
1103,Stavanger,2015,08,3113,63402,4.91,59969,5.19,1.0,False
1103,Stavanger,2015,55,779,63402,1.23,59969,1.3,1.0,False
1103,Stavanger,2015,99,3433,63402,5.41,59969,,1.0,False
1106,Haugesund,2015,01,6286,15635,40.2,15032,41.82,1.0,False
1106,Haugesund,2015,02,2184,15635,13.97,15032,14.53,1.0,False
1106,Haugesund,2015,03,3490,15635,22.32,15032,23.22,1.0,False
1106,Haugesund,2015,04,834,15635,5.33,15032,5.55,1.0,False
1106,Haugesund,2015,05,295,15635,1.89,15032,1.96,1.0,False
1106,Haugesund,2015,06,546,15635,3.49,15032,3.63,1.0,False
1106,Haugesund,2015,07,768,15635,4.91,15032,5.11,1.0,False
1106,Haugesund,2015,08,569,15635,3.64,15032,3.79,1.0,False
1106,Haugesund,2015,55,60,15635,0.38,15032,0.4,1.0,False
1106,Haugesund,2015,99,603,15635,3.86,15032,,1.0,False
1108,Sandnes,2015,01,11113,30998,35.85,30234,36.76,1.0,False
1108,Sandnes,2015,02,7301,30998,23.55,30234,24.15,1.0,False
1108,Sandnes,2015,03,4684,30998,15.11,30234,15.49,1.0,False
1108,Sandnes,2015,04,2923,30998,9.43,30234,9.67,1.0,False
1108,Sandnes,2015,05,1460,30998,4.71,30234,4.83,1.0,False
1108,Sandnes,2015,06,746,30998,2.41,30234,2.47,1.0,False
1108,Sandnes,2015,07,925,30998,2.98,30234,3.06,1.0,False
1108,Sandnes,2015,08,876,30998,2.83,30234,2.9,1.0,False
1108,Sandnes,2015,55,206,30998,0.66,30234,0.68,1.0,False
1108,Sandnes,2015,99,764,30998,2.46,30234,,1.0,False
1111,Sokndal,2015,01,519,1607,32.3,1607,32.3,1.0,False
1111,Sokndal,2015,02,175,1607,10.89,1607,10.89,1.0,False
1111,Sokndal,2015,03,204,1607,12.69,1607,12.69,1.0,False
1111,Sokndal,2015,04,446,1607,27.75,1607,27.75,1.0,False
1111,Sokndal,2015,05,117,1607,7.28,1607,7.28,1.0,False
1111,Sokndal,2015,06,0,1607,0.0,1607,0.0,1.0,False
1111,Sokndal,2015,07,146,1607,9.09,1607,9.09,1.0,False
1111,Sokndal,2015,08,0,1607,0.0,1607,0.0,1.0,False
1111,Sokndal,2015,55,0,1607,0.0,1607,0.0,1.0,False
1111,Sokndal,2015,99,0,1607,0.0,1607,,1.0,False
1112,Lund,2015,01,537,1580,33.99,1580,33.99,1.0,False
1112,Lund,2015,02,276,1580,17.47,1580,17.47,1.0,False
1112,Lund,2015,03,224,1580,14.18,1580,14.18,1.0,False
1112,Lund,2015,04,236,1580,14.94,1580,14.94,1.0,False
1112,Lund,2015,05,188,1580,11.9,1580,11.9,1.0,False
1112,Lund,2015,06,0,1580,0.0,1580,0.0,1.0,False
1112,Lund,2015,07,119,1580,7.53,1580,7.53,1.0,False
1112,Lund,2015,08,0,1580,0.0,1580,0.0,1.0,False
1112,Lund,2015,55,0,1580,0.0,1580,0.0,1.0,False
1112,Lund,2015,99,0,1580,0.0,1580,,1.0,False
1114,Bjerkreim,2015,01,201,1472,13.65,1472,13.65,1.0,False
1114,Bjerkreim,2015,02,82,1472,5.57,1472,5.57,1.0,False
1114,Bjerkreim,2015,03,344,1472,23.37,1472,23.37,1.0,False
1114,Bjerkreim,2015,04,333,1472,22.62,1472,22.62,1.0,False
1114,Bjerkreim,2015,05,426,1472,28.94,1472,28.94,1.0,False
1114,Bjerkreim,2015,06,0,1472,0.0,1472,0.0,1.0,False
1114,Bjerkreim,2015,07,86,1472,5.84,1472,5.84,1.0,False
1114,Bjerkreim,2015,08,0,1472,0.0,1472,0.0,1.0,False
1114,Bjerkreim,2015,55,0,1472,0.0,1472,0.0,1.0,False
1114,Bjerkreim,2015,99,0,1472,0.0,1472,,1.0,False
1119,Hå,2015,01,672,8834,7.61,5950,11.29,1.0,False
1119,Hå,2015,02,748,8834,8.47,5950,12.57,1.0,False
1119,Hå,2015,03,1680,8834,19.02,5950,28.24,1.0,False
1119,Hå,2015,04,1763,8834,19.96,5950,29.63,1.0,False
1119,Hå,2015,05,798,8834,9.03,5950,13.41,1.0,False
1119,Hå,2015,06,134,8834,1.52,5950,2.25,1.0,False
1119,Hå,2015,07,51,8834,0.58,5950,0.86,1.0,False
1119,Hå,2015,08,104,8834,1.18,5950,1.75,1.0,False
1119,Hå,2015,55,0,8834,0.0,5950,0.0,1.0,False
1119,Hå,2015,99,2884,8834,32.65,5950,,1.0,False
1120,Klepp,2015,01,1292,7983,16.18,7983,16.18,1.0,False
1120,Klepp,2015,02,1548,7983,19.39,7983,19.39,1.0,False
1120,Klepp,2015,03,2313,7983,28.97,7983,28.97,1.0,False
1120,Klepp,2015,04,1240,7983,15.53,7983,15.53,1.0,False
1120,Klepp,2015,05,993,7983,12.44,7983,12.44,1.0,False
1120,Klepp,2015,06,0,7983,0.0,7983,0.0,1.0,False
1120,Klepp,2015,07,332,7983,4.16,7983,4.16,1.0,False
1120,Klepp,2015,08,265,7983,3.32,7983,3.32,1.0,False
1120,Klepp,2015,55,0,7983,0.0,7983,0.0,1.0,False
1120,Klepp,2015,99,0,7983,0.0,7983,,1.0,False
1121,Time,2015,01,1643,8604,19.1,8604,19.1,1.0,False
1121,Time,2015,02,970,8604,11.27,8604,11.27,1.0,False
1121,Time,2015,03,2582,8604,30.01,8604,30.01,1.0,False
1121,Time,2015,04,1265,8604,14.7,8604,14.7,1.0,False
1121,Time,2015,05,1109,8604,12.89,8604,12.89,1.0,False
1121,Time,2015,06,317,8604,3.68,8604,3.68,1.0,False
1121,Time,2015,07,363,8604,4.22,8604,4.22,1.0,False
1121,Time,2015,08,355,8604,4.13,8604,4.13,1.0,False
1121,Time,2015,55,0,8604,0.0,8604,0.0,1.0,False
1121,Time,2015,99,0,8604,0.0,8604,,1.0,False
1122,Gjesdal,2015,01,1732,5117,33.85,5117,33.85,1.0,False
1122,Gjesdal,2015,02,737,5117,14.4,5117,14.4,1.0,False
1122,Gjesdal,2015,03,713,5117,13.93,5117,13.93,1.0,False
1122,Gjesdal,2015,04,1046,5117,20.44,5117,20.44,1.0,False
1122,Gjesdal,2015,05,567,5117,11.08,5117,11.08,1.0,False
1122,Gjesdal,2015,06,120,5117,2.35,5117,2.35,1.0,False
1122,Gjesdal,2015,07,103,5117,2.01,5117,2.01,1.0,False
1122,Gjesdal,2015,08,99,5117,1.93,5117,1.93,1.0,False
1122,Gjesdal,2015,55,0,5117,0.0,5117,0.0,1.0,False
1122,Gjesdal,2015,99,0,5117,0.0,5117,,1.0,False
1124,Sola,2015,01,1845,10863,16.98,10303,17.91,1.0,False
1124,Sola,2015,02,1787,10863,16.45,10303,17.34,1.0,False
1124,Sola,2015,03,4139,10863,38.1,10303,40.17,1.0,False
1124,Sola,2015,04,1020,10863,9.39,10303,9.9,1.0,False
1124,Sola,2015,05,600,10863,5.52,10303,5.82,1.0,False
1124,Sola,2015,06,182,10863,1.68,10303,1.77,1.0,False
1124,Sola,2015,07,456,10863,4.2,10303,4.43,1.0,False
1124,Sola,2015,08,274,10863,2.52,10303,2.66,1.0,False
1124,Sola,2015,55,0,10863,0.0,10303,0.0,1.0,False
1124,Sola,2015,99,560,10863,5.16,10303,,1.0,False
1127,Randaberg,2015,01,1384,4914,28.16,4914,28.16,1.0,False
1127,Randaberg,2015,02,573,4914,11.66,4914,11.66,1.0,False
1127,Randaberg,2015,03,1188,4914,24.18,4914,24.18,1.0,False
1127,Randaberg,2015,04,807,4914,16.42,4914,16.42,1.0,False
1127,Randaberg,2015,05,535,4914,10.89,4914,10.89,1.0,False
1127,Randaberg,2015,06,0,4914,0.0,4914,0.0,1.0,False
1127,Randaberg,2015,07,246,4914,5.01,4914,5.01,1.0,False
1127,Randaberg,2015,08,181,4914,3.68,4914,3.68,1.0,False
1127,Randaberg,2015,55,0,4914,0.0,4914,0.0,1.0,False
1127,Randaberg,2015,99,0,4914,0.0,4914,,1.0,False
1130,Strand,2015,01,1314,5303,24.78,4964,26.47,1.0,False
1130,Strand,2015,02,491,5303,9.26,4964,9.89,1.0,False
1130,Strand,2015,03,1339,5303,25.25,4964,26.97,1.0,False
1130,Strand,2015,04,1010,5303,19.05,4964,20.35,1.0,False
1130,Strand,2015,05,374,5303,7.05,4964,7.53,1.0,False
1130,Strand,2015,06,126,5303,2.38,4964,2.54,1.0,False
1130,Strand,2015,07,181,5303,3.41,4964,3.65,1.0,False
1130,Strand,2015,08,129,5303,2.43,4964,2.6,1.0,False
1130,Strand,2015,55,0,5303,0.0,4964,0.0,1.0,False
1130,Strand,2015,99,339,5303,6.39,4964,,1.0,False
1133,Hjelmeland,2015,01,249,1412,17.63,1412,17.63,1.0,False
1133,Hjelmeland,2015,02,0,1412,0.0,1412,0.0,1.0,False
1133,Hjelmeland,2015,03,333,1412,23.58,1412,23.58,1.0,False
1133,Hjelmeland,2015,04,265,1412,18.77,1412,18.77,1.0,False
1133,Hjelmeland,2015,05,426,1412,30.17,1412,30.17,1.0,False
1133,Hjelmeland,2015,06,42,1412,2.97,1412,2.97,1.0,False
1133,Hjelmeland,2015,07,97,1412,6.87,1412,6.87,1.0,False
1133,Hjelmeland,2015,08,0,1412,0.0,1412,0.0,1.0,False
1133,Hjelmeland,2015,55,0,1412,0.0,1412,0.0,1.0,False
1133,Hjelmeland,2015,99,0,1412,0.0,1412,,1.0,False
1134,Suldal,2015,01,314,1957,16.04,1957,16.04,1.0,False
1134,Suldal,2015,02,0,1957,0.0,1957,0.0,1.0,False
1134,Suldal,2015,03,202,1957,10.32,1957,10.32,1.0,False
1134,Suldal,2015,04,234,1957,11.96,1957,11.96,1.0,False
1134,Suldal,2015,05,735,1957,37.56,1957,37.56,1.0,False
1134,Suldal,2015,06,146,1957,7.46,1957,7.46,1.0,False
1134,Suldal,2015,07,271,1957,13.85,1957,13.85,1.0,False
1134,Suldal,2015,08,55,1957,2.81,1957,2.81,1.0,False
1134,Suldal,2015,55,0,1957,0.0,1957,0.0,1.0,False
1134,Suldal,2015,99,0,1957,0.0,1957,,1.0,False
1135,Sauda,2015,01,701,2486,28.2,2486,28.2,1.0,False
1135,Sauda,2015,02,0,2486,0.0,2486,0.0,1.0,False
1135,Sauda,2015,03,394,2486,15.85,2486,15.85,1.0,False
1135,Sauda,2015,04,128,2486,5.15,2486,5.15,1.0,False
1135,Sauda,2015,05,1110,2486,44.65,2486,44.65,1.0,False
1135,Sauda,2015,06,97,2486,3.9,2486,3.9,1.0,False
1135,Sauda,2015,07,56,2486,2.25,2486,2.25,1.0,False
1135,Sauda,2015,08,0,2486,0.0,2486,0.0,1.0,False
1135,Sauda,2015,55,0,2486,0.0,2486,0.0,1.0,False
1135,Sauda,2015,99,0,2486,0.0,2486,,1.0,False
1144,Kvitsøy,2015,01,0,310,0.0,35,0.0,1.0,False
1144,Kvitsøy,2015,02,35,310,11.29,35,100.0,1.0,False
1144,Kvitsøy,2015,03,0,310,0.0,35,0.0,1.0,False
1144,Kvitsøy,2015,04,0,310,0.0,35,0.0,1.0,False
1144,Kvitsøy,2015,05,0,310,0.0,35,0.0,1.0,False
1144,Kvitsøy,2015,06,0,310,0.0,35,0.0,1.0,False
1144,Kvitsøy,2015,07,0,310,0.0,35,0.0,1.0,False
1144,Kvitsøy,2015,08,0,310,0.0,35,0.0,1.0,False
1144,Kvitsøy,2015,55,0,310,0.0,35,0.0,1.0,False
1144,Kvitsøy,2015,99,275,310,88.71,35,,1.0,False
1145,Bokn,2015,01,80,481,16.63,481,16.63,1.0,False
1145,Bokn,2015,02,0,481,0.0,481,0.0,1.0,False
1145,Bokn,2015,03,130,481,27.03,481,27.03,1.0,False
1145,Bokn,2015,04,32,481,6.65,481,6.65,1.0,False
1145,Bokn,2015,05,239,481,49.69,481,49.69,1.0,False
1145,Bokn,2015,06,0,481,0.0,481,0.0,1.0,False
1145,Bokn,2015,07,0,481,0.0,481,0.0,1.0,False
1145,Bokn,2015,08,0,481,0.0,481,0.0,1.0,False
1145,Bokn,2015,55,0,481,0.0,481,0.0,1.0,False
1145,Bokn,2015,99,0,481,0.0,481,,1.0,False
1146,Tysvær,2015,01,1717,4909,34.98,4849,35.41,1.0,False
1146,Tysvær,2015,02,587,4909,11.96,4849,12.11,1.0,False
1146,Tysvær,2015,03,933,4909,19.01,4849,19.24,1.0,False
1146,Tysvær,2015,04,641,4909,13.06,4849,13.22,1.0,False
1146,Tysvær,2015,05,612,4909,12.47,4849,12.62,1.0,False
1146,Tysvær,2015,06,87,4909,1.77,4849,1.79,1.0,False
1146,Tysvær,2015,07,169,4909,3.44,4849,3.49,1.0,False
1146,Tysvær,2015,08,103,4909,2.1,4849,2.12,1.0,False
1146,Tysvær,2015,55,0,4909,0.0,4849,0.0,1.0,False
1146,Tysvær,2015,99,60,4909,1.22,4849,,1.0,False
1149,Karmøy,2015,01,6037,18058,33.43,17702,34.1,1.0,False
1149,Karmøy,2015,02,3555,18058,19.69,17702,20.08,1.0,False
1149,Karmøy,2015,03,3303,18058,18.29,17702,18.66,1.0,False
1149,Karmøy,2015,04,2722,18058,15.07,17702,15.38,1.0,False
1149,Karmøy,2015,05,780,18058,4.32,17702,4.41,1.0,False
1149,Karmøy,2015,06,432,18058,2.39,17702,2.44,1.0,False
1149,Karmøy,2015,07,467,18058,2.59,17702,2.64,1.0,False
1149,Karmøy,2015,08,337,18058,1.87,17702,1.9,1.0,False
1149,Karmøy,2015,55,69,18058,0.38,17702,0.39,1.0,False
1149,Karmøy,2015,99,356,18058,1.97,17702,,1.0,False
1151,Utsira,2015,01,0,130,0.0,0,,1.0,False
1151,Utsira,2015,02,0,130,0.0,0,,1.0,False
1151,Utsira,2015,03,0,130,0.0,0,,1.0,False
1151,Utsira,2015,04,0,130,0.0,0,,1.0,False
1151,Utsira,2015,05,0,130,0.0,0,,1.0,False
1151,Utsira,2015,06,0,130,0.0,0,,1.0,False
1151,Utsira,2015,07,0,130,0.0,0,,1.0,False
1151,Utsira,2015,08,0,130,0.0,0,,1.0,False
1151,Utsira,2015,55,0,130,0.0,0,,1.0,False
1151,Utsira,2015,99,130,130,100.0,0,,1.0,False
1160,Vindafjord,2015,01,442,3779,11.7,3645,12.13,1.0,False
1160,Vindafjord,2015,02,328,3779,8.68,3645,9.0,1.0,False
1160,Vindafjord,2015,03,456,3779,12.07,3645,12.51,1.0,False
1160,Vindafjord,2015,04,420,3779,11.11,3645,11.52,1.0,False
1160,Vindafjord,2015,05,1511,3779,39.98,3645,41.45,1.0,False
1160,Vindafjord,2015,06,173,3779,4.58,3645,4.75,1.0,False
1160,Vindafjord,2015,07,315,3779,8.34,3645,8.64,1.0,False
1160,Vindafjord,2015,08,0,3779,0.0,3645,0.0,1.0,False
1160,Vindafjord,2015,55,0,3779,0.0,3645,0.0,1.0,False
