kode,variabel,aar,verdi
1130,Folkemengde,2015,12395
1130,Folkemengde,2016,12464
1130,Folkemengde,2017,12662
1130,Folkemengde,2018,12638
1130,Folkemengde,2019,12720
1130,Folkemengde,2020,12968
1130,Folkemengde,2021,13070
1130,Folkemengde,2022,13268
1130,Folkemengde,2023,13474
1130,Folkemengde,2024,13703
1130,Folkemengde,2025,13813
1130,Folkemengde,2026,13959
1133,Fodselsoverskudd,1980,7
1133,Fodselsoverskudd,1981,1
1133,Fodselsoverskudd,1982,5
1133,Fodselsoverskudd,1983,5
1133,Fodselsoverskudd,1984,17
1133,Fodselsoverskudd,1985,17
1133,Fodselsoverskudd,1986,-1
1133,Fodselsoverskudd,1987,5
1133,Fodselsoverskudd,1988,17
1133,Fodselsoverskudd,1989,4
1133,Fodselsoverskudd,1990,0
1133,Fodselsoverskudd,1991,-2
1133,Fodselsoverskudd,1992,7
1133,Fodselsoverskudd,1993,-8
1133,Fodselsoverskudd,1994,4
1133,Fodselsoverskudd,1995,11
1133,Fodselsoverskudd,1996,-3
1133,Fodselsoverskudd,1997,2
1133,Fodselsoverskudd,1998,10
1133,Fodselsoverskudd,1999,4
1133,Fodselsoverskudd,2000,-2
1133,Fodselsoverskudd,2001,-10
1133,Fodselsoverskudd,2002,-13
1133,Fodselsoverskudd,2003,11
1133,Fodselsoverskudd,2004,-15
1133,Fodselsoverskudd,2005,-18
1133,Fodselsoverskudd,2006,6
1133,Fodselsoverskudd,2007,-10
1133,Fodselsoverskudd,2008,8
1133,Fodselsoverskudd,2009,13
1133,Fodselsoverskudd,2010,18
1133,Fodselsoverskudd,2011,-4
1133,Fodselsoverskudd,2012,1
1133,Fodselsoverskudd,2013,-16
1133,Fodselsoverskudd,2014,15
1133,Fodselsoverskudd,2015,5
1133,Fodselsoverskudd,2016,7
1133,Fodselsoverskudd,2017,18
1133,Fodselsoverskudd,2018,5
1133,Fodselsoverskudd,2019,-6
1133,Fodselsoverskudd,2020,-10
1133,Fodselsoverskudd,2021,5
1133,Fodselsoverskudd,2022,3
1133,Fodselsoverskudd,2023,1
1133,Fodselsoverskudd,2024,3
1133,Fodselsoverskudd,2025,-6
1133,Nettoinnflytting,1980,-15
1133,Nettoinnflytting,1981,51
1133,Nettoinnflytting,1982,26
1133,Nettoinnflytting,1983,4
1133,Nettoinnflytting,1984,-18
1133,Nettoinnflytting,1985,-2
1133,Nettoinnflytting,1986,-22
1133,Nettoinnflytting,1987,-38
1133,Nettoinnflytting,1988,15
1133,Nettoinnflytting,1989,-9
1133,Nettoinnflytting,1990,-15
1133,Nettoinnflytting,1991,14
1133,Nettoinnflytting,1992,-41
1133,Nettoinnflytting,1993,-52
1133,Nettoinnflytting,1994,8
1133,Nettoinnflytting,1995,17
1133,Nettoinnflytting,1996,-6
1133,Nettoinnflytting,1997,-16
1133,Nettoinnflytting,1998,3
1133,Nettoinnflytting,1999,-10
1133,Nettoinnflytting,2000,-9
1133,Nettoinnflytting,2001,-25
1133,Nettoinnflytting,2002,13
1133,Nettoinnflytting,2003,28
1133,Nettoinnflytting,2004,4
1133,Nettoinnflytting,2005,2
1133,Nettoinnflytting,2006,-22
1133,Nettoinnflytting,2007,-20
1133,Nettoinnflytting,2008,12
1133,Nettoinnflytting,2009,29
1133,Nettoinnflytting,2010,50
1133,Nettoinnflytting,2011,-3
1133,Nettoinnflytting,2012,-9
1133,Nettoinnflytting,2013,4
1133,Nettoinnflytting,2014,-17
1133,Nettoinnflytting,2015,-53
1133,Nettoinnflytting,2016,-40
1133,Nettoinnflytting,2017,-3
1133,Nettoinnflytting,2018,-44
1133,Nettoinnflytting,2019,-27
1133,Nettoinnflytting,2020,16
1133,Nettoinnflytting,2021,-51
1133,Nettoinnflytting,2022,82
1133,Nettoinnflytting,2023,23
1133,Nettoinnflytting,2024,35
1133,Nettoinnflytting,2025,-62
1133,Folkemengde,1980,2766
1133,Folkemengde,1981,2758
1133,Folkemengde,1982,2810
1133,Folkemengde,1983,2841
1133,Folkemengde,1984,2849
1133,Folkemengde,1985,2848
1133,Folkemengde,1986,2860
1133,Folkemengde,1987,2837
1133,Folkemengde,1988,2805
1133,Folkemengde,1989,2833
1133,Folkemengde,1990,2827
1133,Folkemengde,1991,2812
1133,Folkemengde,1992,2822
1133,Folkemengde,1993,2789
1133,Folkemengde,1994,2730
1133,Folkemengde,1995,2743
1133,Folkemengde,1996,2771
1133,Folkemengde,1997,2762
1133,Folkemengde,1998,2748
1133,Folkemengde,1999,2762
1133,Folkemengde,2000,2756
1133,Folkemengde,2001,2745
1133,Folkemengde,2002,2708
1133,Folkemengde,2003,2708
1133,Folkemengde,2004,2747
1133,Folkemengde,2005,2736
1133,Folkemengde,2006,2723
1133,Folkemengde,2007,2707
1133,Folkemengde,2008,2678
1133,Folkemengde,2009,2701
1133,Folkemengde,2010,2744
1133,Folkemengde,2011,2814
1133,Folkemengde,2012,2807
1133,Folkemengde,2013,2799
1133,Folkemengde,2014,2787
1133,Folkemengde,2015,2785
1133,Folkemengde,2016,2737
1133,Folkemengde,2017,2708
1133,Folkemengde,2018,2723
1133,Folkemengde,2019,2684
1133,Folkemengde,2020,2574
1133,Folkemengde,2021,2580
1133,Folkemengde,2022,2534
1133,Folkemengde,2023,2619
1133,Folkemengde,2024,2643
1133,Folkemengde,2025,2681
1133,Folkemengde,2026,2612
1134,Fodselsoverskudd,1980,43
1134,Fodselsoverskudd,1981,32
1134,Fodselsoverskudd,1982,31
1134,Fodselsoverskudd,1983,22
1134,Fodselsoverskudd,1984,-1
1134,Fodselsoverskudd,1985,38
1134,Fodselsoverskudd,1986,12
1134,Fodselsoverskudd,1987,10
1134,Fodselsoverskudd,1988,-5
1134,Fodselsoverskudd,1989,-10
1134,Fodselsoverskudd,1990,4
1134,Fodselsoverskudd,1991,8
1134,Fodselsoverskudd,1992,10
1134,Fodselsoverskudd,1993,-7
1134,Fodselsoverskudd,1994,-4
1134,Fodselsoverskudd,1995,11
1134,Fodselsoverskudd,1996,9
1134,Fodselsoverskudd,1997,10
1134,Fodselsoverskudd,1998,21
1134,Fodselsoverskudd,1999,-9
1134,Fodselsoverskudd,2000,7
1134,Fodselsoverskudd,2001,-12
1134,Fodselsoverskudd,2002,0
1134,Fodselsoverskudd,2003,13
1134,Fodselsoverskudd,2004,-14
1134,Fodselsoverskudd,2005,24
1134,Fodselsoverskudd,2006,-14
1134,Fodselsoverskudd,2007,-9
1134,Fodselsoverskudd,2008,4
1134,Fodselsoverskudd,2009,3
1134,Fodselsoverskudd,2010,-14
1134,Fodselsoverskudd,2011,-10
1134,Fodselsoverskudd,2012,-12
1134,Fodselsoverskudd,2013,-4
1134,Fodselsoverskudd,2014,-7
1134,Fodselsoverskudd,2015,4
1134,Fodselsoverskudd,2016,2
1134,Fodselsoverskudd,2017,15
1134,Fodselsoverskudd,2018,-10
1134,Fodselsoverskudd,2019,0
1134,Fodselsoverskudd,2020,4
1134,Fodselsoverskudd,2021,-2
1134,Fodselsoverskudd,2022,-12
1134,Fodselsoverskudd,2023,15
1134,Fodselsoverskudd,2024,3
1134,Fodselsoverskudd,2025,-18
1134,Nettoinnflytting,1980,-48
1134,Nettoinnflytting,1981,-14
1134,Nettoinnflytting,1982,-71
1134,Nettoinnflytting,1983,-20
1134,Nettoinnflytting,1984,-66
1134,Nettoinnflytting,1985,-106
1134,Nettoinnflytting,1986,-145
1134,Nettoinnflytting,1987,-52
1134,Nettoinnflytting,1988,-89
1134,Nettoinnflytting,1989,-19
1134,Nettoinnflytting,1990,16
1134,Nettoinnflytting,1991,-38
1134,Nettoinnflytting,1992,-3
1134,Nettoinnflytting,1993,-11
1134,Nettoinnflytting,1994,10
1134,Nettoinnflytting,1995,-3
1134,Nettoinnflytting,1996,-18
1134,Nettoinnflytting,1997,-33
1134,Nettoinnflytting,1998,-41
1134,Nettoinnflytting,1999,-10
1134,Nettoinnflytting,2000,-7
1134,Nettoinnflytting,2001,-48
1134,Nettoinnflytting,2002,-60
1134,Nettoinnflytting,2003,-41
1134,Nettoinnflytting,2004,20
1134,Nettoinnflytting,2005,-41
1134,Nettoinnflytting,2006,10
1134,Nettoinnflytting,2007,-42
1134,Nettoinnflytting,2008,6
1134,Nettoinnflytting,2009,13
1134,Nettoinnflytting,2010,15
1134,Nettoinnflytting,2011,5
1134,Nettoinnflytting,2012,41
1134,Nettoinnflytting,2013,14
1134,Nettoinnflytting,2014,18
1134,Nettoinnflytting,2015,6
1134,Nettoinnflytting,2016,-51
1134,Nettoinnflytting,2017,-18
1134,Nettoinnflytting,2018,-45
1134,Nettoinnflytting,2019,10
1134,Nettoinnflytting,2020,1
1134,Nettoinnflytting,2021,-22
1134,Nettoinnflytting,2022,45
1134,Nettoinnflytting,2023,54
1134,Nettoinnflytting,2024,48
1134,Nettoinnflytting,2025,-30
1134,Folkemengde,1980,4570
1134,Folkemengde,1981,4565
1134,Folkemengde,1982,4582
1134,Folkemengde,1983,4542
1134,Folkemengde,1984,4544
1134,Folkemengde,1985,4475
1134,Folkemengde,1986,4410
1134,Folkemengde,1987,4281
1134,Folkemengde,1988,4241
1134,Folkemengde,1989,4150
1134,Folkemengde,1990,4119
1134,Folkemengde,1991,4137
1134,Folkemengde,1992,4107
1134,Folkemengde,1993,4114
1134,Folkemengde,1994,4097
1134,Folkemengde,1995,4102
1134,Folkemengde,1996,4113
1134,Folkemengde,1997,4106
1134,Folkemengde,1998,4082
1134,Folkemengde,1999,4063
1134,Folkemengde,2000,4043
1134,Folkemengde,2001,4042
1134,Folkemengde,2002,3984
1134,Folkemengde,2003,3923
1134,Folkemengde,2004,3895
1134,Folkemengde,2005,3901
1134,Folkemengde,2006,3883
1134,Folkemengde,2007,3874
1134,Folkemengde,2008,3823
1134,Folkemengde,2009,3833
1134,Folkemengde,2010,3849
1134,Folkemengde,2011,3850
1134,Folkemengde,2012,3845
1134,Folkemengde,2013,3872
1134,Folkemengde,2014,3881
1134,Folkemengde,2015,3892
1134,Folkemengde,2016,3903
1134,Folkemengde,2017,3853
1134,Folkemengde,2018,3849
1134,Folkemengde,2019,3794
1134,Folkemengde,2020,3804
1134,Folkemengde,2021,3809
1134,Folkemengde,2022,3784
1134,Folkemengde,2023,3815
1134,Folkemengde,2024,3889
1134,Folkemengde,2025,3939
1134,Folkemengde,2026,3891
1135,Fodselsoverskudd,1980,-2
1135,Fodselsoverskudd,1981,8
1135,Fodselsoverskudd,1982,18
1135,Fodselsoverskudd,1983,10
1135,Fodselsoverskudd,1984,-4
1135,Fodselsoverskudd,1985,12
1135,Fodselsoverskudd,1986,12
1135,Fodselsoverskudd,1987,-2
1135,Fodselsoverskudd,1988,16
1135,Fodselsoverskudd,1989,26
1135,Fodselsoverskudd,1990,-11
1135,Fodselsoverskudd,1991,17
1135,Fodselsoverskudd,1992,6
1135,Fodselsoverskudd,1993,-1
1135,Fodselsoverskudd,1994,25
1135,Fodselsoverskudd,1995,7
1135,Fodselsoverskudd,1996,10
1135,Fodselsoverskudd,1997,16
1135,Fodselsoverskudd,1998,-2
1135,Fodselsoverskudd,1999,-1
1135,Fodselsoverskudd,2000,-1
1135,Fodselsoverskudd,2001,-29
1135,Fodselsoverskudd,2002,-15
1135,Fodselsoverskudd,2003,-27
1135,Fodselsoverskudd,2004,-19
1135,Fodselsoverskudd,2005,-25
1135,Fodselsoverskudd,2006,-18
1135,Fodselsoverskudd,2007,-12
1135,Fodselsoverskudd,2008,-22
1135,Fodselsoverskudd,2009,-17
1135,Fodselsoverskudd,2010,-26
1135,Fodselsoverskudd,2011,-13
1135,Fodselsoverskudd,2012,-13
1135,Fodselsoverskudd,2013,-8
1135,Fodselsoverskudd,2014,-14
1135,Fodselsoverskudd,2015,-10
1135,Fodselsoverskudd,2016,-23
1135,Fodselsoverskudd,2017,-18
1135,Fodselsoverskudd,2018,-13
1135,Fodselsoverskudd,2019,-15
1135,Fodselsoverskudd,2020,-25
1135,Fodselsoverskudd,2021,-13
1135,Fodselsoverskudd,2022,-40
1135,Fodselsoverskudd,2023,-28
1135,Fodselsoverskudd,2024,11
1135,Fodselsoverskudd,2025,1
1135,Nettoinnflytting,1980,-66
1135,Nettoinnflytting,1981,-126
1135,Nettoinnflytting,1982,-23
1135,Nettoinnflytting,1983,-26
1135,Nettoinnflytting,1984,-17
1135,Nettoinnflytting,1985,-6
1135,Nettoinnflytting,1986,-16
1135,Nettoinnflytting,1987,-55
1135,Nettoinnflytting,1988,-32
1135,Nettoinnflytting,1989,-70
1135,Nettoinnflytting,1990,-58
1135,Nettoinnflytting,1991,-9
1135,Nettoinnflytting,1992,-18
1135,Nettoinnflytting,1993,-76
1135,Nettoinnflytting,1994,0
1135,Nettoinnflytting,1995,-44
1135,Nettoinnflytting,1996,-32
1135,Nettoinnflytting,1997,-27
1135,Nettoinnflytting,1998,-49
1135,Nettoinnflytting,1999,-20
1135,Nettoinnflytting,2000,-61
1135,Nettoinnflytting,2001,-64
1135,Nettoinnflytting,2002,0
1135,Nettoinnflytting,2003,-9
1135,Nettoinnflytting,2004,-40
1135,Nettoinnflytting,2005,-29
1135,Nettoinnflytting,2006,-20
1135,Nettoinnflytting,2007,14
1135,Nettoinnflytting,2008,18
1135,Nettoinnflytting,2009,-23
1135,Nettoinnflytting,2010,39
1135,Nettoinnflytting,2011,64
1135,Nettoinnflytting,2012,3
1135,Nettoinnflytting,2013,20
1135,Nettoinnflytting,2014,13
1135,Nettoinnflytting,2015,-36
1135,Nettoinnflytting,2016,78
1135,Nettoinnflytting,2017,-78
1135,Nettoinnflytting,2018,-53
1135,Nettoinnflytting,2019,12
1135,Nettoinnflytting,2020,-8
1135,Nettoinnflytting,2021,-22
1135,Nettoinnflytting,2022,57
1135,Nettoinnflytting,2023,57
1135,Nettoinnflytting,2024,16
1135,Nettoinnflytting,2025,1
1135,Folkemengde,1980,5712
1135,Folkemengde,1981,5637
1135,Folkemengde,1982,5519
1135,Folkemengde,1983,5514
1135,Folkemengde,1984,5498
1135,Folkemengde,1985,5477
1135,Folkemengde,1986,5484
1135,Folkemengde,1987,5482
1135,Folkemengde,1988,5416
1135,Folkemengde,1989,5403
1135,Folkemengde,1990,5355
1135,Folkemengde,1991,5286
1135,Folkemengde,1992,5294
1135,Folkemengde,1993,5283
1135,Folkemengde,1994,5199
1135,Folkemengde,1995,5226
1135,Folkemengde,1996,5190
1135,Folkemengde,1997,5166
1135,Folkemengde,1998,5155
1135,Folkemengde,1999,5102
1135,Folkemengde,2000,5081
1135,Folkemengde,2001,5019
1135,Folkemengde,2002,4926
1135,Folkemengde,2003,4915
1135,Folkemengde,2004,4878
1135,Folkemengde,2005,4819
1135,Folkemengde,2006,4769
1135,Folkemengde,2007,4732
1135,Folkemengde,2008,4734
1135,Folkemengde,2009,4730
1135,Folkemengde,2010,4695
1135,Folkemengde,2011,4703
1135,Folkemengde,2012,4754
1135,Folkemengde,2013,4745
1135,Folkemengde,2014,4760
1135,Folkemengde,2015,4756
1135,Folkemengde,2016,4710
1135,Folkemengde,2017,4760
1135,Folkemengde,2018,4663
1135,Folkemengde,2019,4597
1135,Folkemengde,2020,4595
1135,Folkemengde,2021,4561
1135,Folkemengde,2022,4525
1135,Folkemengde,2023,4543
1135,Folkemengde,2024,4572
1135,Folkemengde,2025,4600
1135,Folkemengde,2026,4603
1141,Fodselsoverskudd,1980,27
1141,Fodselsoverskudd,1981,10
1141,Fodselsoverskudd,1982,19
1141,Fodselsoverskudd,1983,18
1141,Fodselsoverskudd,1984,13
1141,Fodselsoverskudd,1985,14
1141,Fodselsoverskudd,1986,31
1141,Fodselsoverskudd,1987,-2
1141,Fodselsoverskudd,1988,12
1141,Fodselsoverskudd,1989,11
1141,Fodselsoverskudd,1990,18
1141,Fodselsoverskudd,1991,17
1141,Fodselsoverskudd,1992,-10
1141,Fodselsoverskudd,1993,6
1141,Fodselsoverskudd,1994,11
1141,Fodselsoverskudd,1995,12
1141,Fodselsoverskudd,1996,12
1141,Fodselsoverskudd,1997,0
1141,Fodselsoverskudd,1998,-1
1141,Fodselsoverskudd,1999,-5
1141,Fodselsoverskudd,2000,7
1141,Fodselsoverskudd,2001,3
1141,Fodselsoverskudd,2002,5
1141,Fodselsoverskudd,2003,-6
1141,Fodselsoverskudd,2004,4
1141,Fodselsoverskudd,2005,2
1141,Fodselsoverskudd,2006,-9
1141,Fodselsoverskudd,2007,6
1141,Fodselsoverskudd,2008,3
1141,Fodselsoverskudd,2009,6
1141,Fodselsoverskudd,2010,6
1141,Fodselsoverskudd,2011,19
1141,Fodselsoverskudd,2012,2
1141,Fodselsoverskudd,2013,9
1141,Fodselsoverskudd,2014,17
1141,Fodselsoverskudd,2015,24
1141,Fodselsoverskudd,2016,2
1141,Fodselsoverskudd,2017,30
1141,Fodselsoverskudd,2018,-2
1141,Fodselsoverskudd,2019,14
1141,Nettoinnflytting,1980,-9
1141,Nettoinnflytting,1981,17
1141,Nettoinnflytting,1982,17
1141,Nettoinnflytting,1983,-25
1141,Nettoinnflytting,1984,-9
1141,Nettoinnflytting,1985,-14
1141,Nettoinnflytting,1986,2
1141,Nettoinnflytting,1987,-31
1141,Nettoinnflytting,1988,19
1141,Nettoinnflytting,1989,-10
1141,Nettoinnflytting,1990,-17
1141,Nettoinnflytting,1991,25
1141,Nettoinnflytting,1992,-8
1141,Nettoinnflytting,1993,2
1141,Nettoinnflytting,1994,7
1141,Nettoinnflytting,1995,-10
1141,Nettoinnflytting,1996,-9
1141,Nettoinnflytting,1997,10
1141,Nettoinnflytting,1998,10
1141,Nettoinnflytting,1999,14
1141,Nettoinnflytting,2000,-18
1141,Nettoinnflytting,2001,-34
1141,Nettoinnflytting,2002,-25
1141,Nettoinnflytting,2003,9
1141,Nettoinnflytting,2004,-41
1141,Nettoinnflytting,2005,-45
1141,Nettoinnflytting,2006,-47
1141,Nettoinnflytting,2007,33
1141,Nettoinnflytting,2008,73
1141,Nettoinnflytting,2009,28
1141,Nettoinnflytting,2010,87
1141,Nettoinnflytting,2011,16
1141,Nettoinnflytting,2012,58
1141,Nettoinnflytting,2013,33
1141,Nettoinnflytting,2014,70
1141,Nettoinnflytting,2015,50
1141,Nettoinnflytting,2016,12
1141,Nettoinnflytting,2017,-68
1141,Nettoinnflytting,2018,-45
1141,Nettoinnflytting,2019,-7
1141,Folkemengde,1980,2674
1141,Folkemengde,1981,2692
1141,Folkemengde,1982,2719
1141,Folkemengde,1983,2754
1141,Folkemengde,1984,2747
1141,Folkemengde,1985,2751
1141,Folkemengde,1986,2750
1141,Folkemengde,1987,2794
1141,Folkemengde,1988,2750
1141,Folkemengde,1989,2780
1141,Folkemengde,1990,2777
1141,Folkemengde,1991,2778
1141,Folkemengde,1992,2818
1141,Folkemengde,1993,2801
1141,Folkemengde,1994,2808
1141,Folkemengde,1995,2826
1141,Folkemengde,1996,2829
1141,Folkemengde,1997,2838
1141,Folkemengde,1998,2848
1141,Folkemengde,1999,2856
1141,Folkemengde,2000,2865
1141,Folkemengde,2001,2854
1141,Folkemengde,2002,2822
1141,Folkemengde,2003,2806
1141,Folkemengde,2004,2809
1141,Folkemengde,2005,2772
1141,Folkemengde,2006,2729
1141,Folkemengde,2007,2672
1141,Folkemengde,2008,2711
1141,Folkemengde,2009,2790
1141,Folkemengde,2010,2824
1141,Folkemengde,2011,2919
1141,Folkemengde,2012,2955
1141,Folkemengde,2013,3015
1141,Folkemengde,2014,3058
1141,Folkemengde,2015,3147
1141,Folkemengde,2016,3221
1141,Folkemengde,2017,3235
1141,Folkemengde,2018,3197
1141,Folkemengde,2019,3150
1142,Fodselsoverskudd,1980,24
1142,Fodselsoverskudd,1981,18
1142,Fodselsoverskudd,1982,25
1142,Fodselsoverskudd,1983,17
1142,Fodselsoverskudd,1984,7
1142,Fodselsoverskudd,1985,10
1142,Fodselsoverskudd,1986,7
1142,Fodselsoverskudd,1987,4
1142,Fodselsoverskudd,1988,14
1142,Fodselsoverskudd,1989,22
1142,Fodselsoverskudd,1990,25
1142,Fodselsoverskudd,1991,8
1142,Fodselsoverskudd,1992,17
1142,Fodselsoverskudd,1993,23
1142,Fodselsoverskudd,1994,10
1142,Fodselsoverskudd,1995,15
1142,Fodselsoverskudd,1996,14
1142,Fodselsoverskudd,1997,17
1142,Fodselsoverskudd,1998,27
1142,Fodselsoverskudd,1999,21
1142,Fodselsoverskudd,2000,22
1142,Fodselsoverskudd,2001,35
1142,Fodselsoverskudd,2002,19
1142,Fodselsoverskudd,2003,19
1142,Fodselsoverskudd,2004,19
1142,Fodselsoverskudd,2005,11
1142,Fodselsoverskudd,2006,36
1142,Fodselsoverskudd,2007,31
1142,Fodselsoverskudd,2008,27
1142,Fodselsoverskudd,2009,52
1142,Fodselsoverskudd,2010,38
1142,Fodselsoverskudd,2011,42
1142,Fodselsoverskudd,2012,56
1142,Fodselsoverskudd,2013,35
1142,Fodselsoverskudd,2014,42
1142,Fodselsoverskudd,2015,41
1142,Fodselsoverskudd,2016,34
1142,Fodselsoverskudd,2017,35
1142,Fodselsoverskudd,2018,28
1142,Fodselsoverskudd,2019,29
1142,Nettoinnflytting,1980,40
1142,Nettoinnflytting,1981,12
1142,Nettoinnflytting,1982,22
1142,Nettoinnflytting,1983,-4
1142,Nettoinnflytting,1984,16
1142,Nettoinnflytting,1985,-11
1142,Nettoinnflytting,1986,21
1142,Nettoinnflytting,1987,34
1142,Nettoinnflytting,1988,23
1142,Nettoinnflytting,1989,-41
1142,Nettoinnflytting,1990,-8
1142,Nettoinnflytting,1991,-24
1142,Nettoinnflytting,1992,13
1142,Nettoinnflytting,1993,10
1142,Nettoinnflytting,1994,76
1142,Nettoinnflytting,1995,73
1142,Nettoinnflytting,1996,52
1142,Nettoinnflytting,1997,41
1142,Nettoinnflytting,1998,74
1142,Nettoinnflytting,1999,72
1142,Nettoinnflytting,2000,36
1142,Nettoinnflytting,2001,45
1142,Nettoinnflytting,2002,-8
1142,Nettoinnflytting,2003,30
1142,Nettoinnflytting,2004,22
1142,Nettoinnflytting,2005,57
1142,Nettoinnflytting,2006,77
1142,Nettoinnflytting,2007,204
1142,Nettoinnflytting,2008,101
1142,Nettoinnflytting,2009,90
1142,Nettoinnflytting,2010,126
1142,Nettoinnflytting,2011,139
1142,Nettoinnflytting,2012,175
1142,Nettoinnflytting,2013,101
1142,Nettoinnflytting,2014,-1
1142,Nettoinnflytting,2015,21
1142,Nettoinnflytting,2016,3
1142,Nettoinnflytting,2017,-78
1142,Nettoinnflytting,2018,-30
1142,Nettoinnflytting,2019,-44
1142,Folkemengde,1980,2299
1142,Folkemengde,1981,2363
1142,Folkemengde,1982,2393
1142,Folkemengde,1983,2440
1142,Folkemengde,1984,2454
1142,Folkemengde,1985,2477
1142,Folkemengde,1986,2477
1142,Folkemengde,1987,2504
1142,Folkemengde,1988,2544
1142,Folkemengde,1989,2580
1142,Folkemengde,1990,2561
1142,Folkemengde,1991,2578
1142,Folkemengde,1992,2566
1142,Folkemengde,1993,2593
1142,Folkemengde,1994,2627
1142,Folkemengde,1995,2710
1142,Folkemengde,1996,2794
1142,Folkemengde,1997,2860
1142,Folkemengde,1998,2918
1142,Folkemengde,1999,3018
1142,Folkemengde,2000,3111
1142,Folkemengde,2001,3168
1142,Folkemengde,2002,3249
