kode,aar,befolkning
1231u,1953,1642
1231u,1954,1628
1231u,1955,1636
1231u,1956,1609
1231u,1957,1630
1231u,1958,1628
1231u,1959,1632
1231u,1960,1618
1231u,1961,1611
1231u,1962,1599
1231u,1963,1585
1232,1951,1126
1232,1952,1127
1232,1953,1119
1232,1954,1106
1232,1955,1090
1232,1956,1085
1232,1957,1061
1232,1958,1046
1232,1959,1033
1232,1960,1015
1232,1961,1012
1232,1962,1009
1232,1963,991
1232,1977,1223
1232,1978,1238
1232,1979,1234
1232,1980,1208
1232,1981,1155
1232,1982,1096
1232,1983,1039
1232,1984,1022
1232,1985,1023
1232,1986,1031
1232,1987,1040
1232,1988,1043
1232,1989,1052
1232,1990,1070
1233,1951,1548
1233,1952,1545
1233,1953,1580
1233,1954,1544
1233,1955,1538
1233,1956,1504
1233,1957,1532
1233,1958,1523
1233,1959,1512
1233,1960,1488
1233,1961,1508
1233,1962,1513
1233,1963,1510
1233,1964,1463
1233,1965,1453
1233,1966,1459
1233,1967,1430
1233,1968,1425
1233,1969,1368
1233,1970,1351
1233,1971,1371
1233,1972,1329
1233,1973,1357
1233,1974,1375
1233,1975,1359
1233,1976,1341
1233,1977,1370
1233,1978,1381
1233,1979,1386
1233,1980,1362
1233,1981,1339
1233,1982,1339
1233,1983,1320
1233,1984,1297
1233,1985,1299
1233,1986,1281
1233,1987,1250
1233,1988,1218
1233,1989,1244
1233,1990,1239
1234,1951,1158
1234,1952,1148
1234,1953,1166
1234,1954,1151
1234,1955,1134
1234,1956,1127
1234,1957,1121
1234,1958,1114
1234,1959,1105
1234,1960,1102
1234,1961,1070
1234,1962,1064
1234,1963,1051
1234,1964,1120
1234,1965,1097
1234,1966,1098
1234,1967,1079
1234,1968,1049
1234,1969,1049
1234,1970,1039
1234,1971,1013
1234,1972,1006
1234,1973,999
1234,1974,1004
1234,1975,1000
1234,1976,999
1234,1977,975
1234,1978,981
1234,1979,993
1234,1980,996
1234,1981,1000
1234,1982,1044
1234,1983,1058
1234,1984,1064
1234,1985,1086
1234,1986,1097
1234,1987,1078
1234,1988,1070
1234,1989,1040
1234,1990,1036
1235,1951,9433
1235,1952,9500
1235,1953,9558
1235,1954,9764
1235,1955,9868
1235,1956,9915
1235,1957,10073
1235,1958,10150
1235,1959,10253
1235,1960,10275
1235,1961,10309
1235,1962,10395
1235,1963,10526
1235,1964,13223
1235,1965,13440
1235,1966,13540
1235,1967,13612
1235,1968,13760
1235,1969,13813
1235,1970,13765
1235,1971,13708
1235,1972,13738
1235,1973,13774
1235,1974,13852
1235,1975,13907
1235,1976,13989
1235,1977,13975
1235,1978,14065
1235,1979,14098
1235,1980,14163
1235,1981,14160
1235,1982,14094
1235,1983,14104
1235,1984,14120
1235,1985,14059
1235,1986,14025
1235,1987,14030
1235,1988,14085
1235,1989,14066
1235,1990,14035
1236,1951,1717
1236,1952,1656
1236,1953,1656
1236,1954,1633
1236,1955,1608
1236,1956,1606
1236,1957,1570
1236,1958,1551
1236,1959,1543
1236,1960,1552
1236,1961,1570
1236,1962,1582
1236,1963,1576
1237,1951,1537
1237,1952,1488
1237,1953,1487
1237,1954,1478
1237,1955,1424
1237,1956,1452
1237,1957,1423
1237,1958,1413
1237,1959,1398
1237,1960,1376
1237,1961,1345
1237,1962,1347
1237,1963,1338
1238,1951,5530
1238,1952,5703
1238,1953,5810
1238,1954,5887
1238,1955,5916
1238,1956,6020
1238,1957,6174
1238,1958,6314
1238,1959,6401
1238,1960,6525
1238,1961,6624
1238,1962,6719
1238,1963,6794
1238,1964,6762
1238,1965,9119
1238,1966,9124
1238,1967,9108
1238,1968,9046
1238,1969,9047
1238,1970,9017
1238,1971,8847
1238,1972,8824
1238,1973,8808
1238,1974,8783
1238,1975,8761
1238,1976,8757
1238,1977,8756
1238,1978,8781
1238,1979,8774
1238,1980,8733
1238,1981,8743
1238,1982,8757
1238,1983,8744
1238,1984,8729
1238,1985,8713
1238,1986,8754
1238,1987,8693
1238,1988,8768
1238,1989,8773
1238,1990,8773
1239,1951,605
1239,1952,618
1239,1953,597
1239,1954,584
1239,1955,588
1239,1956,559
1239,1957,550
1239,1958,534
1239,1959,548
1239,1960,536
1239,1961,533
1239,1962,537
1239,1963,534
1240,1951,2303
1240,1952,2298
1240,1953,2318
1240,1954,2315
1240,1955,2270
1240,1956,2237
1240,1957,2236
1240,1958,2205
1240,1959,2179
1240,1960,2166
1240,1961,2151
1240,1962,2111
1240,1963,2078
1241,1951,1514
1241,1952,1526
1241,1953,1529
1241,1954,1519
1241,1955,1519
1241,1956,1519
1241,1957,1498
1241,1958,1501
1241,1959,1498
1241,1960,1516
1241,1961,1517
1241,1962,1508
1241,1963,1515
1241,1964,4047
1241,1965,4001
1241,1966,3971
1241,1967,3982
1241,1968,3937
1241,1969,3941
1241,1970,3916
1241,1971,3818
1241,1972,3760
1241,1973,3730
1241,1974,3687
1241,1975,3673
1241,1976,3628
1241,1977,3650
1241,1978,3698
1241,1979,3723
1241,1980,3765
1241,1981,3836
1241,1982,3818
1241,1983,3809
1241,1984,3816
1241,1985,3838
1241,1986,3820
1241,1987,3798
1241,1988,3766
1241,1989,3776
1241,1990,3727
1242,1951,2503
1242,1952,2461
1242,1953,2470
1242,1954,2484
1242,1955,2506
1242,1956,2565
1242,1957,2539
1242,1958,2517
1242,1959,2485
1242,1960,2493
1242,1961,2437
1242,1962,2383
1242,1963,2363
1242,1964,2368
1242,1965,2344
1242,1966,2299
1242,1967,2271
1242,1968,2239
1242,1969,2225
1242,1970,2180
1242,1971,2183
1242,1972,2168
1242,1973,2179
1242,1974,2160
1242,1975,2187
1242,1976,2233
1242,1977,2258
1242,1978,2254
1242,1979,2267
1242,1980,2305
1242,1981,2319
1242,1982,2348
1242,1983,2362
1242,1984,2378
1242,1985,2376
1242,1986,2383
1242,1987,2404
1242,1988,2384
1242,1989,2383
1242,1990,2412
1243,1951,5580
1243,1952,5781
1243,1953,5896
1243,1954,6056
1243,1955,6177
1243,1956,6198
1243,1957,6283
1243,1958,6422
1243,1959,6481
1243,1960,6637
1243,1961,6742
1243,1962,6773
1243,1963,6922
1243,1964,7080
1243,1965,7220
1243,1966,7361
1243,1967,7516
1243,1968,7688
1243,1969,7848
1243,1970,8006
1243,1971,8162
1243,1972,8415
1243,1973,8527
1243,1974,8702
1243,1975,9081
1243,1976,9339
1243,1977,9675
1243,1978,10032
1243,1979,10301
1243,1980,10598
1243,1981,10874
1243,1982,11123
1243,1983,11307
1243,1984,11446
1243,1985,11499
1243,1986,11763
1243,1987,12016
1243,1988,12190
1243,1989,12427
1243,1990,12608
1244,1951,3231
1244,1952,3209
1244,1953,3229
1244,1954,3270
1244,1955,3296
1244,1956,3362
1244,1957,3388
1244,1958,3369
1244,1959,3411
1244,1960,3413
1244,1961,3366
1244,1962,3353
1244,1963,3349
1244,1964,4055
1244,1965,4048
1244,1966,4058
1244,1967,4042
1244,1968,4057
1244,1969,4034
1244,1970,3957
1244,1971,3854
1244,1972,3884
1244,1973,3856
1244,1974,3846
1244,1975,3855
1244,1976,3852
1244,1977,3887
1244,1978,3878
1244,1979,3911
1244,1980,3893
1244,1981,3912
1244,1982,3986
1244,1983,4049
1244,1984,4085
1244,1985,4134
1244,1986,4178
1244,1987,4173
1244,1988,4148
1244,1989,4157
1244,1990,4200
1245,1951,2998
1245,1952,3039
1245,1953,3052
1245,1954,3026
1245,1955,3038
1245,1956,3072
1245,1957,3119
1245,1958,3120
1245,1959,3152
1245,1960,3092
1245,1961,3074
1245,1962,3101
1245,1963,3098
1245,1964,3078
1245,1965,3057
1245,1966,3053
1245,1967,3052
1245,1968,3080
1245,1969,3100
1245,1970,3110
1245,1971,3060
1245,1972,3078
1245,1973,3101
1245,1974,3210
1245,1975,3259
1245,1976,3356
1245,1977,3490
1245,1978,3572
1245,1979,3727
1245,1980,3900
1245,1981,4020
1245,1982,4188
1245,1983,4328
1245,1984,4414
1245,1985,4512
1245,1986,4585
1245,1987,4763
1245,1988,4878
1245,1989,4961
1245,1990,4976
1246,1951,5172
1246,1952,5154
1246,1953,5191
1246,1954,5259
1246,1955,5200
1246,1956,5335
1246,1957,5310
1246,1958,5341
1246,1959,5368
1246,1960,5453
1246,1961,5418
1246,1962,5517
1246,1963,5559
1246,1964,6045
1246,1965,6127
1246,1966,6196
1246,1967,6289
1246,1968,6482
1246,1969,6673
1246,1970,6798
1246,1971,6936
1246,1972,7204
1246,1973,7533
1246,1974,7871
1246,1975,8271
1246,1976,8533
1246,1977,8855
1246,1978,9299
1246,1979,9817
1246,1980,10177
1246,1981,10517
1246,1982,10755
1246,1983,11183
1246,1984,11623
1246,1985,12200
1246,1986,12793
1246,1987,13300
1246,1988,13816
1246,1989,14337
1246,1990,14735
1247,1951,7616
1247,1952,7826
1247,1953,8117
1247,1954,8449
1247,1955,8726
1247,1956,8939
1247,1957,9041
1247,1958,9245
1247,1959,9472
1247,1960,9688
1247,1961,9849
1247,1962,10136
1247,1963,10463
1247,1964,12454
1247,1965,12671
1247,1966,13048
1247,1967,13276
1247,1968,13521
1247,1969,13765
1247,1970,14085
1247,1971,14526
1247,1972,14770
1247,1973,15006
1247,1974,15199
1247,1975,15589
1247,1976,15951
1247,1977,15997
1247,1978,16331
1247,1979,16501
1247,1980,16735
1247,1981,17148
1247,1982,17490
1247,1983,17765
1247,1984,17960
1247,1985,18036
1247,1986,18163
1247,1987,18399
1247,1988,18504
1247,1989,18682
1247,1990,18631
1248,1951,13710
1248,1952,14055
1248,1953,14575
1248,1954,15245
1248,1955,15722
1248,1956,16176
1248,1957,16684
1248,1958,17073
1248,1959,17350
1248,1960,17573
1248,1961,18150
1248,1962,18489
1248,1963,18902
1248,1964,19519
1248,1965,19937
1248,1966,20390
1248,1967,20627
1248,1968,21037
1248,1969,21497
1248,1970,21975
1248,1971,23350
1249,1951,22886
1249,1952,23785
1249,1953,24763
1249,1954,26042
1249,1955,27655
1249,1956,27218
1249,1957,28392
1249,1958,29833
1249,1959,31129
1249,1960,32323
1249,1961,33703
1249,1962,35018
1249,1963,36098
1249,1964,36879
1249,1965,37488
1249,1966,38587
1249,1967,39461
1249,1968,40665
1249,1969,41969
1249,1970,43147
1249,1971,44059
1250,1964,8858
1250,1965,9050
1250,1966,9297
1250,1967,9468
1250,1968,9726
1250,1969,10114
1250,1970,11022
1250,1971,11476
1250u,1951,8902
1250u,1952,9168
1250u,1953,9312
1250u,1954,9520
1250u,1955,9691
1250u,1956,9797
1250u,1957,9914
1250u,1958,10071
1250u,1959,10196
1250u,1960,10344
1250u,1961,10400
1250u,1962,10593
1250u,1963,10843
1251,1964,5666
1251,1965,5674
1251,1966,5632
1251,1967,5568
1251,1968,5563
1251,1969,5538
1251,1970,5498
1251,1971,5427
1251,1972,5301
1251,1973,5186
1251,1974,5141
1251,1975,5075
1251,1976,4987
1251,1977,4896
1251,1978,4837
1251,1979,4862
1251,1980,4851
1251,1981,4788
1251,1982,4782
1251,1983,4795
1251,1984,4778
1251,1985,4692
1251,1986,4650
1251,1987,4626
1251,1988,4577
1251,1989,4566
1251,1990,4519
1251u,1951,5572
1251u,1952,5697
1251u,1953,5769
1251u,1954,5778
1251u,1955,5781
1251u,1956,5743
1251u,1957,5779
1251u,1958,5788
1251u,1959,5773
1251u,1960,5800
1251u,1961,5796
1251u,1962,5762
1251u,1963,5709
1252,1951,627
1252,1952,618
1252,1953,610
1252,1954,603
1252,1955,556
1252,1956,572
1252,1957,563
1252,1958,543
1252,1959,562
1252,1960,544
1252,1961,534
1252,1962,528
1252,1963,503
1252,1964,346
1252,1965,339
1252,1966,332
1252,1967,328
1252,1968,318
1252,1969,310
1252,1970,295
1252,1971,291
1252,1972,285
1252,1973,267
1252,1974,268
1252,1975,276
1252,1976,269
1252,1977,279
1252,1978,285
1252,1979,307
1252,1980,313
1252,1981,323
1252,1982,337
1252,1983,343
1252,1984,355
1252,1985,375
1252,1986,378
1252,1987,382
1252,1988,355
1252,1989,348
1252,1990,340
1253,1964,5518
1253,1965,5548
1253,1966,5592
1253,1967,5602
1253,1968,5588
1253,1969,5642
1253,1970,5660
1253,1971,5643
1253,1972,5655
1253,1973,5759
1253,1974,5896
1253,1975,6114
1253,1976,6213
1253,1977,6289
1253,1978,6394
1253,1979,6516
1253,1980,6579
1253,1981,6653
1253,1982,6668
1253,1983,6778
1253,1984,6867
1253,1985,6864
1253,1986,6897
1253,1987,6908
1253,1988,6950
1253,1989,6969
1253,1990,7016
1253u,1951,2688
1253u,1952,2716
1253u,1953,2709
1253u,1954,2645
1253u,1955,2631
1253u,1956,2632
1253u,1957,2595
1253u,1958,2557
1253u,1959,2551
1253u,1960,2513
1253u,1961,2438
1253u,1962,2440
1253u,1963,2442
1254,1951,2721
1254,1952,2743
1254,1953,2779
1254,1954,2723
1254,1955,2711
1254,1956,2698
1254,1957,2735
1254,1958,2704
1254,1959,2669
1254,1960,2655
1254,1961,2596
1254,1962,2553
1254,1963,2579
1255,1951,6011
1255,1952,6398
1255,1953,6685
1255,1954,7111
1255,1955,7662
1255,1956,8023
1255,1957,8545
1255,1958,8995
1255,1959,9407
1255,1960,9834
1255,1961,10281
1255,1962,10783
1255,1963,11184
1255,1964,11645
1255,1965,12040
1255,1966,12410
1255,1967,13225
1255,1968,14381
1255,1969,15374
1255,1970,16197
1255,1971,18161
1256,1951,1930
1256,1952,1954
1256,1953,1957
1256,1954,1925
1256,1955,1886
1256,1956,1827
1256,1957,1787
1256,1958,1758
1256,1959,1733
1256,1960,1721
1256,1961,1732
1256,1962,1718
1256,1963,1733
1256,1964,2538
1256,1965,2514
1256,1966,2514
1256,1967,2626
1256,1968,2640
1256,1969,2656
1256,1970,2694
1256,1971,2671
1256,1972,2745
1256,1973,2783
1256,1974,2859
1256,1975,2954
1256,1976,3054
1256,1977,3132
1256,1978,3211
1256,1979,3353
1256,1980,3508
1256,1981,3699
1256,1982,3831
1256,1983,3915
1256,1984,3979
1256,1985,4121
1256,1986,4151
1256,1987,4275
1256,1988,4406
1256,1989,4508
1256,1990,4534
1257,1951,1980
1257,1952,1974
1257,1953,1974
1257,1954,1973
1257,1955,2016
1257,1956,1994
1257,1957,2008
1257,1958,2051
1257,1959,2074
1257,1960,2089
1257,1961,2064
1257,1962,2097
1257,1963,2081
1258,1951,5141
1258,1952,5154
1258,1953,5159
1258,1954,5178
1258,1955,5161
1258,1956,5203
1258,1957,5253
1258,1958,5256
1258,1959,5218
1258,1960,5115
1258,1961,5083
1258,1962,5024
1258,1963,4991
1259,1964,3087
1259,1965,3090
1259,1966,3008
1259,1967,2949
1259,1968,2970
1259,1969,2885
1259,1970,2835
1259,1971,2708
1259,1972,2665
1259,1973,2558
1259,1974,2497
1259,1975,2457
1259,1976,2456
1259,1977,2483
1259,1978,2494
1259,1979,2499
1259,1980,2534
1259,1981,2574
1259,1982,2568
1259,1983,2595
1259,1984,2617
1259,1985,2623
1259,1986,2709
1259,1987,2892
1259,1988,3027
1259,1989,3095
1259,1990,3158
1259u,1951,1050
1259u,1952,1053
1259u,1953,1037
1259u,1954,1033
1259u,1955,1045
1259u,1956,1052
1259u,1957,1043
1259u,1958,1044
1259u,1959,1051
1259u,1960,1057
1259u,1961,1027
1259u,1962,1015
1259u,1963,989
1260,1964,4329
1260,1965,4309
1260,1966,4229
1260,1967,4213
1260,1968,4191
1260,1969,4161
1260,1970,4100
1260,1971,4224
1260,1972,4216
1260,1973,4203
1260,1974,4210
1260,1975,4219
1260,1976,4231
1260,1977,4231
1260,1978,4276
1260,1979,4335
1260,1980,4363
1260,1981,4426
1260,1982,4415
1260,1983,4465
1260,1984,4462
1260,1985,4472
1260,1986,4487
1260,1987,4570
1260,1988,4569
1260,1989,4584
1260,1990,4560
1260u,1951,1887
1260u,1952,1886
1260u,1953,1868
1260u,1954,1856
1260u,1955,1839
1260u,1956,1836
1260u,1957,1854
1260u,1958,1848
1260u,1959,1815
1260u,1960,1793
1260u,1961,1745
1260u,1962,1727
1260u,1963,1704
1261,1951,1367
1261,1952,1349
1261,1953,1310
1261,1954,1310
1261,1955,1315
1261,1956,1380
1261,1957,1376
1261,1958,1350
1261,1959,1371
1261,1960,1338
1261,1961,1312
1261,1962,1317
1261,1963,1328
1262,1951,1009
1262,1952,1021
1262,1953,1013
1262,1954,1011
1262,1955,1003
1262,1956,980
1262,1957,1005
1262,1958,985
1262,1959,977
1262,1960,989
1262,1961,994
1262,1962,981
1262,1963,946
1263,1951,4121
1263,1952,4082
1263,1953,4113
1263,1954,4159
1263,1955,4124
1263,1956,4167
1263,1957,4136
1263,1958,4109
1263,1959,4090
1263,1960,4084
1263,1961,4031
1263,1962,4020
1263,1963,4012
1263,1964,7833
1263,1965,7841
1263,1966,7829
1263,1967,7817
1263,1968,7796
1263,1969,7759
1263,1970,7776
1263,1971,7733
1263,1972,7789
1263,1973,8060
1263,1974,8470
1263,1975,9060
1263,1976,9187
1263,1977,9337
1263,1978,9509
1263,1979,9804
1263,1980,10099
1263,1981,10352
1263,1982,10586
1263,1983,10859
1263,1984,10946
1263,1985,11079
1263,1986,11091
1263,1987,11349
1263,1988,11722
1263,1989,11908
1263,1990,11861
1264,1951,2390
1264,1952,2363
1264,1953,2371
1264,1954,2344
1264,1955,2314
1264,1956,2344
1264,1957,2317
1264,1958,2275
1264,1959,2244
1264,1960,2216
1264,1961,2147
1264,1962,2105
1264,1963,2102
1264,1964,2005
1264,1965,1965
1264,1966,1925
1264,1967,1937
1264,1968,1931
1264,1969,1916
1264,1970,1880
1264,1971,1849
1264,1972,1866
1264,1973,1966
1264,1974,2067
1264,1975,2232
1264,1976,2367
1264,1977,2464
1264,1978,2506
1264,1979,2523
1264,1980,2549
1264,1981,2591
1264,1982,2606
1264,1983,2624
1264,1984,2614
1264,1985,2591
1264,1986,2585
1264,1987,2622
1264,1988,2722
1264,1989,2732
1264,1990,2684
1265,1951,940
1265,1952,952
1265,1953,947
1265,1954,994
1265,1955,992
1265,1956,932
1265,1957,937
1265,1958,926
1265,1959,918
1265,1960,932
1265,1961,914
1265,1962,904
1265,1963,904
1265,1964,890
1265,1965,893
1265,1966,879
1265,1967,869
1265,1968,879
1265,1969,871
1265,1970,873
1265,1971,849
1265,1972,832
1265,1973,848
1265,1974,840
1265,1975,873
1265,1976,874
1265,1977,870
1265,1978,864
1265,1979,854
1265,1980,849
1265,1981,836
1265,1982,845
1265,1983,835
1265,1984,835
1265,1985,811
1265,1986,795
1265,1987,775
1265,1988,761
1265,1989,746
1265,1990,730
1266,1951,1928
1266,1952,1930
1266,1953,1947
1266,1954,1921
1266,1955,1962
1266,1956,2002
1266,1957,1992
1266,1958,1971
1266,1959,1978
1266,1960,1987
1266,1961,2013
1266,1962,1987
1266,1963,1967
1266,1964,1977
1266,1965,1984
1266,1966,1949
1266,1967,1949
1266,1968,1935
1266,1969,1895
1266,1970,1858
1266,1971,1843
1266,1972,1848
1266,1973,1869
1266,1974,1851
1266,1975,1866
1266,1976,1877
1266,1977,1878
1266,1978,1883
1266,1979,1887
1266,1980,1915
1266,1981,1899
1266,1982,1877
1266,1983,1895
1266,1984,1915
1266,1985,1931
1266,1986,1926
1266,1987,1927
1266,1988,1917
1266,1989,1900
1266,1990,1891
1301,1951,112910
1301,1952,112981
1301,1953,113243
1301,1954,112982
1301,1955,112517
1301,1956,114720
1301,1957,114723
1301,1958,114711
1301,1959,115378
1301,1960,115848
1301,1961,115650
1301,1962,116122
1301,1963,116474
1301,1964,116876
1301,1965,117148
1301,1966,117240
1301,1967,117480
1301,1968,116877
1301,1969,116189
1301,1970,115738
1301,1971,113351
1401,1964,7715
1401,1965,7705
1401,1966,7695
1401,1967,7842
1401,1968,7908
1401,1969,7952
1401,1970,8009
1401,1971,8118
1401,1972,8307
1401,1973,8459
1401,1974,8648
1401,1975,8740
1401,1976,8823
1401,1977,8939
1401,1978,9014
1401,1979,9045
1401,1980,9036
1401,1981,9138
1401,1982,9165
1401,1983,9227
1401,1984,9266
1401,1985,9344
1401,1986,9438
1401,1987,9528
1401,1988,9592
1401,1989,9747
1401,1990,9856
1401u,1951,1808
1401u,1952,1901
1401u,1953,1934
1401u,1954,2013
1401u,1955,2075
1401u,1956,2063
1401u,1957,2093
1401u,1958,2102
1401u,1959,2116
1401u,1960,2072
1401u,1961,1983
1401u,1962,2014
1401u,1963,2017
1411,1951,2917
1411,1952,2885
1411,1953,2851
1411,1954,2812
1411,1955,2767
1411,1956,2710
1411,1957,2679
1411,1958,2649
1411,1959,2664
1411,1960,2618
1411,1961,2587
1411,1962,2556
1411,1963,2546
1411,1964,3250
1411,1965,3216
1411,1966,3152
1411,1967,3086
1411,1968,3040
1411,1969,3015
1411,1970,2942
1411,1971,2844
1411,1972,2835
1411,1973,2835
1411,1974,2825
1411,1975,2831
1411,1976,2798
1411,1977,2791
1411,1978,2781
1411,1979,2748
1411,1980,2729
1411,1981,2734
1411,1982,2705
1411,1983,2693
1411,1984,2687
1411,1985,2668
1411,1986,2664
1411,1987,2650
1411,1988,2635
1411,1989,2609
1411,1990,2606
1412,1951,1802
1412,1952,1796
1412,1953,1801
1412,1954,1779
1412,1955,1754
1412,1956,1757
1412,1957,1755
1412,1958,1721
1412,1959,1699
1412,1960,1695
1412,1961,1655
1412,1962,1639
1412,1963,1586
1412,1964,1589
1412,1965,1581
1412,1966,1551
1412,1967,1518
1412,1968,1473
1412,1969,1455
1412,1970,1376
1412,1971,1316
1412,1972,1284
1412,1973,1264
1412,1974,1257
1412,1975,1258
1412,1976,1251
1412,1977,1244
1412,1978,1223
1412,1979,1221
1412,1980,1211
1412,1981,1191
1412,1982,1160
1412,1983,1159
1412,1984,1160
1412,1985,1167
1412,1986,1170
1412,1987,1154
1412,1988,1144
1412,1989,1158
1412,1990,1144
1413,1951,2151
1413,1952,2119
1413,1953,2120
1413,1954,2088
1413,1955,2075
1413,1956,2098
1413,1957,2031
1413,1958,2011
1413,1959,1998
1413,1960,1988
1413,1961,1946
1413,1962,1926
1413,1963,1922
1413,1964,1898
1413,1965,1863
1413,1966,1798
1413,1967,1788
1413,1968,1789
1413,1969,1784
1413,1970,1793
1413,1971,1800
1413,1972,1806
1413,1973,1783
1413,1974,1784
1413,1975,1754
1413,1976,1783
1413,1977,1807
1413,1978,1798
1413,1979,1803
1413,1980,1805
1413,1981,1788
1413,1982,1787
1413,1983,1779
1413,1984,1793
1413,1985,1800
1413,1986,1786
1413,1987,1771
1413,1988,1768
1413,1989,1738
1413,1990,1751
1414,1951,838
1414,1952,853
1414,1953,839
1414,1954,834
1414,1955,839
1414,1956,822
1414,1957,814
1414,1958,802
1414,1959,790
1414,1960,793
1414,1961,788
1414,1962,781
1414,1963,782
1415,1951,975
1415,1952,952
1415,1953,949
1415,1954,943
1415,1955,945
1415,1956,969
1415,1957,960
1415,1958,945
1415,1959,954
1415,1960,938
1415,1961,946
1415,1962,937
1415,1963,902
1416,1964,5636
1416,1965,5599
1416,1966,5542
1416,1967,5493
1416,1968,5417
1416,1969,5415
1416,1970,5334
1416,1971,5404
1416,1972,5328
1416,1973,5207
1416,1974,5085
1416,1975,5035
1416,1976,5077
1416,1977,5110
1416,1978,5084
1416,1979,5075
1416,1980,5044
1416,1981,5033
1416,1982,5041
1416,1983,5013
1416,1984,4963
1416,1985,4948
1416,1986,4909
1416,1987,4866
1416,1988,4816
1416,1989,4823
1416,1990,4864
1416u,1951,4691
1416u,1952,4707
1416u,1953,4648
1416u,1954,4587
1416u,1955,4571
1416u,1956,4597
1416u,1957,4612
1416u,1958,4609
1416u,1959,4618
1416u,1960,4636
1416u,1961,4566
1416u,1962,4524
1416u,1963,4653
1417,1951,3069
1417,1952,3033
1417,1953,2994
1417,1954,2958
1417,1955,2957
1417,1956,2990
1417,1957,2975
1417,1958,2908
1417,1959,2892
1417,1960,2859
1417,1961,2815
1417,1962,2805
1417,1963,2798
1417,1964,2623
1417,1965,2765
1417,1966,2849
1417,1967,2909
1417,1968,2935
1417,1969,2910
1417,1970,2909
1417,1971,2790
1417,1972,2762
1417,1973,2729
1417,1974,2643
1417,1975,2641
1417,1976,2605
1417,1977,2625
1417,1978,2610
1417,1979,2624
1417,1980,2659
1417,1981,2637
1417,1982,2626
1417,1983,2605
1417,1984,2550
1417,1985,2573
1417,1986,2528
1417,1987,2541
1417,1988,2515
1417,1989,2512
1417,1990,2507
1418,1951,2020
1418,1952,2038
1418,1953,1985
1418,1954,1960
1418,1955,1945
1418,1956,1934
1418,1957,1905
1418,1958,1906
1418,1959,1891
1418,1960,1880
1418,1961,1838
1418,1962,1833
1418,1963,1802
1418,1964,1968
1418,1965,1988
1418,1966,1976
1418,1967,1957
1418,1968,1930
1418,1969,1920
1418,1970,1913
1418,1971,1862
1418,1972,1880
1418,1973,1908
1418,1974,1902
1418,1975,1834
1418,1976,1816
1418,1977,1844
1418,1978,1869
1418,1979,1855
1418,1980,1849
1418,1981,1855
1418,1982,1855
1418,1983,1895
1418,1984,1906
1418,1985,1919
1418,1986,1894
1418,1987,1882
1418,1988,1898
1418,1989,1867
1418,1990,1915
1419,1951,2620
1419,1952,2579
1419,1953,2594
1419,1954,2588
1419,1955,2564
1419,1956,2649
1419,1957,2633
1419,1958,2624
1419,1959,2647
1419,1960,2630
1419,1961,2661
1419,1962,2696
1419,1963,2663
1419,1964,2680
1419,1965,2669
1419,1966,2708
1419,1967,2723
1419,1968,2713
1419,1969,2746
1419,1970,2726
1419,1971,2688
1419,1972,2734
1419,1973,2756
1419,1974,2761
1419,1975,2817
1419,1976,2784
1419,1977,2757
1419,1978,2758
1419,1979,2785
1419,1980,2822
1419,1981,2831
1419,1982,2793
1419,1983,2790
1419,1984,2811
1419,1985,2834
1419,1986,2839
1419,1987,2824
1419,1988,2858
1419,1989,2822
1419,1990,2834
1420,1951,3749
1420,1952,3732
1420,1953,3741
1420,1954,3742
1420,1955,3733
1420,1956,3735
1420,1957,3776
1420,1958,3802
1420,1959,3813
1420,1960,3824
1420,1961,3899
1420,1962,3914
1420,1963,3936
1420,1964,3974
1420,1965,4020
1420,1966,4073
1420,1967,4188
1420,1968,4298
1420,1969,4338
1420,1970,4413
1420,1971,4474
1420,1972,4616
1420,1973,4780
1420,1974,4883
1420,1975,5026
1420,1976,5139
1420,1977,5191
1420,1978,5250
1420,1979,5337
1420,1980,5438
1420,1981,5506
1420,1982,5610
1420,1983,5609
1420,1984,5654
1420,1985,5671
1420,1986,5729
1420,1987,5735
1420,1988,5771
1420,1989,5847
1420,1990,5940
1421,1951,2367
1421,1952,2393
1421,1953,2366
1421,1954,2380
1421,1955,2362
1421,1956,2316
1421,1957,2309
1421,1958,2241
1421,1959,2235
1421,1960,2227
1421,1961,2189
1421,1962,2187
1421,1963,2181
1421,1964,2160
1421,1965,2136
1421,1966,2080
1421,1967,2074
1421,1968,2060
1421,1969,2053
1421,1970,2118
1421,1971,2374
1421,1972,2322
1421,1973,2286
1421,1974,2220
1421,1975,2135
1421,1976,2124
1421,1977,2114
1421,1978,2147
1421,1979,2125
1421,1980,2096
1421,1981,2098
1421,1982,2046
1421,1983,1999
1421,1984,1974
1421,1985,1946
1421,1986,1933
1421,1987,1896
1421,1988,1880
1421,1989,1873
1421,1990,1834
1422,1951,1883
1422,1952,1838
1422,1953,1826
1422,1954,1830
1422,1955,1834
1422,1956,1868
1422,1957,1865
1422,1958,1865
1422,1959,1855
1422,1960,1832
1422,1961,1816
1422,1962,1819
1422,1963,1778
1422,1964,2258
1422,1965,2216
1422,1966,2192
1422,1967,2156
1422,1968,2175
1422,1969,2161
1422,1970,2152
1422,1971,2144
1422,1972,2238
1422,1973,2290
1422,1974,2332
1422,1975,2328
1422,1976,2223
1422,1977,2161
1422,1978,2182
1422,1979,2220
1422,1980,2203
1422,1981,2223
