kode,nivaa,kjonn,variabel,aar,verdi
3054,03a,0,Personer,2021,1548
3054,03a,0,Personer,2022,1616
3054,03a,0,Personer,2023,1640
3054,04a,0,Personer,2020,425
3054,04a,0,Personer,2021,458
3054,04a,0,Personer,2022,498
3054,04a,0,Personer,2023,579
0101,00,0,Personer,1986,20907
0101,00,0,Personer,1987,21439
0101,00,0,Personer,1988,21482
0101,00,0,Personer,1989,21133
0101,00,0,Personer,1990,21222
0101,00,0,Personer,1991,21133
0101,00,0,Personer,1992,21240
0101,00,0,Personer,1993,21239
0101,00,0,Personer,1994,21236
0101,00,0,Personer,1995,21209
0101,00,0,Personer,1996,21330
0101,00,0,Personer,1997,21354
0101,00,0,Personer,1998,21426
0101,00,0,Personer,1999,21503
0101,00,0,Personer,2000,21731
0101,00,0,Personer,2001,21829
0101,00,0,Personer,2002,21975
0101,00,0,Personer,2003,22039
0101,00,0,Personer,2004,22137
0101,00,0,Personer,2005,22235
0101,00,0,Personer,2006,22460
0101,00,0,Personer,2007,22652
0101,00,0,Personer,2008,22924
0101,00,0,Personer,2009,23309
0101,00,0,Personer,2010,23693
0101,00,0,Personer,2011,24055
0101,00,0,Personer,2012,24331
0101,00,0,Personer,2013,24606
0101,00,0,Personer,2014,24813
0101,00,0,Personer,2015,24977
0101,00,0,Personer,2016,25259
0101,00,0,Personer,2017,25546
0101,00,0,Personer,2018,25772
0101,00,0,Personer,2019,25929
0101,03a,0,Personer,1986,1734
0101,03a,0,Personer,1987,1850
0101,03a,0,Personer,1988,1932
0101,03a,0,Personer,1989,2030
0101,03a,0,Personer,1990,2125
0101,03a,0,Personer,1991,2236
0101,03a,0,Personer,1992,2336
0101,03a,0,Personer,1993,2412
0101,03a,0,Personer,1994,2517
0101,03a,0,Personer,1995,2632
0101,03a,0,Personer,1996,2750
0101,03a,0,Personer,1997,2861
0101,03a,0,Personer,1998,2972
0101,03a,0,Personer,1999,3037
0101,03a,0,Personer,2000,3112
0101,03a,0,Personer,2001,3191
0101,03a,0,Personer,2002,3326
0101,03a,0,Personer,2003,3426
0101,03a,0,Personer,2004,3528
0101,03a,0,Personer,2005,3658
0101,03a,0,Personer,2006,3750
0101,03a,0,Personer,2007,3864
0101,03a,0,Personer,2008,4000
0101,03a,0,Personer,2009,4149
0101,03a,0,Personer,2010,4324
0101,03a,0,Personer,2011,4465
0101,03a,0,Personer,2012,4652
0101,03a,0,Personer,2013,4773
0101,03a,0,Personer,2014,5068
0101,03a,0,Personer,2015,5212
0101,03a,0,Personer,2016,5363
0101,03a,0,Personer,2017,5481
0101,03a,0,Personer,2018,5624
0101,03a,0,Personer,2019,5705
0101,04a,0,Personer,1986,434
0101,04a,0,Personer,1987,460
0101,04a,0,Personer,1988,469
0101,04a,0,Personer,1989,469
0101,04a,0,Personer,1990,486
0101,04a,0,Personer,1991,486
0101,04a,0,Personer,1992,506
0101,04a,0,Personer,1993,527
0101,04a,0,Personer,1994,546
0101,04a,0,Personer,1995,587
0101,04a,0,Personer,1996,590
0101,04a,0,Personer,1997,615
0101,04a,0,Personer,1998,645
0101,04a,0,Personer,1999,675
0101,04a,0,Personer,2000,704
0101,04a,0,Personer,2001,721
0101,04a,0,Personer,2002,746
0101,04a,0,Personer,2003,759
0101,04a,0,Personer,2004,759
0101,04a,0,Personer,2005,770
0101,04a,0,Personer,2006,790
0101,04a,0,Personer,2007,825
0101,04a,0,Personer,2008,866
0101,04a,0,Personer,2009,900
0101,04a,0,Personer,2010,948
0101,04a,0,Personer,2011,1034
0101,04a,0,Personer,2012,1084
0101,04a,0,Personer,2013,1101
0101,04a,0,Personer,2014,1210
0101,04a,0,Personer,2015,1299
0101,04a,0,Personer,2016,1364
0101,04a,0,Personer,2017,1414
0101,04a,0,Personer,2018,1467
0101,04a,0,Personer,2019,1494
0102,00,0,Personer,1986,10049
0102,00,0,Personer,1987,10198
0102,00,0,Personer,1988,10227
0102,00,0,Personer,1989,10080
0102,00,0,Personer,1990,10113
0102,00,0,Personer,1991,10136
0102,03a,0,Personer,1986,908
0102,03a,0,Personer,1987,932
0102,03a,0,Personer,1988,970
0102,03a,0,Personer,1989,1021
0102,03a,0,Personer,1990,1078
0102,03a,0,Personer,1991,1116
0102,04a,0,Personer,1986,247
0102,04a,0,Personer,1987,257
0102,04a,0,Personer,1988,267
0102,04a,0,Personer,1989,263
0102,04a,0,Personer,1990,269
0102,04a,0,Personer,1991,262
0103,00,0,Personer,1986,22232
0103,00,0,Personer,1987,22569
0103,00,0,Personer,1988,22613
0103,00,0,Personer,1989,22275
0103,00,0,Personer,1990,22413
0103,00,0,Personer,1991,22365
0103,00,0,Personer,1992,22356
0103,00,0,Personer,1993,22446
0103,03a,0,Personer,1986,2141
0103,03a,0,Personer,1987,2268
0103,03a,0,Personer,1988,2355
0103,03a,0,Personer,1989,2417
0103,03a,0,Personer,1990,2543
0103,03a,0,Personer,1991,2690
0103,03a,0,Personer,1992,2824
0103,03a,0,Personer,1993,2949
0103,04a,0,Personer,1986,501
0103,04a,0,Personer,1987,513
0103,04a,0,Personer,1988,549
0103,04a,0,Personer,1989,551
0103,04a,0,Personer,1990,567
0103,04a,0,Personer,1991,592
0103,04a,0,Personer,1992,605
0103,04a,0,Personer,1993,613
0104,00,0,Personer,1986,20161
0104,00,0,Personer,1987,20614
0104,00,0,Personer,1988,20718
0104,00,0,Personer,1989,20436
0104,00,0,Personer,1990,20487
0104,00,0,Personer,1991,20479
0104,00,0,Personer,1992,20697
0104,00,0,Personer,1993,20735
0104,00,0,Personer,1994,20817
0104,00,0,Personer,1995,20946
0104,00,0,Personer,1996,20973
0104,00,0,Personer,1997,21174
0104,00,0,Personer,1998,21435
0104,00,0,Personer,1999,21672
0104,00,0,Personer,2000,21905
0104,00,0,Personer,2001,22004
0104,00,0,Personer,2002,22142
0104,00,0,Personer,2003,22367
0104,00,0,Personer,2004,22603
0104,00,0,Personer,2005,22787
0104,00,0,Personer,2006,23116
0104,00,0,Personer,2007,23515
0104,00,0,Personer,2008,23999
0104,00,0,Personer,2009,24266
0104,00,0,Personer,2010,24601
0104,00,0,Personer,2011,24988
0104,00,0,Personer,2012,25315
0104,00,0,Personer,2013,25593
0104,00,0,Personer,2014,25980
0104,00,0,Personer,2015,26371
0104,00,0,Personer,2016,26586
0104,00,0,Personer,2017,26858
0104,00,0,Personer,2018,26984
0104,00,0,Personer,2019,27183
0104,03a,0,Personer,1986,1871
0104,03a,0,Personer,1987,1953
0104,03a,0,Personer,1988,2040
0104,03a,0,Personer,1989,2152
0104,03a,0,Personer,1990,2287
0104,03a,0,Personer,1991,2406
0104,03a,0,Personer,1992,2562
0104,03a,0,Personer,1993,2663
0104,03a,0,Personer,1994,2812
0104,03a,0,Personer,1995,2887
0104,03a,0,Personer,1996,2982
0104,03a,0,Personer,1997,3116
0104,03a,0,Personer,1998,3303
0104,03a,0,Personer,1999,3393
0104,03a,0,Personer,2000,3528
0104,03a,0,Personer,2001,3599
0104,03a,0,Personer,2002,3699
0104,03a,0,Personer,2003,3803
0104,03a,0,Personer,2004,3949
0104,03a,0,Personer,2005,4051
0104,03a,0,Personer,2006,4174
0104,03a,0,Personer,2007,4250
0104,03a,0,Personer,2008,4418
0104,03a,0,Personer,2009,4489
0104,03a,0,Personer,2010,4619
0104,03a,0,Personer,2011,4769
0104,03a,0,Personer,2012,4921
0104,03a,0,Personer,2013,5031
0104,03a,0,Personer,2014,5363
0104,03a,0,Personer,2015,5535
0104,03a,0,Personer,2016,5672
0104,03a,0,Personer,2017,5807
0104,03a,0,Personer,2018,5931
0104,03a,0,Personer,2019,6092
0104,04a,0,Personer,1986,481
0104,04a,0,Personer,1987,496
0104,04a,0,Personer,1988,508
0104,04a,0,Personer,1989,520
0104,04a,0,Personer,1990,552
0104,04a,0,Personer,1991,572
0104,04a,0,Personer,1992,584
0104,04a,0,Personer,1993,594
0104,04a,0,Personer,1994,628
0104,04a,0,Personer,1995,668
0104,04a,0,Personer,1996,689
0104,04a,0,Personer,1997,721
0104,04a,0,Personer,1998,761
0104,04a,0,Personer,1999,819
0104,04a,0,Personer,2000,899
0104,04a,0,Personer,2001,947
0104,04a,0,Personer,2002,969
0104,04a,0,Personer,2003,997
0104,04a,0,Personer,2004,1038
0104,04a,0,Personer,2005,1074
0104,04a,0,Personer,2006,1128
0104,04a,0,Personer,2007,1195
0104,04a,0,Personer,2008,1272
0104,04a,0,Personer,2009,1320
0104,04a,0,Personer,2010,1411
0104,04a,0,Personer,2011,1466
0104,04a,0,Personer,2012,1542
0104,04a,0,Personer,2013,1616
0104,04a,0,Personer,2014,1840
0104,04a,0,Personer,2015,1999
0104,04a,0,Personer,2016,2096
0104,04a,0,Personer,2017,2196
0104,04a,0,Personer,2018,2337
0104,04a,0,Personer,2019,2405
0105,00,0,Personer,1992,37917
0105,00,0,Personer,1993,37822
0105,00,0,Personer,1994,37809
0105,00,0,Personer,1995,37832
0105,00,0,Personer,1996,37831
0105,00,0,Personer,1997,37905
0105,00,0,Personer,1998,38184
0105,00,0,Personer,1999,38378
0105,00,0,Personer,2000,38733
0105,00,0,Personer,2001,39100
0105,00,0,Personer,2002,39455
0105,00,0,Personer,2003,39613
0105,00,0,Personer,2004,39928
0105,00,0,Personer,2005,40212
0105,00,0,Personer,2006,40580
0105,00,0,Personer,2007,41117
0105,00,0,Personer,2008,41563
0105,00,0,Personer,2009,41866
0105,00,0,Personer,2010,42418
0105,00,0,Personer,2011,42991
0105,00,0,Personer,2012,43473
0105,00,0,Personer,2013,43825
0105,00,0,Personer,2014,44010
0105,00,0,Personer,2015,44345
0105,00,0,Personer,2016,44882
0105,00,0,Personer,2017,45224
0105,00,0,Personer,2018,45724
0105,00,0,Personer,2019,46245
0105,03a,0,Personer,1992,3628
0105,03a,0,Personer,1993,3759
0105,03a,0,Personer,1994,4001
0105,03a,0,Personer,1995,4185
0105,03a,0,Personer,1996,4380
0105,03a,0,Personer,1997,4580
0105,03a,0,Personer,1998,4790
0105,03a,0,Personer,1999,4895
0105,03a,0,Personer,2000,5004
0105,03a,0,Personer,2001,5164
0105,03a,0,Personer,2002,5319
0105,03a,0,Personer,2003,5538
0105,03a,0,Personer,2004,5827
0105,03a,0,Personer,2005,6087
0105,03a,0,Personer,2006,6250
0105,03a,0,Personer,2007,6424
0105,03a,0,Personer,2008,6620
0105,03a,0,Personer,2009,6791
0105,03a,0,Personer,2010,7028
0105,03a,0,Personer,2011,7227
0105,03a,0,Personer,2012,7491
0105,03a,0,Personer,2013,7688
0105,03a,0,Personer,2014,8097
0105,03a,0,Personer,2015,8382
0105,03a,0,Personer,2016,8670
0105,03a,0,Personer,2017,8923
0105,03a,0,Personer,2018,9185
0105,03a,0,Personer,2019,9463
0105,04a,0,Personer,1992,670
0105,04a,0,Personer,1993,697
0105,04a,0,Personer,1994,719
0105,04a,0,Personer,1995,727
0105,04a,0,Personer,1996,745
0105,04a,0,Personer,1997,761
0105,04a,0,Personer,1998,786
0105,04a,0,Personer,1999,833
0105,04a,0,Personer,2000,863
0105,04a,0,Personer,2001,903
0105,04a,0,Personer,2002,957
0105,04a,0,Personer,2003,972
0105,04a,0,Personer,2004,994
0105,04a,0,Personer,2005,1019
0105,04a,0,Personer,2006,1038
0105,04a,0,Personer,2007,1083
0105,04a,0,Personer,2008,1138
0105,04a,0,Personer,2009,1167
0105,04a,0,Personer,2010,1214
0105,04a,0,Personer,2011,1265
0105,04a,0,Personer,2012,1323
0105,04a,0,Personer,2013,1363
0105,04a,0,Personer,2014,1542
0105,04a,0,Personer,2015,1684
0105,04a,0,Personer,2016,1770
0105,04a,0,Personer,2017,1880
0105,04a,0,Personer,2018,1944
0105,04a,0,Personer,2019,2011
0106,00,0,Personer,1994,53429
0106,00,0,Personer,1995,53735
0106,00,0,Personer,1996,53817
0106,00,0,Personer,1997,54122
0106,00,0,Personer,1998,54557
0106,00,0,Personer,1999,54785
0106,00,0,Personer,2000,54963
0106,00,0,Personer,2001,55109
0106,00,0,Personer,2002,55547
0106,00,0,Personer,2003,55981
0106,00,0,Personer,2004,56494
0106,00,0,Personer,2005,56821
0106,00,0,Personer,2006,57253
0106,00,0,Personer,2007,57784
0106,00,0,Personer,2008,58588
0106,00,0,Personer,2009,59283
0106,00,0,Personer,2010,60114
0106,00,0,Personer,2011,61185
0106,00,0,Personer,2012,62252
0106,00,0,Personer,2013,63170
0106,00,0,Personer,2014,63798
0106,00,0,Personer,2015,64536
0106,00,0,Personer,2016,65429
0106,00,0,Personer,2017,66391
0106,00,0,Personer,2018,67185
0106,00,0,Personer,2019,67832
0106,03a,0,Personer,1994,6515
0106,03a,0,Personer,1995,6886
0106,03a,0,Personer,1996,7229
0106,03a,0,Personer,1997,7631
0106,03a,0,Personer,1998,8012
0106,03a,0,Personer,1999,8199
0106,03a,0,Personer,2000,8397
0106,03a,0,Personer,2001,8678
0106,03a,0,Personer,2002,8968
0106,03a,0,Personer,2003,9287
0106,03a,0,Personer,2004,9740
0106,03a,0,Personer,2005,10008
0106,03a,0,Personer,2006,10314
0106,03a,0,Personer,2007,10570
0106,03a,0,Personer,2008,10848
0106,03a,0,Personer,2009,11207
0106,03a,0,Personer,2010,11613
0106,03a,0,Personer,2011,12011
0106,03a,0,Personer,2012,12416
0106,03a,0,Personer,2013,12776
0106,03a,0,Personer,2014,13475
0106,03a,0,Personer,2015,13821
0106,03a,0,Personer,2016,14391
0106,03a,0,Personer,2017,14920
0106,03a,0,Personer,2018,15304
0106,03a,0,Personer,2019,15663
0106,04a,0,Personer,1994,1231
0106,04a,0,Personer,1995,1299
0106,04a,0,Personer,1996,1370
0106,04a,0,Personer,1997,1454
0106,04a,0,Personer,1998,1554
0106,04a,0,Personer,1999,1620
0106,04a,0,Personer,2000,1704
0106,04a,0,Personer,2001,1789
0106,04a,0,Personer,2002,1865
0106,04a,0,Personer,2003,1966
0106,04a,0,Personer,2004,2042
0106,04a,0,Personer,2005,2116
0106,04a,0,Personer,2006,2202
0106,04a,0,Personer,2007,2332
0106,04a,0,Personer,2008,2481
0106,04a,0,Personer,2009,2623
0106,04a,0,Personer,2010,2762
0106,04a,0,Personer,2011,2922
0106,04a,0,Personer,2012,3118
0106,04a,0,Personer,2013,3230
0106,04a,0,Personer,2014,3576
0106,04a,0,Personer,2015,3838
0106,04a,0,Personer,2016,3967
0106,04a,0,Personer,2017,4177
0106,04a,0,Personer,2018,4298
0106,04a,0,Personer,2019,4469
0111,00,0,Personer,1986,2282
0111,00,0,Personer,1987,2412
0111,00,0,Personer,1988,2489
0111,00,0,Personer,1989,2518
0111,00,0,Personer,1990,2521
0111,00,0,Personer,1991,2552
0111,00,0,Personer,1992,2592
0111,00,0,Personer,1993,2643
0111,00,0,Personer,1994,2726
0111,00,0,Personer,1995,2761
0111,00,0,Personer,1996,2772
0111,00,0,Personer,1997,2796
0111,00,0,Personer,1998,2819
0111,00,0,Personer,1999,2844
0111,00,0,Personer,2000,2849
0111,00,0,Personer,2001,2911
0111,00,0,Personer,2002,2963
0111,00,0,Personer,2003,3018
0111,00,0,Personer,2004,3088
0111,00,0,Personer,2005,3120
0111,00,0,Personer,2006,3195
0111,00,0,Personer,2007,3249
0111,00,0,Personer,2008,3300
0111,00,0,Personer,2009,3361
0111,00,0,Personer,2010,3456
0111,00,0,Personer,2011,3524
0111,00,0,Personer,2012,3597
0111,00,0,Personer,2013,3690
0111,00,0,Personer,2014,3753
0111,00,0,Personer,2015,3816
0111,00,0,Personer,2016,3845
0111,00,0,Personer,2017,3893
0111,00,0,Personer,2018,3951
0111,00,0,Personer,2019,4010
0111,03a,0,Personer,1986,184
0111,03a,0,Personer,1987,187
0111,03a,0,Personer,1988,207
0111,03a,0,Personer,1989,220
0111,03a,0,Personer,1990,237
0111,03a,0,Personer,1991,240
0111,03a,0,Personer,1992,263
0111,03a,0,Personer,1993,287
0111,03a,0,Personer,1994,313
0111,03a,0,Personer,1995,325
0111,03a,0,Personer,1996,360
0111,03a,0,Personer,1997,374
0111,03a,0,Personer,1998,386
0111,03a,0,Personer,1999,393
0111,03a,0,Personer,2000,412
0111,03a,0,Personer,2001,423
0111,03a,0,Personer,2002,444
0111,03a,0,Personer,2003,468
0111,03a,0,Personer,2004,483
0111,03a,0,Personer,2005,521
0111,03a,0,Personer,2006,545
0111,03a,0,Personer,2007,565
0111,03a,0,Personer,2008,599
0111,03a,0,Personer,2009,613
0111,03a,0,Personer,2010,649
0111,03a,0,Personer,2011,707
0111,03a,0,Personer,2012,724
0111,03a,0,Personer,2013,750
0111,03a,0,Personer,2014,787
0111,03a,0,Personer,2015,811
0111,03a,0,Personer,2016,831
0111,03a,0,Personer,2017,849
0111,03a,0,Personer,2018,891
0111,03a,0,Personer,2019,912
0111,04a,0,Personer,1986,35
0111,04a,0,Personer,1987,36
0111,04a,0,Personer,1988,36
0111,04a,0,Personer,1989,40
0111,04a,0,Personer,1990,46
0111,04a,0,Personer,1991,48
0111,04a,0,Personer,1992,49
0111,04a,0,Personer,1993,51
0111,04a,0,Personer,1994,54
0111,04a,0,Personer,1995,56
0111,04a,0,Personer,1996,62
0111,04a,0,Personer,1997,66
0111,04a,0,Personer,1998,79
0111,04a,0,Personer,1999,81
0111,04a,0,Personer,2000,85
0111,04a,0,Personer,2001,88
0111,04a,0,Personer,2002,94
0111,04a,0,Personer,2003,98
0111,04a,0,Personer,2004,110
0111,04a,0,Personer,2005,113
0111,04a,0,Personer,2006,122
0111,04a,0,Personer,2007,136
0111,04a,0,Personer,2008,154
0111,04a,0,Personer,2009,153
0111,04a,0,Personer,2010,166
0111,04a,0,Personer,2011,184
0111,04a,0,Personer,2012,212
0111,04a,0,Personer,2013,222
0111,04a,0,Personer,2014,237
0111,04a,0,Personer,2015,250
0111,04a,0,Personer,2016,269
0111,04a,0,Personer,2017,275
0111,04a,0,Personer,2018,284
0111,04a,0,Personer,2019,292
0113,00,0,Personer,1986,9210
0113,00,0,Personer,1987,9548
0113,00,0,Personer,1988,9703
0113,00,0,Personer,1989,9530
0113,00,0,Personer,1990,9573
0113,00,0,Personer,1991,9562
0113,00,0,Personer,1992,9577
0113,00,0,Personer,1993,9581
0113,03a,0,Personer,1986,594
0113,03a,0,Personer,1987,623
0113,03a,0,Personer,1988,668
0113,03a,0,Personer,1989,680
0113,03a,0,Personer,1990,744
0113,03a,0,Personer,1991,773
0113,03a,0,Personer,1992,799
0113,03a,0,Personer,1993,864
0113,04a,0,Personer,1986,108
0113,04a,0,Personer,1987,116
0113,04a,0,Personer,1988,125
0113,04a,0,Personer,1989,119
0113,04a,0,Personer,1990,125
0113,04a,0,Personer,1991,127
0113,04a,0,Personer,1992,137
0113,04a,0,Personer,1993,142
0114,00,0,Personer,1986,1580
0114,00,0,Personer,1987,1596
0114,00,0,Personer,1988,1627
0114,00,0,Personer,1989,1635
0114,00,0,Personer,1990,1668
0114,00,0,Personer,1991,1674
0114,03a,0,Personer,1986,133
0114,03a,0,Personer,1987,139
0114,03a,0,Personer,1988,137
0114,03a,0,Personer,1989,138
0114,03a,0,Personer,1990,138
0114,03a,0,Personer,1991,147
0114,04a,0,Personer,1986,23
0114,04a,0,Personer,1987,22
0114,04a,0,Personer,1988,24
0114,04a,0,Personer,1989,26
0114,04a,0,Personer,1990,25
0114,04a,0,Personer,1991,24
0115,00,0,Personer,1986,10854
0115,00,0,Personer,1987,11148
0115,00,0,Personer,1988,11346
0115,00,0,Personer,1989,11229
0115,00,0,Personer,1990,11201
0115,00,0,Personer,1991,11257
0115,03a,0,Personer,1986,586
0115,03a,0,Personer,1987,626
0115,03a,0,Personer,1988,697
0115,03a,0,Personer,1989,705
0115,03a,0,Personer,1990,759
0115,03a,0,Personer,1991,803
0115,04a,0,Personer,1986,87
0115,04a,0,Personer,1987,99
0115,04a,0,Personer,1988,106
0115,04a,0,Personer,1989,106
0115,04a,0,Personer,1990,113
0115,04a,0,Personer,1991,114
0118,00,0,Personer,1986,1195
0118,00,0,Personer,1987,1197
0118,00,0,Personer,1988,1207
0118,00,0,Personer,1989,1181
0118,00,0,Personer,1990,1184
0118,00,0,Personer,1991,1175
0118,00,0,Personer,1992,1149
0118,00,0,Personer,1993,1150
0118,00,0,Personer,1994,1138
0118,00,0,Personer,1995,1148
0118,00,0,Personer,1996,1158
0118,00,0,Personer,1997,1163
0118,00,0,Personer,1998,1166
0118,00,0,Personer,1999,1155
0118,00,0,Personer,2000,1142
0118,00,0,Personer,2001,1145
0118,00,0,Personer,2002,1151
0118,00,0,Personer,2003,1161
0118,00,0,Personer,2004,1147
0118,00,0,Personer,2005,1160
0118,00,0,Personer,2006,1142
0118,00,0,Personer,2007,1133
0118,00,0,Personer,2008,1144
0118,00,0,Personer,2009,1139
0118,00,0,Personer,2010,1128
0118,00,0,Personer,2011,1146
0118,00,0,Personer,2012,1164
0118,00,0,Personer,2013,1151
0118,00,0,Personer,2014,1149
0118,00,0,Personer,2015,1138
0118,00,0,Personer,2016,1153
0118,00,0,Personer,2017,1182
0118,00,0,Personer,2018,1140
0118,00,0,Personer,2019,1127
0118,03a,0,Personer,1986,77
0118,03a,0,Personer,1987,75
0118,03a,0,Personer,1988,75
0118,03a,0,Personer,1989,84
0118,03a,0,Personer,1990,92
0118,03a,0,Personer,1991,100
0118,03a,0,Personer,1992,103
0118,03a,0,Personer,1993,109
0118,03a,0,Personer,1994,110
0118,03a,0,Personer,1995,113
0118,03a,0,Personer,1996,118
0118,03a,0,Personer,1997,121
0118,03a,0,Personer,1998,124
0118,03a,0,Personer,1999,124
0118,03a,0,Personer,2000,126
0118,03a,0,Personer,2001,135
0118,03a,0,Personer,2002,136
0118,03a,0,Personer,2003,141
0118,03a,0,Personer,2004,137
0118,03a,0,Personer,2005,143
0118,03a,0,Personer,2006,143
0118,03a,0,Personer,2007,144
0118,03a,0,Personer,2008,149
0118,03a,0,Personer,2009,152
0118,03a,0,Personer,2010,153
0118,03a,0,Personer,2011,160
0118,03a,0,Personer,2012,171
0118,03a,0,Personer,2013,167
0118,03a,0,Personer,2014,175
0118,03a,0,Personer,2015,176
0118,03a,0,Personer,2016,179
0118,03a,0,Personer,2017,184
0118,03a,0,Personer,2018,175
0118,03a,0,Personer,2019,186
0118,04a,0,Personer,1986,19
0118,04a,0,Personer,1987,16
0118,04a,0,Personer,1988,17
0118,04a,0,Personer,1989,21
0118,04a,0,Personer,1990,21
0118,04a,0,Personer,1991,21
0118,04a,0,Personer,1992,18
0118,04a,0,Personer,1993,17
0118,04a,0,Personer,1994,16
0118,04a,0,Personer,1995,16
0118,04a,0,Personer,1996,15
0118,04a,0,Personer,1997,17
0118,04a,0,Personer,1998,13
0118,04a,0,Personer,1999,13
0118,04a,0,Personer,2000,15
0118,04a,0,Personer,2001,16
0118,04a,0,Personer,2002,15
0118,04a,0,Personer,2003,18
0118,04a,0,Personer,2004,17
0118,04a,0,Personer,2005,20
0118,04a,0,Personer,2006,21
0118,04a,0,Personer,2007,22
0118,04a,0,Personer,2008,21
0118,04a,0,Personer,2009,16
