kom2024,parti,aar,stemmer
1528,10,2001,29
1528,10,2017,13
1528,10,2021,16
1528,10,2025,34
1528,124,2013,13
1528,46,2001,54
1528,11,1993,9
1528,11,1997,24
1528,11,2001,8
1528,11,2005,5
1528,22,1993,20
1528,14,1989,20
1528,27,1997,18
1528,27,2001,3
1528,132,2021,6
1528,132,2025,5
1531,01,1989,982
1531,01,1993,1064
1531,01,1997,943
1531,01,2001,605
1531,01,2005,915
1531,01,2009,1098
1531,01,2013,952
1531,01,2017,952
1531,01,2021,930
1531,01,2025,1076
1531,02,1989,692
1531,02,1993,356
1531,02,1997,804
1531,02,2001,934
1531,02,2005,1502
1531,02,2009,1518
1531,02,2013,1185
1531,02,2017,1431
1531,02,2021,1617
1531,02,2025,2143
1531,03,1989,858
1531,03,1993,562
1531,03,1997,456
1531,03,2001,751
1531,03,2005,580
1531,03,2009,739
1531,03,2013,1245
1531,03,2017,1225
1531,03,2021,820
1531,03,2025,749
1531,04,1989,959
1531,04,1993,816
1531,04,1997,1244
1531,04,2001,979
1531,04,2005,687
1531,04,2009,557
1531,04,2013,583
1531,04,2017,479
1531,04,2021,462
1531,04,2025,611
1531,08,1989,8
1531,08,1997,2
1531,08,2005,5
1531,08,2009,6
1531,08,2013,50
1531,08,2017,73
1531,08,2021,91
1531,08,2025,115
1531,55,2009,9
1531,55,2013,10
1531,55,2017,20
1531,55,2021,98
1531,55,2025,111
1531,05,1989,83
1531,05,1993,585
1531,05,1997,181
1531,05,2001,109
1531,05,2005,142
1531,05,2009,92
1531,05,2013,125
1531,05,2017,249
1531,05,2021,404
1531,05,2025,133
1531,06,1989,227
1531,06,1993,145
1531,06,1997,114
1531,06,2001,269
1531,06,2005,165
1531,06,2009,111
1531,06,2013,70
1531,06,2017,146
1531,06,2021,262
1531,06,2025,170
1531,07,1989,214
1531,07,1993,152
1531,07,1997,191
1531,07,2001,141
1531,07,2005,246
1531,07,2009,110
1531,07,2013,184
1531,07,2017,132
1531,07,2021,101
1531,07,2025,118
1531,150,2021,1
1531,122,2005,2
1531,122,2013,3
1531,122,2017,6
1531,122,2021,50
1531,122,2025,31
1531,13,1993,41
1531,13,1997,12
1531,13,2001,4
1531,151,2021,2
1531,17,1993,5
1531,158,2025,12
1531,15,1989,3
1531,154,2025,25
1531,152,2021,20
1531,152,2025,21
1531,19,1993,20
1531,48,2001,9
1531,48,2005,26
1531,48,2009,27
1531,44,2001,41
1531,44,2005,28
1531,44,2009,9
1531,44,2013,3
1531,44,2017,2
1531,123,2013,112
1531,123,2017,42
1531,123,2021,51
1531,123,2025,54
1531,12,1989,1
1531,133,2017,10
1531,133,2021,10
1531,20,1993,4
1531,20,1997,2
1531,134,2017,2
1531,09,1997,2
1531,49,2001,6
1531,159,2025,14
1531,153,2021,10
1531,153,2025,4
1531,10,1989,13
1531,10,1993,30
1531,10,1997,36
1531,10,2001,100
1531,10,2017,20
1531,10,2021,32
1531,10,2025,32
1531,124,2013,13
1531,46,2001,34
1531,11,1993,4
1531,11,1997,16
1531,11,2001,6
1531,11,2005,6
1531,22,1993,30
1531,14,1989,19
1531,27,1997,35
1531,27,2001,6
1531,132,2021,6
1531,132,2025,3
1531,92,2005,9
1531,92,2009,2
1532,01,1989,592
1532,01,1993,695
1532,01,1997,616
1532,01,2001,340
1532,01,2005,587
1532,01,2009,778
1532,01,2013,684
1532,01,2017,632
1532,01,2021,706
1532,01,2025,865
1532,02,1989,526
1532,02,1993,139
1532,02,1997,543
1532,02,2001,761
1532,02,2005,1118
1532,02,2009,1168
1532,02,2013,803
1532,02,2017,1127
1532,02,2021,1210
1532,02,2025,1800
1532,03,1989,773
1532,03,1993,455
1532,03,1997,388
1532,03,2001,703
1532,03,2005,500
1532,03,2009,725
1532,03,2013,1193
1532,03,2017,1294
1532,03,2021,807
1532,03,2025,671
1532,04,1989,1097
1532,04,1993,893
1532,04,1997,1285
1532,04,2001,1081
1532,04,2005,819
1532,04,2009,735
1532,04,2013,792
1532,04,2017,677
1532,04,2021,738
1532,04,2025,887
1532,08,1989,7
1532,08,1997,3
1532,08,2005,3
1532,08,2009,8
1532,08,2013,46
1532,08,2017,81
1532,08,2021,94
1532,08,2025,135
1532,55,2009,10
1532,55,2013,6
1532,55,2017,31
1532,55,2021,104
1532,55,2025,103
1532,05,1989,285
1532,05,1993,887
1532,05,1997,250
1532,05,2001,148
1532,05,2005,192
1532,05,2009,201
1532,05,2013,184
1532,05,2017,288
1532,05,2021,459
1532,05,2025,198
1532,06,1989,135
1532,06,1993,117
1532,06,1997,90
1532,06,2001,200
1532,06,2005,116
1532,06,2009,62
1532,06,2013,31
1532,06,2017,115
1532,06,2021,208
1532,06,2025,129
1532,07,1989,180
1532,07,1993,165
1532,07,1997,303
1532,07,2001,234
1532,07,2005,351
1532,07,2009,146
1532,07,2013,270
1532,07,2017,200
1532,07,2021,142
1532,07,2025,140
1532,150,2021,2
1532,122,2005,3
1532,122,2013,2
1532,122,2017,1
1532,122,2021,64
1532,122,2025,32
1532,13,1993,15
1532,13,1997,6
1532,13,2001,1
1532,151,2021,2
1532,17,1993,3
1532,158,2025,6
1532,15,1989,7
1532,154,2025,30
1532,152,2021,33
1532,152,2025,28
1532,19,1993,7
1532,48,2001,11
1532,48,2005,19
1532,48,2009,24
1532,44,2001,43
1532,44,2005,39
1532,44,2009,7
1532,44,2013,3
1532,44,2017,1
1532,123,2013,84
1532,123,2017,39
1532,123,2021,38
1532,123,2025,34
1532,12,1989,1
1532,133,2017,3
1532,133,2021,3
1532,20,1993,1
1532,20,1997,1
1532,134,2017,1
1532,159,2025,4
1532,153,2021,14
1532,153,2025,1
1532,10,1989,5
1532,10,1993,16
1532,10,1997,22
1532,10,2001,43
1532,10,2017,8
1532,10,2021,21
1532,10,2025,25
1532,124,2013,16
1532,46,2001,23
1532,11,1993,4
1532,11,1997,17
1532,11,2001,9
1532,11,2005,9
1532,22,1993,8
1532,14,1989,12
1532,27,1997,46
1532,27,2001,1
1532,132,2021,7
1532,132,2025,5
1535,01,1989,1079
1535,01,1993,985
1535,01,1997,897
1535,01,2001,584
1535,01,2005,799
1535,01,2009,875
1535,01,2013,673
1535,01,2017,556
1535,01,2021,549
1535,01,2025,794
1535,02,1989,538
1535,02,1993,317
1535,02,1997,565
1535,02,2001,536
1535,02,2005,967
1535,02,2009,1144
1535,02,2013,793
1535,02,2017,984
1535,02,2021,1227
1535,02,2025,1560
1535,03,1989,595
1535,03,1993,372
1535,03,1997,350
1535,03,2001,596
1535,03,2005,424
1535,03,2009,514
1535,03,2013,958
1535,03,2017,836
1535,03,2021,561
1535,03,2025,436
1535,04,1989,584
1535,04,1993,469
1535,04,1997,939
1535,04,2001,802
1535,04,2005,403
1535,04,2009,278
1535,04,2013,274
1535,04,2017,179
1535,04,2021,161
1535,04,2025,231
1535,08,1989,5
1535,08,1997,3
1535,08,2005,4
1535,08,2009,5
1535,08,2013,46
1535,08,2017,60
1535,08,2021,58
1535,08,2025,74
1535,55,2009,16
1535,55,2013,6
1535,55,2017,32
1535,55,2021,94
1535,55,2025,122
1535,05,1989,421
1535,05,1993,998
1535,05,1997,464
1535,05,2001,289
1535,05,2005,426
1535,05,2009,429
1535,05,2013,527
1535,05,2017,629
1535,05,2021,667
1535,05,2025,482
1535,06,1989,294
1535,06,1993,169
1535,06,1997,106
1535,06,2001,300
1535,06,2005,186
1535,06,2009,131
1535,06,2013,77
1535,06,2017,154
1535,06,2021,405
1535,06,2025,150
1535,07,1989,134
1535,07,1993,127
1535,07,1997,229
1535,07,2001,181
1535,07,2005,275
1535,07,2009,112
1535,07,2013,192
1535,07,2017,109
1535,07,2021,62
1535,07,2025,89
1535,130,2017,3
1535,150,2021,3
1535,122,2005,1
1535,122,2013,7
1535,122,2017,2
1535,122,2021,40
1535,122,2025,31
1535,13,1993,6
1535,13,1997,6
1535,13,2001,2
1535,17,1993,2
1535,158,2025,8
1535,15,1989,12
1535,154,2025,47
1535,152,2021,25
1535,152,2025,44
1535,19,1993,3
1535,48,2001,4
1535,48,2005,10
1535,48,2009,11
1535,44,2001,52
1535,44,2005,21
1535,44,2009,4
1535,44,2013,11
1535,44,2017,2
1535,123,2013,54
1535,123,2017,18
1535,123,2021,12
1535,123,2025,26
1535,12,1993,1
1535,133,2017,3
1535,133,2021,3
1535,20,1997,4
1535,134,2017,5
1535,09,1997,2
1535,49,2001,1
1535,159,2025,9
1535,153,2021,9
1535,153,2025,3
1535,10,1989,11
1535,10,1993,49
1535,10,1997,29
1535,10,2001,78
1535,10,2017,103
1535,10,2021,27
1535,10,2025,28
1535,124,2013,9
1535,46,2001,16
1535,11,1993,11
1535,11,1997,13
1535,11,2001,25
1535,11,2005,20
1535,22,1993,8
1535,14,1989,13
1535,27,1997,17
1535,27,2001,3
1535,132,2021,5
1535,132,2025,4
1535,92,2009,5
1539,01,1989,1533
1539,01,1993,1231
1539,01,1997,1264
1539,01,2001,900
1539,01,2005,1171
1539,01,2009,1249
1539,01,2013,1034
1539,01,2017,774
1539,01,2021,804
1539,01,2025,982
1539,02,1989,599
1539,02,1993,201
1539,02,1997,672
1539,02,2001,679
1539,02,2005,1091
1539,02,2009,1075
1539,02,2013,796
1539,02,2017,869
1539,02,2021,857
1539,02,2025,1242
1539,03,1989,793
1539,03,1993,505
1539,03,1997,434
1539,03,2001,595
1539,03,2005,465
1539,03,2009,514
1539,03,2013,910
1539,03,2017,936
1539,03,2021,602
1539,03,2025,443
1539,04,1989,749
1539,04,1993,566
1539,04,1997,1017
1539,04,2001,887
1539,04,2005,460
1539,04,2009,328
1539,04,2013,338
1539,04,2017,209
1539,04,2021,157
1539,04,2025,192
1539,08,1989,13
1539,08,1997,10
1539,08,2005,3
1539,08,2009,7
1539,08,2013,64
1539,08,2017,85
1539,08,2021,140
1539,08,2025,182
1539,55,2009,18
1539,55,2013,24
1539,55,2017,32
1539,55,2021,93
1539,55,2025,152
1539,05,1989,557
1539,05,1993,1230
1539,05,1997,599
1539,05,2001,379
1539,05,2005,459
1539,05,2009,501
1539,05,2013,542
1539,05,2017,684
1539,05,2021,743
1539,05,2025,435
1539,06,1989,412
1539,06,1993,353
1539,06,1997,179
1539,06,2001,341
1539,06,2005,264
1539,06,2009,180
1539,06,2013,143
1539,06,2017,328
1539,06,2021,308
1539,06,2025,272
1539,07,1989,152
1539,07,1993,162
1539,07,1997,220
1539,07,2001,214
1539,07,2005,257
1539,07,2009,163
1539,07,2013,175
1539,07,2017,96
1539,07,2021,97
1539,07,2025,92
1539,130,2017,6
1539,150,2021,4
1539,122,2005,1
1539,122,2013,2
1539,122,2017,2
1539,122,2021,57
1539,122,2025,38
1539,13,1993,16
1539,13,1997,4
1539,13,2001,5
1539,17,1993,2
1539,158,2025,11
1539,15,1989,15
1539,154,2025,18
1539,152,2021,15
1539,152,2025,21
1539,19,1993,10
1539,48,2001,14
1539,48,2005,9
1539,48,2009,4
1539,44,2001,69
1539,44,2005,34
1539,44,2009,2
1539,44,2013,4
1539,44,2017,2
1539,123,2013,23
1539,123,2017,12
1539,123,2021,10
1539,123,2025,9
1539,12,1993,1
1539,133,2017,7
1539,133,2021,7
1539,20,1993,4
1539,134,2017,6
1539,09,1997,1
1539,49,2001,2
1539,159,2025,6
1539,153,2021,5
1539,153,2025,6
1539,10,1989,5
1539,10,1993,38
1539,10,1997,37
1539,10,2001,36
1539,10,2017,43
1539,10,2021,23
1539,10,2025,17
1539,124,2013,12
1539,46,2001,48
1539,11,1993,10
1539,11,1997,33
1539,11,2001,11
1539,11,2005,16
1539,22,1993,8
1539,14,1989,9
1539,27,1997,3
1539,27,2001,3
1539,132,2021,17
1539,132,2025,13
1539,92,2005,2
1539,92,2009,4
1547,01,1989,475
1547,01,1993,393
1547,01,1997,399
1547,01,2001,242
1547,01,2005,355
1547,01,2009,482
1547,01,2013,410
1547,01,2017,364
1547,01,2021,390
1547,01,2025,490
1547,02,1989,204
1547,02,1993,72
1547,02,1997,230
1547,02,2001,263
1547,02,2005,444
1547,02,2009,452
1547,02,2013,338
1547,02,2017,428
1547,02,2021,185
1547,02,2025,439
1547,03,1989,299
1547,03,1993,163
1547,03,1997,120
1547,03,2001,229
1547,03,2005,186
1547,03,2009,281
1547,03,2013,514
1547,03,2017,540
1547,03,2021,584
1547,03,2025,270
1547,04,1989,343
1547,04,1993,314
1547,04,1997,533
1547,04,2001,472
1547,04,2005,286
1547,04,2009,173
1547,04,2013,188
1547,04,2017,106
1547,04,2021,133
1547,04,2025,264
1547,08,1989,1
1547,08,2013,12
1547,08,2017,28
1547,08,2021,39
1547,08,2025,53
1547,55,2009,4
1547,55,2013,4
1547,55,2017,16
1547,55,2021,31
1547,55,2025,57
1547,05,1989,147
1547,05,1993,449
1547,05,1997,190
1547,05,2001,95
1547,05,2005,113
1547,05,2009,114
1547,05,2013,128
1547,05,2017,211
1547,05,2021,333
1547,05,2025,236
1547,06,1989,144
1547,06,1993,119
1547,06,1997,76
1547,06,2001,155
1547,06,2005,124
1547,06,2009,88
1547,06,2013,52
1547,06,2017,76
1547,06,2021,94
1547,06,2025,51
1547,07,1989,118
1547,07,1993,85
1547,07,1997,170
1547,07,2001,126
1547,07,2005,198
1547,07,2009,76
1547,07,2013,103
1547,07,2017,71
1547,07,2021,58
1547,07,2025,55
1547,130,2017,4
1547,122,2017,1
1547,122,2021,32
1547,122,2025,25
1547,13,1993,11
1547,13,1997,1
1547,17,1993,1
1547,158,2025,7
1547,15,1989,3
1547,154,2025,18
1547,152,2021,7
1547,152,2025,16
1547,19,1993,4
1547,48,2001,13
1547,48,2005,7
1547,48,2009,15
1547,44,2001,33
1547,44,2005,13
1547,44,2009,3
1547,44,2013,1
1547,44,2017,2
1547,123,2013,22
1547,123,2017,7
1547,123,2021,9
1547,123,2025,16
1547,12,1993,1
1547,133,2017,1
1547,134,2017,2
1547,159,2025,9
1547,153,2021,3
1547,153,2025,1
1547,10,1989,4
1547,10,1993,15
1547,10,1997,19
1547,10,2001,21
1547,10,2017,10
1547,10,2021,9
1547,10,2025,15
1547,124,2013,8
1547,46,2001,8
1547,11,1993,1
1547,11,1997,11
1547,11,2001,2
1547,11,2005,2
1547,22,1993,4
1547,14,1989,9
1547,27,1997,6
1547,27,2001,1
1547,132,2021,2
1554,01,1989,1123
1554,01,1993,1054
1554,01,1997,906
1554,01,2001,630
1554,01,2005,999
1554,01,2009,1019
1554,01,2013,927
1554,01,2017,841
1554,01,2021,703
1554,01,2025,860
1554,02,1989,331
1554,02,1993,145
1554,02,1997,369
1554,02,2001,433
1554,02,2005,732
1554,02,2009,825
1554,02,2013,677
1554,02,2017,706
1554,02,2021,755
1554,02,2025,1289
1554,03,1989,468
1554,03,1993,245
1554,03,1997,153
1554,03,2001,307
1554,03,2005,214
1554,03,2009,298
1554,03,2013,618
1554,03,2017,379
1554,03,2021,239
1554,03,2025,238
1554,04,1989,463
1554,04,1993,339
1554,04,1997,508
1554,04,2001,427
1554,04,2005,218
1554,04,2009,206
1554,04,2013,222
1554,04,2017,170
1554,04,2021,117
1554,04,2025,147
1554,08,1989,3
1554,08,2005,1
1554,08,2009,2
1554,08,2013,22
1554,08,2017,57
1554,08,2021,54
1554,08,2025,68
1554,55,2009,10
1554,55,2013,11
1554,55,2017,40
1554,55,2021,112
1554,55,2025,103
1554,05,1989,411
1554,05,1993,830
1554,05,1997,321
1554,05,2001,175
1554,05,2005,308
1554,05,2009,276
1554,05,2013,274
1554,05,2017,541
1554,05,2021,783
1554,05,2025,270
1554,06,1989,225
1554,06,1993,162
1554,06,1997,76
1554,06,2001,196
1554,06,2005,142
1554,06,2009,87
1554,06,2013,63
1554,06,2017,90
1554,06,2021,146
1554,06,2025,122
1554,07,1989,189
1554,07,1993,204
1554,07,1997,891
1554,07,2001,685
1554,07,2005,444
1554,07,2009,260
1554,07,2013,254
1554,07,2017,182
1554,07,2021,107
1554,07,2025,118
1554,130,2017,2
1554,150,2021,1
1554,122,2005,1
1554,122,2017,3
1554,122,2021,67
1554,122,2025,33
1554,13,1993,11
1554,13,1997,5
1554,13,2001,3
1554,151,2021,3
1554,158,2025,9
1554,15,1989,10
1554,154,2025,19
1554,152,2021,32
1554,152,2025,55
1554,19,1993,6
1554,48,2001,4
1554,48,2005,5
1554,48,2009,3
1554,44,2001,67
1554,44,2005,33
1554,44,2009,5
1554,44,2013,6
1554,44,2017,4
1554,123,2013,16
1554,123,2017,8
1554,123,2021,13
1554,123,2025,15
1554,12,1993,1
1554,133,2017,7
1554,133,2021,3
1554,20,1993,1
1554,20,1997,2
1554,134,2017,96
1554,159,2025,15
1554,153,2021,9
1554,153,2025,4
1554,10,1989,10
1554,10,1993,22
1554,10,1997,15
1554,10,2001,26
1554,10,2017,23
1554,10,2021,13
1554,10,2025,19
1554,124,2013,10
1554,46,2001,20
1554,11,1993,15
1554,11,1997,14
1554,11,2001,7
1554,11,2005,10
1554,22,1993,3
1554,14,1989,12
1554,27,1997,2
1554,27,2001,5
1554,132,2021,8
1554,132,2025,2
1554,92,2009,3
1557,01,1989,483
1557,01,1993,378
1557,01,1997,388
1557,01,2001,282
1557,01,2005,381
1557,01,2009,437
1557,01,2013,397
1557,01,2017,293
1557,01,2021,296
1557,01,2025,383
1557,02,1989,173
1557,02,1993,52
1557,02,1997,145
1557,02,2001,184
1557,02,2005,348
1557,02,2009,323
1557,02,2013,227
1557,02,2017,238
1557,02,2021,244
1557,02,2025,415
1557,03,1989,181
1557,03,1993,116
1557,03,1997,73
1557,03,2001,136
1557,03,2005,90
1557,03,2009,135
1557,03,2013,230
1557,03,2017,248
1557,03,2021,144
1557,03,2025,114
1557,04,1989,301
1557,04,1993,232
1557,04,1997,480
1557,04,2001,398
1557,04,2005,233
1557,04,2009,169
1557,04,2013,143
1557,04,2017,110
1557,04,2021,62
1557,04,2025,82
1557,08,1989,2
1557,08,2005,1
1557,08,2009,3
1557,08,2013,24
1557,08,2017,27
1557,08,2021,18
1557,08,2025,29
1557,55,2009,3
1557,55,2013,3
1557,55,2017,14
1557,55,2021,44
1557,55,2025,59
1557,05,1989,438
1557,05,1993,714
1557,05,1997,395
1557,05,2001,259
1557,05,2005,327
1557,05,2009,331
1557,05,2013,307
1557,05,2017,426
1557,05,2021,542
1557,05,2025,322
1557,06,1989,99
1557,06,1993,82
1557,06,1997,54
1557,06,2001,116
1557,06,2005,84
1557,06,2009,49
1557,06,2013,34
1557,06,2017,55
1557,06,2021,94
1557,06,2025,72
1557,07,1989,66
1557,07,1993,42
1557,07,1997,119
1557,07,2001,135
1557,07,2005,128
1557,07,2009,60
1557,07,2013,66
1557,07,2017,33
1557,07,2021,29
1557,07,2025,29
1557,130,2017,2
1557,150,2021,3
1557,122,2005,1
1557,122,2013,2
1557,122,2021,15
1557,122,2025,8
1557,13,1993,3
1557,13,1997,1
1557,17,1993,1
1557,158,2025,2
1557,15,1989,8
1557,154,2025,13
1557,152,2021,6
1557,152,2025,6
1557,48,2001,5
1557,48,2005,8
1557,48,2009,9
1557,44,2001,28
1557,44,2005,9
1557,44,2009,3
1557,44,2017,1
1557,123,2013,10
1557,123,2017,6
1557,123,2021,7
1557,123,2025,8
1557,12,1993,1
1557,20,1997,1
1557,134,2017,24
1557,09,1997,3
1557,159,2025,7
1557,153,2021,2
1557,153,2025,1
1557,10,1989,2
1557,10,1993,4
1557,10,1997,5
1557,10,2001,3
1557,10,2017,10
1557,10,2021,12
1557,10,2025,11
1557,124,2013,3
1557,46,2001,10
1557,11,1993,3
1557,11,1997,12
1557,11,2001,4
1557,11,2005,4
1557,22,1993,2
1557,14,1989,4
1557,27,1997,5
1557,27,2001,2
1557,132,2021,4
1557,92,2009,1
1560,01,1989,825
1560,01,1993,723
1560,01,1997,663
1560,01,2001,493
1560,01,2005,604
1560,01,2009,658
1560,01,2013,571
1560,01,2017,501
1560,01,2021,396
1560,01,2025,510
1560,02,1989,178
1560,02,1993,66
1560,02,1997,170
1560,02,2001,208
1560,02,2005,353
1560,02,2009,331
1560,02,2013,258
1560,02,2017,277
1560,02,2021,323
1560,02,2025,482
1560,03,1989,274
1560,03,1993,138
1560,03,1997,145
1560,03,2001,184
1560,03,2005,107
1560,03,2009,173
1560,03,2013,258
1560,03,2017,190
1560,03,2021,103
1560,03,2025,106
1560,04,1989,288
1560,04,1993,224
1560,04,1997,365
1560,04,2001,313
1560,04,2005,144
1560,04,2009,100
1560,04,2013,120
1560,04,2017,82
1560,04,2021,56
1560,04,2025,59
1560,08,1989,6
1560,08,1997,4
1560,08,2009,9
1560,08,2013,37
1560,08,2017,53
1560,08,2021,53
1560,08,2025,66
1560,55,2009,4
1560,55,2013,8
1560,55,2017,11
1560,55,2021,65
1560,55,2025,80
1560,05,1989,341
1560,05,1993,616
1560,05,1997,355
1560,05,2001,259
1560,05,2005,317
1560,05,2009,348
1560,05,2013,332
1560,05,2017,524
1560,05,2021,617
1560,05,2025,323
1560,06,1989,155
1560,06,1993,122
1560,06,1997,85
1560,06,2001,137
1560,06,2005,106
1560,06,2009,81
1560,06,2013,49
1560,06,2017,56
1560,06,2021,89
1560,06,2025,70
1560,07,1989,94
1560,07,1993,84
1560,07,1997,142
1560,07,2001,128
1560,07,2005,134
1560,07,2009,69
1560,07,2013,107
1560,07,2017,54
1560,07,2021,37
1560,07,2025,33
1560,130,2017,2
1560,150,2021,4
1560,122,2021,27
1560,122,2025,25
1560,13,1993,4
1560,13,1997,2
1560,13,2001,3
1560,151,2021,2
1560,17,1993,1
1560,158,2025,4
1560,15,1989,1
1560,154,2025,15
1560,152,2021,20
1560,152,2025,24
1560,19,1993,2
1560,48,2005,2
1560,48,2009,5
1560,44,2001,22
1560,44,2005,10
1560,44,2009,4
1560,44,2013,1
1560,44,2017,1
1560,123,2013,15
1560,123,2017,4
1560,123,2021,1
1560,123,2025,4
1560,12,1989,1
1560,12,1993,1
1560,133,2017,2
1560,133,2021,3
1560,20,1993,4
1560,20,1997,1
1560,134,2017,37
1560,159,2025,7
1560,153,2021,5
1560,153,2025,2
1560,10,1989,8
1560,10,1993,8
1560,10,1997,7
1560,10,2001,6
1560,10,2017,3
1560,10,2021,5
1560,10,2025,8
1560,124,2013,7
1560,46,2001,15
1560,11,1993,5
1560,11,1997,16
1560,11,2001,12
1560,11,2005,6
1560,22,1993,3
1560,14,1989,6
1560,27,1997,3
1560,132,2021,4
1560,132,2025,3
1563,01,1989,2269
1563,01,1993,2344
1563,01,1997,2425
1563,01,2001,1785
1563,01,2005,2060
1563,01,2009,2466
1563,01,2013,2215
1563,01,2017,1951
1563,01,2021,1630
1563,01,2025,1764
1563,02,1989,428
1563,02,1993,147
1563,02,1997,435
1563,02,2001,452
1563,02,2005,769
1563,02,2009,637
1563,02,2013,534
1563,02,2017,535
1563,02,2021,481
1563,02,2025,852
1563,03,1989,571
1563,03,1993,383
1563,03,1997,423
1563,03,2001,472
1563,03,2005,294
1563,03,2009,327
1563,03,2013,610
1563,03,2017,453
1563,03,2021,351
1563,03,2025,324
1563,04,1989,315
1563,04,1993,253
1563,04,1997,557
1563,04,2001,467
1563,04,2005,219
1563,04,2009,119
1563,04,2013,154
1563,04,2017,111
1563,04,2021,76
1563,04,2025,120
1563,08,1989,12
1563,08,1997,6
1563,08,2005,3
1563,08,2009,2
1563,08,2013,31
1563,08,2017,76
1563,08,2021,86
1563,08,2025,92
1563,55,2009,17
1563,55,2013,23
1563,55,2017,53
1563,55,2021,126
1563,55,2025,156
1563,05,1989,477
1563,05,1993,794
1563,05,1997,401
1563,05,2001,296
1563,05,2005,369
1563,05,2009,417
1563,05,2013,352
1563,05,2017,646
1563,05,2021,890
1563,05,2025,374
1563,06,1989,581
1563,06,1993,321
1563,06,1997,228
1563,06,2001,463
1563,06,2005,348
1563,06,2009,196
1563,06,2013,135
1563,06,2017,247
1563,06,2021,300
1563,06,2025,226
1563,07,1989,154
1563,07,1993,148
1563,07,1997,161
1563,07,2001,157
1563,07,2005,233
1563,07,2009,113
1563,07,2013,164
1563,07,2017,111
1563,07,2021,116
1563,07,2025,112
1563,130,2017,5
1563,150,2021,14
1563,122,2005,2
1563,122,2017,3
1563,122,2021,31
1563,122,2025,19
1563,13,1993,11
1563,13,1997,6
1563,13,2001,3
1563,151,2021,1
1563,17,1993,4
1563,158,2025,11
1563,15,1989,15
1563,154,2025,10
1563,152,2021,54
1563,152,2025,21
1563,19,1993,7
1563,48,2001,6
1563,48,2005,9
1563,48,2009,11
1563,44,2001,38
1563,44,2005,15
1563,44,2009,2
1563,44,2013,2
1563,44,2017,2
1563,123,2013,9
1563,123,2021,4
1563,123,2025,5
1563,12,1989,2
1563,133,2017,1
1563,133,2021,3
1563,20,1993,12
1563,20,1997,7
1563,134,2017,12
1563,09,1997,2
1563,49,2001,7
1563,159,2025,9
1563,153,2021,9
1563,153,2025,2
1563,10,1989,27
1563,10,1993,29
1563,10,1997,26
1563,10,2001,46
1563,10,2017,14
1563,10,2021,15
1563,10,2025,16
1563,124,2013,16
1563,46,2001,25
1563,11,1993,14
1563,11,1997,32
1563,11,2001,14
1563,11,2005,24
1563,22,1993,2
1563,14,1989,24
1563,27,1997,2
1563,132,2021,4
1563,132,2025,3
1566,01,1989,1607
1566,01,1993,1464
1566,01,1997,1446
1566,01,2001,1029
1566,01,2005,1332
1566,01,2009,1361
1566,01,2013,1260
1566,01,2017,1175
1566,01,2021,976
1566,01,2025,1128
1566,02,1989,341
1566,02,1993,96
1566,02,1997,281
1566,02,2001,288
1566,02,2005,542
1566,02,2009,475
1566,02,2013,353
1566,02,2017,417
1566,02,2021,353
1566,02,2025,748
1566,03,1989,387
1566,03,1993,256
1566,03,1997,284
1566,03,2001,398
1566,03,2005,253
1566,03,2009,205
1566,03,2013,456
1566,03,2017,407
1566,03,2021,258
1566,03,2025,279
1566,04,1989,423
1566,04,1993,291
1566,04,1997,583
1566,04,2001,410
1566,04,2005,222
1566,04,2009,134
1566,04,2013,127
1566,04,2017,101
1566,04,2021,71
1566,04,2025,105
1566,08,1989,2
1566,08,1997,4
1566,08,2005,8
1566,08,2009,3
1566,08,2013,42
1566,08,2017,68
1566,08,2021,64
1566,08,2025,90
1566,55,2009,4
1566,55,2013,13
1566,55,2017,20
1566,55,2021,84
1566,55,2025,145
1566,05,1989,741
1566,05,1993,1189
1566,05,1997,697
1566,05,2001,671
1566,05,2005,697
1566,05,2009,905
1566,05,2013,939
1566,05,2017,1050
1566,05,2021,1343
1566,05,2025,620
1566,06,1989,299
1566,06,1993,237
1566,06,1997,123
1566,06,2001,270
1566,06,2005,185
1566,06,2009,94
1566,06,2013,54
1566,06,2017,74
1566,06,2021,153
1566,06,2025,95
1566,07,1989,102
1566,07,1993,80
1566,07,1997,156
1566,07,2001,114
1566,07,2005,139
1566,07,2009,51
1566,07,2013,56
1566,07,2017,46
1566,07,2021,40
1566,07,2025,40
1566,130,2017,5
1566,122,2005,3
1566,122,2013,1
1566,122,2017,1
1566,122,2021,22
1566,122,2025,13
1566,13,1993,10
1566,13,1997,5
1566,13,2001,3
1566,151,2021,1
1566,17,1993,1
1566,158,2025,8
1566,15,1989,3
1566,154,2025,24
1566,152,2021,12
1566,152,2025,25
1566,19,1993,2
1566,48,2001,10
1566,48,2005,6
1566,48,2009,7
1566,44,2001,25
1566,44,2005,9
1566,44,2009,2
1566,44,2013,5
1566,44,2017,3
1566,123,2013,13
1566,123,2017,3
1566,123,2021,5
1566,123,2025,11
1566,12,1989,2
1566,12,1993,2
1566,133,2017,1
1566,133,2021,3
1566,20,1993,1
1566,20,1997,4
1566,134,2017,9
1566,09,1997,1
1566,49,2001,4
1566,159,2025,7
1566,153,2021,8
1566,153,2025,3
1566,10,1989,5
1566,10,1993,3
1566,10,1997,33
1566,10,2001,23
1566,10,2017,7
1566,10,2021,13
