kom2024,aar,befolkning
K-1834,2001,2116
K-1834,2002,2066
K-1834,2003,2016
K-1834,2004,2024
K-1834,2005,2028
K-1834,2006,1971
K-1834,2007,1970
K-1834,2008,1899
K-1834,2009,1883
K-1834,2010,1900
K-1834,2011,1912
K-1834,2012,1937
K-1834,2013,1916
K-1834,2014,1901
K-1834,2015,1917
K-1834,2016,1923
K-1834,2017,1920
K-1834,2018,1920
K-1834,2019,1904
K-1834,2020,1890
K-1834,2021,1876
K-1834,2022,1869
K-1834,2023,1852
K-1834,2024,1886
K-1834,2025,1948
K-1834,2026,1953
K-1835,1986,537
K-1835,1987,532
K-1835,1988,556
K-1835,1989,544
K-1835,1990,529
K-1835,1991,503
K-1835,1992,516
K-1835,1993,497
K-1835,1994,494
K-1835,1995,497
K-1835,1996,497
K-1835,1997,520
K-1835,1998,489
K-1835,1999,484
K-1835,2000,466
K-1835,2001,464
K-1835,2002,474
K-1835,2003,464
K-1835,2004,456
K-1835,2005,444
K-1835,2006,453
K-1835,2007,446
K-1835,2008,451
K-1835,2009,455
K-1835,2010,489
K-1835,2011,490
K-1835,2012,497
K-1835,2013,506
K-1835,2014,489
K-1835,2015,486
K-1835,2016,478
K-1835,2017,465
K-1835,2018,454
K-1835,2019,456
K-1835,2020,435
K-1835,2021,442
K-1835,2022,450
K-1835,2023,444
K-1835,2024,442
K-1835,2025,463
K-1835,2026,443
K-1836,1986,1893
K-1836,1987,1808
K-1836,1988,1793
K-1836,1989,1766
K-1836,1990,1743
K-1836,1991,1725
K-1836,1992,1707
K-1836,1993,1694
K-1836,1994,1672
K-1836,1995,1670
K-1836,1996,1677
K-1836,1997,1651
K-1836,1998,1619
K-1836,1999,1589
K-1836,2000,1570
K-1836,2001,1530
K-1836,2002,1509
K-1836,2003,1462
K-1836,2004,1441
K-1836,2005,1443
K-1836,2006,1376
K-1836,2007,1343
K-1836,2008,1314
K-1836,2009,1292
K-1836,2010,1281
K-1836,2011,1294
K-1836,2012,1320
K-1836,2013,1310
K-1836,2014,1305
K-1836,2015,1269
K-1836,2016,1268
K-1836,2017,1267
K-1836,2018,1249
K-1836,2019,1238
K-1836,2020,1213
K-1836,2021,1206
K-1836,2022,1153
K-1836,2023,1139
K-1836,2024,1139
K-1836,2025,1160
K-1836,2026,1140
K-1837,1986,7007
K-1837,1987,6959
K-1837,1988,7012
K-1837,1989,7087
K-1837,1990,7111
K-1837,1991,7082
K-1837,1992,7086
K-1837,1993,7108
K-1837,1994,7038
K-1837,1995,7000
K-1837,1996,6934
K-1837,1997,6931
K-1837,1998,6833
K-1837,1999,6763
K-1837,2000,6796
K-1837,2001,6813
K-1837,2002,6830
K-1837,2003,6845
K-1837,2004,6772
K-1837,2005,6759
K-1837,2006,6715
K-1837,2007,6663
K-1837,2008,6622
K-1837,2009,6641
K-1837,2010,6639
K-1837,2011,6650
K-1837,2012,6657
K-1837,2013,6582
K-1837,2014,6491
K-1837,2015,6454
K-1837,2016,6471
K-1837,2017,6435
K-1837,2018,6346
K-1837,2019,6331
K-1837,2020,6288
K-1837,2021,6247
K-1837,2022,6214
K-1837,2023,6212
K-1837,2024,6180
K-1837,2025,6104
K-1837,2026,6074
K-1838,1986,2713
K-1838,1987,2673
K-1838,1988,2639
K-1838,1989,2591
K-1838,1990,2594
K-1838,1991,2571
K-1838,1992,2569
K-1838,1993,2512
K-1838,1994,2505
K-1838,1995,2515
K-1838,1996,2494
K-1838,1997,2458
K-1838,1998,2419
K-1838,1999,2374
K-1838,2000,2351
K-1838,2001,2268
K-1838,2002,2276
K-1838,2003,2220
K-1838,2004,2215
K-1838,2005,2178
K-1838,2006,2107
K-1838,2007,2081
K-1838,2008,2046
K-1838,2009,2053
K-1838,2010,1996
K-1838,2011,2020
K-1838,2012,2000
K-1838,2013,2006
K-1838,2014,2023
K-1838,2015,2014
K-1838,2016,2043
K-1838,2017,2024
K-1838,2018,1998
K-1838,2019,1978
K-1838,2020,1950
K-1838,2021,1920
K-1838,2022,1894
K-1838,2023,1928
K-1838,2024,1958
K-1838,2025,2003
K-1838,2026,2024
K-1839,1986,1569
K-1839,1987,1542
K-1839,1988,1525
K-1839,1989,1521
K-1839,1990,1488
K-1839,1991,1488
K-1839,1992,1454
K-1839,1993,1440
K-1839,1994,1441
K-1839,1995,1451
K-1839,1996,1437
K-1839,1997,1410
K-1839,1998,1357
K-1839,1999,1312
K-1839,2000,1311
K-1839,2001,1275
K-1839,2002,1257
K-1839,2003,1221
K-1839,2004,1183
K-1839,2005,1165
K-1839,2006,1159
K-1839,2007,1148
K-1839,2008,1128
K-1839,2009,1137
K-1839,2010,1114
K-1839,2011,1103
K-1839,2012,1097
K-1839,2013,1075
K-1839,2014,1088
K-1839,2015,1058
K-1839,2016,1034
K-1839,2017,1043
K-1839,2018,1029
K-1839,2019,1022
K-1839,2020,1017
K-1839,2021,999
K-1839,2022,1012
K-1839,2023,1027
K-1839,2024,1062
K-1839,2025,1059
K-1839,2026,1032
K-1840,1986,5274
K-1840,1987,5228
K-1840,1988,5248
K-1840,1989,5198
K-1840,1990,5190
K-1840,1991,5163
K-1840,1992,5155
K-1840,1993,5125
K-1840,1994,5161
K-1840,1995,5150
K-1840,1996,5082
K-1840,1997,5067
K-1840,1998,5013
K-1840,1999,4942
K-1840,2000,4887
K-1840,2001,4874
K-1840,2002,4863
K-1840,2003,4834
K-1840,2004,4823
K-1840,2005,4800
K-1840,2006,4751
K-1840,2007,4688
K-1840,2008,4710
K-1840,2009,4727
K-1840,2010,4692
K-1840,2011,4672
K-1840,2012,4710
K-1840,2013,4745
K-1840,2014,4690
K-1840,2015,4734
K-1840,2016,4700
K-1840,2017,4702
K-1840,2018,4691
K-1840,2019,4657
K-1840,2020,4671
K-1840,2021,4632
K-1840,2022,4617
K-1840,2023,4650
K-1840,2024,4880
K-1840,2025,4822
K-1840,2026,4865
K-1841,1986,10054
K-1841,1987,10063
K-1841,1988,10072
K-1841,1989,10108
K-1841,1990,10017
K-1841,1991,10000
K-1841,1992,9996
K-1841,1993,9923
K-1841,1994,9897
K-1841,1995,9962
K-1841,1996,9925
K-1841,1997,9769
K-1841,1998,9729
K-1841,1999,9613
K-1841,2000,9632
K-1841,2001,9657
K-1841,2002,9627
K-1841,2003,9528
K-1841,2004,9627
K-1841,2005,9549
K-1841,2006,9551
K-1841,2007,9465
K-1841,2008,9480
K-1841,2009,9477
K-1841,2010,9552
K-1841,2011,9533
K-1841,2012,9513
K-1841,2013,9513
K-1841,2014,9556
K-1841,2015,9622
K-1841,2016,9604
K-1841,2017,9729
K-1841,2018,9775
K-1841,2019,9760
K-1841,2020,9739
K-1841,2021,9640
K-1841,2022,9603
K-1841,2023,9572
K-1841,2024,9827
K-1841,2025,9805
K-1841,2026,9707
K-1845,1986,3017
K-1845,1987,2977
K-1845,1988,2900
K-1845,1989,2872
K-1845,1990,2820
K-1845,1991,2826
K-1845,1992,2781
K-1845,1993,2708
K-1845,1994,2676
K-1845,1995,2630
K-1845,1996,2573
K-1845,1997,2536
K-1845,1998,2485
K-1845,1999,2431
K-1845,2000,2367
K-1845,2001,2352
K-1845,2002,2278
K-1845,2003,2228
K-1845,2004,2184
K-1845,2005,2153
K-1845,2006,2119
K-1845,2007,2084
K-1845,2008,2000
K-1845,2009,2021
K-1845,2010,1984
K-1845,2011,1989
K-1845,2012,2003
K-1845,2013,1981
K-1845,2014,1987
K-1845,2015,1953
K-1845,2016,1963
K-1845,2017,1958
K-1845,2018,1979
K-1845,2019,1975
K-1845,2020,1926
K-1845,2021,1912
K-1845,2022,1869
K-1845,2023,1845
K-1845,2024,1858
K-1845,2025,1851
K-1845,2026,1819
K-1848,1986,3525
K-1848,1987,3449
K-1848,1988,3393
K-1848,1989,3351
K-1848,1990,3271
K-1848,1991,3265
K-1848,1992,3257
K-1848,1993,3240
K-1848,1994,3191
K-1848,1995,3154
K-1848,1996,3136
K-1848,1997,3091
K-1848,1998,3075
K-1848,1999,3022
K-1848,2000,2977
K-1848,2001,2936
K-1848,2002,2889
K-1848,2003,2875
K-1848,2004,2863
K-1848,2005,2802
K-1848,2006,2760
K-1848,2007,2680
K-1848,2008,2672
K-1848,2009,2665
K-1848,2010,2619
K-1848,2011,2619
K-1848,2012,2609
K-1848,2013,2552
K-1848,2014,2579
K-1848,2015,2507
K-1848,2016,2543
K-1848,2017,2543
K-1848,2018,2534
K-1848,2019,2576
K-1848,2020,2608
K-1848,2021,2586
K-1848,2022,2591
K-1848,2023,2665
K-1848,2024,2672
K-1848,2025,2662
K-1848,2026,2679
K-1851,1986,2968
K-1851,1987,2937
K-1851,1988,2921
K-1851,1989,2884
K-1851,1990,2843
K-1851,1991,2799
K-1851,1992,2788
K-1851,1993,2762
K-1851,1994,2705
K-1851,1995,2674
K-1851,1996,2654
K-1851,1997,2576
K-1851,1998,2537
K-1851,1999,2497
K-1851,2000,2471
K-1851,2001,2402
K-1851,2002,2358
K-1851,2003,2382
K-1851,2004,2386
K-1851,2005,2349
K-1851,2006,2314
K-1851,2007,2257
K-1851,2008,2279
K-1851,2009,2242
K-1851,2010,2181
K-1851,2011,2196
K-1851,2012,2179
K-1851,2013,2220
K-1851,2014,2248
K-1851,2015,2160
K-1851,2016,2144
K-1851,2017,2134
K-1851,2018,2102
K-1851,2019,2077
K-1851,2020,2034
K-1851,2021,2003
K-1851,2022,1976
K-1851,2023,1985
K-1851,2024,2060
K-1851,2025,2067
K-1851,2026,1964
K-1853,1986,1805
K-1853,1987,1792
K-1853,1988,1812
K-1853,1989,1756
K-1853,1990,1730
K-1853,1991,1706
K-1853,1992,1685
K-1853,1993,1694
K-1853,1994,1640
K-1853,1995,1621
K-1853,1996,1583
K-1853,1997,1543
K-1853,1998,1521
K-1853,1999,1527
K-1853,2000,1523
K-1853,2001,1504
K-1853,2002,1508
K-1853,2003,1494
K-1853,2004,1444
K-1853,2005,1417
K-1853,2006,1365
K-1853,2007,1361
K-1853,2008,1358
K-1853,2009,1345
K-1853,2010,1357
K-1853,2011,1342
K-1853,2012,1359
K-1853,2013,1376
K-1853,2014,1391
K-1853,2015,1385
K-1853,2016,1400
K-1853,2017,1402
K-1853,2018,1387
K-1853,2019,1387
K-1853,2020,1348
K-1853,2021,1324
K-1853,2022,1334
K-1853,2023,1310
K-1853,2024,1330
K-1853,2025,1362
K-1853,2026,1397
K-1856,1986,726
K-1856,1987,700
K-1856,1988,663
K-1856,1989,646
K-1856,1990,631
K-1856,1991,621
K-1856,1992,653
K-1856,1993,670
K-1856,1994,688
K-1856,1995,693
K-1856,1996,699
K-1856,1997,695
K-1856,1998,667
K-1856,1999,654
K-1856,2000,666
K-1856,2001,652
K-1856,2002,649
K-1856,2003,641
K-1856,2004,617
K-1856,2005,602
K-1856,2006,598
K-1856,2007,591
K-1856,2008,622
K-1856,2009,606
K-1856,2010,612
K-1856,2011,605
K-1856,2012,595
K-1856,2013,565
K-1856,2014,566
K-1856,2015,545
K-1856,2016,551
K-1856,2017,535
K-1856,2018,517
K-1856,2019,508
K-1856,2020,498
K-1856,2021,488
K-1856,2022,469
K-1856,2023,469
K-1856,2024,460
K-1856,2025,458
K-1856,2026,471
K-1857,1986,948
K-1857,1987,935
K-1857,1988,898
K-1857,1989,912
K-1857,1990,891
K-1857,1991,873
K-1857,1992,868
K-1857,1993,843
K-1857,1994,822
K-1857,1995,834
K-1857,1996,833
K-1857,1997,837
K-1857,1998,817
K-1857,1999,810
K-1857,2000,775
K-1857,2001,778
K-1857,2002,770
K-1857,2003,769
K-1857,2004,759
K-1857,2005,743
K-1857,2006,748
K-1857,2007,748
K-1857,2008,743
K-1857,2009,738
K-1857,2010,761
K-1857,2011,748
K-1857,2012,751
K-1857,2013,754
K-1857,2014,777
K-1857,2015,780
K-1857,2016,765
K-1857,2017,744
K-1857,2018,746
K-1857,2019,732
K-1857,2020,728
K-1857,2021,698
K-1857,2022,678
K-1857,2023,688
K-1857,2024,683
K-1857,2025,677
K-1857,2026,656
K-1859,1986,1710
K-1859,1987,1663
K-1859,1988,1634
K-1859,1989,1623
K-1859,1990,1604
K-1859,1991,1618
K-1859,1992,1617
K-1859,1993,1615
K-1859,1994,1628
K-1859,1995,1633
K-1859,1996,1639
K-1859,1997,1628
K-1859,1998,1617
K-1859,1999,1586
K-1859,2000,1575
K-1859,2001,1554
K-1859,2002,1540
K-1859,2003,1527
K-1859,2004,1484
K-1859,2005,1470
K-1859,2006,1454
K-1859,2007,1458
K-1859,2008,1441
K-1859,2009,1419
K-1859,2010,1369
K-1859,2011,1360
K-1859,2012,1383
K-1859,2013,1376
K-1859,2014,1368
K-1859,2015,1358
K-1859,2016,1336
K-1859,2017,1349
K-1859,2018,1301
K-1859,2019,1292
K-1859,2020,1272
K-1859,2021,1238
K-1859,2022,1216
K-1859,2023,1220
K-1859,2024,1229
K-1859,2025,1266
K-1859,2026,1235
K-1860,1986,10745
K-1860,1987,10690
K-1860,1988,10599
K-1860,1989,10580
K-1860,1990,10547
K-1860,1991,10569
K-1860,1992,10582
K-1860,1993,10632
K-1860,1994,10662
K-1860,1995,10791
K-1860,1996,10801
K-1860,1997,10744
K-1860,1998,10715
K-1860,1999,10695
K-1860,2000,10750
K-1860,2001,10769
K-1860,2002,10668
K-1860,2003,10751
K-1860,2004,10813
K-1860,2005,10764
K-1860,2006,10797
K-1860,2007,10745
K-1860,2008,10710
K-1860,2009,10706
K-1860,2010,10674
K-1860,2011,10780
K-1860,2012,10848
K-1860,2013,10870
K-1860,2014,10997
K-1860,2015,11140
K-1860,2016,11198
K-1860,2017,11294
K-1860,2018,11397
K-1860,2019,11480
K-1860,2020,11433
K-1860,2021,11521
K-1860,2022,11566
K-1860,2023,11551
K-1860,2024,11619
K-1860,2025,11582
K-1860,2026,11606
K-1865,1986,9503
K-1865,1987,9440
K-1865,1988,9325
K-1865,1989,9347
K-1865,1990,9353
K-1865,1991,9342
K-1865,1992,9336
K-1865,1993,9352
K-1865,1994,9337
K-1865,1995,9414
K-1865,1996,9381
K-1865,1997,9362
K-1865,1998,9247
K-1865,1999,9180
K-1865,2000,9229
K-1865,2001,9172
K-1865,2002,9094
K-1865,2003,9036
K-1865,2004,9052
K-1865,2005,9034
K-1865,2006,9021
K-1865,2007,8992
K-1865,2008,8933
K-1865,2009,8976
K-1865,2010,9023
K-1865,2011,9023
K-1865,2012,9086
K-1865,2013,9207
K-1865,2014,9223
K-1865,2015,9285
K-1865,2016,9350
K-1865,2017,9444
K-1865,2018,9611
K-1865,2019,9595
K-1865,2020,9608
K-1865,2021,9670
K-1865,2022,9724
K-1865,2023,9736
K-1865,2024,9793
K-1865,2025,9871
K-1865,2026,9905
K-1866,1986,8763
K-1866,1987,8709
K-1866,1988,8713
K-1866,1989,8686
K-1866,1990,8706
K-1866,1991,8608
K-1866,1992,8663
K-1866,1993,8629
K-1866,1994,8717
K-1866,1995,8639
K-1866,1996,8547
K-1866,1997,8540
K-1866,1998,8433
K-1866,1999,8342
K-1866,2000,8321
K-1866,2001,8200
K-1866,2002,8131
K-1866,2003,8051
K-1866,2004,8039
K-1866,2005,8039
K-1866,2006,8001
K-1866,2007,7907
K-1866,2008,7970
K-1866,2009,7950
K-1866,2010,7981
K-1866,2011,7924
K-1866,2012,7937
K-1866,2013,8050
K-1866,2014,8112
K-1866,2015,8057
K-1866,2016,8082
K-1866,2017,8009
K-1866,2018,8042
K-1866,2019,8091
K-1866,2020,8061
K-1866,2021,8065
K-1866,2022,8107
K-1866,2023,8184
K-1866,2024,8236
K-1866,2025,8400
K-1866,2026,8374
K-1867,1986,4106
K-1867,1987,4042
K-1867,1988,4012
K-1867,1989,3931
K-1867,1990,3814
K-1867,1991,3763
K-1867,1992,3664
K-1867,1993,3642
K-1867,1994,3552
K-1867,1995,3530
K-1867,1996,3491
K-1867,1997,3463
K-1867,1998,3392
K-1867,1999,3332
K-1867,2000,3288
K-1867,2001,3239
K-1867,2002,3159
K-1867,2003,3100
K-1867,2004,3041
K-1867,2005,3003
K-1867,2006,2946
K-1867,2007,2899
K-1867,2008,2867
K-1867,2009,2838
K-1867,2010,2789
K-1867,2011,2790
K-1867,2012,2720
K-1867,2013,2654
K-1867,2014,2642
K-1867,2015,2642
K-1867,2016,2632
K-1867,2017,2624
K-1867,2018,2623
K-1867,2019,2616
K-1867,2020,2569
K-1867,2021,2576
K-1867,2022,2565
K-1867,2023,2584
K-1867,2024,2634
K-1867,2025,2617
K-1867,2026,2609
K-1868,1986,5082
K-1868,1987,5012
K-1868,1988,5027
K-1868,1989,4935
K-1868,1990,4866
K-1868,1991,4818
K-1868,1992,4781
K-1868,1993,4778
K-1868,1994,4764
K-1868,1995,4790
K-1868,1996,4796
K-1868,1997,4796
K-1868,1998,4824
K-1868,1999,4755
K-1868,2000,4758
K-1868,2001,4692
K-1868,2002,4687
K-1868,2003,4665
K-1868,2004,4633
K-1868,2005,4550
K-1868,2006,4567
K-1868,2007,4486
K-1868,2008,4424
K-1868,2009,4418
K-1868,2010,4438
K-1868,2011,4432
K-1868,2012,4467
K-1868,2013,4472
K-1868,2014,4562
K-1868,2015,4563
K-1868,2016,4529
K-1868,2017,4580
K-1868,2018,4541
K-1868,2019,4449
K-1868,2020,4410
K-1868,2021,4416
K-1868,2022,4458
K-1868,2023,4533
K-1868,2024,4569
K-1868,2025,4628
K-1868,2026,4613
K-1870,1986,8243
K-1870,1987,8188
K-1870,1988,8214
K-1870,1989,8224
K-1870,1990,8301
K-1870,1991,8335
K-1870,1992,8408
K-1870,1993,8534
K-1870,1994,8656
K-1870,1995,8784
K-1870,1996,8855
K-1870,1997,8862
K-1870,1998,8910
K-1870,1999,9094
K-1870,2000,9230
K-1870,2001,9363
K-1870,2002,9408
K-1870,2003,9476
K-1870,2004,9509
K-1870,2005,9536
K-1870,2006,9639
K-1870,2007,9703
K-1870,2008,9678
K-1870,2009,9732
K-1870,2010,9819
K-1870,2011,9856
K-1870,2012,9983
K-1870,2013,10082
K-1870,2014,10129
K-1870,2015,10166
K-1870,2016,10214
K-1870,2017,10378
K-1870,2018,10401
K-1870,2019,10518
K-1870,2020,10566
K-1870,2021,10514
K-1870,2022,10468
K-1870,2023,10561
K-1870,2024,10618
K-1870,2025,10781
K-1870,2026,10748
K-1871,1986,6894
K-1871,1987,6754
K-1871,1988,6715
K-1871,1989,6599
K-1871,1990,6574
K-1871,1991,6487
K-1871,1992,6406
K-1871,1993,6324
K-1871,1994,6270
K-1871,1995,6211
K-1871,1996,6088
K-1871,1997,5968
K-1871,1998,5854
K-1871,1999,5765
K-1871,2000,5744
K-1871,2001,5605
K-1871,2002,5549
K-1871,2003,5477
K-1871,2004,5430
K-1871,2005,5341
K-1871,2006,5245
K-1871,2007,5152
K-1871,2008,5078
K-1871,2009,5034
K-1871,2010,5002
K-1871,2011,5033
K-1871,2012,5032
K-1871,2013,5024
K-1871,2014,4993
K-1871,2015,4991
K-1871,2016,4980
K-1871,2017,4908
K-1871,2018,4902
K-1871,2019,4771
K-1871,2020,4663
K-1871,2021,4588
K-1871,2022,4572
K-1871,2023,4577
K-1871,2024,4553
K-1871,2025,4542
K-1871,2026,4525
K-1874,1986,1534
K-1874,1987,1512
K-1874,1988,1498
K-1874,1989,1459
K-1874,1990,1445
K-1874,1991,1444
K-1874,1992,1434
K-1874,1993,1412
K-1874,1994,1434
K-1874,1995,1419
K-1874,1996,1410
K-1874,1997,1398
K-1874,1998,1353
K-1874,1999,1355
K-1874,2000,1352
K-1874,2001,1304
K-1874,2002,1282
K-1874,2003,1248
K-1874,2004,1212
K-1874,2005,1201
K-1874,2006,1183
K-1874,2007,1156
K-1874,2008,1128
K-1874,2009,1116
K-1874,2010,1130
K-1874,2011,1120
K-1874,2012,1116
K-1874,2013,1118
K-1874,2014,1108
K-1874,2015,1070
K-1874,2016,1062
K-1874,2017,1073
K-1874,2018,1068
K-1874,2019,1039
K-1874,2020,1015
K-1874,2021,989
K-1874,2022,982
K-1874,2023,979
K-1874,2024,954
K-1874,2025,969
K-1874,2026,976
K-1875,1986,0
K-1875,1987,0
K-1875,1988,0
K-1875,1989,0
K-1875,1990,0
K-1875,1991,0
K-1875,1992,0
K-1875,1993,0
K-1875,1994,0
K-1875,1995,0
K-1875,1996,0
K-1875,1997,0
K-1875,1998,0
K-1875,1999,0
K-1875,2000,0
K-1875,2001,0
K-1875,2002,0
K-1875,2003,0
K-1875,2004,0
K-1875,2005,0
K-1875,2006,0
K-1875,2007,0
K-1875,2008,0
K-1875,2009,0
K-1875,2010,0
K-1875,2011,0
K-1875,2012,0
K-1875,2013,0
K-1875,2014,0
K-1875,2015,0
K-1875,2016,0
K-1875,2017,0
K-1875,2018,0
K-1875,2019,0
K-1875,2020,2766
K-1875,2021,2701
K-1875,2022,2708
K-1875,2023,2682
K-1875,2024,2729
K-1875,2025,2786
K-1875,2026,2808
K-5501,1986,48091
K-5501,1987,48838
K-5501,1988,49459
K-5501,1989,50228
K-5501,1990,50548
K-5501,1991,51328
K-5501,1992,52504
K-5501,1993,53456
K-5501,1994,54614
K-5501,1995,55676
K-5501,1996,56646
K-5501,1997,57384
K-5501,1998,57485
K-5501,1999,58121
K-5501,2000,59145
K-5501,2001,60086
K-5501,2002,60524
K-5501,2003,61182
K-5501,2004,61897
K-5501,2005,62558
K-5501,2006,63596
K-5501,2007,64492
K-5501,2008,65286
K-5501,2009,66513
K-5501,2010,67305
K-5501,2011,68239
K-5501,2012,69116
K-5501,2013,70358
K-5501,2014,71590
K-5501,2015,72681
K-5501,2016,73480
K-5501,2017,74541
K-5501,2018,75638
K-5501,2019,76649
K-5501,2020,76974
K-5501,2021,77095
K-5501,2022,77544
K-5501,2023,77992
K-5501,2024,78745
K-5501,2025,79421
K-5501,2026,79943
K-5503,1986,22753
K-5503,1987,22891
K-5503,1988,23038
K-5503,1989,23088
K-5503,1990,23107
K-5503,1991,23074
K-5503,1992,23288
K-5503,1993,23340
K-5503,1994,23417
K-5503,1995,23607
K-5503,1996,23629
K-5503,1997,23618
K-5503,1998,23571
K-5503,1999,23641
K-5503,2000,23627
K-5503,2001,23624
K-5503,2002,23646
K-5503,2003,23694
K-5503,2004,23692
K-5503,2005,23643
K-5503,2006,23765
K-5503,2007,23784
K-5503,2008,23617
K-5503,2009,23629
K-5503,2010,23739
K-5503,2011,23899
K-5503,2012,24095
K-5503,2013,24291
K-5503,2014,24441
K-5503,2015,24676
K-5503,2016,24695
K-5503,2017,24845
K-5503,2018,24820
K-5503,2019,24827
K-5503,2020,24703
K-5503,2021,24738
K-5503,2022,24804
K-5503,2023,24903
K-5503,2024,25056
K-5503,2025,25167
K-5503,2026,25204
K-5510,1986,3723
K-5510,1987,3691
K-5510,1988,3630
K-5510,1989,3601
K-5510,1990,3527
K-5510,1991,3500
K-5510,1992,3477
K-5510,1993,3424
K-5510,1994,3506
K-5510,1995,3416
K-5510,1996,3381
K-5510,1997,3377
K-5510,1998,3352
K-5510,1999,3314
K-5510,2000,3287
K-5510,2001,3225
K-5510,2002,3151
K-5510,2003,3102
K-5510,2004,3072
K-5510,2005,3072
K-5510,2006,3067
K-5510,2007,3048
K-5510,2008,3036
K-5510,2009,3032
K-5510,2010,3049
K-5510,2011,3050
K-5510,2012,3025
K-5510,2013,3082
K-5510,2014,3107
K-5510,2015,3076
K-5510,2016,3029
K-5510,2017,2986
K-5510,2018,2928
K-5510,2019,2858
K-5510,2020,2839
K-5510,2021,2822
K-5510,2022,2789
K-5510,2023,2866
K-5510,2024,2845
K-5510,2025,2852
K-5510,2026,2901
K-5512,1986,5455
K-5512,1987,5376
K-5512,1988,5347
K-5512,1989,5185
K-5512,1990,5120
K-5512,1991,5039
K-5512,1992,4978
K-5512,1993,4944
K-5512,1994,4974
K-5512,1995,4907
K-5512,1996,4845
K-5512,1997,4780
K-5512,1998,4659
K-5512,1999,4665
K-5512,2000,4636
K-5512,2001,4557
K-5512,2002,4541
K-5512,2003,4484
K-5512,2004,4453
K-5512,2005,4375
K-5512,2006,4314
K-5512,2007,4235
K-5512,2008,4200
K-5512,2009,4174
K-5512,2010,4200
K-5512,2011,4221
K-5512,2012,4256
K-5512,2013,4218
K-5512,2014,4207
K-5512,2015,4268
K-5512,2016,4324
K-5512,2017,4300
K-5512,2018,4253
K-5512,2019,4268
K-5512,2020,4216
K-5512,2021,4209
K-5512,2022,4201
K-5512,2023,4206
K-5512,2024,4281
K-5512,2025,4209
K-5512,2026,4144
K-5514,1986,2445
K-5514,1987,2384
K-5514,1988,2328
K-5514,1989,2270
K-5514,1990,2229
K-5514,1991,2196
K-5514,1992,2146
K-5514,1993,2144
K-5514,1994,2106
K-5514,1995,2056
K-5514,1996,2039
K-5514,1997,1956
K-5514,1998,1899
K-5514,1999,1808
K-5514,2000,1763
K-5514,2001,1724
K-5514,2002,1715
K-5514,2003,1689
K-5514,2004,1696
K-5514,2005,1649
K-5514,2006,1630
K-5514,2007,1574
K-5514,2008,1511
K-5514,2009,1440
K-5514,2010,1408
K-5514,2011,1419
K-5514,2012,1410
K-5514,2013,1421
K-5514,2014,1436
K-5514,2015,1410
K-5514,2016,1403
K-5514,2017,1394
K-5514,2018,1380
K-5514,2019,1375
K-5514,2020,1361
K-5514,2021,1320
K-5514,2022,1289
K-5514,2023,1279
K-5514,2024,1311
K-5514,2025,1301
K-5514,2026,1287
K-5516,1986,1612
K-5516,1987,1549
K-5516,1988,1540
K-5516,1989,1491
K-5516,1990,1483
K-5516,1991,1470
K-5516,1992,1468
K-5516,1993,1448
K-5516,1994,1477
K-5516,1995,1416
K-5516,1996,1403
K-5516,1997,1380
K-5516,1998,1340
K-5516,1999,1329
K-5516,2000,1345
K-5516,2001,1307
K-5516,2002,1316
K-5516,2003,1302
K-5516,2004,1282
K-5516,2005,1268
K-5516,2006,1245
K-5516,2007,1226
K-5516,2008,1168
K-5516,2009,1151
K-5516,2010,1150
K-5516,2011,1115
K-5516,2012,1136
K-5516,2013,1119
K-5516,2014,1135
K-5516,2015,1137
K-5516,2016,1137
K-5516,2017,1121
K-5516,2018,1117
K-5516,2019,1105
K-5516,2020,1091
K-5516,2021,1092
K-5516,2022,1070
K-5516,2023,1079
K-5516,2024,1070
K-5516,2025,1062
K-5516,2026,1062
K-5518,1986,1192
K-5518,1987,1161
K-5518,1988,1173
K-5518,1989,1151
K-5518,1990,1149
K-5518,1991,1145
K-5518,1992,1132
K-5518,1993,1133
K-5518,1994,1123
K-5518,1995,1117
K-5518,1996,1123
K-5518,1997,1090
K-5518,1998,1060
K-5518,1999,1070
K-5518,2000,1052
K-5518,2001,1031
K-5518,2002,1050
K-5518,2003,1069
K-5518,2004,1063
K-5518,2005,1029
K-5518,2006,1035
K-5518,2007,1011
K-5518,2008,1010
K-5518,2009,1023
K-5518,2010,1012
K-5518,2011,1003
K-5518,2012,1016
K-5518,2013,1012
K-5518,2014,1014
K-5518,2015,1008
K-5518,2016,1051
K-5518,2017,1076
K-5518,2018,1061
K-5518,2019,1042
K-5518,2020,1034
K-5518,2021,1020
K-5518,2022,970
K-5518,2023,983
K-5518,2024,986
K-5518,2025,985
K-5518,2026,1002
K-5520,1986,4048
K-5520,1987,3969
K-5520,1988,3894
K-5520,1989,3854
K-5520,1990,3890
K-5520,1991,3828
K-5520,1992,3860
K-5520,1993,3842
K-5520,1994,3804
K-5520,1995,3832
K-5520,1996,3890
K-5520,1997,3879
K-5520,1998,3770
K-5520,1999,3794
K-5520,2000,3889
K-5520,2001,3845
K-5520,2002,3799
K-5520,2003,3841
K-5520,2004,3855
K-5520,2005,3874
K-5520,2006,3799
K-5520,2007,3920
K-5520,2008,3994
K-5520,2009,3981
K-5520,2010,3949
K-5520,2011,3942
K-5520,2012,3875
K-5520,2013,3933
K-5520,2014,3985
K-5520,2015,4078
