kom2024,parti,aar,stemmer
1130,04,1991,797
1130,04,1995,916
1130,04,1999,947
1130,04,2003,854
1130,04,2007,1043
1130,04,2011,919
1130,04,2015,1010
1130,04,2019,852
1130,04,2023,900
1130,08,2011,22
1130,08,2015,129
1130,08,2019,229
1130,08,2023,129
1130,55,2019,151
1130,55,2023,226
1130,05,1987,229
1130,05,1991,393
1130,05,1995,390
1130,05,1999,296
1130,05,2003,372
1130,05,2007,521
1130,05,2011,360
1130,05,2015,374
1130,05,2019,816
1130,05,2023,562
1130,06,1987,375
1130,06,1991,477
1130,06,1995,129
1130,06,1999,154
1130,06,2003,317
1130,06,2007,245
1130,06,2011,144
1130,06,2015,126
1130,06,2019,181
1130,06,2023,197
1130,07,1987,236
1130,07,1991,315
1130,07,1995,266
1130,07,1999,214
1130,07,2003,175
1130,07,2007,233
1130,07,2011,173
1130,07,2015,181
1130,07,2019,153
1130,07,2023,158
1130,12,1987,65
1130,91,1987,378
1130,91,1991,1249
1130,91,1995,997
1130,91,1999,555
1130,91,2015,227
1130,91,2019,253
1130,92,2015,112
1130,92,2023,741
1133,01,1987,165
1133,01,1991,129
1133,01,1995,119
1133,01,1999,111
1133,01,2003,157
1133,01,2007,243
1133,01,2011,187
1133,01,2015,249
1133,01,2019,173
1133,01,2023,110
1133,02,1987,73
1133,02,1991,61
1133,02,1995,50
1133,02,1999,94
1133,02,2003,93
1133,02,2007,106
1133,02,2011,99
1133,03,1987,224
1133,03,1991,171
1133,03,1995,205
1133,03,1999,152
1133,03,2003,173
1133,03,2007,177
1133,03,2011,352
1133,03,2015,333
1133,03,2019,247
1133,03,2023,328
1133,04,1987,386
1133,04,1991,342
1133,04,1995,282
1133,04,1999,398
1133,04,2003,348
1133,04,2007,259
1133,04,2011,302
1133,04,2015,265
1133,04,2019,144
1133,04,2023,145
1133,08,2019,63
1133,08,2023,48
1133,05,1987,503
1133,05,1991,560
1133,05,1995,459
1133,05,1999,390
1133,05,2003,324
1133,05,2007,480
1133,05,2011,369
1133,05,2015,426
1133,05,2019,631
1133,05,2023,675
1133,06,1991,101
1133,06,1995,85
1133,06,2003,75
1133,06,2007,49
1133,06,2011,52
1133,06,2015,42
1133,06,2019,76
1133,06,2023,94
1133,07,1995,200
1133,07,2003,110
1133,07,2007,57
1133,07,2011,54
1133,07,2015,97
1133,91,1987,149
1133,91,1991,143
1133,92,1999,262
1133,92,2011,15
1134,01,1987,434
1134,01,1991,461
1134,01,1995,393
1134,01,1999,381
1134,01,2003,388
1134,01,2007,397
1134,01,2011,460
1134,01,2015,314
1134,01,2019,335
1134,01,2023,687
1134,02,2007,124
1134,02,2011,130
1134,03,1987,218
1134,03,1991,184
1134,03,1995,158
1134,03,1999,143
1134,03,2003,121
1134,03,2007,101
1134,03,2011,159
1134,03,2015,202
1134,03,2019,188
1134,03,2023,177
1134,04,1987,390
1134,04,1991,347
1134,04,1995,324
1134,04,1999,388
1134,04,2003,320
1134,04,2007,310
1134,04,2011,286
1134,04,2015,234
1134,04,2019,274
1134,04,2023,250
1134,08,2015,55
1134,08,2019,81
1134,08,2023,36
1134,55,2023,60
1134,05,1987,576
1134,05,1991,770
1134,05,1995,576
1134,05,1999,523
1134,05,2003,551
1134,05,2007,695
1134,05,2011,606
1134,05,2015,735
1134,05,2019,934
1134,05,2023,659
1134,06,1987,70
1134,06,1991,123
1134,06,1995,278
1134,06,1999,201
1134,06,2003,264
1134,06,2007,278
1134,06,2011,154
1134,06,2015,146
1134,06,2019,142
1134,06,2023,107
1134,07,1987,192
1134,07,1991,152
1134,07,1995,231
1134,07,1999,296
1134,07,2003,159
1134,07,2007,88
1134,07,2011,165
1134,07,2015,271
1134,07,2019,142
1134,07,2023,219
1134,91,1987,182
1134,91,1991,102
1135,01,1987,1266
1135,01,1991,1082
1135,01,1995,850
1135,01,1999,940
1135,01,2003,1156
1135,01,2007,1304
1135,01,2011,1150
1135,01,2015,701
1135,01,2019,494
1135,01,2023,640
1135,02,2003,272
1135,02,2007,252
1135,02,2011,175
1135,02,2019,76
1135,03,1987,482
1135,03,1991,348
1135,03,1995,266
1135,03,1999,443
1135,03,2003,430
1135,03,2007,414
1135,03,2011,606
1135,03,2015,394
1135,03,2019,268
1135,03,2023,638
1135,04,1987,340
1135,04,1991,323
1135,04,1995,302
1135,04,1999,310
1135,04,2003,147
1135,04,2007,161
1135,04,2011,173
1135,04,2015,128
1135,04,2019,105
1135,04,2023,139
1135,55,2023,202
1135,05,1987,256
1135,05,1991,484
1135,05,1995,577
1135,05,1999,310
1135,05,2003,277
1135,05,2007,159
1135,05,2011,217
1135,05,2015,1110
1135,05,2019,1324
1135,05,2023,702
1135,06,1987,370
1135,06,1991,457
1135,06,1995,460
1135,06,1999,410
1135,06,2003,210
1135,06,2007,125
1135,06,2011,117
1135,06,2015,97
1135,06,2019,143
1135,06,2023,124
1135,07,1987,304
1135,07,1991,144
1135,07,1995,187
1135,07,1999,102
1135,07,2003,77
1135,07,2007,102
1135,07,2011,103
1135,07,2015,56
1135,07,2019,61
1135,11,1987,27
1144,01,1987,56
1144,01,1991,65
1144,01,1995,63
1144,02,2011,54
1144,02,2015,35
1144,02,2019,65
1144,02,2023,26
1144,03,1987,59
1144,03,1991,51
1144,03,2023,85
1144,04,1987,88
1144,04,1991,62
1144,04,1995,89
1144,90,2015,191
1144,90,2019,285
1144,90,2023,116
1144,91,1987,84
1144,91,1991,103
1144,91,1995,150
1144,91,1999,107
1144,91,2015,84
1144,91,2023,124
1144,92,1999,159
1144,92,2003,263
1144,92,2007,305
1144,92,2011,264
1145,01,1987,83
1145,01,1991,74
1145,01,1995,87
1145,01,1999,75
1145,01,2003,74
1145,01,2007,138
1145,01,2011,159
1145,01,2015,80
1145,01,2019,133
1145,01,2023,98
1145,03,1987,102
1145,03,1991,84
1145,03,1995,108
1145,03,1999,116
1145,03,2003,141
1145,03,2007,108
1145,03,2011,126
1145,03,2015,130
1145,03,2019,129
1145,03,2023,176
1145,04,1987,57
1145,04,1991,63
1145,04,1995,59
1145,04,1999,71
1145,04,2003,37
1145,04,2007,22
1145,04,2011,36
1145,04,2015,32
1145,04,2019,34
1145,04,2023,28
1145,05,1987,156
1145,05,1991,179
1145,05,1995,176
1145,05,1999,131
1145,05,2003,119
1145,05,2007,145
1145,05,2011,135
1145,05,2015,239
1145,05,2019,203
1145,05,2023,191
1146,01,1987,767
1146,01,1991,698
1146,01,1995,735
1146,01,1999,813
1146,01,2003,793
1146,01,2007,797
1146,01,2011,1079
1146,01,2015,1717
1146,01,2019,1765
1146,01,2023,886
1146,02,1987,369
1146,02,1995,328
1146,02,1999,489
1146,02,2003,772
1146,02,2007,987
1146,02,2011,593
1146,02,2015,587
1146,02,2019,512
1146,02,2023,967
1146,03,1987,631
1146,03,1991,582
1146,03,1995,562
1146,03,1999,722
1146,03,2003,636
1146,03,2007,827
1146,03,2011,1531
1146,03,2015,933
1146,03,2019,1063
1146,03,2023,1114
1146,04,1987,681
1146,04,1991,821
1146,04,1995,741
1146,04,1999,896
1146,04,2003,556
1146,04,2007,583
1146,04,2011,587
1146,04,2015,641
1146,04,2019,486
1146,04,2023,515
1146,08,2015,103
1146,08,2019,132
1146,08,2023,124
1146,55,2023,103
1146,05,1987,423
1146,05,1991,748
1146,05,1995,693
1146,05,1999,469
1146,05,2003,527
1146,05,2007,609
1146,05,2011,479
1146,05,2015,612
1146,05,2019,1136
1146,05,2023,755
1146,06,2003,302
1146,06,2007,180
1146,06,2011,103
1146,06,2015,87
1146,06,2019,210
1146,06,2023,239
1146,07,1987,573
1146,07,1991,656
1146,07,1995,539
1146,07,1999,232
1146,07,2003,153
1146,07,2007,166
1146,07,2011,247
1146,07,2015,169
1146,07,2019,157
1146,07,2023,152
1146,13,1995,32
1146,10,1995,95
1146,91,1987,126
1146,91,1991,154
1146,91,1999,101
1146,92,2015,60
1146,92,2023,683
1149,01,1987,3965
1149,01,1991,3126
1149,01,1995,4038
1149,01,1999,3123
1149,01,2003,2862
1149,01,2007,3554
1149,01,2011,4354
1149,01,2015,6037
1149,01,2019,4666
1149,01,2023,3067
1149,02,1987,2389
1149,02,1991,1304
1149,02,1995,2280
1149,02,1999,3004
1149,02,2003,5439
1149,02,2007,6136
1149,02,2011,4297
1149,02,2015,3555
1149,02,2019,2442
1149,02,2023,4004
1149,03,1987,2950
1149,03,1991,1976
1149,03,1995,1796
1149,03,1999,1964
1149,03,2003,1402
1149,03,2007,1866
1149,03,2011,4747
1149,03,2015,3303
1149,03,2019,3806
1149,03,2023,2633
1149,04,1987,3376
1149,04,1991,3717
1149,04,1995,3639
1149,04,1999,4020
1149,04,2003,3483
1149,04,2007,3564
1149,04,2011,3050
1149,04,2015,2722
1149,04,2019,2107
1149,04,2023,2144
1149,08,2015,337
1149,08,2019,673
1149,08,2023,424
1149,55,2011,49
1149,55,2015,69
1149,55,2019,274
1149,55,2023,410
1149,05,1987,497
1149,05,1991,1226
1149,05,1995,1046
1149,05,1999,501
1149,05,2003,555
1149,05,2007,509
1149,05,2011,416
1149,05,2015,780
1149,05,2019,1553
1149,05,2023,964
1149,06,1987,416
1149,06,1991,879
1149,06,1995,459
1149,06,1999,698
1149,06,2003,1011
1149,06,2007,519
1149,06,2011,383
1149,06,2015,432
1149,06,2019,855
1149,06,2023,740
1149,07,1987,1563
1149,07,1991,824
1149,07,1995,944
1149,07,1999,734
1149,07,2003,512
1149,07,2007,587
1149,07,2011,567
1149,07,2015,467
1149,07,2019,401
1149,07,2023,591
1149,13,1991,270
1149,13,1995,218
1149,44,2003,88
1149,10,1991,1564
1149,10,1995,428
1149,10,1999,395
1149,10,2003,356
1149,10,2007,232
1149,10,2011,345
1149,11,1987,38
1149,11,1991,35
1149,11,1999,57
1149,11,2003,29
1149,91,1991,588
1149,91,2019,2594
1149,91,2023,3150
1149,92,2007,120
1149,92,2011,121
1149,92,2015,356
1149,92,2019,311
1149,92,2023,2117
1151,01,1987,68
1151,01,1991,44
1151,01,1995,35
1151,01,1999,49
1151,01,2003,56
1151,90,1987,80
1151,90,2007,70
1151,91,1991,96
1151,91,1995,97
1151,91,1999,97
1151,91,2003,73
1151,91,2007,59
1151,91,2011,118
1151,91,2015,130
1151,91,2019,124
1151,91,2023,136
1160,01,2007,642
1160,01,2011,627
1160,01,2015,442
1160,01,2019,552
1160,01,2023,366
1160,02,2007,464
1160,02,2011,408
1160,02,2015,328
1160,02,2019,381
1160,02,2023,561
1160,03,2007,623
1160,03,2011,793
1160,03,2015,456
1160,03,2019,784
1160,03,2023,885
1160,04,2007,376
1160,04,2011,404
1160,04,2015,420
1160,04,2019,436
1160,04,2023,420
1160,08,2019,182
1160,05,2007,1268
1160,05,2011,1188
1160,05,2015,1511
1160,05,2019,1400
1160,05,2023,1236
1160,06,2011,156
1160,06,2015,173
1160,06,2019,218
1160,06,2023,189
1160,07,2015,315
1160,91,2007,129
1160,91,2011,163
1160,91,2015,134
1160,91,2019,220
1160,91,2023,537
1160,92,2019,42
1160,92,2023,81
4601,01,2019,29727
4601,01,2023,27061
4601,02,2019,6998
4601,02,2023,15394
4601,03,2019,30093
4601,03,2023,38798
4601,04,2019,4621
4601,04,2023,4963
4601,08,2019,14925
4601,08,2023,7657
4601,55,2019,7329
4601,55,2023,5854
4601,05,2019,7987
4601,05,2023,3436
4601,06,2019,12944
4601,06,2023,14715
4601,07,2019,5775
4601,07,2023,7364
4601,10,2019,2239
4601,10,2023,2535
4601,91,2023,9098
4601,92,2019,27636
4601,92,2023,9759
4602,01,2019,2211
4602,01,2023,1633
4602,02,2019,370
4602,02,2023,989
4602,03,2019,1327
4602,03,2023,1986
4602,04,2019,274
4602,04,2023,322
4602,08,2019,479
4602,55,2019,797
4602,55,2023,788
4602,05,2019,1589
4602,05,2023,550
4602,06,2019,322
4602,06,2023,474
4602,07,2019,831
4602,07,2023,682
4602,92,2019,67
4602,92,2023,513
4611,01,2019,301
4611,01,2023,315
4611,02,2019,517
4611,02,2023,575
4611,03,2019,167
4611,03,2023,203
4611,04,2019,220
4611,04,2023,190
4611,55,2019,38
4611,55,2023,48
4611,05,2019,846
4611,05,2023,572
4611,07,2019,110
4611,07,2023,88
4611,92,2023,167
4612,01,2019,814
4612,01,2023,562
4612,02,2019,381
4612,02,2023,416
4612,03,2019,518
4612,03,2023,644
4612,04,2019,259
4612,04,2023,274
4612,08,2019,138
4612,08,2023,83
4612,05,2019,540
4612,05,2023,311
4612,06,2019,150
4612,06,2023,104
4612,07,2019,69
4612,07,2023,78
4612,90,2023,229
4612,92,2023,237
4613,01,2019,1223
4613,01,2023,903
4613,02,2019,633
4613,02,2023,944
4613,03,2019,1544
4613,03,2023,1349
4613,04,2019,1010
4613,04,2023,1226
4613,08,2019,164
4613,08,2023,124
4613,55,2019,102
4613,55,2023,62
4613,05,2019,640
4613,05,2023,333
4613,06,2019,245
4613,06,2023,212
4613,07,2019,310
4613,07,2023,135
4613,92,2019,309
4613,92,2023,971
4614,01,2019,2817
4614,01,2023,2504
4614,02,2019,1638
4614,02,2023,1797
4614,03,2019,1451
4614,03,2023,1840
4614,04,2019,637
4614,04,2023,544
4614,08,2019,229
4614,08,2023,170
4614,55,2019,264
4614,55,2023,232
4614,05,2019,1217
4614,05,2023,304
4614,06,2019,553
4614,06,2023,775
4614,07,2019,365
4614,07,2023,362
4614,92,2023,672
4615,01,2019,279
4615,01,2023,249
4615,02,2019,237
4615,02,2023,261
4615,03,2019,314
4615,03,2023,487
4615,04,2019,548
4615,04,2023,477
4615,05,2019,289
4615,05,2023,135
4615,92,2023,144
4616,01,2019,332
4616,01,2023,337
4616,02,2019,145
4616,02,2023,166
4616,03,2019,624
4616,03,2023,397
4616,04,2019,89
4616,04,2023,97
4616,08,2023,22
4616,05,2019,406
4616,05,2023,232
4616,06,2023,213
4616,92,2023,205
4617,01,2019,1374
4617,01,2023,1048
4617,02,2019,495
4617,02,2023,594
4617,03,2019,1651
4617,03,2023,1682
4617,04,2019,305
4617,04,2023,314
4617,08,2019,273
4617,08,2023,241
4617,05,2019,1452
4617,05,2023,913
4617,06,2023,536
4617,07,2019,182
4617,07,2023,172
4617,90,2019,560
4617,92,2019,90
4617,92,2023,968
4618,01,2019,2573
4618,01,2023,2002
4618,02,2019,162
4618,02,2023,116
4618,03,2019,753
4618,03,2023,500
4618,04,2019,163
4618,04,2023,127
4618,08,2019,114
4618,08,2023,89
4618,55,2019,368
4618,55,2023,336
4618,05,2019,1766
4618,05,2023,2023
4618,06,2019,181
4618,06,2023,172
4618,07,2019,132
4618,07,2023,116
4618,92,2023,508
4619,01,2019,199
4619,01,2023,171
4619,03,2019,58
4619,03,2023,154
4619,05,2019,208
4619,05,2023,143
4619,06,2019,53
4619,06,2023,84
4620,01,2019,182
4620,01,2023,128
4620,03,2019,86
4620,03,2023,117
4620,05,2019,203
4620,05,2023,138
4620,06,2019,82
4620,06,2023,69
4620,07,2019,92
4620,07,2023,169
4621,01,2019,2562
4621,01,2023,1455
4621,02,2019,309
4621,02,2023,343
4621,03,2019,895
4621,03,2023,1627
4621,04,2019,306
4621,04,2023,188
4621,08,2019,466
4621,08,2023,258
4621,55,2019,199
4621,55,2023,233
4621,05,2019,2733
4621,05,2023,1992
4621,06,2019,536
4621,06,2023,993
4621,07,2019,240
4621,07,2023,272
4621,92,2023,871
4622,01,2019,1037
4622,01,2023,1127
4622,02,2019,627
4622,02,2023,997
4622,03,2019,393
4622,03,2023,621
4622,04,2019,445
4622,04,2023,364
4622,08,2019,293
4622,08,2023,158
4622,55,2019,160
4622,55,2023,174
4622,05,2019,1320
4622,05,2023,657
4622,06,2019,182
4622,06,2023,187
4622,07,2019,73
4622,07,2023,133
4622,92,2023,254
4623,01,2019,255
4623,01,2023,257
4623,02,2019,158
4623,02,2023,329
4623,03,2019,87
4623,03,2023,126
4623,04,2019,76
4623,04,2023,85
4623,08,2019,97
4623,08,2023,111
4623,05,2019,150
4623,05,2023,83
4623,91,2019,506
4623,91,2023,217
4623,92,2023,193
4624,01,2019,2755
4624,01,2023,2353
4624,02,2019,4222
4624,02,2023,4656
4624,03,2019,1784
4624,03,2023,2000
4624,04,2019,484
4624,04,2023,471
4624,08,2019,1198
4624,08,2023,480
4624,55,2019,128
4624,55,2023,193
4624,05,2019,2001
4624,05,2023,872
4624,06,2019,391
4624,06,2023,560
4624,07,2019,253
4624,07,2023,434
4624,92,2023,1352
4625,01,2019,509
4625,01,2023,303
4625,02,2019,597
4625,02,2023,938
4625,03,2019,1010
4625,03,2023,924
4625,04,2019,188
4625,04,2023,140
4625,08,2019,98
4625,08,2023,106
4625,05,2019,221
4625,05,2023,54
4625,06,2019,87
4625,06,2023,50
4625,07,2019,25
4625,07,2023,27
4625,92,2023,292
4626,01,2019,3121
4626,01,2023,2678
4626,02,2019,1830
4626,02,2023,2844
4626,03,2019,3939
4626,03,2023,5677
4626,04,2019,1556
4626,04,2023,1238
4626,08,2019,649
4626,08,2023,411
4626,55,2019,326
4626,55,2023,371
4626,05,2019,1529
4626,05,2023,509
4626,06,2019,937
4626,06,2023,816
4626,07,2019,573
4626,07,2023,440
4626,10,2023,349
4626,91,2019,1996
4626,91,2023,1159
4626,92,2019,1646
4626,92,2023,2058
4627,01,2019,2170
4627,01,2023,2448
4627,02,2019,1737
4627,02,2023,2845
4627,03,2019,3090
4627,03,2023,3692
4627,04,2019,472
4627,04,2023,448
4627,08,2019,605
4627,08,2023,316
4627,55,2019,433
4627,05,2019,732
4627,05,2023,294
4627,06,2019,820
4627,06,2023,1194
4627,07,2019,342
4627,07,2023,296
4627,10,2019,678
4627,10,2023,574
4627,91,2019,2140
4627,91,2023,943
4627,92,2019,1149
4627,92,2023,1224
4628,01,2019,625
4628,01,2023,399
4628,02,2019,189
4628,02,2023,197
4628,03,2019,358
4628,03,2023,343
4628,04,2019,136
4628,04,2023,103
4628,08,2019,53
4628,08,2023,29
4628,55,2019,54
4628,55,2023,145
4628,05,2019,425
4628,05,2023,358
4628,06,2019,410
4628,06,2023,268
4628,07,2023,59
4628,92,2023,260
4629,91,2019,208
4629,91,2023,217
4630,01,2019,604
4630,01,2023,612
4630,02,2019,1077
4630,02,2023,866
4630,03,2019,595
4630,03,2023,676
4630,04,2019,480
4630,04,2023,288
4630,08,2019,179
4630,55,2023,66
4630,05,2019,869
4630,05,2023,1109
4630,06,2019,294
4630,06,2023,179
4630,07,2019,215
4630,07,2023,204
4630,92,2023,315
4631,01,2019,2350
4631,01,2023,2269
4631,02,2019,898
4631,02,2023,2018
4631,03,2019,1906
4631,03,2023,3010
4631,04,2019,2275
4631,04,2023,2097
4631,08,2019,536
4631,08,2023,344
4631,55,2019,304
4631,55,2023,300
4631,05,2019,2872
4631,05,2023,1992
4631,06,2019,514
4631,06,2023,549
4631,07,2019,302
4631,07,2023,316
4631,91,2023,174
4631,92,2019,3574
4631,92,2023,1676
4632,01,2019,504
4632,01,2023,471
4632,03,2019,351
4632,03,2023,396
4632,04,2019,211
4632,05,2019,200
4632,05,2023,226
4632,06,2019,54
4632,06,2023,37
4632,91,2019,106
4632,91,2023,172
4632,92,2023,105
4633,01,2019,128
4633,01,2023,141
4633,02,2019,76
4633,02,2023,54
4633,03,2019,152
4633,03,2023,142
4634,01,2019,216
4634,01,2023,252
4634,02,2019,58
4634,02,2023,145
4634,03,2019,401
4634,03,2023,385
4634,04,2019,63
4634,05,2019,195
4634,05,2023,160
4634,07,2019,36
4634,07,2023,54
4635,01,2019,202
4635,01,2023,264
4635,03,2019,372
4635,03,2023,401
4635,04,2019,76
4635,04,2023,99
4635,05,2019,582
4635,05,2023,454
4635,07,2019,46
4635,07,2023,49
4636,01,2019,72
4636,01,2023,65
4636,03,2019,122
4636,03,2023,93
4636,05,2019,226
4636,05,2023,207
4636,06,2019,19
4636,06,2023,30
4637,01,2019,246
4637,01,2023,386
4637,03,2019,124
4637,03,2023,110
4637,04,2019,52
4637,05,2019,296
4637,05,2023,183
4638,01,2019,912
4638,01,2023,822
4638,03,2019,219
4638,03,2023,248
4638,55,2019,278
4638,55,2023,291
4638,05,2019,682
4638,05,2023,465
4638,06,2019,126
4638,06,2023,111
4638,92,2023,249
4639,01,2019,658
4639,01,2023,821
4639,03,2019,118
4639,03,2023,157
4639,05,2019,600
4639,05,2023,330
4639,06,2019,65
4639,06,2023,86
4640,01,2019,1014
4640,01,2023,1673
4640,02,2019,222
4640,02,2023,561
4640,03,2019,798
4640,03,2023,763
4640,04,2019,330
4640,04,2023,463
4640,08,2019,242
4640,08,2023,209
4640,55,2023,173
4640,05,2019,2716
4640,05,2023,1429
4640,06,2019,637
4640,06,2023,740
4640,07,2019,340
4640,07,2023,270
4641,01,2019,266
4641,01,2023,402
4641,03,2019,154
4641,03,2023,264
4641,08,2019,96
4641,08,2023,86
4641,05,2019,453
4641,05,2023,178
4641,06,2019,18
4641,07,2019,36
4641,07,2023,69
4642,01,2019,593
4642,01,2023,646
4642,03,2019,124
4642,03,2023,87
4642,05,2019,343
4642,05,2023,312
4642,06,2019,151
4642,06,2023,131
4643,01,2019,1540
4643,01,2023,1703
4643,03,2019,144
4643,03,2023,662
4643,55,2019,174
4643,05,2019,1028
4644,01,2019,730
4644,01,2023,943
4644,02,2019,127
4644,02,2023,129
4644,03,2019,315
4644,03,2023,321
4644,04,2019,154
4644,04,2023,203
4644,05,2019,1528
4644,05,2023,1093
4644,06,2023,139
4644,07,2019,124
4644,07,2023,81
4645,01,2019,193
4645,01,2023,145
4645,03,2019,519
4645,03,2023,596
4645,04,2023,89
4645,05,2019,448
4645,05,2023,310
4645,06,2019,126
4645,06,2023,173
4645,07,2019,295
4645,07,2023,150
4646,01,2019,266
4646,01,2023,260
4646,02,2019,44
4646,03,2019,109
4646,03,2023,251
4646,04,2019,32
4646,08,2019,145
4646,08,2023,102
4646,55,2023,35
4646,05,2019,450
4646,05,2023,379
4646,06,2019,116
4646,06,2023,134
4646,07,2019,298
4646,07,2023,237
4647,01,2019,2783
4647,01,2023,2302
4647,02,2019,289
4647,02,2023,445
4647,03,2019,2372
4647,03,2023,1624
4647,04,2019,400
4647,04,2023,363
4647,08,2019,517
4647,08,2023,410
4647,55,2019,306
4647,55,2023,197
4647,05,2019,2930
4647,05,2023,2353
4647,06,2019,1002
4647,06,2023,1497
4647,07,2019,445
4647,07,2023,1179
4647,92,2019,100
4647,92,2023,623
4648,01,2019,600
4648,01,2023,449
4648,03,2019,304
4648,03,2023,279
4648,04,2019,57
4648,04,2023,78
4648,55,2023,54
4648,05,2019,514
4648,05,2023,338
4648,06,2019,115
4648,06,2023,70
4648,07,2019,415
4648,07,2023,372
4648,92,2023,213
4649,01,2019,552
4649,01,2023,757
4649,02,2019,410
4649,02,2023,659
4649,03,2019,332
4649,03,2023,452
4649,04,2019,265
4649,04,2023,271
4649,08,2023,119
4649,05,2019,1393
4649,05,2023,1553
4649,06,2019,266
4649,06,2023,227
4649,07,2019,1822
4649,07,2023,437
4649,92,2023,253
4650,01,2019,369
4650,01,2023,550
4650,03,2019,295
4650,03,2023,747
4650,04,2019,414
4650,04,2023,406
4650,08,2019,187
4650,08,2023,182
4650,05,2019,1563
4650,05,2023,907
4650,06,2019,161
4650,06,2023,257
4650,07,2019,83
4650,07,2023,119
4650,91,2019,138
4651,01,2019,504
4651,01,2023,399
4651,02,2019,103
4651,02,2023,274
4651,03,2019,1081
4651,03,2023,816
4651,04,2019,165
4651,04,2023,197
4651,55,2019,84
4651,55,2023,129
4651,05,2019,1170
4651,05,2023,1082
4651,06,2019,66
4651,07,2019,235
4651,07,2023,392
4651,92,2019,37
4651,92,2023,58
1505,01,2011,5730
1505,01,2015,3858
1505,01,2019,4108
1505,01,2023,2414
1505,02,2011,1959
1505,02,2015,1646
1505,02,2019,499
1505,02,2023,1320
1505,03,2011,1904
1505,03,2015,786
1505,03,2019,563
1505,03,2023,829
1505,04,2011,340
1505,04,2015,281
1505,04,2019,138
1505,08,2011,50
1505,08,2015,520
1505,08,2019,526
1505,08,2023,275
1505,55,2011,245
1505,55,2015,354
1505,55,2019,899
1505,55,2023,625
1505,05,2011,268
1505,05,2015,2627
1505,05,2019,1980
1505,05,2023,692
1505,06,2011,230
1505,06,2015,275
1505,06,2019,290
1505,06,2023,552
1505,07,2011,535
1505,07,2015,530
1505,07,2019,422
1505,07,2023,2620
1505,91,2019,1881
1505,91,2023,1271
1505,92,2011,19
1505,92,2015,26
1505,92,2019,37
1505,92,2023,714
1506,01,2019,2108
1506,01,2023,2270
1506,02,2019,1827
1506,02,2023,2369
1506,03,2019,4053
1506,03,2023,4599
1506,04,2019,762
1506,04,2023,853
1506,08,2019,1333
1506,08,2023,866
1506,55,2019,318
1506,55,2023,473
1506,05,2019,2516
1506,05,2023,1286
1506,06,2019,1971
1506,06,2023,1454
1506,07,2019,513
1506,07,2023,775
1506,92,2019,164
1506,92,2023,639
1508,01,2023,4189
1508,02,2023,7213
1508,03,2023,6185
1508,04,2023,1398
1508,08,2023,757
1508,55,2023,511
1508,05,2023,753
1508,06,2023,1097
1508,07,2023,570
1508,91,2023,3809
1508,92,2023,1473
1511,01,1987,563
1511,01,1991,496
1511,01,1995,417
1511,01,1999,379
1511,01,2003,288
1511,01,2007,295
1511,01,2011,317
1511,01,2015,418
1511,01,2019,276
1511,01,2023,281
1511,02,2003,312
1511,02,2007,342
1511,02,2011,365
1511,02,2015,204
1511,02,2019,211
1511,02,2023,248
1511,03,1987,310
1511,03,1991,217
1511,03,1995,221
1511,03,1999,248
1511,03,2003,147
1511,03,2007,173
1511,03,2011,230
1511,03,2015,260
1511,03,2019,219
1511,03,2023,165
1511,04,1987,348
1511,04,1991,431
1511,04,1995,323
1511,04,1999,341
1511,04,2003,259
1511,04,2007,435
1511,04,2011,328
1511,04,2015,215
1511,04,2019,177
1511,04,2023,107
1511,05,1987,375
1511,05,1991,481
1511,05,1995,384
1511,05,1999,294
1511,05,2003,308
1511,05,2007,249
1511,05,2011,395
1511,05,2015,260
1511,05,2019,287
1511,05,2023,317
1511,06,1995,65
1511,06,2003,91
1511,07,1987,252
1511,07,1991,205
1511,07,1995,340
1511,07,1999,123
1511,07,2003,106
1511,07,2007,157
1511,07,2011,139
1511,07,2015,303
1511,07,2019,373
1511,07,2023,321
1511,44,2003,265
1511,92,1999,363
1511,92,2007,113
1511,92,2019,197
1511,92,2023,340
1514,01,1987,260
1514,01,1991,99
1514,01,1995,162
1514,01,1999,197
1514,01,2003,132
1514,01,2007,114
1514,01,2011,141
1514,01,2015,290
1514,01,2019,262
1514,01,2023,290
1514,02,2003,188
1514,02,2007,195
1514,02,2011,136
1514,02,2015,100
1514,02,2019,157
1514,02,2023,202
1514,03,1987,305
1514,03,1991,318
1514,03,1995,263
1514,03,1999,384
1514,03,2003,275
1514,03,2007,358
1514,03,2011,498
1514,03,2015,446
1514,03,2019,468
1514,03,2023,516
1514,04,1987,320
1514,04,1991,166
1514,04,1995,189
1514,04,1999,194
1514,04,2003,115
1514,04,2007,118
1514,04,2011,80
1514,05,1987,100
1514,05,1991,95
1514,05,1995,93
1514,05,1999,82
1514,05,2003,207
1514,05,2007,231
1514,05,2011,129
1514,05,2015,105
1514,05,2019,269
1514,05,2023,234
1514,06,1987,53
1514,06,1991,62
1514,06,1995,36
1514,06,1999,41
1514,06,2003,157
1514,06,2007,29
1514,07,1987,134
1514,07,1991,60
1514,07,1995,54
1514,07,2011,94
1514,07,2015,57
1514,91,1987,600
1514,91,1991,1007
1514,91,1995,838
1514,91,1999,576
1514,91,2003,271
1514,91,2007,305
1514,91,2011,263
1514,91,2015,243
1514,91,2019,135
1515,01,1987,902
1515,01,1991,1111
1515,01,1995,888
1515,01,1999,1134
1515,01,2003,931
1515,01,2007,584
1515,01,2011,687
1515,01,2015,1184
