kode,naering,kjonn,alder,variabel,aar,verdi
4225,10-33,0,15-74,Sysselsatte,2024,732
4225,10-33,0,15-74,Sysselsatte,2025,751
4225,84,0,15-74,Sysselsatte,2020,167
4225,84,0,15-74,Sysselsatte,2021,176
4225,84,0,15-74,Sysselsatte,2022,178
4225,84,0,15-74,Sysselsatte,2023,173
4225,84,0,15-74,Sysselsatte,2024,189
4225,84,0,15-74,Sysselsatte,2025,191
4225,85,0,15-74,Sysselsatte,2020,435
4225,85,0,15-74,Sysselsatte,2021,438
4225,85,0,15-74,Sysselsatte,2022,460
4225,85,0,15-74,Sysselsatte,2023,476
4225,85,0,15-74,Sysselsatte,2024,497
4225,85,0,15-74,Sysselsatte,2025,479
4225,86-88,0,15-74,Sysselsatte,2020,1019
4225,86-88,0,15-74,Sysselsatte,2021,1044
4225,86-88,0,15-74,Sysselsatte,2022,1033
4225,86-88,0,15-74,Sysselsatte,2023,1073
4225,86-88,0,15-74,Sysselsatte,2024,1074
4225,86-88,0,15-74,Sysselsatte,2025,1134
4226,00-99,0,15-74,Sysselsatte,2020,919
4226,00-99,0,15-74,Sysselsatte,2021,935
4226,00-99,0,15-74,Sysselsatte,2022,942
4226,00-99,0,15-74,Sysselsatte,2023,953
4226,00-99,0,15-74,Sysselsatte,2024,961
4226,00-99,0,15-74,Sysselsatte,2025,962
4226,01-03,0,15-74,Sysselsatte,2020,68
4226,01-03,0,15-74,Sysselsatte,2021,78
4226,01-03,0,15-74,Sysselsatte,2022,72
4226,01-03,0,15-74,Sysselsatte,2023,66
4226,01-03,0,15-74,Sysselsatte,2024,63
4226,01-03,0,15-74,Sysselsatte,2025,71
4226,10-33,0,15-74,Sysselsatte,2020,145
4226,10-33,0,15-74,Sysselsatte,2021,145
4226,10-33,0,15-74,Sysselsatte,2022,149
4226,10-33,0,15-74,Sysselsatte,2023,142
4226,10-33,0,15-74,Sysselsatte,2024,146
4226,10-33,0,15-74,Sysselsatte,2025,152
4226,84,0,15-74,Sysselsatte,2020,18
4226,84,0,15-74,Sysselsatte,2021,21
4226,84,0,15-74,Sysselsatte,2022,22
4226,84,0,15-74,Sysselsatte,2023,24
4226,84,0,15-74,Sysselsatte,2024,20
4226,84,0,15-74,Sysselsatte,2025,21
4226,85,0,15-74,Sysselsatte,2020,67
4226,85,0,15-74,Sysselsatte,2021,70
4226,85,0,15-74,Sysselsatte,2022,71
4226,85,0,15-74,Sysselsatte,2023,73
4226,85,0,15-74,Sysselsatte,2024,76
4226,85,0,15-74,Sysselsatte,2025,85
4226,86-88,0,15-74,Sysselsatte,2020,226
4226,86-88,0,15-74,Sysselsatte,2021,219
4226,86-88,0,15-74,Sysselsatte,2022,224
4226,86-88,0,15-74,Sysselsatte,2023,237
4226,86-88,0,15-74,Sysselsatte,2024,221
4226,86-88,0,15-74,Sysselsatte,2025,242
4227,00-99,0,15-74,Sysselsatte,2020,2843
4227,00-99,0,15-74,Sysselsatte,2021,2907
4227,00-99,0,15-74,Sysselsatte,2022,2984
4227,00-99,0,15-74,Sysselsatte,2023,2980
4227,00-99,0,15-74,Sysselsatte,2024,3006
4227,00-99,0,15-74,Sysselsatte,2025,3038
4227,01-03,0,15-74,Sysselsatte,2020,97
4227,01-03,0,15-74,Sysselsatte,2021,97
4227,01-03,0,15-74,Sysselsatte,2022,109
4227,01-03,0,15-74,Sysselsatte,2023,107
4227,01-03,0,15-74,Sysselsatte,2024,107
4227,01-03,0,15-74,Sysselsatte,2025,112
4227,10-33,0,15-74,Sysselsatte,2020,428
4227,10-33,0,15-74,Sysselsatte,2021,430
4227,10-33,0,15-74,Sysselsatte,2022,451
4227,10-33,0,15-74,Sysselsatte,2023,452
4227,10-33,0,15-74,Sysselsatte,2024,434
4227,10-33,0,15-74,Sysselsatte,2025,451
4227,84,0,15-74,Sysselsatte,2020,123
4227,84,0,15-74,Sysselsatte,2021,103
4227,84,0,15-74,Sysselsatte,2022,103
4227,84,0,15-74,Sysselsatte,2023,98
4227,84,0,15-74,Sysselsatte,2024,141
4227,84,0,15-74,Sysselsatte,2025,147
4227,85,0,15-74,Sysselsatte,2020,204
4227,85,0,15-74,Sysselsatte,2021,219
4227,85,0,15-74,Sysselsatte,2022,211
4227,85,0,15-74,Sysselsatte,2023,230
4227,85,0,15-74,Sysselsatte,2024,232
4227,85,0,15-74,Sysselsatte,2025,240
4227,86-88,0,15-74,Sysselsatte,2020,633
4227,86-88,0,15-74,Sysselsatte,2021,659
4227,86-88,0,15-74,Sysselsatte,2022,666
4227,86-88,0,15-74,Sysselsatte,2023,692
4227,86-88,0,15-74,Sysselsatte,2024,733
4227,86-88,0,15-74,Sysselsatte,2025,744
4228,00-99,0,15-74,Sysselsatte,2020,941
4228,00-99,0,15-74,Sysselsatte,2021,1007
4228,00-99,0,15-74,Sysselsatte,2022,1015
4228,00-99,0,15-74,Sysselsatte,2023,1019
4228,00-99,0,15-74,Sysselsatte,2024,1040
4228,00-99,0,15-74,Sysselsatte,2025,1058
4228,01-03,0,15-74,Sysselsatte,2020,63
4228,01-03,0,15-74,Sysselsatte,2021,66
4228,01-03,0,15-74,Sysselsatte,2022,56
4228,01-03,0,15-74,Sysselsatte,2023,59
4228,01-03,0,15-74,Sysselsatte,2024,50
4228,01-03,0,15-74,Sysselsatte,2025,54
4228,10-33,0,15-74,Sysselsatte,2020,36
4228,10-33,0,15-74,Sysselsatte,2021,44
4228,10-33,0,15-74,Sysselsatte,2022,57
4228,10-33,0,15-74,Sysselsatte,2023,63
4228,10-33,0,15-74,Sysselsatte,2024,63
4228,10-33,0,15-74,Sysselsatte,2025,75
4228,84,0,15-74,Sysselsatte,2020,58
4228,84,0,15-74,Sysselsatte,2021,61
4228,84,0,15-74,Sysselsatte,2022,65
4228,84,0,15-74,Sysselsatte,2023,58
4228,84,0,15-74,Sysselsatte,2024,56
4228,84,0,15-74,Sysselsatte,2025,59
4228,85,0,15-74,Sysselsatte,2020,78
4228,85,0,15-74,Sysselsatte,2021,87
4228,85,0,15-74,Sysselsatte,2022,95
4228,85,0,15-74,Sysselsatte,2023,87
4228,85,0,15-74,Sysselsatte,2024,102
4228,85,0,15-74,Sysselsatte,2025,98
4228,86-88,0,15-74,Sysselsatte,2020,208
4228,86-88,0,15-74,Sysselsatte,2021,190
4228,86-88,0,15-74,Sysselsatte,2022,208
4228,86-88,0,15-74,Sysselsatte,2023,199
4228,86-88,0,15-74,Sysselsatte,2024,199
4228,86-88,0,15-74,Sysselsatte,2025,202
0901,00-99,0,15-74,Sysselsatte,2008,3393
0901,00-99,0,15-74,Sysselsatte,2009,3253
0901,00-99,0,15-74,Sysselsatte,2010,3241
0901,00-99,0,15-74,Sysselsatte,2011,3246
0901,00-99,0,15-74,Sysselsatte,2012,3190
0901,00-99,0,15-74,Sysselsatte,2013,3190
0901,00-99,0,15-74,Sysselsatte,2014,3158
0901,00-99,0,15-74,Sysselsatte,2015,3034
0901,00-99,0,15-74,Sysselsatte,2016,3017
0901,00-99,0,15-74,Sysselsatte,2017,3031
0901,00-99,0,15-74,Sysselsatte,2018,3066
0901,00-99,0,15-74,Sysselsatte,2019,2983
0901,01-03,0,15-74,Sysselsatte,2008,76
0901,01-03,0,15-74,Sysselsatte,2009,67
0901,01-03,0,15-74,Sysselsatte,2010,54
0901,01-03,0,15-74,Sysselsatte,2011,45
0901,01-03,0,15-74,Sysselsatte,2012,53
0901,01-03,0,15-74,Sysselsatte,2013,53
0901,01-03,0,15-74,Sysselsatte,2014,57
0901,01-03,0,15-74,Sysselsatte,2015,56
0901,01-03,0,15-74,Sysselsatte,2016,57
0901,01-03,0,15-74,Sysselsatte,2017,60
0901,01-03,0,15-74,Sysselsatte,2018,54
0901,01-03,0,15-74,Sysselsatte,2019,55
0901,10-33,0,15-74,Sysselsatte,2008,537
0901,10-33,0,15-74,Sysselsatte,2009,500
0901,10-33,0,15-74,Sysselsatte,2010,481
0901,10-33,0,15-74,Sysselsatte,2011,473
0901,10-33,0,15-74,Sysselsatte,2012,448
0901,10-33,0,15-74,Sysselsatte,2013,447
0901,10-33,0,15-74,Sysselsatte,2014,435
0901,10-33,0,15-74,Sysselsatte,2015,365
0901,10-33,0,15-74,Sysselsatte,2016,303
0901,10-33,0,15-74,Sysselsatte,2017,307
0901,10-33,0,15-74,Sysselsatte,2018,312
0901,10-33,0,15-74,Sysselsatte,2019,298
0901,84,0,15-74,Sysselsatte,2008,157
0901,84,0,15-74,Sysselsatte,2009,164
0901,84,0,15-74,Sysselsatte,2010,157
0901,84,0,15-74,Sysselsatte,2011,167
0901,84,0,15-74,Sysselsatte,2012,167
0901,84,0,15-74,Sysselsatte,2013,163
0901,84,0,15-74,Sysselsatte,2014,174
0901,84,0,15-74,Sysselsatte,2015,151
0901,84,0,15-74,Sysselsatte,2016,137
0901,84,0,15-74,Sysselsatte,2017,143
0901,84,0,15-74,Sysselsatte,2018,160
0901,84,0,15-74,Sysselsatte,2019,152
0901,85,0,15-74,Sysselsatte,2008,271
0901,85,0,15-74,Sysselsatte,2009,311
0901,85,0,15-74,Sysselsatte,2010,303
0901,85,0,15-74,Sysselsatte,2011,308
0901,85,0,15-74,Sysselsatte,2012,309
0901,85,0,15-74,Sysselsatte,2013,289
0901,85,0,15-74,Sysselsatte,2014,310
0901,85,0,15-74,Sysselsatte,2015,300
0901,85,0,15-74,Sysselsatte,2016,307
0901,85,0,15-74,Sysselsatte,2017,305
0901,85,0,15-74,Sysselsatte,2018,302
0901,85,0,15-74,Sysselsatte,2019,294
0901,86-88,0,15-74,Sysselsatte,2008,740
0901,86-88,0,15-74,Sysselsatte,2009,652
0901,86-88,0,15-74,Sysselsatte,2010,679
0901,86-88,0,15-74,Sysselsatte,2011,710
0901,86-88,0,15-74,Sysselsatte,2012,699
0901,86-88,0,15-74,Sysselsatte,2013,689
0901,86-88,0,15-74,Sysselsatte,2014,688
0901,86-88,0,15-74,Sysselsatte,2015,726
0901,86-88,0,15-74,Sysselsatte,2016,765
0901,86-88,0,15-74,Sysselsatte,2017,789
0901,86-88,0,15-74,Sysselsatte,2018,772
0901,86-88,0,15-74,Sysselsatte,2019,752
0904,00-99,0,15-74,Sysselsatte,2008,10140
0904,00-99,0,15-74,Sysselsatte,2009,10020
0904,00-99,0,15-74,Sysselsatte,2010,10240
0904,00-99,0,15-74,Sysselsatte,2011,10436
0904,00-99,0,15-74,Sysselsatte,2012,10541
0904,00-99,0,15-74,Sysselsatte,2013,10545
0904,00-99,0,15-74,Sysselsatte,2014,10691
0904,00-99,0,15-74,Sysselsatte,2015,10289
0904,00-99,0,15-74,Sysselsatte,2016,10490
0904,00-99,0,15-74,Sysselsatte,2017,10682
0904,00-99,0,15-74,Sysselsatte,2018,11037
0904,00-99,0,15-74,Sysselsatte,2019,11151
0904,01-03,0,15-74,Sysselsatte,2008,272
0904,01-03,0,15-74,Sysselsatte,2009,302
0904,01-03,0,15-74,Sysselsatte,2010,274
0904,01-03,0,15-74,Sysselsatte,2011,228
0904,01-03,0,15-74,Sysselsatte,2012,263
0904,01-03,0,15-74,Sysselsatte,2013,267
0904,01-03,0,15-74,Sysselsatte,2014,265
0904,01-03,0,15-74,Sysselsatte,2015,257
0904,01-03,0,15-74,Sysselsatte,2016,247
0904,01-03,0,15-74,Sysselsatte,2017,272
0904,01-03,0,15-74,Sysselsatte,2018,253
0904,01-03,0,15-74,Sysselsatte,2019,255
0904,10-33,0,15-74,Sysselsatte,2008,1041
0904,10-33,0,15-74,Sysselsatte,2009,953
0904,10-33,0,15-74,Sysselsatte,2010,921
0904,10-33,0,15-74,Sysselsatte,2011,947
0904,10-33,0,15-74,Sysselsatte,2012,962
0904,10-33,0,15-74,Sysselsatte,2013,980
0904,10-33,0,15-74,Sysselsatte,2014,984
0904,10-33,0,15-74,Sysselsatte,2015,835
0904,10-33,0,15-74,Sysselsatte,2016,831
0904,10-33,0,15-74,Sysselsatte,2017,802
0904,10-33,0,15-74,Sysselsatte,2018,808
0904,10-33,0,15-74,Sysselsatte,2019,803
0904,84,0,15-74,Sysselsatte,2008,536
0904,84,0,15-74,Sysselsatte,2009,596
0904,84,0,15-74,Sysselsatte,2010,616
0904,84,0,15-74,Sysselsatte,2011,651
0904,84,0,15-74,Sysselsatte,2012,699
0904,84,0,15-74,Sysselsatte,2013,723
0904,84,0,15-74,Sysselsatte,2014,732
0904,84,0,15-74,Sysselsatte,2015,735
0904,84,0,15-74,Sysselsatte,2016,765
0904,84,0,15-74,Sysselsatte,2017,790
0904,84,0,15-74,Sysselsatte,2018,826
0904,84,0,15-74,Sysselsatte,2019,775
0904,85,0,15-74,Sysselsatte,2008,995
0904,85,0,15-74,Sysselsatte,2009,984
0904,85,0,15-74,Sysselsatte,2010,1010
0904,85,0,15-74,Sysselsatte,2011,1033
0904,85,0,15-74,Sysselsatte,2012,1065
0904,85,0,15-74,Sysselsatte,2013,1070
0904,85,0,15-74,Sysselsatte,2014,1117
0904,85,0,15-74,Sysselsatte,2015,1118
0904,85,0,15-74,Sysselsatte,2016,1156
0904,85,0,15-74,Sysselsatte,2017,1217
0904,85,0,15-74,Sysselsatte,2018,1292
0904,85,0,15-74,Sysselsatte,2019,1356
0904,86-88,0,15-74,Sysselsatte,2008,1730
0904,86-88,0,15-74,Sysselsatte,2009,1751
0904,86-88,0,15-74,Sysselsatte,2010,1836
0904,86-88,0,15-74,Sysselsatte,2011,1919
0904,86-88,0,15-74,Sysselsatte,2012,1888
0904,86-88,0,15-74,Sysselsatte,2013,1901
0904,86-88,0,15-74,Sysselsatte,2014,1987
0904,86-88,0,15-74,Sysselsatte,2015,2068
0904,86-88,0,15-74,Sysselsatte,2016,2114
0904,86-88,0,15-74,Sysselsatte,2017,2090
0904,86-88,0,15-74,Sysselsatte,2018,2210
0904,86-88,0,15-74,Sysselsatte,2019,2238
0906,00-99,0,15-74,Sysselsatte,2008,20732
0906,00-99,0,15-74,Sysselsatte,2009,20400
0906,00-99,0,15-74,Sysselsatte,2010,20518
0906,00-99,0,15-74,Sysselsatte,2011,20620
0906,00-99,0,15-74,Sysselsatte,2012,20828
0906,00-99,0,15-74,Sysselsatte,2013,20876
0906,00-99,0,15-74,Sysselsatte,2014,21080
0906,00-99,0,15-74,Sysselsatte,2015,20111
0906,00-99,0,15-74,Sysselsatte,2016,19958
0906,00-99,0,15-74,Sysselsatte,2017,20073
0906,00-99,0,15-74,Sysselsatte,2018,20324
0906,00-99,0,15-74,Sysselsatte,2019,20446
0906,01-03,0,15-74,Sysselsatte,2008,233
0906,01-03,0,15-74,Sysselsatte,2009,226
0906,01-03,0,15-74,Sysselsatte,2010,195
0906,01-03,0,15-74,Sysselsatte,2011,164
0906,01-03,0,15-74,Sysselsatte,2012,190
0906,01-03,0,15-74,Sysselsatte,2013,195
0906,01-03,0,15-74,Sysselsatte,2014,197
0906,01-03,0,15-74,Sysselsatte,2015,212
0906,01-03,0,15-74,Sysselsatte,2016,214
0906,01-03,0,15-74,Sysselsatte,2017,214
0906,01-03,0,15-74,Sysselsatte,2018,222
0906,01-03,0,15-74,Sysselsatte,2019,193
0906,10-33,0,15-74,Sysselsatte,2008,2538
0906,10-33,0,15-74,Sysselsatte,2009,2403
0906,10-33,0,15-74,Sysselsatte,2010,2233
0906,10-33,0,15-74,Sysselsatte,2011,2215
0906,10-33,0,15-74,Sysselsatte,2012,2251
0906,10-33,0,15-74,Sysselsatte,2013,2240
0906,10-33,0,15-74,Sysselsatte,2014,2211
0906,10-33,0,15-74,Sysselsatte,2015,1818
0906,10-33,0,15-74,Sysselsatte,2016,1657
0906,10-33,0,15-74,Sysselsatte,2017,1573
0906,10-33,0,15-74,Sysselsatte,2018,1565
0906,10-33,0,15-74,Sysselsatte,2019,1588
0906,84,0,15-74,Sysselsatte,2008,1212
0906,84,0,15-74,Sysselsatte,2009,1290
0906,84,0,15-74,Sysselsatte,2010,1282
0906,84,0,15-74,Sysselsatte,2011,1315
0906,84,0,15-74,Sysselsatte,2012,1296
0906,84,0,15-74,Sysselsatte,2013,1268
0906,84,0,15-74,Sysselsatte,2014,1331
0906,84,0,15-74,Sysselsatte,2015,1330
0906,84,0,15-74,Sysselsatte,2016,1380
0906,84,0,15-74,Sysselsatte,2017,1365
0906,84,0,15-74,Sysselsatte,2018,1354
0906,84,0,15-74,Sysselsatte,2019,1363
0906,85,0,15-74,Sysselsatte,2008,1443
0906,85,0,15-74,Sysselsatte,2009,1442
0906,85,0,15-74,Sysselsatte,2010,1496
0906,85,0,15-74,Sysselsatte,2011,1538
0906,85,0,15-74,Sysselsatte,2012,1551
0906,85,0,15-74,Sysselsatte,2013,1587
0906,85,0,15-74,Sysselsatte,2014,1644
0906,85,0,15-74,Sysselsatte,2015,1649
0906,85,0,15-74,Sysselsatte,2016,1687
0906,85,0,15-74,Sysselsatte,2017,1741
0906,85,0,15-74,Sysselsatte,2018,1770
0906,85,0,15-74,Sysselsatte,2019,1784
0906,86-88,0,15-74,Sysselsatte,2008,4415
0906,86-88,0,15-74,Sysselsatte,2009,4494
0906,86-88,0,15-74,Sysselsatte,2010,4605
0906,86-88,0,15-74,Sysselsatte,2011,4631
0906,86-88,0,15-74,Sysselsatte,2012,4803
0906,86-88,0,15-74,Sysselsatte,2013,4839
0906,86-88,0,15-74,Sysselsatte,2014,4933
0906,86-88,0,15-74,Sysselsatte,2015,4903
0906,86-88,0,15-74,Sysselsatte,2016,4867
0906,86-88,0,15-74,Sysselsatte,2017,4877
0906,86-88,0,15-74,Sysselsatte,2018,4920
0906,86-88,0,15-74,Sysselsatte,2019,4977
0911,00-99,0,15-74,Sysselsatte,2008,1231
0911,00-99,0,15-74,Sysselsatte,2009,1190
0911,00-99,0,15-74,Sysselsatte,2010,1165
0911,00-99,0,15-74,Sysselsatte,2011,1177
0911,00-99,0,15-74,Sysselsatte,2012,1186
0911,00-99,0,15-74,Sysselsatte,2013,1174
0911,00-99,0,15-74,Sysselsatte,2014,1180
0911,00-99,0,15-74,Sysselsatte,2015,1126
0911,00-99,0,15-74,Sysselsatte,2016,1134
0911,00-99,0,15-74,Sysselsatte,2017,1139
0911,00-99,0,15-74,Sysselsatte,2018,1129
0911,00-99,0,15-74,Sysselsatte,2019,1115
0911,01-03,0,15-74,Sysselsatte,2008,44
0911,01-03,0,15-74,Sysselsatte,2009,46
0911,01-03,0,15-74,Sysselsatte,2010,38
0911,01-03,0,15-74,Sysselsatte,2011,39
0911,01-03,0,15-74,Sysselsatte,2012,46
0911,01-03,0,15-74,Sysselsatte,2013,50
0911,01-03,0,15-74,Sysselsatte,2014,48
0911,01-03,0,15-74,Sysselsatte,2015,42
0911,01-03,0,15-74,Sysselsatte,2016,47
0911,01-03,0,15-74,Sysselsatte,2017,49
0911,01-03,0,15-74,Sysselsatte,2018,43
0911,01-03,0,15-74,Sysselsatte,2019,42
0911,10-33,0,15-74,Sysselsatte,2008,267
0911,10-33,0,15-74,Sysselsatte,2009,263
0911,10-33,0,15-74,Sysselsatte,2010,207
0911,10-33,0,15-74,Sysselsatte,2011,246
0911,10-33,0,15-74,Sysselsatte,2012,241
0911,10-33,0,15-74,Sysselsatte,2013,240
0911,10-33,0,15-74,Sysselsatte,2014,248
0911,10-33,0,15-74,Sysselsatte,2015,180
0911,10-33,0,15-74,Sysselsatte,2016,171
0911,10-33,0,15-74,Sysselsatte,2017,181
0911,10-33,0,15-74,Sysselsatte,2018,177
0911,10-33,0,15-74,Sysselsatte,2019,180
0911,84,0,15-74,Sysselsatte,2008,44
0911,84,0,15-74,Sysselsatte,2009,53
0911,84,0,15-74,Sysselsatte,2010,44
0911,84,0,15-74,Sysselsatte,2011,47
0911,84,0,15-74,Sysselsatte,2012,52
0911,84,0,15-74,Sysselsatte,2013,48
0911,84,0,15-74,Sysselsatte,2014,53
0911,84,0,15-74,Sysselsatte,2015,56
0911,84,0,15-74,Sysselsatte,2016,55
0911,84,0,15-74,Sysselsatte,2017,50
0911,84,0,15-74,Sysselsatte,2018,44
0911,84,0,15-74,Sysselsatte,2019,45
0911,85,0,15-74,Sysselsatte,2008,61
0911,85,0,15-74,Sysselsatte,2009,59
0911,85,0,15-74,Sysselsatte,2010,61
0911,85,0,15-74,Sysselsatte,2011,66
0911,85,0,15-74,Sysselsatte,2012,65
0911,85,0,15-74,Sysselsatte,2013,69
0911,85,0,15-74,Sysselsatte,2014,68
0911,85,0,15-74,Sysselsatte,2015,68
0911,85,0,15-74,Sysselsatte,2016,65
0911,85,0,15-74,Sysselsatte,2017,66
0911,85,0,15-74,Sysselsatte,2018,59
0911,85,0,15-74,Sysselsatte,2019,60
0911,86-88,0,15-74,Sysselsatte,2008,214
0911,86-88,0,15-74,Sysselsatte,2009,211
0911,86-88,0,15-74,Sysselsatte,2010,234
0911,86-88,0,15-74,Sysselsatte,2011,231
0911,86-88,0,15-74,Sysselsatte,2012,236
0911,86-88,0,15-74,Sysselsatte,2013,213
0911,86-88,0,15-74,Sysselsatte,2014,202
0911,86-88,0,15-74,Sysselsatte,2015,235
0911,86-88,0,15-74,Sysselsatte,2016,257
0911,86-88,0,15-74,Sysselsatte,2017,248
0911,86-88,0,15-74,Sysselsatte,2018,252
0911,86-88,0,15-74,Sysselsatte,2019,242
0912,00-99,0,15-74,Sysselsatte,2008,941
0912,00-99,0,15-74,Sysselsatte,2009,948
0912,00-99,0,15-74,Sysselsatte,2010,945
0912,00-99,0,15-74,Sysselsatte,2011,936
0912,00-99,0,15-74,Sysselsatte,2012,966
0912,00-99,0,15-74,Sysselsatte,2013,941
0912,00-99,0,15-74,Sysselsatte,2014,943
0912,00-99,0,15-74,Sysselsatte,2015,972
0912,00-99,0,15-74,Sysselsatte,2016,975
0912,00-99,0,15-74,Sysselsatte,2017,986
0912,00-99,0,15-74,Sysselsatte,2018,1009
0912,00-99,0,15-74,Sysselsatte,2019,1034
0912,01-03,0,15-74,Sysselsatte,2008,47
0912,01-03,0,15-74,Sysselsatte,2009,52
0912,01-03,0,15-74,Sysselsatte,2010,51
0912,01-03,0,15-74,Sysselsatte,2011,37
0912,01-03,0,15-74,Sysselsatte,2012,45
0912,01-03,0,15-74,Sysselsatte,2013,47
0912,01-03,0,15-74,Sysselsatte,2014,47
0912,01-03,0,15-74,Sysselsatte,2015,49
0912,01-03,0,15-74,Sysselsatte,2016,54
0912,01-03,0,15-74,Sysselsatte,2017,49
0912,01-03,0,15-74,Sysselsatte,2018,53
0912,01-03,0,15-74,Sysselsatte,2019,61
0912,10-33,0,15-74,Sysselsatte,2008,128
0912,10-33,0,15-74,Sysselsatte,2009,119
0912,10-33,0,15-74,Sysselsatte,2010,113
0912,10-33,0,15-74,Sysselsatte,2011,135
0912,10-33,0,15-74,Sysselsatte,2012,129
0912,10-33,0,15-74,Sysselsatte,2013,124
0912,10-33,0,15-74,Sysselsatte,2014,118
0912,10-33,0,15-74,Sysselsatte,2015,113
0912,10-33,0,15-74,Sysselsatte,2016,104
0912,10-33,0,15-74,Sysselsatte,2017,113
0912,10-33,0,15-74,Sysselsatte,2018,119
0912,10-33,0,15-74,Sysselsatte,2019,106
0912,84,0,15-74,Sysselsatte,2008,65
0912,84,0,15-74,Sysselsatte,2009,67
0912,84,0,15-74,Sysselsatte,2010,61
0912,84,0,15-74,Sysselsatte,2011,59
0912,84,0,15-74,Sysselsatte,2012,70
0912,84,0,15-74,Sysselsatte,2013,73
0912,84,0,15-74,Sysselsatte,2014,71
0912,84,0,15-74,Sysselsatte,2015,61
0912,84,0,15-74,Sysselsatte,2016,61
0912,84,0,15-74,Sysselsatte,2017,65
0912,84,0,15-74,Sysselsatte,2018,67
0912,84,0,15-74,Sysselsatte,2019,60
0912,85,0,15-74,Sysselsatte,2008,56
0912,85,0,15-74,Sysselsatte,2009,58
0912,85,0,15-74,Sysselsatte,2010,61
0912,85,0,15-74,Sysselsatte,2011,63
0912,85,0,15-74,Sysselsatte,2012,70
0912,85,0,15-74,Sysselsatte,2013,59
0912,85,0,15-74,Sysselsatte,2014,63
0912,85,0,15-74,Sysselsatte,2015,74
0912,85,0,15-74,Sysselsatte,2016,65
0912,85,0,15-74,Sysselsatte,2017,73
0912,85,0,15-74,Sysselsatte,2018,74
0912,85,0,15-74,Sysselsatte,2019,78
0912,86-88,0,15-74,Sysselsatte,2008,212
0912,86-88,0,15-74,Sysselsatte,2009,219
0912,86-88,0,15-74,Sysselsatte,2010,212
0912,86-88,0,15-74,Sysselsatte,2011,224
0912,86-88,0,15-74,Sysselsatte,2012,229
0912,86-88,0,15-74,Sysselsatte,2013,217
0912,86-88,0,15-74,Sysselsatte,2014,211
0912,86-88,0,15-74,Sysselsatte,2015,224
0912,86-88,0,15-74,Sysselsatte,2016,230
0912,86-88,0,15-74,Sysselsatte,2017,225
0912,86-88,0,15-74,Sysselsatte,2018,238
0912,86-88,0,15-74,Sysselsatte,2019,237
0914,00-99,0,15-74,Sysselsatte,2008,2929
0914,00-99,0,15-74,Sysselsatte,2009,2839
0914,00-99,0,15-74,Sysselsatte,2010,2797
0914,00-99,0,15-74,Sysselsatte,2011,2839
0914,00-99,0,15-74,Sysselsatte,2012,2822
0914,00-99,0,15-74,Sysselsatte,2013,2761
0914,00-99,0,15-74,Sysselsatte,2014,2739
0914,00-99,0,15-74,Sysselsatte,2015,2609
0914,00-99,0,15-74,Sysselsatte,2016,2597
0914,00-99,0,15-74,Sysselsatte,2017,2638
0914,00-99,0,15-74,Sysselsatte,2018,2714
0914,00-99,0,15-74,Sysselsatte,2019,2653
0914,01-03,0,15-74,Sysselsatte,2008,76
0914,01-03,0,15-74,Sysselsatte,2009,70
0914,01-03,0,15-74,Sysselsatte,2010,51
0914,01-03,0,15-74,Sysselsatte,2011,36
0914,01-03,0,15-74,Sysselsatte,2012,50
0914,01-03,0,15-74,Sysselsatte,2013,58
0914,01-03,0,15-74,Sysselsatte,2014,57
0914,01-03,0,15-74,Sysselsatte,2015,49
0914,01-03,0,15-74,Sysselsatte,2016,48
0914,01-03,0,15-74,Sysselsatte,2017,54
0914,01-03,0,15-74,Sysselsatte,2018,57
0914,01-03,0,15-74,Sysselsatte,2019,53
0914,10-33,0,15-74,Sysselsatte,2008,450
0914,10-33,0,15-74,Sysselsatte,2009,386
0914,10-33,0,15-74,Sysselsatte,2010,373
0914,10-33,0,15-74,Sysselsatte,2011,363
0914,10-33,0,15-74,Sysselsatte,2012,343
0914,10-33,0,15-74,Sysselsatte,2013,339
0914,10-33,0,15-74,Sysselsatte,2014,324
0914,10-33,0,15-74,Sysselsatte,2015,297
0914,10-33,0,15-74,Sysselsatte,2016,281
0914,10-33,0,15-74,Sysselsatte,2017,266
0914,10-33,0,15-74,Sysselsatte,2018,273
0914,10-33,0,15-74,Sysselsatte,2019,269
0914,84,0,15-74,Sysselsatte,2008,130
0914,84,0,15-74,Sysselsatte,2009,136
0914,84,0,15-74,Sysselsatte,2010,149
0914,84,0,15-74,Sysselsatte,2011,165
0914,84,0,15-74,Sysselsatte,2012,129
0914,84,0,15-74,Sysselsatte,2013,125
0914,84,0,15-74,Sysselsatte,2014,124
0914,84,0,15-74,Sysselsatte,2015,129
0914,84,0,15-74,Sysselsatte,2016,119
0914,84,0,15-74,Sysselsatte,2017,133
0914,84,0,15-74,Sysselsatte,2018,132
0914,84,0,15-74,Sysselsatte,2019,126
0914,85,0,15-74,Sysselsatte,2008,245
0914,85,0,15-74,Sysselsatte,2009,252
0914,85,0,15-74,Sysselsatte,2010,258
0914,85,0,15-74,Sysselsatte,2011,268
0914,85,0,15-74,Sysselsatte,2012,266
0914,85,0,15-74,Sysselsatte,2013,255
0914,85,0,15-74,Sysselsatte,2014,257
0914,85,0,15-74,Sysselsatte,2015,269
0914,85,0,15-74,Sysselsatte,2016,264
0914,85,0,15-74,Sysselsatte,2017,260
