kode,husholdtype,variabel,aar,verdi
1833,0000,InntSkatt,2008,398000
1833,0000,InntSkatt,2009,398000
1833,0000,InntSkatt,2010,414000
1833,0000,InntSkatt,2011,436000
1833,0000,InntSkatt,2012,452000
1833,0000,InntSkatt,2013,466000
1833,0000,InntSkatt,2014,479000
1833,0000,InntSkatt,2015,493000
1833,0000,InntSkatt,2016,500000
1833,0000,InntSkatt,2017,516000
1833,0000,InntSkatt,2018,531000
1833,0000,InntSkatt,2019,548000
1833,0000,InntSkatt,2020,551000
1833,0000,InntSkatt,2021,565000
1833,0000,InntSkatt,2022,590000
1833,0000,InntSkatt,2023,647000
1833,0000,InntSkatt,2024,684300
1833,0000,AntallHushold,2005,10498
1833,0000,AntallHushold,2006,10765
1833,0000,AntallHushold,2007,10778
1833,0000,AntallHushold,2008,10939
1833,0000,AntallHushold,2009,10957
1833,0000,AntallHushold,2010,11087
1833,0000,AntallHushold,2011,11236
1833,0000,AntallHushold,2012,11321
1833,0000,AntallHushold,2013,11458
1833,0000,AntallHushold,2014,11590
1833,0000,AntallHushold,2015,11575
1833,0000,AntallHushold,2016,11682
1833,0000,AntallHushold,2017,11809
1833,0000,AntallHushold,2018,11931
1833,0000,AntallHushold,2019,11988
1833,0000,AntallHushold,2020,12159
1833,0000,AntallHushold,2021,12299
1833,0000,AntallHushold,2022,12324
1833,0000,AntallHushold,2023,12389
1833,0000,AntallHushold,2024,12441
1834,0000,InntSkatt,2005,275000
1834,0000,InntSkatt,2006,292000
1834,0000,InntSkatt,2007,321000
1834,0000,InntSkatt,2008,345000
1834,0000,InntSkatt,2009,361000
1834,0000,InntSkatt,2010,375000
1834,0000,InntSkatt,2011,401000
1834,0000,InntSkatt,2012,412000
1834,0000,InntSkatt,2013,424000
1834,0000,InntSkatt,2014,441000
1834,0000,InntSkatt,2015,460000
1834,0000,InntSkatt,2016,475000
1834,0000,InntSkatt,2017,488000
1834,0000,InntSkatt,2018,497000
1834,0000,InntSkatt,2019,520000
1834,0000,InntSkatt,2020,523000
1834,0000,InntSkatt,2021,542000
1834,0000,InntSkatt,2022,552000
1834,0000,InntSkatt,2023,591000
1834,0000,InntSkatt,2024,623000
1834,0000,AntallHushold,2005,837
1834,0000,AntallHushold,2006,842
1834,0000,AntallHushold,2007,829
1834,0000,AntallHushold,2008,828
1834,0000,AntallHushold,2009,824
1834,0000,AntallHushold,2010,844
1834,0000,AntallHushold,2011,851
1834,0000,AntallHushold,2012,853
1834,0000,AntallHushold,2013,844
1834,0000,AntallHushold,2014,853
1834,0000,AntallHushold,2015,852
1834,0000,AntallHushold,2016,866
1834,0000,AntallHushold,2017,877
1834,0000,AntallHushold,2018,888
1834,0000,AntallHushold,2019,899
1834,0000,AntallHushold,2020,892
1834,0000,AntallHushold,2021,911
1834,0000,AntallHushold,2022,924
1834,0000,AntallHushold,2023,936
1834,0000,AntallHushold,2024,993
1835,0000,InntSkatt,2005,269000
1835,0000,InntSkatt,2006,300000
1835,0000,InntSkatt,2007,334000
1835,0000,InntSkatt,2008,353000
1835,0000,InntSkatt,2009,363000
1835,0000,InntSkatt,2010,358000
1835,0000,InntSkatt,2011,400000
1835,0000,InntSkatt,2012,393000
1835,0000,InntSkatt,2013,399000
1835,0000,InntSkatt,2014,430000
1835,0000,InntSkatt,2015,415000
1835,0000,InntSkatt,2016,450000
1835,0000,InntSkatt,2017,446000
1835,0000,InntSkatt,2018,477000
1835,0000,InntSkatt,2019,511000
1835,0000,InntSkatt,2020,466000
1835,0000,InntSkatt,2021,491000
1835,0000,InntSkatt,2022,483000
1835,0000,InntSkatt,2023,530000
1835,0000,InntSkatt,2024,559500
1835,0000,AntallHushold,2005,193
1835,0000,AntallHushold,2006,186
1835,0000,AntallHushold,2007,185
1835,0000,AntallHushold,2008,189
1835,0000,AntallHushold,2009,193
1835,0000,AntallHushold,2010,202
1835,0000,AntallHushold,2011,204
1835,0000,AntallHushold,2012,208
1835,0000,AntallHushold,2013,214
1835,0000,AntallHushold,2014,212
1835,0000,AntallHushold,2015,209
1835,0000,AntallHushold,2016,203
1835,0000,AntallHushold,2017,206
1835,0000,AntallHushold,2018,211
1835,0000,AntallHushold,2019,212
1835,0000,AntallHushold,2020,223
1835,0000,AntallHushold,2021,226
1835,0000,AntallHushold,2022,232
1835,0000,AntallHushold,2023,233
1835,0000,AntallHushold,2024,243
1836,0000,InntSkatt,2005,284000
1836,0000,InntSkatt,2006,299000
1836,0000,InntSkatt,2007,322000
1836,0000,InntSkatt,2008,346000
1836,0000,InntSkatt,2009,358000
1836,0000,InntSkatt,2010,370000
1836,0000,InntSkatt,2011,394000
1836,0000,InntSkatt,2012,411000
1836,0000,InntSkatt,2013,440000
1836,0000,InntSkatt,2014,445000
1836,0000,InntSkatt,2015,469000
1836,0000,InntSkatt,2016,462000
1836,0000,InntSkatt,2017,474000
1836,0000,InntSkatt,2018,485000
1836,0000,InntSkatt,2019,521000
1836,0000,InntSkatt,2020,565000
1836,0000,InntSkatt,2021,571000
1836,0000,InntSkatt,2022,575000
1836,0000,InntSkatt,2023,624000
1836,0000,InntSkatt,2024,654500
1836,0000,AntallHushold,2005,530
1836,0000,AntallHushold,2006,535
1836,0000,AntallHushold,2007,521
1836,0000,AntallHushold,2008,514
1836,0000,AntallHushold,2009,515
1836,0000,AntallHushold,2010,530
1836,0000,AntallHushold,2011,534
1836,0000,AntallHushold,2012,528
1836,0000,AntallHushold,2013,525
1836,0000,AntallHushold,2014,524
1836,0000,AntallHushold,2015,524
1836,0000,AntallHushold,2016,531
1836,0000,AntallHushold,2017,528
1836,0000,AntallHushold,2018,528
1836,0000,AntallHushold,2019,520
1836,0000,AntallHushold,2020,517
1836,0000,AntallHushold,2021,500
1836,0000,AntallHushold,2022,513
1836,0000,AntallHushold,2023,511
1836,0000,AntallHushold,2024,518
1837,0000,InntSkatt,2005,329000
1837,0000,InntSkatt,2006,353000
1837,0000,InntSkatt,2007,381000
1837,0000,InntSkatt,2008,404000
1837,0000,InntSkatt,2009,411000
1837,0000,InntSkatt,2010,423000
1837,0000,InntSkatt,2011,446000
1837,0000,InntSkatt,2012,456000
1837,0000,InntSkatt,2013,467000
1837,0000,InntSkatt,2014,480000
1837,0000,InntSkatt,2015,491000
1837,0000,InntSkatt,2016,505000
1837,0000,InntSkatt,2017,520000
1837,0000,InntSkatt,2018,527000
1837,0000,InntSkatt,2019,545000
1837,0000,InntSkatt,2020,553000
1837,0000,InntSkatt,2021,574000
1837,0000,InntSkatt,2022,591000
1837,0000,InntSkatt,2023,627000
1837,0000,InntSkatt,2024,667300
1837,0000,AntallHushold,2005,2713
1837,0000,AntallHushold,2006,2751
1837,0000,AntallHushold,2007,2783
1837,0000,AntallHushold,2008,2810
1837,0000,AntallHushold,2009,2856
1837,0000,AntallHushold,2010,2899
1837,0000,AntallHushold,2011,2903
1837,0000,AntallHushold,2012,2895
1837,0000,AntallHushold,2013,2849
1837,0000,AntallHushold,2014,2843
1837,0000,AntallHushold,2015,2862
1837,0000,AntallHushold,2016,2868
1837,0000,AntallHushold,2017,2834
1837,0000,AntallHushold,2018,2860
1837,0000,AntallHushold,2019,2872
1837,0000,AntallHushold,2020,2871
1837,0000,AntallHushold,2021,2891
1837,0000,AntallHushold,2022,2908
1837,0000,AntallHushold,2023,2935
1837,0000,AntallHushold,2024,2933
1838,0000,InntSkatt,2005,303000
1838,0000,InntSkatt,2006,314000
1838,0000,InntSkatt,2007,334000
1838,0000,InntSkatt,2008,357000
1838,0000,InntSkatt,2009,377000
1838,0000,InntSkatt,2010,384000
1838,0000,InntSkatt,2011,410000
1838,0000,InntSkatt,2012,420000
1838,0000,InntSkatt,2013,441000
1838,0000,InntSkatt,2014,440000
1838,0000,InntSkatt,2015,434000
1838,0000,InntSkatt,2016,446000
1838,0000,InntSkatt,2017,463000
1838,0000,InntSkatt,2018,475000
1838,0000,InntSkatt,2019,497000
1838,0000,InntSkatt,2020,521000
1838,0000,InntSkatt,2021,533000
1838,0000,InntSkatt,2022,557000
1838,0000,InntSkatt,2023,574000
1838,0000,InntSkatt,2024,617000
1838,0000,AntallHushold,2005,853
1838,0000,AntallHushold,2006,862
1838,0000,AntallHushold,2007,873
1838,0000,AntallHushold,2008,882
1838,0000,AntallHushold,2009,854
1838,0000,AntallHushold,2010,869
1838,0000,AntallHushold,2011,881
1838,0000,AntallHushold,2012,898
1838,0000,AntallHushold,2013,902
1838,0000,AntallHushold,2014,910
1838,0000,AntallHushold,2015,962
1838,0000,AntallHushold,2016,958
1838,0000,AntallHushold,2017,949
1838,0000,AntallHushold,2018,952
1838,0000,AntallHushold,2019,949
1838,0000,AntallHushold,2020,951
1838,0000,AntallHushold,2021,950
1838,0000,AntallHushold,2022,967
1838,0000,AntallHushold,2023,1002
1838,0000,AntallHushold,2024,1016
1839,0000,InntSkatt,2005,280000
1839,0000,InntSkatt,2006,294000
1839,0000,InntSkatt,2007,303000
1839,0000,InntSkatt,2008,341000
1839,0000,InntSkatt,2009,344000
1839,0000,InntSkatt,2010,371000
1839,0000,InntSkatt,2011,386000
1839,0000,InntSkatt,2012,394000
1839,0000,InntSkatt,2013,444000
1839,0000,InntSkatt,2014,435000
1839,0000,InntSkatt,2015,427000
1839,0000,InntSkatt,2016,429000
1839,0000,InntSkatt,2017,446000
1839,0000,InntSkatt,2018,458000
1839,0000,InntSkatt,2019,477000
1839,0000,InntSkatt,2020,483000
1839,0000,InntSkatt,2021,501000
1839,0000,InntSkatt,2022,513000
1839,0000,InntSkatt,2023,514000
1839,0000,InntSkatt,2024,559300
1839,0000,AntallHushold,2005,476
1839,0000,AntallHushold,2006,491
1839,0000,AntallHushold,2007,482
1839,0000,AntallHushold,2008,476
1839,0000,AntallHushold,2009,469
1839,0000,AntallHushold,2010,469
1839,0000,AntallHushold,2011,473
1839,0000,AntallHushold,2012,475
1839,0000,AntallHushold,2013,475
1839,0000,AntallHushold,2014,459
1839,0000,AntallHushold,2015,464
1839,0000,AntallHushold,2016,475
1839,0000,AntallHushold,2017,475
1839,0000,AntallHushold,2018,476
1839,0000,AntallHushold,2019,480
1839,0000,AntallHushold,2020,481
1839,0000,AntallHushold,2021,483
1839,0000,AntallHushold,2022,503
1839,0000,AntallHushold,2023,525
1839,0000,AntallHushold,2024,527
1840,0000,InntSkatt,2005,311000
1840,0000,InntSkatt,2006,326000
1840,0000,InntSkatt,2007,356000
1840,0000,InntSkatt,2008,379000
1840,0000,InntSkatt,2009,389000
1840,0000,InntSkatt,2010,398000
1840,0000,InntSkatt,2011,417000
1840,0000,InntSkatt,2012,429000
1840,0000,InntSkatt,2013,434000
1840,0000,InntSkatt,2014,452000
1840,0000,InntSkatt,2015,468000
1840,0000,InntSkatt,2016,481000
1840,0000,InntSkatt,2017,506000
1840,0000,InntSkatt,2018,514000
1840,0000,InntSkatt,2019,537000
1840,0000,InntSkatt,2020,540000
1840,0000,InntSkatt,2021,561000
1840,0000,InntSkatt,2022,578000
1840,0000,InntSkatt,2023,617000
1840,0000,InntSkatt,2024,652800
1840,0000,AntallHushold,2005,1982
1840,0000,AntallHushold,2006,1988
1840,0000,AntallHushold,2007,1998
1840,0000,AntallHushold,2008,2018
1840,0000,AntallHushold,2009,2041
1840,0000,AntallHushold,2010,2059
1840,0000,AntallHushold,2011,2093
1840,0000,AntallHushold,2012,2130
1840,0000,AntallHushold,2013,2160
1840,0000,AntallHushold,2014,2159
1840,0000,AntallHushold,2015,2135
1840,0000,AntallHushold,2016,2131
1840,0000,AntallHushold,2017,2116
1840,0000,AntallHushold,2018,2123
1840,0000,AntallHushold,2019,2125
1840,0000,AntallHushold,2020,2145
1840,0000,AntallHushold,2021,2152
1840,0000,AntallHushold,2022,2180
1840,0000,AntallHushold,2023,2203
1840,0000,AntallHushold,2024,2231
1841,0000,InntSkatt,2005,314000
1841,0000,InntSkatt,2006,331000
1841,0000,InntSkatt,2007,360000
1841,0000,InntSkatt,2008,392000
1841,0000,InntSkatt,2009,401000
1841,0000,InntSkatt,2010,417000
1841,0000,InntSkatt,2011,433000
1841,0000,InntSkatt,2012,447000
1841,0000,InntSkatt,2013,462000
1841,0000,InntSkatt,2014,469000
1841,0000,InntSkatt,2015,480000
1841,0000,InntSkatt,2016,484000
1841,0000,InntSkatt,2017,505000
1841,0000,InntSkatt,2018,510000
1841,0000,InntSkatt,2019,525000
1841,0000,InntSkatt,2020,530000
1841,0000,InntSkatt,2021,548000
1841,0000,InntSkatt,2022,577000
1841,0000,InntSkatt,2023,617000
1841,0000,InntSkatt,2024,660300
1841,0000,AntallHushold,2005,3948
1841,0000,AntallHushold,2006,4020
1841,0000,AntallHushold,2007,4061
1841,0000,AntallHushold,2008,4089
1841,0000,AntallHushold,2009,4135
1841,0000,AntallHushold,2010,4158
1841,0000,AntallHushold,2011,4189
1841,0000,AntallHushold,2012,4295
1841,0000,AntallHushold,2013,4316
1841,0000,AntallHushold,2014,4373
1841,0000,AntallHushold,2015,4410
1841,0000,AntallHushold,2016,4479
1841,0000,AntallHushold,2017,4510
1841,0000,AntallHushold,2018,4535
1841,0000,AntallHushold,2019,4588
1841,0000,AntallHushold,2020,4657
1841,0000,AntallHushold,2021,4642
1841,0000,AntallHushold,2022,4675
1841,0000,AntallHushold,2023,4729
1841,0000,AntallHushold,2024,4735
1845,0000,InntSkatt,2005,302000
1845,0000,InntSkatt,2006,314000
1845,0000,InntSkatt,2007,344000
1845,0000,InntSkatt,2008,362000
1845,0000,InntSkatt,2009,365000
1845,0000,InntSkatt,2010,394000
1845,0000,InntSkatt,2011,417000
1845,0000,InntSkatt,2012,430000
1845,0000,InntSkatt,2013,451000
1845,0000,InntSkatt,2014,464000
1845,0000,InntSkatt,2015,473000
1845,0000,InntSkatt,2016,493000
1845,0000,InntSkatt,2017,494000
1845,0000,InntSkatt,2018,504000
1845,0000,InntSkatt,2019,520000
1845,0000,InntSkatt,2020,527000
1845,0000,InntSkatt,2021,539000
1845,0000,InntSkatt,2022,560000
1845,0000,InntSkatt,2023,603000
1845,0000,InntSkatt,2024,638300
1845,0000,AntallHushold,2005,885
1845,0000,AntallHushold,2006,890
1845,0000,AntallHushold,2007,868
1845,0000,AntallHushold,2008,882
1845,0000,AntallHushold,2009,868
1845,0000,AntallHushold,2010,872
1845,0000,AntallHushold,2011,877
1845,0000,AntallHushold,2012,875
1845,0000,AntallHushold,2013,878
1845,0000,AntallHushold,2014,880
1845,0000,AntallHushold,2015,882
1845,0000,AntallHushold,2016,888
1845,0000,AntallHushold,2017,904
1845,0000,AntallHushold,2018,915
1845,0000,AntallHushold,2019,903
1845,0000,AntallHushold,2020,900
1845,0000,AntallHushold,2021,898
1845,0000,AntallHushold,2022,905
1845,0000,AntallHushold,2023,897
1845,0000,AntallHushold,2024,909
1848,0000,InntSkatt,2005,263000
1848,0000,InntSkatt,2006,286000
1848,0000,InntSkatt,2007,310000
1848,0000,InntSkatt,2008,340000
1848,0000,InntSkatt,2009,345000
1848,0000,InntSkatt,2010,360000
1848,0000,InntSkatt,2011,384000
1848,0000,InntSkatt,2012,409000
1848,0000,InntSkatt,2013,429000
1848,0000,InntSkatt,2014,420000
1848,0000,InntSkatt,2015,439000
1848,0000,InntSkatt,2016,446000
1848,0000,InntSkatt,2017,464000
1848,0000,InntSkatt,2018,490000
1848,0000,InntSkatt,2019,497000
1848,0000,InntSkatt,2020,513000
1848,0000,InntSkatt,2021,523000
1848,0000,InntSkatt,2022,553000
1848,0000,InntSkatt,2023,602000
1848,0000,InntSkatt,2024,633700
1848,0000,AntallHushold,2005,1158
1848,0000,AntallHushold,2006,1149
1848,0000,AntallHushold,2007,1159
1848,0000,AntallHushold,2008,1149
1848,0000,AntallHushold,2009,1121
1848,0000,AntallHushold,2010,1132
1848,0000,AntallHushold,2011,1139
1848,0000,AntallHushold,2012,1130
1848,0000,AntallHushold,2013,1153
1848,0000,AntallHushold,2014,1155
1848,0000,AntallHushold,2015,1163
1848,0000,AntallHushold,2016,1186
1848,0000,AntallHushold,2017,1188
1848,0000,AntallHushold,2018,1208
1848,0000,AntallHushold,2019,1243
1848,0000,AntallHushold,2020,1266
1848,0000,AntallHushold,2021,1276
1848,0000,AntallHushold,2022,1305
1848,0000,AntallHushold,2023,1319
1848,0000,AntallHushold,2024,1315
1849,0000,InntSkatt,2005,258000
1849,0000,InntSkatt,2006,266000
1849,0000,InntSkatt,2007,295000
1849,0000,InntSkatt,2008,321000
1849,0000,InntSkatt,2009,334000
1849,0000,InntSkatt,2010,334000
1849,0000,InntSkatt,2011,363000
1849,0000,InntSkatt,2012,387000
1849,0000,InntSkatt,2013,394000
1849,0000,InntSkatt,2014,396000
1849,0000,InntSkatt,2015,411000
1849,0000,InntSkatt,2016,430000
1849,0000,InntSkatt,2017,455000
1849,0000,InntSkatt,2018,450000
1849,0000,InntSkatt,2019,466000
1849,0000,AntallHushold,2005,797
1849,0000,AntallHushold,2006,810
1849,0000,AntallHushold,2007,805
1849,0000,AntallHushold,2008,823
1849,0000,AntallHushold,2009,810
1849,0000,AntallHushold,2010,832
1849,0000,AntallHushold,2011,833
1849,0000,AntallHushold,2012,851
1849,0000,AntallHushold,2013,868
1849,0000,AntallHushold,2014,871
1849,0000,AntallHushold,2015,881
1849,0000,AntallHushold,2016,871
1849,0000,AntallHushold,2017,866
1849,0000,AntallHushold,2018,877
1849,0000,AntallHushold,2019,880
1850,0000,InntSkatt,2005,280000
1850,0000,InntSkatt,2006,291000
1850,0000,InntSkatt,2007,307000
1850,0000,InntSkatt,2008,328000
1850,0000,InntSkatt,2009,340000
1850,0000,InntSkatt,2010,347000
1850,0000,InntSkatt,2011,368000
1850,0000,InntSkatt,2012,385000
1850,0000,InntSkatt,2013,396000
1850,0000,InntSkatt,2014,419000
1850,0000,InntSkatt,2015,440000
1850,0000,InntSkatt,2016,454000
1850,0000,InntSkatt,2017,465000
1850,0000,InntSkatt,2018,468000
1850,0000,InntSkatt,2019,482000
1850,0000,AntallHushold,2005,899
1850,0000,AntallHushold,2006,902
1850,0000,AntallHushold,2007,903
1850,0000,AntallHushold,2008,917
1850,0000,AntallHushold,2009,896
1850,0000,AntallHushold,2010,907
1850,0000,AntallHushold,2011,903
1850,0000,AntallHushold,2012,912
1850,0000,AntallHushold,2013,896
1850,0000,AntallHushold,2014,897
1850,0000,AntallHushold,2015,880
1850,0000,AntallHushold,2016,876
1850,0000,AntallHushold,2017,886
1850,0000,AntallHushold,2018,894
1850,0000,AntallHushold,2019,913
1851,0000,InntSkatt,2005,294000
1851,0000,InntSkatt,2006,299000
1851,0000,InntSkatt,2007,326000
1851,0000,InntSkatt,2008,347000
1851,0000,InntSkatt,2009,352000
1851,0000,InntSkatt,2010,370000
1851,0000,InntSkatt,2011,393000
1851,0000,InntSkatt,2012,405000
1851,0000,InntSkatt,2013,422000
1851,0000,InntSkatt,2014,432000
1851,0000,InntSkatt,2015,440000
1851,0000,InntSkatt,2016,449000
1851,0000,InntSkatt,2017,459000
1851,0000,InntSkatt,2018,467000
1851,0000,InntSkatt,2019,487000
1851,0000,InntSkatt,2020,505000
1851,0000,InntSkatt,2021,523000
1851,0000,InntSkatt,2022,535000
1851,0000,InntSkatt,2023,557000
1851,0000,InntSkatt,2024,584000
1851,0000,AntallHushold,2005,1009
1851,0000,AntallHushold,2006,1025
1851,0000,AntallHushold,2007,1034
1851,0000,AntallHushold,2008,1027
1851,0000,AntallHushold,2009,1007
1851,0000,AntallHushold,2010,1006
1851,0000,AntallHushold,2011,990
1851,0000,AntallHushold,2012,1015
1851,0000,AntallHushold,2013,1018
1851,0000,AntallHushold,2014,1017
1851,0000,AntallHushold,2015,998
1851,0000,AntallHushold,2016,1008
1851,0000,AntallHushold,2017,1008
1851,0000,AntallHushold,2018,1008
1851,0000,AntallHushold,2019,1006
1851,0000,AntallHushold,2020,1008
1851,0000,AntallHushold,2021,1005
1851,0000,AntallHushold,2022,997
1851,0000,AntallHushold,2023,1016
1851,0000,AntallHushold,2024,1029
1852,0000,InntSkatt,2005,322000
1852,0000,InntSkatt,2006,322000
1852,0000,InntSkatt,2007,354000
1852,0000,InntSkatt,2008,375000
1852,0000,InntSkatt,2009,384000
1852,0000,InntSkatt,2010,396000
1852,0000,InntSkatt,2011,425000
1852,0000,InntSkatt,2012,442000
1852,0000,InntSkatt,2013,447000
1852,0000,InntSkatt,2014,455000
1852,0000,InntSkatt,2015,485000
1852,0000,InntSkatt,2016,486000
1852,0000,InntSkatt,2017,502000
1852,0000,InntSkatt,2018,522000
1852,0000,InntSkatt,2019,514000
1852,0000,AntallHushold,2005,588
1852,0000,AntallHushold,2006,594
1852,0000,AntallHushold,2007,586
1852,0000,AntallHushold,2008,578
1852,0000,AntallHushold,2009,594
1852,0000,AntallHushold,2010,597
1852,0000,AntallHushold,2011,577
1852,0000,AntallHushold,2012,590
1852,0000,AntallHushold,2013,588
1852,0000,AntallHushold,2014,598
1852,0000,AntallHushold,2015,591
1852,0000,AntallHushold,2016,582
1852,0000,AntallHushold,2017,591
1852,0000,AntallHushold,2018,587
1852,0000,AntallHushold,2019,586
1853,0000,InntSkatt,2005,278000
1853,0000,InntSkatt,2006,300000
1853,0000,InntSkatt,2007,332000
1853,0000,InntSkatt,2008,362000
1853,0000,InntSkatt,2009,375000
1853,0000,InntSkatt,2010,392000
1853,0000,InntSkatt,2011,417000
1853,0000,InntSkatt,2012,426000
1853,0000,InntSkatt,2013,431000
1853,0000,InntSkatt,2014,451000
1853,0000,InntSkatt,2015,447000
1853,0000,InntSkatt,2016,460000
1853,0000,InntSkatt,2017,475000
1853,0000,InntSkatt,2018,483000
1853,0000,InntSkatt,2019,524000
1853,0000,InntSkatt,2020,531000
1853,0000,InntSkatt,2021,549000
1853,0000,InntSkatt,2022,570000
1853,0000,InntSkatt,2023,600000
1853,0000,InntSkatt,2024,623900
1853,0000,AntallHushold,2005,589
1853,0000,AntallHushold,2006,606
1853,0000,AntallHushold,2007,608
1853,0000,AntallHushold,2008,596
1853,0000,AntallHushold,2009,608
1853,0000,AntallHushold,2010,603
1853,0000,AntallHushold,2011,609
1853,0000,AntallHushold,2012,625
1853,0000,AntallHushold,2013,637
1853,0000,AntallHushold,2014,637
1853,0000,AntallHushold,2015,658
1853,0000,AntallHushold,2016,659
1853,0000,AntallHushold,2017,648
1853,0000,AntallHushold,2018,646
1853,0000,AntallHushold,2019,628
1853,0000,AntallHushold,2020,615
1853,0000,AntallHushold,2021,629
1853,0000,AntallHushold,2022,634
1853,0000,AntallHushold,2023,674
1853,0000,AntallHushold,2024,711
1854,0000,InntSkatt,2005,290000
1854,0000,InntSkatt,2006,299000
1854,0000,InntSkatt,2007,320000
1854,0000,InntSkatt,2008,346000
1854,0000,InntSkatt,2009,358000
1854,0000,InntSkatt,2010,372000
1854,0000,InntSkatt,2011,392000
1854,0000,InntSkatt,2012,402000
1854,0000,InntSkatt,2013,418000
1854,0000,InntSkatt,2014,416000
1854,0000,InntSkatt,2015,442000
1854,0000,InntSkatt,2016,445000
1854,0000,InntSkatt,2017,453000
1854,0000,InntSkatt,2018,469000
1854,0000,InntSkatt,2019,492000
1854,0000,AntallHushold,2005,1158
1854,0000,AntallHushold,2006,1170
1854,0000,AntallHushold,2007,1172
1854,0000,AntallHushold,2008,1160
1854,0000,AntallHushold,2009,1161
1854,0000,AntallHushold,2010,1170
1854,0000,AntallHushold,2011,1159
1854,0000,AntallHushold,2012,1168
1854,0000,AntallHushold,2013,1166
1854,0000,AntallHushold,2014,1186
1854,0000,AntallHushold,2015,1171
1854,0000,AntallHushold,2016,1176
1854,0000,AntallHushold,2017,1163
1854,0000,AntallHushold,2018,1149
1854,0000,AntallHushold,2019,1140
1856,0000,InntSkatt,2005,326000
1856,0000,InntSkatt,2006,339000
1856,0000,InntSkatt,2007,356000
1856,0000,InntSkatt,2008,406000
1856,0000,InntSkatt,2009,353000
1856,0000,InntSkatt,2010,384000
1856,0000,InntSkatt,2011,421000
1856,0000,InntSkatt,2012,411000
1856,0000,InntSkatt,2013,411000
1856,0000,InntSkatt,2014,402000
1856,0000,InntSkatt,2015,462000
1856,0000,InntSkatt,2016,459000
1856,0000,InntSkatt,2017,471000
1856,0000,InntSkatt,2018,462000
1856,0000,InntSkatt,2019,498000
1856,0000,InntSkatt,2020,493000
1856,0000,InntSkatt,2021,508000
1856,0000,InntSkatt,2022,496000
1856,0000,InntSkatt,2023,565000
1856,0000,InntSkatt,2024,595300
1856,0000,AntallHushold,2005,257
1856,0000,AntallHushold,2006,251
1856,0000,AntallHushold,2007,267
1856,0000,AntallHushold,2008,256
1856,0000,AntallHushold,2009,261
1856,0000,AntallHushold,2010,261
1856,0000,AntallHushold,2011,260
1856,0000,AntallHushold,2012,251
1856,0000,AntallHushold,2013,260
1856,0000,AntallHushold,2014,264
1856,0000,AntallHushold,2015,264
1856,0000,AntallHushold,2016,262
1856,0000,AntallHushold,2017,258
1856,0000,AntallHushold,2018,257
1856,0000,AntallHushold,2019,254
1856,0000,AntallHushold,2020,255
1856,0000,AntallHushold,2021,250
1856,0000,AntallHushold,2022,256
1856,0000,AntallHushold,2023,253
1856,0000,AntallHushold,2024,250
1857,0000,InntSkatt,2005,283000
1857,0000,InntSkatt,2006,281000
1857,0000,InntSkatt,2007,310000
1857,0000,InntSkatt,2008,321000
1857,0000,InntSkatt,2009,329000
1857,0000,InntSkatt,2010,340000
1857,0000,InntSkatt,2011,364000
1857,0000,InntSkatt,2012,407000
1857,0000,InntSkatt,2013,404000
1857,0000,InntSkatt,2014,416000
1857,0000,InntSkatt,2015,410000
1857,0000,InntSkatt,2016,417000
1857,0000,InntSkatt,2017,424000
1857,0000,InntSkatt,2018,427000
1857,0000,InntSkatt,2019,442000
1857,0000,InntSkatt,2020,437000
1857,0000,InntSkatt,2021,455000
1857,0000,InntSkatt,2022,449000
1857,0000,InntSkatt,2023,478000
1857,0000,InntSkatt,2024,527400
1857,0000,AntallHushold,2005,336
1857,0000,AntallHushold,2006,339
1857,0000,AntallHushold,2007,334
1857,0000,AntallHushold,2008,342
1857,0000,AntallHushold,2009,365
1857,0000,AntallHushold,2010,354
1857,0000,AntallHushold,2011,348
1857,0000,AntallHushold,2012,331
1857,0000,AntallHushold,2013,340
1857,0000,AntallHushold,2014,352
1857,0000,AntallHushold,2015,360
1857,0000,AntallHushold,2016,358
1857,0000,AntallHushold,2017,359
1857,0000,AntallHushold,2018,365
1857,0000,AntallHushold,2019,364
1857,0000,AntallHushold,2020,357
1857,0000,AntallHushold,2021,353
1857,0000,AntallHushold,2022,359
1857,0000,AntallHushold,2023,354
1857,0000,AntallHushold,2024,365
1859,0000,InntSkatt,2005,298000
1859,0000,InntSkatt,2006,327000
1859,0000,InntSkatt,2007,345000
1859,0000,InntSkatt,2008,385000
1859,0000,InntSkatt,2009,371000
1859,0000,InntSkatt,2010,387000
1859,0000,InntSkatt,2011,431000
1859,0000,InntSkatt,2012,410000
1859,0000,InntSkatt,2013,433000
1859,0000,InntSkatt,2014,466000
1859,0000,InntSkatt,2015,477000
1859,0000,InntSkatt,2016,497000
1859,0000,InntSkatt,2017,527000
1859,0000,InntSkatt,2018,510000
1859,0000,InntSkatt,2019,537000
1859,0000,InntSkatt,2020,545000
1859,0000,InntSkatt,2021,537000
1859,0000,InntSkatt,2022,567000
1859,0000,InntSkatt,2023,595000
1859,0000,InntSkatt,2024,600300
1859,0000,AntallHushold,2005,566
1859,0000,AntallHushold,2006,571
1859,0000,AntallHushold,2007,564
1859,0000,AntallHushold,2008,551
1859,0000,AntallHushold,2009,540
1859,0000,AntallHushold,2010,543
1859,0000,AntallHushold,2011,542
1859,0000,AntallHushold,2012,555
1859,0000,AntallHushold,2013,563
1859,0000,AntallHushold,2014,575
1859,0000,AntallHushold,2015,576
