kom2024,aar,befolkning
4616,1981,2807
4616,1982,2812
4616,1983,2849
4616,1984,2876
4616,1985,2871
4616,1986,2893
4616,1987,2903
4616,1988,2879
4616,1989,2902
4616,1990,2915
4617,1951,7786
4617,1952,7831
4617,1953,7919
4617,1954,7980
4617,1955,7965
4617,1956,7822
4617,1957,7856
4617,1958,7818
4617,1959,7795
4617,1960,7772
4617,1961,7846
4617,1962,7814
4617,1963,7807
4617,1964,7915
4617,1965,9839
4617,1966,10282
4617,1967,10691
4617,1968,11182
4617,1969,11635
4617,1970,11811
4617,1971,12152
4617,1972,12297
4617,1973,12191
4617,1974,12322
4617,1975,12338
4617,1976,12434
4617,1977,12472
4617,1978,12601
4617,1979,12705
4617,1980,12821
4617,1981,12854
4617,1982,12946
4617,1983,13026
4617,1984,13074
4617,1985,13159
4617,1986,13187
4617,1987,13140
4617,1988,13206
4617,1989,13232
4617,1990,13121
4618,1951,13042
4618,1952,13062
4618,1953,13088
4618,1954,13100
4618,1955,13104
4618,1956,13155
4618,1957,13248
4618,1958,13337
4618,1959,13456
4618,1960,13519
4618,1961,13497
4618,1962,13417
4618,1963,13420
4618,1964,11876
4618,1965,11753
4618,1966,11747
4618,1967,11738
4618,1968,11510
4618,1969,11356
4618,1970,11319
4618,1971,11355
4618,1972,11374
4618,1973,11089
4618,1974,10981
4618,1975,10747
4618,1976,10760
4618,1977,14604
4618,1978,14456
4618,1979,14488
4618,1980,14497
4618,1981,14382
4618,1982,14305
4618,1983,14206
4618,1984,14141
4618,1985,14058
4618,1986,14012
4618,1987,13758
4618,1988,13666
4618,1989,13561
4618,1990,13543
4619,1951,1126
4619,1952,1127
4619,1953,1119
4619,1954,1106
4619,1955,1090
4619,1956,1085
4619,1957,1061
4619,1958,1046
4619,1959,1033
4619,1960,1015
4619,1961,1012
4619,1962,1009
4619,1963,991
4619,1964,0
4619,1965,0
4619,1966,0
4619,1967,0
4619,1968,0
4619,1969,0
4619,1970,0
4619,1971,0
4619,1972,0
4619,1973,0
4619,1974,0
4619,1975,0
4619,1976,0
4619,1977,1223
4619,1978,1238
4619,1979,1234
4619,1980,1208
4619,1981,1155
4619,1982,1096
4619,1983,1039
4619,1984,1022
4619,1985,1023
4619,1986,1031
4619,1987,1040
4619,1988,1043
4619,1989,1052
4619,1990,1070
4620,1951,1548
4620,1952,1545
4620,1953,1580
4620,1954,1544
4620,1955,1538
4620,1956,1504
4620,1957,1532
4620,1958,1523
4620,1959,1512
4620,1960,1488
4620,1961,1508
4620,1962,1513
4620,1963,1510
4620,1964,1463
4620,1965,1453
4620,1966,1459
4620,1967,1430
4620,1968,1425
4620,1969,1368
4620,1970,1351
4620,1971,1371
4620,1972,1329
4620,1973,1357
4620,1974,1375
4620,1975,1359
4620,1976,1341
4620,1977,1370
4620,1978,1381
4620,1979,1386
4620,1980,1362
4620,1981,1339
4620,1982,1339
4620,1983,1320
4620,1984,1297
4620,1985,1299
4620,1986,1281
4620,1987,1250
4620,1988,1218
4620,1989,1244
4620,1990,1239
4621,1951,13845
4621,1952,13792
4621,1953,13867
4621,1954,14026
4621,1955,14034
4621,1956,14100
4621,1957,14187
4621,1958,14228
4621,1959,14299
4621,1960,14305
4621,1961,14294
4621,1962,14388
4621,1963,14491
4621,1964,14343
4621,1965,14537
4621,1966,14638
4621,1967,14691
4621,1968,14809
4621,1969,14862
4621,1970,14804
4621,1971,14721
4621,1972,14744
4621,1973,14773
4621,1974,14856
4621,1975,14907
4621,1976,14988
4621,1977,14950
4621,1978,15046
4621,1979,15091
4621,1980,15159
4621,1981,15160
4621,1982,15138
4621,1983,15162
4621,1984,15184
4621,1985,15145
4621,1986,15122
4621,1987,15108
4621,1988,15155
4621,1989,15106
4621,1990,15071
4622,1951,7230
4622,1952,7408
4622,1953,7506
4622,1954,7594
4622,1955,7604
4622,1956,7725
4622,1957,7872
4622,1958,8019
4622,1959,8106
4622,1960,8187
4622,1961,8255
4622,1962,8349
4622,1963,8422
4622,1964,8390
4622,1965,9119
4622,1966,9124
4622,1967,9108
4622,1968,9046
4622,1969,9047
4622,1970,9017
4622,1971,8847
4622,1972,8824
4622,1973,8808
4622,1974,8783
4622,1975,8761
4622,1976,8757
4622,1977,8756
4622,1978,8781
4622,1979,8774
4622,1980,8733
4622,1981,8743
4622,1982,8757
4622,1983,8744
4622,1984,8729
4622,1985,8713
4622,1986,8754
4622,1987,8693
4622,1988,8768
4622,1989,8773
4622,1990,8773
4623,1951,2503
4623,1952,2461
4623,1953,2470
4623,1954,2484
4623,1955,2506
4623,1956,2565
4623,1957,2539
4623,1958,2517
4623,1959,2485
4623,1960,2493
4623,1961,2437
4623,1962,2383
4623,1963,2363
4623,1964,2368
4623,1965,2344
4623,1966,2299
4623,1967,2271
4623,1968,2239
4623,1969,2225
4623,1970,2180
4623,1971,2183
4623,1972,2168
4623,1973,2179
4623,1974,2160
4623,1975,2187
4623,1976,2233
4623,1977,2258
4623,1978,2254
4623,1979,2267
4623,1980,2305
4623,1981,2319
4623,1982,2348
4623,1983,2362
4623,1984,2378
4623,1985,2376
4623,1986,2383
4623,1987,2404
4623,1988,2384
4623,1989,2383
4623,1990,2412
4624,1951,10002
4624,1952,10223
4624,1953,10340
4624,1954,10474
4624,1955,10554
4624,1956,10513
4624,1957,10567
4624,1958,10662
4624,1959,10706
4624,1960,10855
4624,1961,10943
4624,1962,10929
4624,1963,11049
4624,1964,11127
4624,1965,11221
4624,1966,11332
4624,1967,11498
4624,1968,11625
4624,1969,11789
4624,1970,11922
4624,1971,11980
4624,1972,12175
4624,1973,12257
4624,1974,12389
4624,1975,12754
4624,1976,12967
4624,1977,13325
4624,1978,13730
4624,1979,14024
4624,1980,14363
4624,1981,14710
4624,1982,14941
4624,1983,15116
4624,1984,15262
4624,1985,15337
4624,1986,15583
4624,1987,15814
4624,1988,15956
4624,1989,16203
4624,1990,16335
4625,1951,3231
4625,1952,3209
4625,1953,3229
4625,1954,3270
4625,1955,3296
4625,1956,3362
4625,1957,3388
4625,1958,3369
4625,1959,3411
4625,1960,3413
4625,1961,3366
4625,1962,3353
4625,1963,3349
4625,1964,4055
4625,1965,4048
4625,1966,4058
4625,1967,4042
4625,1968,4057
4625,1969,4034
4625,1970,3957
4625,1971,3854
4625,1972,3884
4625,1973,3856
4625,1974,3846
4625,1975,3855
4625,1976,3852
4625,1977,3887
4625,1978,3878
4625,1979,3911
4625,1980,3893
4625,1981,3912
4625,1982,3986
4625,1983,4049
4625,1984,4085
4625,1985,4134
4625,1986,4178
4625,1987,4173
4625,1988,4148
4625,1989,4157
4625,1990,4200
4626,1951,8170
4626,1952,8193
4626,1953,8243
4626,1954,8285
4626,1955,8238
4626,1956,8407
4626,1957,8429
4626,1958,8461
4626,1959,8520
4626,1960,8545
4626,1961,8492
4626,1962,8618
4626,1963,8657
4626,1964,12210
4626,1965,12274
4626,1966,12257
4626,1967,12290
4626,1968,12532
4626,1969,12658
4626,1970,12743
4626,1971,12704
4626,1972,12947
4626,1973,13192
4626,1974,13578
4626,1975,13987
4626,1976,14345
4626,1977,14828
4626,1978,15365
4626,1979,16043
4626,1980,16611
4626,1981,17111
4626,1982,17511
4626,1983,18106
4626,1984,18654
4626,1985,19335
4626,1986,20087
4626,1987,20955
4626,1988,21721
4626,1989,22393
4626,1990,22869
4627,1951,7616
4627,1952,7826
4627,1953,8117
4627,1954,8449
4627,1955,8726
4627,1956,8939
4627,1957,9041
4627,1958,9245
4627,1959,9472
4627,1960,9688
4627,1961,9849
4627,1962,10136
4627,1963,10463
4627,1964,12454
4627,1965,12671
4627,1966,13048
4627,1967,13276
4627,1968,13521
4627,1969,13765
4627,1970,14085
4627,1971,14526
4627,1972,14770
4627,1973,15006
4627,1974,15199
4627,1975,15589
4627,1976,15951
4627,1977,15997
4627,1978,16331
4627,1979,16501
4627,1980,16735
4627,1981,17148
4627,1982,17490
4627,1983,17765
4627,1984,17960
4627,1985,18036
4627,1986,18163
4627,1987,18399
4627,1988,18504
4627,1989,18682
4627,1990,18631
4628,1951,0
4628,1952,0
4628,1953,0
4628,1954,0
4628,1955,0
4628,1956,0
4628,1957,0
4628,1958,0
4628,1959,0
4628,1960,0
4628,1961,0
4628,1962,0
4628,1963,0
4628,1964,5666
4628,1965,5674
4628,1966,5632
4628,1967,5568
4628,1968,5563
4628,1969,5538
4628,1970,5498
4628,1971,5427
4628,1972,5301
4628,1973,5186
4628,1974,5141
4628,1975,5075
4628,1976,4987
4628,1977,4896
4628,1978,4837
4628,1979,4862
4628,1980,4851
4628,1981,4788
4628,1982,4782
4628,1983,4795
4628,1984,4778
4628,1985,4692
4628,1986,4650
4628,1987,4626
4628,1988,4577
4628,1989,4566
4628,1990,4519
4629,1951,627
4629,1952,618
4629,1953,610
4629,1954,603
4629,1955,556
4629,1956,572
4629,1957,563
4629,1958,543
4629,1959,562
4629,1960,544
4629,1961,534
4629,1962,528
4629,1963,503
4629,1964,346
4629,1965,339
4629,1966,332
4629,1967,328
4629,1968,318
4629,1969,310
4629,1970,295
4629,1971,291
4629,1972,285
4629,1973,267
4629,1974,268
4629,1975,276
4629,1976,269
4629,1977,279
4629,1978,285
4629,1979,307
4629,1980,313
4629,1981,323
4629,1982,337
4629,1983,343
4629,1984,355
4629,1985,375
4629,1986,378
4629,1987,382
4629,1988,355
4629,1989,348
4629,1990,340
4630,1951,0
4630,1952,0
4630,1953,0
4630,1954,0
4630,1955,0
4630,1956,0
4630,1957,0
4630,1958,0
4630,1959,0
4630,1960,0
4630,1961,0
4630,1962,0
4630,1963,0
4630,1964,5518
4630,1965,5548
4630,1966,5592
4630,1967,5602
4630,1968,5588
4630,1969,5642
4630,1970,5660
4630,1971,5643
4630,1972,5655
4630,1973,5759
4630,1974,5896
4630,1975,6114
4630,1976,6213
4630,1977,6289
4630,1978,6394
4630,1979,6516
4630,1980,6579
4630,1981,6653
4630,1982,6668
4630,1983,6778
4630,1984,6867
4630,1985,6864
4630,1986,6897
4630,1987,6908
4630,1988,6950
4630,1989,6969
4630,1990,7016
4631,1951,6051
4631,1952,6036
4631,1953,6070
4631,1954,6084
4631,1955,6010
4631,1956,5994
4631,1957,5923
4631,1958,5867
4631,1959,5823
4631,1960,5805
4631,1961,5763
4631,1962,5738
4631,1963,5745
4631,1964,14700
4631,1965,14664
4631,1966,14572
4631,1967,14656
4631,1968,14627
4631,1969,14576
4631,1970,14570
4631,1971,14628
4631,1972,14750
4631,1973,15046
4631,1974,15539
4631,1975,16233
4631,1976,16472
4631,1977,16700
4631,1978,16996
4631,1979,17492
4631,1980,17970
4631,1981,18477
4631,1982,18832
4631,1983,19239
4631,1984,19387
4631,1985,19672
4631,1986,19729
4631,1987,20194
4631,1988,20697
4631,1989,21000
4631,1990,20955
4632,1951,2390
4632,1952,2363
4632,1953,2371
4632,1954,2344
4632,1955,2314
4632,1956,2344
4632,1957,2317
4632,1958,2275
4632,1959,2244
4632,1960,2216
4632,1961,2147
4632,1962,2105
4632,1963,2102
4632,1964,2005
4632,1965,1965
4632,1966,1925
4632,1967,1937
4632,1968,1931
4632,1969,1916
4632,1970,1880
4632,1971,1849
4632,1972,1866
4632,1973,1966
4632,1974,2067
4632,1975,2232
4632,1976,2367
4632,1977,2464
4632,1978,2506
4632,1979,2523
4632,1980,2549
4632,1981,2591
4632,1982,2606
4632,1983,2624
4632,1984,2614
4632,1985,2591
4632,1986,2585
4632,1987,2622
4632,1988,2722
4632,1989,2732
4632,1990,2684
4633,1951,940
4633,1952,952
4633,1953,947
4633,1954,994
4633,1955,992
4633,1956,932
4633,1957,937
4633,1958,926
4633,1959,918
4633,1960,932
4633,1961,914
4633,1962,904
4633,1963,904
4633,1964,890
4633,1965,893
4633,1966,879
4633,1967,869
4633,1968,879
4633,1969,871
4633,1970,873
4633,1971,849
4633,1972,832
4633,1973,848
4633,1974,840
4633,1975,873
4633,1976,874
4633,1977,870
4633,1978,864
4633,1979,854
4633,1980,849
4633,1981,836
4633,1982,845
4633,1983,835
4633,1984,835
4633,1985,811
4633,1986,795
4633,1987,775
4633,1988,761
4633,1989,746
4633,1990,730
4634,1951,1928
4634,1952,1930
4634,1953,1947
4634,1954,1921
4634,1955,1962
4634,1956,2002
4634,1957,1992
4634,1958,1971
4634,1959,1978
4634,1960,1987
4634,1961,2013
4634,1962,1987
4634,1963,1967
4634,1964,1977
4634,1965,1984
4634,1966,1949
4634,1967,1949
4634,1968,1935
4634,1969,1895
4634,1970,1858
4634,1971,1843
4634,1972,1848
4634,1973,1869
4634,1974,1851
4634,1975,1866
4634,1976,1877
4634,1977,1878
4634,1978,1883
4634,1979,1887
4634,1980,1915
4634,1981,1899
4634,1982,1877
4634,1983,1895
4634,1984,1915
4634,1985,1931
4634,1986,1926
4634,1987,1927
4634,1988,1917
4634,1989,1900
4634,1990,1891
4635,1951,2917
4635,1952,2885
4635,1953,2851
4635,1954,2812
4635,1955,2767
4635,1956,2710
4635,1957,2679
4635,1958,2649
4635,1959,2664
4635,1960,2618
4635,1961,2587
4635,1962,2556
4635,1963,2546
4635,1964,3250
4635,1965,3216
4635,1966,3152
4635,1967,3086
4635,1968,3040
4635,1969,3015
4635,1970,2942
4635,1971,2844
4635,1972,2835
4635,1973,2835
4635,1974,2825
4635,1975,2831
4635,1976,2798
4635,1977,2791
4635,1978,2781
4635,1979,2748
4635,1980,2729
4635,1981,2734
4635,1982,2705
4635,1983,2693
4635,1984,2687
4635,1985,2668
4635,1986,2664
4635,1987,2650
4635,1988,2635
4635,1989,2609
4635,1990,2606
4636,1951,1802
4636,1952,1796
4636,1953,1801
4636,1954,1779
4636,1955,1754
4636,1956,1757
4636,1957,1755
4636,1958,1721
4636,1959,1699
4636,1960,1695
4636,1961,1655
4636,1962,1639
4636,1963,1586
4636,1964,1589
4636,1965,1581
4636,1966,1551
4636,1967,1518
4636,1968,1473
4636,1969,1455
4636,1970,1376
4636,1971,1316
4636,1972,1284
4636,1973,1264
4636,1974,1257
4636,1975,1258
4636,1976,1251
4636,1977,1244
4636,1978,1223
4636,1979,1221
4636,1980,1211
4636,1981,1191
4636,1982,1160
4636,1983,1159
4636,1984,1160
4636,1985,1167
4636,1986,1170
4636,1987,1154
4636,1988,1144
4636,1989,1158
4636,1990,1144
4637,1951,2151
4637,1952,2119
4637,1953,2120
4637,1954,2088
4637,1955,2075
4637,1956,2098
4637,1957,2031
4637,1958,2011
4637,1959,1998
4637,1960,1988
4637,1961,1946
4637,1962,1926
4637,1963,1922
4637,1964,1898
4637,1965,1863
4637,1966,1798
4637,1967,1788
4637,1968,1789
4637,1969,1784
4637,1970,1793
4637,1971,1800
4637,1972,1806
4637,1973,1783
4637,1974,1784
4637,1975,1754
4637,1976,1783
4637,1977,1807
4637,1978,1798
4637,1979,1803
4637,1980,1805
4637,1981,1788
4637,1982,1787
4637,1983,1779
4637,1984,1793
4637,1985,1800
4637,1986,1786
4637,1987,1771
4637,1988,1768
4637,1989,1738
4637,1990,1751
4638,1951,5666
4638,1952,5659
4638,1953,5597
4638,1954,5530
4638,1955,5516
4638,1956,5566
4638,1957,5572
4638,1958,5554
4638,1959,5572
4638,1960,5574
4638,1961,5512
4638,1962,5461
4638,1963,5555
4638,1964,5636
4638,1965,5599
4638,1966,5542
4638,1967,5493
4638,1968,5417
4638,1969,5415
4638,1970,5334
4638,1971,5404
4638,1972,5328
4638,1973,5207
4638,1974,5085
4638,1975,5035
4638,1976,5077
4638,1977,5110
4638,1978,5084
4638,1979,5075
4638,1980,5044
4638,1981,5033
4638,1982,5041
4638,1983,5013
4638,1984,4963
4638,1985,4948
4638,1986,4909
4638,1987,4866
4638,1988,4816
4638,1989,4823
4638,1990,4864
4639,1951,3069
4639,1952,3033
4639,1953,2994
4639,1954,2958
4639,1955,2957
4639,1956,2990
4639,1957,2975
4639,1958,2908
4639,1959,2892
4639,1960,2859
4639,1961,2815
4639,1962,2805
4639,1963,2798
4639,1964,2623
4639,1965,2765
4639,1966,2849
4639,1967,2909
4639,1968,2935
4639,1969,2910
4639,1970,2909
4639,1971,2790
4639,1972,2762
4639,1973,2729
4639,1974,2643
4639,1975,2641
4639,1976,2605
4639,1977,2625
4639,1978,2610
4639,1979,2624
4639,1980,2659
4639,1981,2637
4639,1982,2626
4639,1983,2605
4639,1984,2550
4639,1985,2573
4639,1986,2528
4639,1987,2541
4639,1988,2515
4639,1989,2512
4639,1990,2507
4640,1951,8389
4640,1952,8349
4640,1953,8320
4640,1954,8290
4640,1955,8242
4640,1956,8318
4640,1957,8314
4640,1958,8332
4640,1959,8351
4640,1960,8334
4640,1961,8398
4640,1962,8443
4640,1963,8401
4640,1964,8622
4640,1965,8677
4640,1966,8757
4640,1967,8868
4640,1968,8941
4640,1969,9004
4640,1970,9052
4640,1971,9024
4640,1972,9230
4640,1973,9444
4640,1974,9546
4640,1975,9677
4640,1976,9739
4640,1977,9792
4640,1978,9877
4640,1979,9977
4640,1980,10109
4640,1981,10192
4640,1982,10258
4640,1983,10294
4640,1984,10371
4640,1985,10424
4640,1986,10462
4640,1987,10441
4640,1988,10527
4640,1989,10536
4640,1990,10689
4641,1951,2367
4641,1952,2393
4641,1953,2366
4641,1954,2380
4641,1955,2362
4641,1956,2316
4641,1957,2309
4641,1958,2241
4641,1959,2235
4641,1960,2227
4641,1961,2189
4641,1962,2187
4641,1963,2181
4641,1964,2160
4641,1965,2136
4641,1966,2080
4641,1967,2074
4641,1968,2060
4641,1969,2053
4641,1970,2118
4641,1971,2374
4641,1972,2322
4641,1973,2286
4641,1974,2220
4641,1975,2135
4641,1976,2124
4641,1977,2114
4641,1978,2147
4641,1979,2125
4641,1980,2096
4641,1981,2098
4641,1982,2046
4641,1983,1999
4641,1984,1974
4641,1985,1946
4641,1986,1933
4641,1987,1896
4641,1988,1880
4641,1989,1873
4641,1990,1834
4642,1951,2455
4642,1952,2304
4642,1953,2281
4642,1954,2275
4642,1955,2284
4642,1956,2417
4642,1957,2405
4642,1958,2391
4642,1959,2384
4642,1960,2349
4642,1961,2328
4642,1962,2323
4642,1963,2279
4642,1964,2258
4642,1965,2216
4642,1966,2192
4642,1967,2156
4642,1968,2175
4642,1969,2161
4642,1970,2152
4642,1971,2144
4642,1972,2238
4642,1973,2290
4642,1974,2332
4642,1975,2328
4642,1976,2223
4642,1977,2161
4642,1978,2182
4642,1979,2220
4642,1980,2203
4642,1981,2223
4642,1982,2235
4642,1983,2240
4642,1984,2243
4642,1985,2245
4642,1986,2263
4642,1987,2249
4642,1988,2208
4642,1989,2268
4642,1990,2172
4643,1951,3775
4643,1952,4438
4643,1953,4777
4643,1954,4942
4643,1955,5048
4643,1956,4764
4643,1957,4973
4643,1958,5347
4643,1959,5709
4643,1960,5945
4643,1961,6166
4643,1962,6336
4643,1963,6689
4643,1964,6831
4643,1965,7142
4643,1966,7242
4643,1967,7331
4643,1968,7264
4643,1969,7325
4643,1970,7452
4643,1971,7547
4643,1972,7556
4643,1973,7403
4643,1974,7228
4643,1975,7035
4643,1976,6937
4643,1977,6900
4643,1978,6840
4643,1979,6806
4643,1980,6755
4643,1981,6661
4643,1982,6703
4643,1983,6518
4643,1984,6485
4643,1985,6370
4643,1986,6305
4643,1987,6246
4643,1988,6311
4643,1989,6280
4643,1990,6257
4644,1951,6541
4644,1952,6309
4644,1953,6191
4644,1954,6039
4644,1955,5948
4644,1956,6052
4644,1957,6082
4644,1958,6117
4644,1959,6183
4644,1960,6176
4644,1961,6119
4644,1962,6060
4644,1963,5854
4644,1964,5713
4644,1965,5615
4644,1966,5508
4644,1967,5339
4644,1968,5259
4644,1969,5203
4644,1970,5126
4644,1971,5140
4644,1972,5107
4644,1973,5031
4644,1974,4977
4644,1975,5006
4644,1976,5084
4644,1977,5132
4644,1978,5098
4644,1979,5084
4644,1980,5078
4644,1981,5102
4644,1982,5100
4644,1983,5120
4644,1984,5081
4644,1985,5119
4644,1986,5130
4644,1987,5167
4644,1988,5159
4644,1989,5185
4644,1990,5172
4645,1951,3293
4645,1952,3274
4645,1953,3213
4645,1954,3173
4645,1955,3137
4645,1956,3148
4645,1957,3156
4645,1958,3117
4645,1959,3145
4645,1960,3143
4645,1961,3110
4645,1962,3120
4645,1963,3104
4645,1964,3585
4645,1965,3548
4645,1966,3553
4645,1967,3569
4645,1968,3580
4645,1969,3560
4645,1970,3559
4645,1971,3492
4645,1972,3492
4645,1973,3436
4645,1974,3392
4645,1975,3373
4645,1976,3310
4645,1977,3353
4645,1978,3347
4645,1979,3333
4645,1980,3341
4645,1981,3392
4645,1982,3408
4645,1983,3418
4645,1984,3427
4645,1985,3439
4645,1986,3412
4645,1987,3403
4645,1988,3363
4645,1989,3341
4645,1990,3539
4646,1951,3859
4646,1952,3825
4646,1953,3847
4646,1954,3872
4646,1955,3868
4646,1956,3903
4646,1957,3866
4646,1958,3854
4646,1959,3835
4646,1960,3861
4646,1961,3834
4646,1962,3781
4646,1963,3846
4646,1964,3833
4646,1965,3830
4646,1966,3756
4646,1967,3802
4646,1968,3785
4646,1969,3746
4646,1970,3674
4646,1971,3570
4646,1972,3555
4646,1973,3508
4646,1974,3477
4646,1975,3448
4646,1976,3421
4646,1977,3389
4646,1978,3399
4646,1979,3381
4646,1980,3351
4646,1981,3406
4646,1982,3397
4646,1983,3414
4646,1984,3385
4646,1985,3408
4646,1986,3390
4646,1987,3352
4646,1988,3368
4646,1989,3321
4646,1990,2927
4647,1951,11095
4647,1952,11069
4647,1953,10964
4647,1954,10898
4647,1955,10911
4647,1956,10864
4647,1957,10866
4647,1958,10802
4647,1959,10879
4647,1960,10828
4647,1961,10850
4647,1962,10928
4647,1963,10961
4647,1964,11465
4647,1965,11536
4647,1966,11512
4647,1967,11499
4647,1968,11677
4647,1969,11737
4647,1970,11911
4647,1971,11945
4647,1972,12317
4647,1973,12688
4647,1974,13070
4647,1975,13469
4647,1976,13982
4647,1977,14315
4647,1978,14590
4647,1979,15043
4647,1980,15571
4647,1981,15958
4647,1982,16222
4647,1983,16406
4647,1984,16394
4647,1985,16473
4647,1986,16588
4647,1987,16600
4647,1988,16730
4647,1989,16886
4647,1990,17189
4648,1951,3239
4648,1952,3285
4648,1953,3341
4648,1954,3340
4648,1955,3384
4648,1956,3428
4648,1957,3544
4648,1958,3614
4648,1959,3688
4648,1960,3788
4648,1961,3877
4648,1962,3958
4648,1963,4025
4648,1964,4042
4648,1965,5600
4648,1966,5630
4648,1967,5606
4648,1968,5676
4648,1969,5674
4648,1970,5703
4648,1971,5604
4648,1972,5638
4648,1973,5669
4648,1974,5534
4648,1975,5506
4648,1976,5520
4648,1977,5475
4648,1978,5406
4648,1979,5322
4648,1980,5287
4648,1981,5242
4648,1982,5138
4648,1983,5077
4648,1984,4987
4648,1985,4879
4648,1986,4802
4648,1987,4744
4648,1988,4674
4648,1989,4605
4648,1990,4568
4649,1951,7094
4649,1952,7115
4649,1953,7191
4649,1954,7193
4649,1955,7286
4649,1956,7202
4649,1957,7158
4649,1958,7161
4649,1959,7117
4649,1960,7188
4649,1961,7137
4649,1962,7157
4649,1963,7255
4649,1964,6939
4649,1965,7952
4649,1966,7904
4649,1967,7868
4649,1968,7885
4649,1969,7899
4649,1970,7924
4649,1971,7883
4649,1972,7930
4649,1973,7935
4649,1974,8074
4649,1975,8168
4649,1976,8208
4649,1977,8255
4649,1978,8340
4649,1979,8415
4649,1980,8466
4649,1981,8489
4649,1982,8549
4649,1983,8593
4649,1984,8687
4649,1985,8734
4649,1986,8699
4649,1987,8728
4649,1988,8726
4649,1989,8756
4649,1990,8822
4650,1951,5557
4650,1952,5539
4650,1953,5539
4650,1954,5560
4650,1955,5553
4650,1956,5575
4650,1957,5556
4650,1958,5561
4650,1959,5595
4650,1960,5587
4650,1961,5683
4650,1962,5714
4650,1963,5729
4650,1964,5702
4650,1965,5691
4650,1966,5739
4650,1967,5781
4650,1968,5825
4650,1969,5839
4650,1970,5847
4650,1971,5842
4650,1972,5867
4650,1973,5900
4650,1974,5980
4650,1975,6009
4650,1976,6025
4650,1977,6082
4650,1978,6094
4650,1979,6093
4650,1980,6193
4650,1981,6270
4650,1982,6294
4650,1983,6305
4650,1984,6319
4650,1985,6308
4650,1986,6298
4650,1987,6273
4650,1988,6368
4650,1989,6332
4650,1990,6299
4651,1951,0
4651,1952,0
4651,1953,0
4651,1954,0
4651,1955,0
4651,1956,0
4651,1957,0
4651,1958,0
4651,1959,0
4651,1960,0
4651,1961,0
4651,1962,0
4651,1963,0
4651,1964,0
4651,1965,0
4651,1966,0
4651,1967,0
4651,1968,0
4651,1969,0
4651,1970,0
4651,1971,0
4651,1972,0
4651,1973,0
4651,1974,0
4651,1975,0
4651,1976,0
4651,1977,6347
4651,1978,6389
4651,1979,6516
4651,1980,6587
4651,1981,6625
4651,1982,6599
4651,1983,6596
4651,1984,6593
4651,1985,6661
4651,1986,6629
4651,1987,6612
4651,1988,6621
4651,1989,6748
4651,1990,6754
1505,1951,16346
1505,1952,16683
1505,1953,17117
1505,1954,17486
1505,1955,17767
1505,1956,17897
1505,1957,18325
1505,1958,18541
1505,1959,18715
1505,1960,18825
1505,1961,18908
1505,1962,18930
1505,1963,18918
1505,1964,20711
1505,1965,20637
1505,1966,20769
1505,1967,20873
1505,1968,21008
1505,1969,21107
1505,1970,21219
1505,1971,21107
1505,1972,21290
1505,1973,21629
1505,1974,21966
1505,1975,22180
1505,1976,22167
1505,1977,22202
1505,1978,22239
1505,1979,22291
1505,1980,22316
1505,1981,22132
1505,1982,22109
1505,1983,22144
1505,1984,22142
1505,1985,22145
1505,1986,22164
1505,1987,22198
1505,1988,22256
1505,1989,22171
1505,1990,22017
1506,1951,7810
1506,1952,9903
1506,1953,10239
1506,1954,10567
1506,1955,10873
1506,1956,10983
1506,1957,11311
1506,1958,11536
1506,1959,11523
1506,1960,11647
1506,1961,11752
1506,1962,11800
1506,1963,11865
1506,1964,20767
1506,1965,23323
1506,1966,23521
1506,1967,23739
1506,1968,23879
1506,1969,24248
1506,1970,24627
1506,1971,25005
1506,1972,25374
1506,1973,25677
1506,1974,25837
1506,1975,25883
1506,1976,26062
1506,1977,26301
1506,1978,26423
1506,1979,26536
1506,1980,26589
1506,1981,26577
1506,1982,26521
1506,1983,26626
1506,1984,26702
1506,1985,26852
1506,1986,26928
1506,1987,27077
1506,1988,27240
1506,1989,27452
1506,1990,27555
1508,1951,3463
1508,1952,3488
1508,1953,3525
1508,1954,3536
1508,1955,3550
1508,1956,3633
1508,1957,3659
1508,1958,3705
1508,1959,3705
1508,1960,3721
1508,1961,3745
1508,1962,3782
1508,1963,3761
1508,1964,3796
1508,1965,1971
1508,1966,1951
1508,1967,1950
1508,1968,1929
1508,1969,1909
1508,1970,1872
1508,1971,1826
1508,1972,1797
1508,1973,1761
1508,1974,1764
1508,1975,1732
1508,1976,1727
1508,1977,40650
1508,1978,40936
1508,1979,41000
1508,1980,41072
1508,1981,41100
1508,1982,41315
1508,1983,41568
1508,1984,41776
1508,1985,41717
1508,1986,41883
1508,1987,42073
1508,1988,42343
1508,1989,42443
1508,1990,42610
1511,1951,2022
1511,1952,2030
1511,1953,2028
1511,1954,2008
1511,1955,2015
1511,1956,1985
1511,1957,1979
1511,1958,1970
1511,1959,2000
1511,1960,1985
1511,1961,1985
1511,1962,2000
1511,1963,1989
1511,1964,3897
1511,1965,3901
1511,1966,3908
1511,1967,3893
1511,1968,3860
1511,1969,3895
1511,1970,3864
1511,1971,3869
1511,1972,3857
1511,1973,3890
1511,1974,3849
1511,1975,3851
1511,1976,3900
1511,1977,3891
1511,1978,3910
1511,1979,3920
1511,1980,3954
1511,1981,3956
1511,1982,3914
1511,1983,3936
1511,1984,3945
1511,1985,3961
1511,1986,3939
1511,1987,3909
1511,1988,3887
1511,1989,3908
1511,1990,3924
