Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Antall stemmeberettigede;Godkjente stemmegivninger — Forhånd;Godkjente stemmegivninger - Valgting;Godkjente stemmegivninger - Totalt;Forkastede stemmegivninger - Forhånd;Forkastede stemmegivninger - Totalt;Godkjente stemmesedler - Forhånd;Godkjente stemmesedler - Valgting;Godkjente stemmesedler - Totalt;Forkastede stemmesedler - Forhånd;Forkastede stemmesedler - Totalt;Blanke stemmesedler - Forhånd;Blanke stemmesedler - Totalt;
06;Buskerud;0604;Kongsberg;0000;Uoppgitt krets;44;16;1;17;0;0;4818;0;4818;27;27;33;33;
06;Buskerud;0604;Kongsberg;0001;Jondalen;357;43;260;303;0;0;0;264;264;0;0;0;2;
06;Buskerud;0604;Kongsberg;0003;Kongsberg By;10868;3149;5257;8406;0;1;0;5280;5280;0;12;0;36;
06;Buskerud;0604;Kongsberg;0010;Kongsgårdmoen/Berg;2330;381;1414;1795;0;0;0;1469;1469;0;0;0;17;
06;Buskerud;0604;Kongsberg;0011;Hvittingfoss;1288;194;746;940;0;0;0;745;745;0;1;0;8;
06;Buskerud;0604;Kongsberg;0013;Efteløt;836;115;569;684;0;0;0;556;556;0;0;0;5;
06;Buskerud;0604;Kongsberg;0018;Gamlegrendåsen;3862;930;2327;3257;0;0;0;2259;2259;0;1;0;18;
06;Buskerud;0605;Ringerike;0000;Uoppgitt krets;53;13;6;19;0;0;5843;0;5843;11;11;55;55;
06;Buskerud;0605;Ringerike;0001;Sokna;1041;173;568;741;0;0;0;569;569;0;0;0;3;
06;Buskerud;0605;Ringerike;0003;Veien;3823;1103;1763;2866;1;1;0;1908;1908;0;0;0;16;
06;Buskerud;0605;Ringerike;0004;Ullerål;5616;1449;2632;4081;1;1;0;2777;2777;0;3;0;33;
06;Buskerud;0605;Ringerike;0006;Hønefoss Syd;3392;1193;1302;2495;0;0;0;1188;1188;0;1;0;13;
06;Buskerud;0605;Ringerike;0007;Vang;2923;753;1582;2335;1;1;0;1511;1511;0;0;0;10;
06;Buskerud;0605;Ringerike;0008;Kirkekretsen;1231;348;631;979;0;0;0;609;609;0;0;0;5;
06;Buskerud;0605;Ringerike;0009;Tyristrand;2262;465;1219;1684;0;0;0;1155;1155;0;0;0;15;
06;Buskerud;0605;Ringerike;0011;Hallingby;1656;267;993;1260;0;0;0;988;988;0;0;0;7;
06;Buskerud;0605;Ringerike;0012;Nes;417;81;221;302;0;0;0;216;216;0;0;0;0;
06;Buskerud;0612;Hole;0000;Uoppgitt krets;9;4;3;7;0;0;1445;75;1520;6;6;10;10;
06;Buskerud;0612;Hole;0001;Røyse;1368;347;693;1040;0;0;0;665;665;0;0;0;3;
06;Buskerud;0612;Hole;0002;Vik;2016;724;965;1689;0;0;0;955;955;0;0;0;1;
06;Buskerud;0612;Hole;0003;Sollihøgda;174;32;97;129;0;0;0;95;95;0;0;0;0;
06;Buskerud;0612;Hole;0004;Sundvollen;1129;340;620;960;0;0;0;588;588;0;1;0;6;
06;Buskerud;0615;Flå;0000;Hele kommunen;791;221;386;607;0;0;221;386;607;0;0;1;5;
06;Buskerud;0616;Nes;0000;Hele kommunen;2538;688;1223;1911;0;0;688;1223;1911;0;0;1;9;
06;Buskerud;0617;Gol;0000;Hele kommunen;3275;977;1497;2474;0;0;976;1497;2473;1;1;2;11;
06;Buskerud;0618;Hemsedal;0000;Hele kommunen;1514;458;753;1211;0;0;458;755;1213;1;2;1;2;
06;Buskerud;0619;Ål;0000;Hele kommunen;3420;912;1893;2805;0;0;911;1893;2804;6;10;11;18;
06;Buskerud;0620;Hol;0000;Hele kommunen;3226;980;1593;2573;0;0;979;1592;2571;5;5;6;14;
06;Buskerud;0621;Sigdal;0000;Hele kommunen;2603;324;1707;2031;0;0;324;1697;2021;0;1;1;14;
06;Buskerud;0622;Krødsherad;0000;Hele kommunen;1622;361;903;1264;1;1;358;902;1260;3;4;2;13;
06;Buskerud;0623;Modum;0000;Uoppgitt krets;37;12;3;15;0;0;2329;0;2329;1;1;9;9;
06;Buskerud;0623;Modum;0001;Sysle;1299;286;700;986;0;0;0;658;658;0;2;0;5;
06;Buskerud;0623;Modum;0002;Vikersund;3144;883;1523;2406;0;0;0;1583;1583;0;1;0;11;
06;Buskerud;0623;Modum;0003;Stalsberg;2052;333;1195;1528;0;0;0;1189;1189;0;0;0;14;
06;Buskerud;0623;Modum;0004;Enger;2135;508;1067;1575;0;0;0;1073;1073;0;0;0;16;
06;Buskerud;0623;Modum;0005;Buskerud;1661;305;951;1256;0;0;0;936;936;0;0;0;8;
06;Buskerud;0624;Øvre Eiker;0000;Hele kommunen;13251;2359;7781;10140;0;1;2359;7781;10140;2;5;13;70;
06;Buskerud;0625;Nedre Eiker;0000;Uoppgitt krets;35;5;6;11;3;3;4215;4;4219;2;2;30;30;
06;Buskerud;0625;Nedre Eiker;0002;Mjøndalen;4568;1337;2064;3401;0;0;0;2158;2158;0;3;0;24;
06;Buskerud;0625;Nedre Eiker;0003;Åsen;1425;328;754;1082;0;0;0;724;724;0;3;0;10;
06;Buskerud;0625;Nedre Eiker;0004;Steinberg;1221;242;673;915;0;0;0;678;678;0;2;0;6;
06;Buskerud;0625;Nedre Eiker;0005;Krokstadelva;5670;1317;2923;4240;0;0;0;2886;2886;0;11;0;20;
06;Buskerud;0625;Nedre Eiker;0006;Solbergelva;4371;988;2229;3217;0;0;0;2205;2205;0;3;0;12;
06;Buskerud;0626;Lier;0000;Uoppgitt krets;37;16;3;19;0;0;4484;0;4484;4;4;20;20;
06;Buskerud;0626;Lier;0001;Høvik;2928;809;1518;2327;2;2;0;1526;1526;0;2;0;12;
06;Buskerud;0626;Lier;0002;Hegg;3680;1114;1786;2900;3;3;0;1785;1785;0;7;0;10;
06;Buskerud;0626;Lier;0003;Egge;988;201;601;802;0;0;0;600;600;0;1;0;5;
06;Buskerud;0626;Lier;0004;Sjåstad;685;132;385;517;0;0;0;377;377;0;0;0;2;
06;Buskerud;0626;Lier;0005;Sylling;1279;273;747;1020;1;1;0;750;750;0;3;0;2;
06;Buskerud;0626;Lier;0006;Nordal;953;241;568;809;0;0;0;533;533;0;2;0;4;
06;Buskerud;0626;Lier;0007;Hallingstad;1669;419;892;1311;0;0;0;933;933;0;3;0;4;
06;Buskerud;0626;Lier;0008;Lierskogen;1530;266;956;1222;1;1;0;973;973;0;2;0;5;
06;Buskerud;0626;Lier;0009;Gullaug;2101;566;1225;1791;1;1;0;1223;1223;0;4;0;4;
06;Buskerud;0626;Lier;0010;Hennummarka;1844;443;1132;1575;0;0;0;1127;1127;0;5;0;1;
06;Buskerud;0627;Røyken;0000;Uoppgitt krets;51;33;2;35;1;1;3327;0;3327;12;12;16;16;
06;Buskerud;0627;Røyken;0001;Vestbygda og Hyggen;3941;819;2393;3212;0;0;0;2387;2387;0;9;0;16;
06;Buskerud;0627;Røyken;0003;Midtbygda;3078;754;1792;2546;1;1;0;1822;1822;0;1;0;16;
06;Buskerud;0627;Røyken;0004;Slemmestad og Nærsnes;3396;836;1921;2757;0;1;0;1936;1936;0;4;0;11;
06;Buskerud;0627;Røyken;0006;Frydenlund;1815;358;1115;1473;0;1;0;1101;1101;0;3;0;9;
06;Buskerud;0627;Røyken;0007;Torvbråten og Sydskogen;2605;532;1620;2152;0;0;0;1601;1601;0;5;0;10;
06;Buskerud;0628;Hurum;0000;Uoppgitt krets;15;5;3;8;0;0;2039;0;2039;1;1;15;15;
06;Buskerud;0628;Hurum;0001;Klokkarstua;879;209;508;717;0;0;0;515;515;0;0;0;4;
06;Buskerud;0628;Hurum;0002;Holmsbu;587;162;326;488;0;0;0;319;319;0;0;0;1;
06;Buskerud;0628;Hurum;0003;Tofte;1274;337;650;987;0;1;0;690;690;0;0;0;4;
06;Buskerud;0628;Hurum;0004;Filtvet;1193;305;567;872;0;0;0;520;520;0;0;0;5;
06;Buskerud;0628;Hurum;0005;Sætre;2893;1020;1373;2393;0;0;0;1384;1384;0;0;0;7;
06;Buskerud;0631;Flesberg;0000;Hele kommunen;1956;351;1127;1478;0;0;351;1127;1478;7;7;5;8;
06;Buskerud;0632;Rollag;0000;Hele kommunen;1084;173;687;860;0;0;173;687;860;1;1;0;2;
06;Buskerud;0633;Nore og Uvdal;0000;Hele kommunen;1890;321;1127;1448;0;0;321;1128;1449;0;0;2;20;
07;Vestfold;0701;Horten;0000;Uoppgitt krets;64;30;3;33;0;0;5778;1;5779;10;10;29;29;
07;Vestfold;0701;Horten;0001;Åsgården;2518;572;1447;2019;0;0;0;1437;1437;0;3;0;9;
07;Vestfold;0701;Horten;0002;Lysheim;1443;223;905;1128;0;0;0;941;941;0;1;0;14;
07;Vestfold;0701;Horten;0004;Borre;3002;798;1503;2301;1;2;0;1471;1471;0;0;0;7;
07;Vestfold;0701;Horten;0008;Horten;12954;4156;5813;9969;0;0;0;5829;5829;0;4;0;62;
07;Vestfold;0702;Holmestrand;0000;Uoppgitt krets;21;9;1;10;0;0;1908;75;1983;1;2;11;11;
07;Vestfold;0702;Holmestrand;0001;Gjøklep;4305;1069;2316;3385;0;0;0;2260;2260;0;0;0;12;
07;Vestfold;0702;Holmestrand;0003;Botne;2395;436;1428;1864;0;0;0;1410;1410;0;0;0;16;
07;Vestfold;0702;Holmestrand;0005;Holmestrand;1387;392;654;1046;0;0;0;653;653;0;0;0;2;
07;Vestfold;0704;Tønsberg;0000;Uoppgitt krets;123;40;11;51;2;2;7023;4;7027;13;13;35;35;
07;Vestfold;0704;Tønsberg;0001;Sem;4509;784;2689;3473;0;0;0;2687;2687;0;1;0;23;
07;Vestfold;0704;Tønsberg;0002;Barkåker/Jareteigen;1547;203;1016;1219;0;0;0;1028;1028;0;0;0;14;
07;Vestfold;0704;Tønsberg;0004;Volden;1285;211;806;1017;0;0;0;833;833;0;2;0;3;
07;Vestfold;0704;Tønsberg;0006;Eik/Klokkeråsen;4087;744;2491;3235;0;0;0;2566;2566;0;0;0;16;
07;Vestfold;0704;Tønsberg;0007;Presterød;12547;2489;7747;10236;1;1;0;7727;7727;0;12;0;41;
07;Vestfold;0704;Tønsberg;0009;Husøy;712;132;470;602;0;0;0;481;481;0;2;0;1;
07;Vestfold;0704;Tønsberg;0010;Tønsberg;8330;2416;3794;6210;0;0;0;3723;3723;0;1;0;44;
07;Vestfold;0709;Larvik;0000;Uoppgitt krets;76;23;5;28;0;0;6651;29;6680;9;11;44;45;
07;Vestfold;0709;Larvik;0001;Berg;2246;317;1509;1826;0;0;0;1497;1497;0;0;0;3;
07;Vestfold;0709;Larvik;0002;Sky;1980;324;1219;1543;0;0;0;1190;1190;0;0;0;13;
07;Vestfold;0709;Larvik;0003;Kjose;195;22;137;159;0;0;0;139;139;0;0;0;0;
07;Vestfold;0709;Larvik;0004;Stavern;4806;1140;2756;3896;1;1;0;2736;2736;0;9;0;17;
07;Vestfold;0709;Larvik;0005;Larvik Sentrum Vest;3593;1066;1692;2758;0;0;0;1683;1683;0;0;0;16;
07;Vestfold;0709;Larvik;0006;Larvik Sentrum Øst;4471;995;2085;3080;0;0;0;2146;2146;0;2;0;15;
07;Vestfold;0709;Larvik;0007;Kvelde;1286;137;856;993;0;0;0;866;866;0;0;0;2;
07;Vestfold;0709;Larvik;0008;Hvarnes;421;49;266;315;0;0;0;257;257;0;0;0;0;
07;Vestfold;0709;Larvik;0009;Bommestad;2051;305;1220;1525;0;3;0;1177;1177;0;0;0;14;
07;Vestfold;0709;Larvik;0010;Nanset;4379;961;2302;3263;0;0;0;2371;2371;0;2;0;12;
07;Vestfold;0709;Larvik;0011;Østre Halsen;4256;825;2539;3364;0;0;0;2472;2472;0;0;0;15;
07;Vestfold;0709;Larvik;0012;Tjodalyng;3161;490;1987;2477;0;2;0;2014;2014;0;0;0;17;
07;Vestfold;0710;Sandefjord;0000;Uoppgitt krets;593;121;9;130;0;0;11652;0;11652;37;37;82;82;
07;Vestfold;0710;Sandefjord;0001;Sandefjord rådhus;6556;2011;2730;4741;0;0;0;2967;2967;0;0;0;20;
07;Vestfold;0710;Sandefjord;0002;Breidablikk ungdomsskole;6226;1420;3502;4922;0;0;0;3473;3473;0;0;0;17;
07;Vestfold;0710;Sandefjord;0003;Haukerød skole;7935;1662;4351;6013;0;0;0;4253;4253;0;0;0;31;
07;Vestfold;0710;Sandefjord;0004;Ranvik ungdomsskole;5285;1331;2970;4301;0;0;0;2947;2947;0;0;0;10;
07;Vestfold;0710;Sandefjord;0005;Varden ungdomsskole;8480;2151;4340;6491;0;0;0;4185;4185;0;0;0;29;
07;Vestfold;0710;Sandefjord;0017;Andebu;2993;839;1390;2229;0;0;0;1481;1481;0;0;0;8;
07;Vestfold;0710;Sandefjord;0021;Melsom;1543;391;826;1217;0;0;0;841;841;0;0;0;11;
07;Vestfold;0710;Sandefjord;0022;Stokke;4079;1480;1708;3188;0;0;0;1704;1704;0;0;0;14;
07;Vestfold;0710;Sandefjord;0024;Vennerød;1211;249;711;960;0;0;0;712;712;0;0;0;4;
07;Vestfold;0711;Svelvik;0000;Uoppgitt krets;18;2;3;5;0;0;1085;3;1088;3;3;10;10;
07;Vestfold;0711;Svelvik;0001;Berger;806;132;461;593;0;0;0;453;453;0;0;0;2;
07;Vestfold;0711;Svelvik;0002;Svelvik;3099;767;1559;2326;0;0;0;1570;1570;0;0;0;18;
07;Vestfold;0711;Svelvik;0003;Nesbygda;950;181;534;715;0;0;0;539;539;0;0;0;6;
07;Vestfold;0713;Sande;0000;Hele kommunen;6785;1776;3670;5446;0;0;1776;3674;5450;2;5;9;39;
07;Vestfold;0714;Hof;0000;Hele kommunen;2303;526;1271;1797;0;0;526;1273;1799;0;0;6;11;
07;Vestfold;0716;Re;0000;Uoppgitt krets;21;7;2;9;0;0;1225;0;1225;3;3;13;13;
07;Vestfold;0716;Re;0001;Våle;1902;290;1240;1530;0;0;0;1229;1229;0;0;0;6;
07;Vestfold;0716;Re;0002;Revetal;1671;377;955;1332;0;0;0;1027;1027;0;0;0;6;
07;Vestfold;0716;Re;0003;Undrumsdal;689;103;452;555;0;0;0;448;448;0;0;0;6;
07;Vestfold;0716;Re;0004;Ramnes;1825;370;1025;1395;0;0;0;947;947;0;2;0;10;
07;Vestfold;0716;Re;0005;Fon;445;47;305;352;0;0;0;330;330;0;1;0;2;
07;Vestfold;0716;Re;0006;Vivestad;278;32;175;207;0;0;0;173;173;0;0;0;1;
07;Vestfold;0722;Nøtterøy;0000;Uoppgitt krets;50;16;5;21;4;4;4041;3;4044;25;25;29;29;
07;Vestfold;0722;Nøtterøy;0002;Hårkollen;4896;1235;2780;4015;0;0;0;2736;2736;0;0;0;14;
07;Vestfold;0722;Nøtterøy;0003;Herstad;5178;1223;2855;4078;0;0;0;3020;3020;0;12;0;28;
07;Vestfold;0722;Nøtterøy;0004;Teie;5999;1576;3255;4831;0;0;0;3137;3137;0;3;0;17;
07;Vestfold;0723;Tjøme;0000;Hele kommunen;3817;1413;1611;3024;2;2;1411;1610;3021;5;14;13;34;
07;Vestfold;0728;Lardal;0000;Hele kommunen;1829;347;1064;1411;0;0;348;1064;1412;2;2;5;12;
08;Telemark;0805;Porsgrunn;0000;Uoppgitt krets;76;28;8;36;0;0;5569;0;5569;44;44;37;37;
08;Telemark;0805;Porsgrunn;0001;Osebakken/Borge;3109;811;1593;2404;1;1;0;1565;1565;0;6;0;12;
08;Telemark;0805;Porsgrunn;0002;Stridsklev;2108;341;1237;1578;0;0;0;1329;1329;0;0;0;7;
08;Telemark;0805;Porsgrunn;0003;Midtbyen/Nedre bydel;3886;1090;1763;2853;2;2;0;1732;1732;0;1;0;26;
08;Telemark;0805;Porsgrunn;0004;Vestsiden;3016;556;1620;2176;1;1;0;1652;1652;0;2;0;9;
08;Telemark;0805;Porsgrunn;0005;Bergsbygda;272;42;178;220;0;0;0;208;208;0;0;0;3;
08;Telemark;0805;Porsgrunn;0006;Bjørkedalen;414;73;244;317;0;0;0;198;198;0;0;0;0;
08;Telemark;0805;Porsgrunn;0007;Grønli;1463;298;839;1137;0;0;0;953;953;0;0;0;3;
08;Telemark;0805;Porsgrunn;0008;Heistad;4067;789;2340;3129;1;1;0;2336;2336;0;0;0;20;
08;Telemark;0805;Porsgrunn;0009;Klevstrand/Herøya;1797;277;972;1249;0;0;0;971;971;0;3;0;10;
08;Telemark;0805;Porsgrunn;0010;Langangen;544;80;354;434;1;1;0;360;360;0;0;0;2;
08;Telemark;0805;Porsgrunn;0011;Myrene;1127;225;553;778;2;2;0;567;567;0;1;0;4;
08;Telemark;0805;Porsgrunn;0012;Brevik;1629;254;976;1230;0;0;0;969;969;0;0;0;7;
08;Telemark;0805;Porsgrunn;0013;Sandøya/Øyene;267;62;149;211;1;1;0;141;141;0;0;0;1;
08;Telemark;0805;Porsgrunn;0014;Tveten;3473;654;2056;2710;1;1;0;1915;1915;0;0;0;14;
08;Telemark;0806;Skien;0000;Uoppgitt krets;142;38;13;51;1;1;8952;6;8958;45;45;41;41;
08;Telemark;0806;Skien;0001;Sentrum Sør;4519;1292;2119;3411;0;0;0;2283;2283;0;11;0;20;
08;Telemark;0806;Skien;0002;Sentrum Nord;3927;1096;1728;2824;0;0;0;1598;1598;0;10;0;8;
08;Telemark;0806;Skien;0003;Skienshallen;6621;1414;3269;4683;0;0;0;3330;3330;0;0;0;22;
08;Telemark;0806;Skien;0004;Gjerpen;5624;1245;3100;4345;0;0;0;3061;3061;0;8;0;27;
08;Telemark;0806;Skien;0005;Gulset;5874;1538;2867;4405;0;0;0;2857;2857;0;0;0;26;
08;Telemark;0806;Skien;0006;Klyve;4811;678;2621;3299;0;0;0;2607;2607;0;9;0;34;
08;Telemark;0806;Skien;0007;Menstad/ Bølehøgda;4786;1038;2775;3813;0;0;0;2802;2802;0;1;0;12;
08;Telemark;0806;Skien;0008;Skotfoss;1294;174;748;922;0;0;0;745;745;0;0;0;4;
08;Telemark;0806;Skien;0009;Svanvik;777;111;488;599;0;0;0;477;477;0;1;0;2;
08;Telemark;0806;Skien;0010;Åfoss;1499;224;929;1153;0;0;0;945;945;0;0;0;5;
08;Telemark;0806;Skien;0011;Valebø;125;26;64;90;0;0;0;66;66;0;1;0;0;
08;Telemark;0806;Skien;0012;Melum;582;91;369;460;0;0;0;370;370;0;0;0;2;
08;Telemark;0807;Notodden;0000;Uoppgitt krets;28;8;1;9;0;0;2150;0;2150;2;2;6;6;
08;Telemark;0807;Notodden;0010;Sentrum;6130;1559;3057;4616;1;1;0;3063;3063;0;0;0;21;
08;Telemark;0807;Notodden;0020;Heddal;2628;467;1478;1945;0;0;0;1479;1479;0;0;0;5;
08;Telemark;0807;Notodden;0031;Gransherad;615;118;360;478;0;0;0;356;356;0;1;0;3;
08;Telemark;0811;Siljan;0000;Hele kommunen;1766;388;1017;1405;2;2;388;1017;1405;0;0;2;4;
08;Telemark;0814;Bamble;0000;Uoppgitt krets;26;5;1;6;0;0;2034;2;2036;8;8;15;15;
08;Telemark;0814;Bamble;0001;Herre;1220;142;737;879;0;0;0;734;734;0;0;0;5;
08;Telemark;0814;Bamble;0002;Rugtvedt;1347;180;817;997;0;0;0;822;822;0;0;0;4;
08;Telemark;0814;Bamble;0003;Stathelle;3294;784;1781;2565;0;0;0;1794;1794;0;0;0;16;
08;Telemark;0814;Bamble;0004;Langesund;3514;741;2034;2775;1;1;0;2019;2019;0;0;0;11;
08;Telemark;0814;Bamble;0005;Rønholt;1350;185;784;969;1;1;0;782;782;0;16;0;6;
08;Telemark;0815;Kragerø;0000;Hele kommunen;8050;2007;4126;6133;0;0;2009;4130;6139;0;0;7;19;
08;Telemark;0817;Drangedal;0000;Uoppgitt krets;6;0;0;0;0;0;601;0;601;3;3;1;1;
08;Telemark;0817;Drangedal;0002;Åkre;203;48;117;165;0;0;0;100;100;0;0;0;0;
08;Telemark;0817;Drangedal;0007;Henseid;169;40;95;135;0;0;0;89;89;0;0;0;0;
08;Telemark;0817;Drangedal;0009;Kroken;944;110;598;708;0;0;0;590;590;0;0;0;3;
08;Telemark;0817;Drangedal;0014;Solberg;1240;314;629;943;0;0;0;675;675;0;0;0;4;
08;Telemark;0817;Drangedal;0017;Bostrak;235;45;141;186;0;0;0;127;127;0;0;0;0;
08;Telemark;0817;Drangedal;0021;Tørdal;300;46;177;223;0;0;0;176;176;0;1;0;0;
08;Telemark;0819;Nome;0000;Hele kommunen;4938;826;2908;3734;0;1;829;2906;3735;0;0;5;27;
08;Telemark;0821;Bø;0000;Hele kommunen;4455;1261;1987;3248;0;1;1256;1990;3246;7;11;1;12;
08;Telemark;0822;Sauherad;0000;Hele kommunen;3211;488;1927;2415;0;0;494;1928;2422;7;7;0;6;
08;Telemark;0826;Tinn;0000;Hele kommunen;4393;1064;2247;3311;0;2;1067;2249;3316;11;11;15;35;
08;Telemark;0827;Hjartdal;0000;Hele kommunen;1204;213;750;963;0;0;213;743;956;1;1;0;6;
08;Telemark;0828;Seljord;0000;Hele kommunen;2208;422;1246;1668;0;0;422;1246;1668;3;3;0;12;
08;Telemark;0829;Kviteseid;0000;Hele kommunen;1886;358;996;1354;1;1;355;997;1352;4;4;1;10;
08;Telemark;0830;Nissedal;0000;Hele kommunen;1083;319;543;862;0;0;320;544;864;2;3;2;3;
08;Telemark;0831;Fyresdal;0000;Hele kommunen;964;264;503;767;0;0;245;503;748;2;2;2;5;
08;Telemark;0833;Tokke;0000;Hele kommunen;1705;364;986;1350;1;1;361;986;1347;3;3;1;8;
08;Telemark;0834;Vinje;0000;Hele kommunen;2771;647;1495;2142;0;0;642;1495;2137;17;21;10;20;
09;Aust-Agder;0901;Risør;0000;Uoppgitt krets;13;2;0;2;0;0;1179;0;1179;7;7;7;7;
09;Aust-Agder;0901;Risør;0001;Risør;3825;985;1978;2963;3;3;0;2002;2002;0;5;0;17;
09;Aust-Agder;0901;Risør;0004;Hope;335;49;216;265;0;0;0;219;219;0;1;0;0;
09;Aust-Agder;0901;Risør;0011;Søndeled;1102;142;667;809;0;0;0;640;640;0;2;0;1;
09;Aust-Agder;0904;Grimstad;0000;Uoppgitt krets;46;26;3;29;0;0;4824;0;4824;6;6;21;21;
09;Aust-Agder;0904;Grimstad;0001;Frivold;1703;457;825;1282;0;0;0;786;786;0;4;0;5;
09;Aust-Agder;0904;Grimstad;0002;Vik;2807;809;1346;2155;0;0;0;1303;1303;0;1;0;10;
09;Aust-Agder;0904;Grimstad;0005;Holvika;2747;886;1271;2157;0;0;0;1238;1238;0;3;0;3;
09;Aust-Agder;0904;Grimstad;0006;Fevik;2725;762;1346;2108;1;1;0;1349;1349;0;2;0;2;
09;Aust-Agder;0904;Grimstad;0011;Landvik;2092;504;1128;1632;0;0;0;1121;1121;0;1;0;9;
09;Aust-Agder;0904;Grimstad;0017;Eide;741;156;431;587;0;0;0;435;435;0;0;0;0;
09;Aust-Agder;0904;Grimstad;0018;Grimstad;3107;1227;1191;2418;0;0;0;1309;1309;0;0;0;9;
09;Aust-Agder;0906;Arendal;0000;Uoppgitt krets;89;38;8;46;3;3;9136;1;9137;6;6;47;47;
09;Aust-Agder;0906;Arendal;0001;Eydehavn;804;135;494;629;1;1;0;509;509;0;0;0;2;
09;Aust-Agder;0906;Arendal;0002;Saltrød;2346;455;1287;1742;0;0;0;1247;1247;0;2;0;6;
09;Aust-Agder;0906;Arendal;0003;Nesheim;911;157;540;697;0;0;0;534;534;0;0;0;3;
09;Aust-Agder;0906;Arendal;0004;Myra/Bråstad;1555;359;780;1139;0;0;0;760;760;0;0;0;3;
09;Aust-Agder;0906;Arendal;0005;Strengereid;603;137;361;498;0;0;0;356;356;0;0;0;1;
09;Aust-Agder;0906;Arendal;0006;Flosta;886;185;542;727;1;1;0;534;534;0;0;0;2;
09;Aust-Agder;0906;Arendal;0007;Færvik;2582;833;1261;2094;3;3;0;1212;1212;0;0;0;7;
09;Aust-Agder;0906;Arendal;0008;Sandnes;1378;285;803;1088;2;2;0;790;790;0;0;0;2;
09;Aust-Agder;0906;Arendal;0009;Hisøy;3325;1235;1478;2713;3;3;0;1402;1402;0;0;0;2;
09;Aust-Agder;0906;Arendal;0010;Rykene;907;97;525;622;0;0;0;534;534;0;0;0;3;
09;Aust-Agder;0906;Arendal;0011;Nedenes;2696;627;1483;2110;1;1;0;1456;1456;0;1;0;5;
09;Aust-Agder;0906;Arendal;0012;Asdal;1910;428;991;1419;1;1;0;957;957;0;0;0;5;
09;Aust-Agder;0906;Arendal;0013;Strømmen;1453;344;743;1087;2;2;0;744;744;0;0;0;5;
09;Aust-Agder;0906;Arendal;0014;Sentrum;3621;1316;1300;2616;4;4;0;1764;1764;0;1;0;13;
09;Aust-Agder;0906;Arendal;0015;Birkenlund;3634;1397;1513;2910;6;6;0;1429;1429;0;1;0;10;
09;Aust-Agder;0906;Arendal;0016;Moltemyr;3217;1030;1323;2353;4;4;0;1229;1229;0;0;0;6;
09;Aust-Agder;0906;Arendal;0017;Løddesøl;617;72;346;418;0;0;0;333;333;0;0;0;6;
09;Aust-Agder;0911;Gjerstad;0000;Hele kommunen;1865;411;1015;1426;1;1;407;1015;1422;7;11;2;7;
09;Aust-Agder;0912;Vegårshei;0000;Hele kommunen;1491;339;888;1227;1;1;337;888;1225;2;2;3;8;
09;Aust-Agder;0914;Tvedestrand;0000;Hele kommunen;4498;1312;2160;3472;1;1;1309;2158;3467;3;7;4;9;
09;Aust-Agder;0919;Froland;0000;Hele kommunen;4119;885;2215;3100;4;4;885;2216;3101;2;2;8;20;
09;Aust-Agder;0926;Lillesand;0000;Hele kommunen;7707;2071;4106;6177;0;0;2068;4107;6175;5;6;10;28;
09;Aust-Agder;0928;Birkenes;0000;Hele kommunen;3605;1013;1689;2702;2;2;1014;1690;2704;6;11;5;14;
09;Aust-Agder;0929;Åmli;0000;Uoppgitt krets;1;0;0;0;0;0;257;31;288;0;0;0;1;
09;Aust-Agder;0929;Åmli;0001;Kyrkjebygda;772;176;436;612;0;0;0;433;433;0;0;0;1;
09;Aust-Agder;0929;Åmli;0003;Dølemo;240;37;150;187;0;0;0;139;139;0;0;0;1;
09;Aust-Agder;0929;Åmli;0006;Nelaug;196;20;137;157;0;0;0;127;127;0;0;0;1;
09;Aust-Agder;0929;Åmli;0007;Gjøvdal;123;24;79;103;0;0;0;74;74;0;0;0;0;
09;Aust-Agder;0935;Iveland;0000;Hele kommunen;933;179;576;755;0;0;178;576;754;1;1;1;7;
09;Aust-Agder;0937;Evje og Hornnes;0000;Uoppgitt krets;16;5;0;5;0;0;585;0;585;9;9;4;4;
09;Aust-Agder;0937;Evje og Hornnes;0001;Evje;1823;444;906;1350;0;0;0;917;917;0;0;0;4;
09;Aust-Agder;0937;Evje og Hornnes;0002;Hornnes;748;144;453;597;0;0;0;442;442;0;1;0;5;
09;Aust-Agder;0938;Bygland;0000;Hele kommunen;934;198;535;733;0;0;198;535;733;0;0;0;3;
09;Aust-Agder;0940;Valle;0000;Hele kommunen;910;237;419;656;2;2;237;420;657;0;3;0;3;
09;Aust-Agder;0941;Bykle;0000;Hele kommunen;668;192;343;535;0;0;191;343;534;1;1;3;5;
10;Vest-Agder;1001;Kristiansand;0000;Uoppgitt krets;251;90;14;104;2;2;15192;8;15200;63;63;68;68;
10;Vest-Agder;1001;Kristiansand;0001;Flekkerøy;2330;468;1524;1992;0;0;0;1510;1510;0;2;0;2;
10;Vest-Agder;1001;Kristiansand;0002;Ytre Vågsbygd;5358;1316;2734;4050;0;0;0;2632;2632;0;4;0;9;
10;Vest-Agder;1001;Kristiansand;0003;Indre Vågsbygd;8881;2226;4359;6585;1;2;0;4348;4348;0;5;0;33;
10;Vest-Agder;1001;Kristiansand;0004;Hellemyr;2604;420;1492;1912;1;1;0;1486;1486;0;2;0;13;
