Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Antall stemmeberettigede;Godkjente stemmegivninger — Forhånd;Godkjente stemmegivninger - Valgting;Godkjente stemmegivninger - Totalt;Forkastede stemmegivninger - Forhånd;Forkastede stemmegivninger - Totalt;Godkjente stemmesedler - Forhånd;Godkjente stemmesedler - Valgting;Godkjente stemmesedler - Totalt;Forkastede stemmesedler - Forhånd;Forkastede stemmesedler - Totalt;Blanke stemmesedler - Forhånd;Blanke stemmesedler - Totalt;
15;Møre og Romsdal;1526;Stordal;0000;Hele kommunen;687;142;355;497;0;0;142;355;497;0;0;0;2;
15;Møre og Romsdal;1528;Sykkylven;0000;Hele kommunen;5441;1049;3094;4143;0;8;1049;3093;4142;8;9;3;13;
15;Møre og Romsdal;1529;Skodje;0000;Hele kommunen;3049;446;1939;2385;0;6;444;1939;2383;4;4;2;12;
15;Møre og Romsdal;1531;Sula;0000;Hele kommunen;5879;795;3760;4555;0;6;793;3761;4554;4;12;3;19;
15;Møre og Romsdal;1532;Giske;0000;Hele kommunen;5213;855;3274;4129;0;6;854;3270;4124;3;6;3;10;
15;Møre og Romsdal;1534;Haram;0000;Hele kommunen;6248;770;4036;4806;0;13;771;4036;4807;0;1;3;20;
15;Møre og Romsdal;1535;Vestnes;0000;Hele kommunen;4819;963;2671;3634;0;0;962;2674;3636;1;2;2;9;
15;Møre og Romsdal;1539;Rauma;0000;Hele kommunen;5552;1508;2582;4090;0;7;1509;2580;4089;6;7;5;22;
15;Møre og Romsdal;1543;Nesset;0000;Hele kommunen;2327;319;1374;1693;0;5;318;1374;1692;4;4;2;4;
15;Møre og Romsdal;1545;Midsund;0000;Hele kommunen;1380;226;816;1042;0;0;226;838;1064;0;0;1;4;
15;Møre og Romsdal;1546;Sandøy;0000;Hele kommunen;905;182;522;704;0;0;182;522;704;0;0;1;4;
15;Møre og Romsdal;1547;Aukra;0000;Hele kommunen;2357;389;1396;1785;0;0;389;1400;1789;0;1;4;9;
15;Møre og Romsdal;1548;Fræna;0000;Hele kommunen;7044;1014;4215;5229;0;11;1012;4217;5229;2;3;2;17;
15;Møre og Romsdal;1551;Eide;0000;Hele kommunen;2473;428;1471;1899;0;0;429;1470;1899;1;2;1;4;
15;Møre og Romsdal;1554;Averøy;0000;Hele kommunen;4107;820;2306;3126;0;4;804;2306;3110;14;14;2;10;
15;Møre og Romsdal;1557;Gjemnes;0000;Hele kommunen;1898;333;1124;1457;1;4;333;1123;1456;0;1;1;10;
15;Møre og Romsdal;1560;Tingvoll;0000;Hele kommunen;2306;453;1319;1772;0;0;453;1319;1772;1;4;4;9;
15;Møre og Romsdal;1563;Sunndal;0000;Hele kommunen;5453;1103;3155;4258;0;9;1102;3153;4255;3;3;2;10;
15;Møre og Romsdal;1566;Surnadal;0000;Hele kommunen;4589;748;2589;3337;1;4;750;2589;3339;5;8;6;11;
15;Møre og Romsdal;1567;Rindal;0000;Hele kommunen;1598;300;927;1227;0;0;300;926;1226;0;0;2;5;
15;Møre og Romsdal;1571;Halsa;0000;Hele kommunen;1252;275;672;947;0;0;275;672;947;1;1;1;4;
15;Møre og Romsdal;1573;Smøla;0000;Hele kommunen;1645;372;875;1247;1;4;373;875;1248;5;6;6;9;
15;Møre og Romsdal;1576;Aure;0000;Hele kommunen;2625;638;1347;1985;0;1;637;1347;1984;3;3;7;11;
16;Sør-Trøndelag;1601;Trondheim;0000;Uoppgitt krets;1683;40616;69;40685;46;181;40654;140;40794;118;140;156;211;
16;Sør-Trøndelag;1601;Trondheim;0001;Sverresborg;4770;0;2369;2369;0;0;0;2371;2371;0;3;0;8;
16;Sør-Trøndelag;1601;Trondheim;0002;Ila;4242;0;2020;2020;0;0;0;2021;2021;0;3;0;14;
16;Sør-Trøndelag;1601;Trondheim;0003;Midtbyen;3331;0;1834;1834;0;0;0;1831;1831;0;0;0;13;
16;Sør-Trøndelag;1601;Trondheim;0004;Elgeseter/Øya;2714;0;1263;1263;0;0;0;1264;1264;0;0;0;5;
16;Sør-Trøndelag;1601;Trondheim;0005;Singsaker;2195;0;1056;1056;0;0;0;1063;1063;0;1;0;0;
16;Sør-Trøndelag;1601;Trondheim;0006;Rosenborg;4415;0;2184;2184;0;0;0;2175;2175;0;0;0;0;
16;Sør-Trøndelag;1601;Trondheim;0007;Lademoen;3728;0;1459;1459;0;0;0;1451;1451;0;0;0;8;
16;Sør-Trøndelag;1601;Trondheim;0008;Tonstad;5817;0;2627;2627;0;0;0;2632;2632;0;3;0;18;
16;Sør-Trøndelag;1601;Trondheim;0009;Lade;3956;0;1789;1789;0;0;0;1791;1791;0;0;0;11;
16;Sør-Trøndelag;1601;Trondheim;0010;Trolla;384;0;235;235;0;0;0;236;236;0;0;0;0;
16;Sør-Trøndelag;1601;Trondheim;0011;Ranheim;3474;0;1986;1986;0;0;0;1995;1995;0;2;0;9;
16;Sør-Trøndelag;1601;Trondheim;0012;Charlottenlund;5223;0;2898;2898;0;0;0;2897;2897;0;6;0;7;
16;Sør-Trøndelag;1601;Trondheim;0013;Strindheim;5672;0;2701;2701;0;0;0;2689;2689;0;0;0;0;
16;Sør-Trøndelag;1601;Trondheim;0014;Blussuvoll;3262;0;1741;1741;0;0;0;1740;1740;0;3;0;9;
16;Sør-Trøndelag;1601;Trondheim;0015;Nidarvoll;6107;0;3191;3191;0;0;0;3191;3191;0;9;0;15;
16;Sør-Trøndelag;1601;Trondheim;0016;Nardo;3403;0;1502;1502;0;0;0;1502;1502;0;0;0;3;
16;Sør-Trøndelag;1601;Trondheim;0017;Åsvang;4137;0;1988;1988;0;0;0;1989;1989;0;1;0;6;
16;Sør-Trøndelag;1601;Trondheim;0018;Solbakken;716;0;301;301;0;0;0;301;301;0;0;0;0;
16;Sør-Trøndelag;1601;Trondheim;0019;Bratsberg;695;0;422;422;0;0;0;422;422;0;0;0;4;
16;Sør-Trøndelag;1601;Trondheim;0020;Hoeggen;2845;0;1458;1458;0;0;0;1458;1458;0;0;0;6;
16;Sør-Trøndelag;1601;Trondheim;0021;Hallset;2980;0;1598;1598;0;0;0;1601;1601;0;7;0;7;
16;Sør-Trøndelag;1601;Trondheim;0022;Byåsen;5509;0;2737;2737;0;0;0;2739;2739;0;5;0;4;
16;Sør-Trøndelag;1601;Trondheim;0023;Romolslia;1988;0;1056;1056;0;0;0;1058;1058;0;0;0;4;
16;Sør-Trøndelag;1601;Trondheim;0024;Breidablikk;2216;0;1106;1106;0;0;0;1106;1106;0;0;0;2;
16;Sør-Trøndelag;1601;Trondheim;0025;Sjetne;3294;0;1872;1872;0;0;0;1875;1875;0;0;0;6;
16;Sør-Trøndelag;1601;Trondheim;0026;Kolstad;4431;0;1973;1973;0;0;0;1970;1970;0;0;0;15;
16;Sør-Trøndelag;1601;Trondheim;0027;Flatåsen;4101;0;2239;2239;0;0;0;2244;2244;0;3;0;16;
16;Sør-Trøndelag;1601;Trondheim;0028;Nypvang;1297;0;746;746;0;0;0;746;746;0;0;0;1;
16;Sør-Trøndelag;1601;Trondheim;0029;Åsheim;3508;0;1883;1883;0;0;0;1883;1883;0;1;0;12;
16;Sør-Trøndelag;1601;Trondheim;0030;Spongdal;973;0;663;663;0;0;0;663;663;0;0;0;5;
16;Sør-Trøndelag;1601;Trondheim;0031;Ugla;5975;0;3261;3261;0;0;0;3256;3256;0;0;0;0;
16;Sør-Trøndelag;1601;Trondheim;0032;Rye;1160;0;759;759;0;0;0;760;760;0;0;0;4;
16;Sør-Trøndelag;1601;Trondheim;0033;Åsveien;2268;0;1274;1274;0;0;0;1268;1268;0;0;0;0;
16;Sør-Trøndelag;1601;Trondheim;0034;Utleira;2866;0;1461;1461;0;0;0;1463;1463;0;0;0;3;
16;Sør-Trøndelag;1601;Trondheim;0035;Stabbursmoen;3937;0;2065;2065;0;0;0;2065;2065;0;0;0;8;
16;Sør-Trøndelag;1601;Trondheim;0036;Brundalen;3114;0;1326;1326;0;0;0;1324;1324;0;0;0;0;
16;Sør-Trøndelag;1601;Trondheim;0037;Eberg;3790;0;1569;1569;0;0;0;1572;1572;0;0;0;7;
16;Sør-Trøndelag;1601;Trondheim;0038;Møllenberg;3152;0;1365;1365;0;0;0;1355;1355;0;0;0;0;
16;Sør-Trøndelag;1601;Trondheim;0039;Vikåsen;2196;0;1332;1332;0;0;0;1334;1334;0;0;0;5;
16;Sør-Trøndelag;1612;Hemne;0000;Hele kommunen;3182;514;1866;2380;0;0;511;1866;2377;2;2;1;3;
16;Sør-Trøndelag;1613;Snillfjord;0000;Hele kommunen;768;134;457;591;0;1;134;457;591;0;0;0;3;
16;Sør-Trøndelag;1617;Hitra;0000;Hele kommunen;3027;644;1548;2192;1;12;642;1559;2201;1;1;4;9;
16;Sør-Trøndelag;1620;Frøya;0000;Hele kommunen;2986;482;1604;2086;0;7;482;1604;2086;0;0;3;10;
16;Sør-Trøndelag;1621;Ørland;0000;Hele kommunen;3944;917;2019;2936;1;14;916;2020;2936;0;0;11;20;
16;Sør-Trøndelag;1622;Agdenes;0000;Hele kommunen;1323;294;723;1017;0;0;294;723;1017;0;0;2;3;
16;Sør-Trøndelag;1624;Rissa;0000;Hele kommunen;4840;805;2854;3659;0;18;810;2854;3664;3;3;6;13;
16;Sør-Trøndelag;1627;Bjugn;0000;Hele kommunen;3565;634;1965;2599;0;0;634;1965;2599;3;6;2;9;
16;Sør-Trøndelag;1630;Åfjord;0000;Hele kommunen;2552;510;1401;1911;1;7;551;1359;1910;1;1;4;9;
16;Sør-Trøndelag;1632;Roan;0000;Hele kommunen;780;163;421;584;0;0;163;420;583;0;1;0;3;
16;Sør-Trøndelag;1633;Osen;0000;Hele kommunen;787;177;417;594;0;0;179;417;596;0;0;1;4;
16;Sør-Trøndelag;1634;Oppdal;0000;Hele kommunen;5052;1217;2688;3905;0;1;1225;2687;3912;1;2;9;22;
16;Sør-Trøndelag;1635;Rennebu;0000;Hele kommunen;1999;367;1128;1495;0;0;368;1166;1534;0;0;2;6;
16;Sør-Trøndelag;1636;Meldal;0000;Hele kommunen;3039;550;1773;2323;0;3;549;1774;2323;1;1;3;19;
16;Sør-Trøndelag;1638;Orkdal;0000;Hele kommunen;8628;1390;5132;6522;0;3;1388;5132;6520;1;7;7;29;
16;Sør-Trøndelag;1640;Røros;0000;Hele kommunen;4339;714;2767;3481;0;0;716;2767;3483;1;1;7;23;
16;Sør-Trøndelag;1644;Holtålen;0000;Hele kommunen;1590;330;979;1309;0;0;333;986;1319;0;0;0;3;
16;Sør-Trøndelag;1648;Midtre Gauldal;0000;Hele kommunen;4403;738;2649;3387;0;8;739;2649;3388;0;0;3;14;
16;Sør-Trøndelag;1653;Melhus;0000;Hele kommunen;11441;2396;6740;9136;2;17;2399;6740;9139;6;8;8;46;
16;Sør-Trøndelag;1657;Skaun;0000;Hele kommunen;5205;848;3322;4170;0;2;848;3322;4170;0;0;5;19;
16;Sør-Trøndelag;1662;Klæbu;0000;Hele kommunen;4152;849;2445;3294;0;5;849;2446;3295;0;0;4;17;
16;Sør-Trøndelag;1663;Malvik;0000;Hele kommunen;9250;2337;5195;7532;0;8;2330;5195;7525;0;6;5;29;
16;Sør-Trøndelag;1664;Selbu;0000;Hele kommunen;3084;482;1860;2342;0;4;527;1815;2342;0;0;6;16;
16;Sør-Trøndelag;1665;Tydal;0000;Hele kommunen;689;156;382;538;1;4;156;382;538;1;1;0;2;
17;Nord-Trøndelag;1702;Steinkjer;0000;Hele kommunen;16229;3726;8715;12441;1;51;3724;8719;12443;7;10;17;50;
17;Nord-Trøndelag;1703;Namsos;0000;Hele kommunen;9558;1783;5340;7123;0;15;1787;5341;7128;0;1;12;30;
17;Nord-Trøndelag;1711;Meråker;0000;Hele kommunen;1915;414;963;1377;2;4;413;957;1370;1;1;2;2;
17;Nord-Trøndelag;1714;Stjørdal;0000;Hele kommunen;16445;3086;9765;12851;2;47;3084;9765;12849;16;23;15;74;
17;Nord-Trøndelag;1717;Frosta;0000;Hele kommunen;1923;281;1234;1515;0;1;282;1234;1516;0;3;2;11;
17;Nord-Trøndelag;1718;Leksvik;0000;Hele kommunen;2654;534;1460;1994;0;0;533;1461;1994;0;0;4;5;
17;Nord-Trøndelag;1719;Levanger;0000;Hele kommunen;14093;3366;7710;11076;0;16;3365;7712;11077;7;12;13;43;
17;Nord-Trøndelag;1721;Verdal;0000;Hele kommunen;10860;2218;5976;8194;2;11;2217;5979;8196;12;12;23;46;
17;Nord-Trøndelag;1724;Verran;0000;Hele kommunen;1903;353;1055;1408;1;6;352;1055;1407;1;7;1;6;
17;Nord-Trøndelag;1725;Namdalseid;0000;Hele kommunen;1311;211;807;1018;0;2;211;807;1018;1;1;0;4;
17;Nord-Trøndelag;1736;Snåsa;0000;Hele kommunen;1682;372;967;1339;1;3;372;967;1339;0;0;0;4;
17;Nord-Trøndelag;1738;Lierne;0000;Hele kommunen;1056;166;576;742;0;0;165;574;739;0;0;0;1;
17;Nord-Trøndelag;1739;Røyrvik;0000;Hele kommunen;379;111;203;314;0;0;113;203;316;1;2;0;2;
17;Nord-Trøndelag;1740;Namsskogan;0000;Hele kommunen;727;203;344;547;0;1;202;344;546;8;8;4;5;
17;Nord-Trøndelag;1742;Grong;0000;Hele kommunen;1799;375;1104;1479;0;5;375;1104;1479;0;0;1;6;
17;Nord-Trøndelag;1743;Høylandet;0000;Hele kommunen;924;193;561;754;0;0;192;575;767;0;0;0;3;
17;Nord-Trøndelag;1744;Overhalla;0000;Hele kommunen;2718;485;1711;2196;0;4;485;1711;2196;0;0;4;10;
17;Nord-Trøndelag;1748;Fosnes;0000;Hele kommunen;501;107;286;393;0;1;107;286;393;0;4;0;1;
17;Nord-Trøndelag;1749;Flatanger;0000;Hele kommunen;858;203;461;664;1;1;204;461;665;0;0;2;3;
17;Nord-Trøndelag;1750;Vikna;0000;Hele kommunen;3072;602;1671;2273;0;5;602;1670;2272;0;2;2;8;
17;Nord-Trøndelag;1751;Nærøy;0000;Hele kommunen;3823;668;2026;2694;0;9;668;2023;2691;0;0;5;15;
17;Nord-Trøndelag;1755;Leka;0000;Hele kommunen;452;122;232;354;0;0;120;232;352;2;2;0;1;
17;Nord-Trøndelag;1756;Inderøy;0000;Hele kommunen;5039;916;3162;4078;0;10;915;3175;4090;3;3;2;13;
18;Nordland;1804;Bodø;0000;Hele kommunen;36310;15891;12700;28591;2;106;15890;12722;28612;21;39;89;145;
18;Nordland;1805;Narvik;0000;Hele kommunen;13728;2524;7671;10195;0;20;2522;7675;10197;7;11;10;42;
18;Nordland;1811;Bindal;0000;Hele kommunen;1225;286;705;991;0;0;285;705;990;4;4;5;7;
18;Nordland;1812;Sømna;0000;Hele kommunen;1556;257;940;1197;0;2;257;940;1197;0;0;2;4;
18;Nordland;1813;Brønnøy;0000;Hele kommunen;5811;1055;3144;4199;0;18;1055;3143;4198;0;0;4;24;
18;Nordland;1815;Vega;0000;Hele kommunen;974;264;508;772;0;3;264;508;772;0;0;0;1;
18;Nordland;1816;Vevelstad;0000;Hele kommunen;380;112;172;284;0;0;112;172;284;0;0;2;2;
18;Nordland;1818;Herøy;0000;Hele kommunen;1265;257;629;886;0;0;257;629;886;0;0;0;0;
18;Nordland;1820;Alstahaug;0000;Hele kommunen;5468;1403;2488;3891;1;9;1404;2489;3893;7;7;15;24;
18;Nordland;1822;Leirfjord;0000;Hele kommunen;1631;323;877;1200;2;5;321;877;1198;2;2;2;4;
18;Nordland;1824;Vefsn;0000;Hele kommunen;10210;3820;3692;7512;3;6;3822;3693;7515;4;16;25;44;
18;Nordland;1825;Grane;0000;Hele kommunen;1134;265;595;860;0;1;265;595;860;0;0;1;2;
18;Nordland;1826;Hattfjelldal;0000;Hele kommunen;1096;204;668;872;0;0;203;667;870;1;2;3;3;
18;Nordland;1827;Dønna;0000;Hele kommunen;1083;217;571;788;0;1;216;571;787;1;1;1;1;
18;Nordland;1828;Nesna;0000;Hele kommunen;1315;372;624;996;0;9;372;619;991;0;8;2;8;
18;Nordland;1832;Hemnes;0000;Hele kommunen;3522;476;2219;2695;0;0;469;2216;2685;13;13;4;10;
18;Nordland;1833;Rana;0000;Hele kommunen;19531;4463;10198;14661;0;29;4463;10197;14660;6;16;25;80;
18;Nordland;1834;Lurøy;0000;Hele kommunen;1443;309;817;1126;0;0;309;828;1137;0;1;1;3;
18;Nordland;1835;Træna;0000;Hele kommunen;312;89;137;226;0;0;91;137;228;0;0;2;5;
18;Nordland;1836;Rødøy;0000;Hele kommunen;942;227;506;733;0;0;227;503;730;0;0;2;4;
18;Nordland;1837;Meløy;0000;Hele kommunen;4892;1129;2349;3478;1;1;1127;2348;3475;1;1;5;16;
18;Nordland;1838;Gildeskål;0000;Hele kommunen;1530;268;888;1156;0;5;267;888;1155;3;4;2;8;
18;Nordland;1839;Beiarn;0000;Hele kommunen;898;165;496;661;1;1;165;497;662;1;5;2;6;
18;Nordland;1840;Saltdal;0000;Hele kommunen;3643;666;2082;2748;0;0;666;2085;2751;5;14;5;26;
18;Nordland;1841;Fauske;0000;Hele kommunen;7350;1587;3903;5490;0;8;1591;3906;5497;6;9;9;31;
18;Nordland;1845;Sørfold;0000;Hele kommunen;1534;376;808;1184;7;8;373;808;1181;4;5;2;3;
18;Nordland;1848;Steigen;0000;Hele kommunen;1979;495;950;1445;0;4;496;954;1450;0;1;2;6;
18;Nordland;1849;Hamarøy;0000;Hele kommunen;1368;272;741;1013;0;3;273;754;1027;5;5;8;8;
18;Nordland;1850;Tysfjord;0000;Hele kommunen;1562;403;798;1201;1;1;402;806;1208;0;2;0;4;
18;Nordland;1851;Lødingen;0000;Hele kommunen;1652;430;889;1319;0;4;425;888;1313;6;6;4;6;
18;Nordland;1852;Tjeldsund;0000;Hele kommunen;1041;153;638;791;0;3;152;638;790;0;1;2;4;
18;Nordland;1853;Evenes;0000;Hele kommunen;1047;198;596;794;0;0;197;596;793;1;1;1;4;
18;Nordland;1854;Ballangen;0000;Hele kommunen;1986;354;1028;1382;0;0;353;1059;1412;1;1;1;5;
18;Nordland;1856;Røst;0000;Hele kommunen;438;89;210;299;0;0;87;210;297;2;2;0;0;
18;Nordland;1857;Værøy;0000;Hele kommunen;521;121;242;363;0;0;121;242;363;0;0;1;3;
18;Nordland;1859;Flakstad;0000;Hele kommunen;1031;162;534;696;0;0;162;536;698;1;1;1;2;
18;Nordland;1860;Vestvågøy;0000;Hele kommunen;8014;1757;3907;5664;3;24;1753;3905;5658;7;9;6;17;
18;Nordland;1865;Vågan;0000;Hele kommunen;6671;1561;3182;4743;0;0;1562;3172;4734;7;7;3;20;
18;Nordland;1866;Hadsel;0000;Hele kommunen;6042;1328;3027;4355;0;19;1247;3102;4349;2;3;6;26;
18;Nordland;1867;Bø;0000;Hele kommunen;2095;409;1103;1512;0;4;407;1103;1510;3;3;2;10;
18;Nordland;1868;Øksnes;0000;Hele kommunen;3307;819;1459;2278;1;1;803;1456;2259;3;7;6;18;
18;Nordland;1870;Sortland;0000;Hele kommunen;7383;1524;3840;5364;1;27;1523;3842;5365;1;5;6;25;
18;Nordland;1871;Andøy;0000;Hele kommunen;3755;663;2145;2808;2;9;661;2145;2806;3;8;2;11;
18;Nordland;1874;Moskenes;0000;Hele kommunen;789;154;360;514;0;0;153;362;515;3;3;0;0;
19;Troms Romsa;1902;Tromsø;0000;Hele kommunen;50737;12783;26453;39236;7;106;12770;26440;39210;11;24;83;251;
19;Troms Romsa;1903;Harstad;0000;Hele kommunen;18218;3804;9641;13445;3;35;3806;9638;13444;13;38;14;79;
19;Troms Romsa;1911;Kvæfjord;0000;Hele kommunen;2254;436;1188;1624;0;8;436;1188;1624;0;1;0;6;
19;Troms Romsa;1913;Skånland;0000;Hele kommunen;2247;370;1319;1689;0;3;369;1319;1688;1;1;3;6;
19;Troms Romsa;1917;Ibestad;0000;Hele kommunen;1142;269;567;836;0;3;267;567;834;0;0;1;4;
19;Troms Romsa;1919;Gratangen;0000;Hele kommunen;844;173;434;607;0;0;173;434;607;0;0;0;1;
19;Troms Romsa;1920;Lavangen;0000;Hele kommunen;780;141;477;618;0;0;120;496;616;0;2;2;7;
19;Troms Romsa;1922;Bardu;0000;Hele kommunen;2934;702;1556;2258;0;4;703;1558;2261;2;2;1;5;
19;Troms Romsa;1923;Salangen;0000;Hele kommunen;1654;339;890;1229;0;0;340;890;1230;0;0;0;7;
19;Troms Romsa;1924;Målselv;0000;Hele kommunen;5054;764;2885;3649;0;6;759;2885;3644;4;4;8;22;
19;Troms Romsa;1925;Sørreisa;0000;Hele kommunen;2529;444;1458;1902;1;9;444;1458;1902;0;0;2;8;
19;Troms Romsa;1926;Dyrøy;0000;Hele kommunen;949;215;520;735;0;1;214;520;734;1;1;0;1;
19;Troms Romsa;1927;Tranøy;0000;Hele kommunen;1171;233;647;880;1;1;233;648;881;0;0;1;1;
19;Troms Romsa;1928;Torsken;0000;Hele kommunen;689;154;366;520;0;0;154;366;520;0;0;1;2;
19;Troms Romsa;1929;Berg;0000;Hele kommunen;686;154;358;512;0;2;155;357;512;1;1;0;0;
19;Troms Romsa;1931;Lenvik;0000;Hele kommunen;8299;1696;4164;5860;3;26;1695;4164;5859;9;9;3;16;
19;Troms Romsa;1933;Balsfjord;0000;Hele kommunen;4303;541;2569;3110;0;9;541;2570;3111;0;2;8;20;
19;Troms Romsa;1936;Karlsøy;0000;Hele kommunen;1784;334;917;1251;1;5;297;957;1254;0;1;1;4;
19;Troms Romsa;1938;Lyngen;0000;Hele kommunen;2327;492;1222;1714;0;9;492;1222;1714;0;1;0;4;
19;Troms Romsa;1939;Storfjord;0000;Hele kommunen;1435;211;877;1088;0;2;219;869;1088;0;0;2;11;
19;Troms Romsa;1940;Gáivuotna Kåfjord;0000;Hele kommunen;1754;198;1036;1234;0;1;199;1035;1234;0;0;1;4;
19;Troms Romsa;1941;Skjervøy;0000;Hele kommunen;2145;370;1116;1486;0;5;377;1117;1494;0;8;1;8;
19;Troms Romsa;1942;Nordreisa;0000;Hele kommunen;3691;720;1880;2600;1;12;720;1881;2601;0;1;5;17;
19;Troms Romsa;1943;Kvænangen;0000;Hele kommunen;986;237;461;698;0;4;240;458;698;0;0;6;6;
20;Finnmark Finnmárku;2002;Vardø;0000;Hele kommunen;1606;293;876;1169;0;0;301;855;1156;5;12;3;11;
20;Finnmark Finnmárku;2003;Vadsø;0000;Hele kommunen;4284;855;2420;3275;0;11;855;2421;3276;2;8;12;29;
20;Finnmark Finnmárku;2004;Hammerfest;0000;Hele kommunen;7031;2557;2429;4986;1;6;2562;2430;4992;1;9;32;54;
20;Finnmark Finnmárku;2011;Guovdageaidnu Kautokeino;0000;Hele kommunen;2193;621;840;1461;0;4;619;841;1460;4;4;7;18;
20;Finnmark Finnmárku;2012;Alta;0000;Hele kommunen;13683;4569;5086;9655;0;18;4564;5099;9663;4;8;31;63;
20;Finnmark Finnmárku;2014;Loppa;0000;Hele kommunen;802;168;404;572;1;1;168;404;572;1;1;2;2;
20;Finnmark Finnmárku;2015;Hasvik;0000;Hele kommunen;682;126;355;481;0;0;126;355;481;0;1;0;2;
20;Finnmark Finnmárku;2017;Kvalsund;0000;Hele kommunen;826;157;426;583;0;0;157;426;583;1;1;0;4;
20;Finnmark Finnmárku;2018;Måsøy;0000;Hele kommunen;904;230;370;600;0;1;229;370;599;0;0;2;8;
20;Finnmark Finnmárku;2019;Nordkapp;0000;Hele kommunen;2340;531;1102;1633;0;0;527;1101;1628;4;5;4;6;
20;Finnmark Finnmárku;2020;Porsanger Porsángu Porsanki;0000;Hele kommunen;3037;683;1465;2148;0;26;684;1464;2148;1;4;3;10;
20;Finnmark Finnmárku;2021;Kárásjohka Karasjok;0000;Hele kommunen;2036;412;1005;1417;0;0;411;995;1406;5;6;3;17;
20;Finnmark Finnmárku;2022;Lebesby;0000;Hele kommunen;951;162;522;684;0;0;162;519;681;0;3;3;6;
20;Finnmark Finnmárku;2023;Gamvik;0000;Hele kommunen;736;147;359;506;0;0;144;367;511;4;4;1;3;
20;Finnmark Finnmárku;2024;Berlevåg;0000;Hele kommunen;776;139;386;525;0;0;139;387;526;2;5;2;7;
20;Finnmark Finnmárku;2025;Deatnu Tana;0000;Hele kommunen;2162;429;1186;1615;0;12;428;1184;1612;1;2;7;9;
20;Finnmark Finnmárku;2027;Unjárga Nesseby;0000;Hele kommunen;703;195;317;512;0;0;201;317;518;0;0;2;4;
20;Finnmark Finnmárku;2028;Båtsfjord;0000;Hele kommunen;1406;277;708;985;0;2;277;705;982;1;4;1;9;
20;Finnmark Finnmárku;2030;Sør-Varanger;0000;Hele kommunen;7152;1536;3668;5204;0;0;1523;3632;5155;11;17;5;28;
