Tid,GodkjenteProsent,PolitParti,Region
2017 2017,27.4,05 Senterpartiet,0817 Drangedal (-2019)
2013 2013,3.1,06 Sosialistisk Venstreparti,0817 Drangedal (-2019)
2017 2017,4.3,06 Sosialistisk Venstreparti,0817 Drangedal (-2019)
2013 2013,3.1,07 Venstre,0817 Drangedal (-2019)
2017 2017,1.7,07 Venstre,0817 Drangedal (-2019)
2013 2013,1.6,08 Miljøpartiet de Grønne,0817 Drangedal (-2019)
2017 2017,1.5,08 Miljøpartiet de Grønne,0817 Drangedal (-2019)
2013 2013,0.3,55 Rødt,0817 Drangedal (-2019)
2017 2017,1.1,55 Rødt,0817 Drangedal (-2019)
2013 2013,39.6,01 Arbeiderpartiet,0819 Nome (1964-2019)
2017 2017,33.2,01 Arbeiderpartiet,0819 Nome (1964-2019)
2013 2013,18.0,02 Fremskrittspartiet,0819 Nome (1964-2019)
2017 2017,14.5,02 Fremskrittspartiet,0819 Nome (1964-2019)
2013 2013,18.7,03 Høyre,0819 Nome (1964-2019)
2017 2017,17.8,03 Høyre,0819 Nome (1964-2019)
2013 2013,6.0,04 Kristelig Folkeparti,0819 Nome (1964-2019)
2017 2017,4.2,04 Kristelig Folkeparti,0819 Nome (1964-2019)
2013 2013,8.0,05 Senterpartiet,0819 Nome (1964-2019)
2017 2017,19.8,05 Senterpartiet,0819 Nome (1964-2019)
2013 2013,2.8,06 Sosialistisk Venstreparti,0819 Nome (1964-2019)
2017 2017,4.0,06 Sosialistisk Venstreparti,0819 Nome (1964-2019)
2013 2013,3.3,07 Venstre,0819 Nome (1964-2019)
2017 2017,1.7,07 Venstre,0819 Nome (1964-2019)
2013 2013,1.6,08 Miljøpartiet de Grønne,0819 Nome (1964-2019)
2017 2017,2.7,08 Miljøpartiet de Grønne,0819 Nome (1964-2019)
2013 2013,0.4,55 Rødt,0819 Nome (1964-2019)
2017 2017,1.2,55 Rødt,0819 Nome (1964-2019)
2013 2013,33.6,01 Arbeiderpartiet,0821 Bø (Telemark) (-2019)
2017 2017,25.9,01 Arbeiderpartiet,0821 Bø (Telemark) (-2019)
2013 2013,13.7,02 Fremskrittspartiet,0821 Bø (Telemark) (-2019)
2017 2017,14.8,02 Fremskrittspartiet,0821 Bø (Telemark) (-2019)
2013 2013,18.8,03 Høyre,0821 Bø (Telemark) (-2019)
2017 2017,16.4,03 Høyre,0821 Bø (Telemark) (-2019)
2013 2013,8.3,04 Kristelig Folkeparti,0821 Bø (Telemark) (-2019)
2017 2017,5.1,04 Kristelig Folkeparti,0821 Bø (Telemark) (-2019)
2013 2013,8.7,05 Senterpartiet,0821 Bø (Telemark) (-2019)
2017 2017,18.4,05 Senterpartiet,0821 Bø (Telemark) (-2019)
2013 2013,4.8,06 Sosialistisk Venstreparti,0821 Bø (Telemark) (-2019)
2017 2017,6.6,06 Sosialistisk Venstreparti,0821 Bø (Telemark) (-2019)
2013 2013,6.2,07 Venstre,0821 Bø (Telemark) (-2019)
2017 2017,3.8,07 Venstre,0821 Bø (Telemark) (-2019)
2013 2013,3.6,08 Miljøpartiet de Grønne,0821 Bø (Telemark) (-2019)
2017 2017,5.8,08 Miljøpartiet de Grønne,0821 Bø (Telemark) (-2019)
2013 2013,0.8,55 Rødt,0821 Bø (Telemark) (-2019)
2017 2017,1.9,55 Rødt,0821 Bø (Telemark) (-2019)
2013 2013,33.6,01 Arbeiderpartiet,0822 Sauherad (-2019)
2017 2017,28.3,01 Arbeiderpartiet,0822 Sauherad (-2019)
2013 2013,16.9,02 Fremskrittspartiet,0822 Sauherad (-2019)
2017 2017,15.9,02 Fremskrittspartiet,0822 Sauherad (-2019)
2013 2013,16.5,03 Høyre,0822 Sauherad (-2019)
2017 2017,16.1,03 Høyre,0822 Sauherad (-2019)
2013 2013,8.6,04 Kristelig Folkeparti,0822 Sauherad (-2019)
2017 2017,5.2,04 Kristelig Folkeparti,0822 Sauherad (-2019)
2013 2013,11.1,05 Senterpartiet,0822 Sauherad (-2019)
2017 2017,20.2,05 Senterpartiet,0822 Sauherad (-2019)
2013 2013,2.9,06 Sosialistisk Venstreparti,0822 Sauherad (-2019)
2017 2017,3.5,06 Sosialistisk Venstreparti,0822 Sauherad (-2019)
2013 2013,5.0,07 Venstre,0822 Sauherad (-2019)
2017 2017,4.1,07 Venstre,0822 Sauherad (-2019)
2013 2013,3.2,08 Miljøpartiet de Grønne,0822 Sauherad (-2019)
2017 2017,3.6,08 Miljøpartiet de Grønne,0822 Sauherad (-2019)
2013 2013,0.7,55 Rødt,0822 Sauherad (-2019)
2017 2017,2.1,55 Rødt,0822 Sauherad (-2019)
2013 2013,37.8,01 Arbeiderpartiet,0826 Tinn (-2019)
2017 2017,23.7,01 Arbeiderpartiet,0826 Tinn (-2019)
2013 2013,16.8,02 Fremskrittspartiet,0826 Tinn (-2019)
2017 2017,10.2,02 Fremskrittspartiet,0826 Tinn (-2019)
2013 2013,22.8,03 Høyre,0826 Tinn (-2019)
2017 2017,14.1,03 Høyre,0826 Tinn (-2019)
2013 2013,3.1,04 Kristelig Folkeparti,0826 Tinn (-2019)
2017 2017,1.4,04 Kristelig Folkeparti,0826 Tinn (-2019)
2013 2013,9.5,05 Senterpartiet,0826 Tinn (-2019)
2017 2017,37.7,05 Senterpartiet,0826 Tinn (-2019)
2013 2013,3.4,06 Sosialistisk Venstreparti,0826 Tinn (-2019)
2017 2017,7.1,06 Sosialistisk Venstreparti,0826 Tinn (-2019)
2013 2013,2.9,07 Venstre,0826 Tinn (-2019)
2017 2017,1.5,07 Venstre,0826 Tinn (-2019)
2013 2013,2.2,08 Miljøpartiet de Grønne,0826 Tinn (-2019)
2017 2017,2.0,08 Miljøpartiet de Grønne,0826 Tinn (-2019)
2013 2013,0.9,55 Rødt,0826 Tinn (-2019)
2017 2017,1.0,55 Rødt,0826 Tinn (-2019)
2013 2013,39.0,01 Arbeiderpartiet,0827 Hjartdal (-2019)
2017 2017,25.8,01 Arbeiderpartiet,0827 Hjartdal (-2019)
2013 2013,12.4,02 Fremskrittspartiet,0827 Hjartdal (-2019)
2017 2017,16.1,02 Fremskrittspartiet,0827 Hjartdal (-2019)
2013 2013,12.1,03 Høyre,0827 Hjartdal (-2019)
2017 2017,11.4,03 Høyre,0827 Hjartdal (-2019)
2013 2013,11.2,04 Kristelig Folkeparti,0827 Hjartdal (-2019)
2017 2017,6.6,04 Kristelig Folkeparti,0827 Hjartdal (-2019)
2013 2013,18.8,05 Senterpartiet,0827 Hjartdal (-2019)
2017 2017,35.2,05 Senterpartiet,0827 Hjartdal (-2019)
2013 2013,1.6,06 Sosialistisk Venstreparti,0827 Hjartdal (-2019)
2017 2017,1.4,06 Sosialistisk Venstreparti,0827 Hjartdal (-2019)
2013 2013,1.7,07 Venstre,0827 Hjartdal (-2019)
2017 2017,0.4,07 Venstre,0827 Hjartdal (-2019)
2013 2013,1.7,08 Miljøpartiet de Grønne,0827 Hjartdal (-2019)
2017 2017,1.0,08 Miljøpartiet de Grønne,0827 Hjartdal (-2019)
2013 2013,0.2,55 Rødt,0827 Hjartdal (-2019)
2017 2017,1.0,55 Rødt,0827 Hjartdal (-2019)
2013 2013,29.5,01 Arbeiderpartiet,0828 Seljord (-2019)
2017 2017,22.5,01 Arbeiderpartiet,0828 Seljord (-2019)
2013 2013,15.8,02 Fremskrittspartiet,0828 Seljord (-2019)
2017 2017,15.5,02 Fremskrittspartiet,0828 Seljord (-2019)
2013 2013,22.8,03 Høyre,0828 Seljord (-2019)
2017 2017,19.8,03 Høyre,0828 Seljord (-2019)
2013 2013,7.2,04 Kristelig Folkeparti,0828 Seljord (-2019)
2017 2017,3.6,04 Kristelig Folkeparti,0828 Seljord (-2019)
2013 2013,12.0,05 Senterpartiet,0828 Seljord (-2019)
2017 2017,26.6,05 Senterpartiet,0828 Seljord (-2019)
2013 2013,2.9,06 Sosialistisk Venstreparti,0828 Seljord (-2019)
2017 2017,4.1,06 Sosialistisk Venstreparti,0828 Seljord (-2019)
2013 2013,3.2,07 Venstre,0828 Seljord (-2019)
2017 2017,2.6,07 Venstre,0828 Seljord (-2019)
2013 2013,3.3,08 Miljøpartiet de Grønne,0828 Seljord (-2019)
2017 2017,2.7,08 Miljøpartiet de Grønne,0828 Seljord (-2019)
2013 2013,0.7,55 Rødt,0828 Seljord (-2019)
2017 2017,1.2,55 Rødt,0828 Seljord (-2019)
2013 2013,32.6,01 Arbeiderpartiet,0829 Kviteseid (-2019)
2017 2017,23.8,01 Arbeiderpartiet,0829 Kviteseid (-2019)
2013 2013,14.8,02 Fremskrittspartiet,0829 Kviteseid (-2019)
2017 2017,13.9,02 Fremskrittspartiet,0829 Kviteseid (-2019)
2013 2013,16.3,03 Høyre,0829 Kviteseid (-2019)
2017 2017,13.6,03 Høyre,0829 Kviteseid (-2019)
2013 2013,11.5,04 Kristelig Folkeparti,0829 Kviteseid (-2019)
2017 2017,10.6,04 Kristelig Folkeparti,0829 Kviteseid (-2019)
2013 2013,15.2,05 Senterpartiet,0829 Kviteseid (-2019)
2017 2017,26.4,05 Senterpartiet,0829 Kviteseid (-2019)
2013 2013,2.9,06 Sosialistisk Venstreparti,0829 Kviteseid (-2019)
2017 2017,3.6,06 Sosialistisk Venstreparti,0829 Kviteseid (-2019)
2013 2013,2.9,07 Venstre,0829 Kviteseid (-2019)
2017 2017,2.8,07 Venstre,0829 Kviteseid (-2019)
2013 2013,1.9,08 Miljøpartiet de Grønne,0829 Kviteseid (-2019)
2017 2017,3.3,08 Miljøpartiet de Grønne,0829 Kviteseid (-2019)
2013 2013,0.6,55 Rødt,0829 Kviteseid (-2019)
2017 2017,1.4,55 Rødt,0829 Kviteseid (-2019)
2013 2013,32.6,01 Arbeiderpartiet,0830 Nissedal (-2019)
2017 2017,25.9,01 Arbeiderpartiet,0830 Nissedal (-2019)
2013 2013,17.2,02 Fremskrittspartiet,0830 Nissedal (-2019)
2017 2017,14.4,02 Fremskrittspartiet,0830 Nissedal (-2019)
2013 2013,14.6,03 Høyre,0830 Nissedal (-2019)
2017 2017,14.5,03 Høyre,0830 Nissedal (-2019)
2013 2013,17.2,04 Kristelig Folkeparti,0830 Nissedal (-2019)
2017 2017,12.8,04 Kristelig Folkeparti,0830 Nissedal (-2019)
2013 2013,11.8,05 Senterpartiet,0830 Nissedal (-2019)
2017 2017,24.0,05 Senterpartiet,0830 Nissedal (-2019)
2013 2013,0.9,06 Sosialistisk Venstreparti,0830 Nissedal (-2019)
2017 2017,2.6,06 Sosialistisk Venstreparti,0830 Nissedal (-2019)
2013 2013,2.1,07 Venstre,0830 Nissedal (-2019)
2017 2017,1.5,07 Venstre,0830 Nissedal (-2019)
2013 2013,1.9,08 Miljøpartiet de Grønne,0830 Nissedal (-2019)
2017 2017,2.1,08 Miljøpartiet de Grønne,0830 Nissedal (-2019)
2013 2013,0.2,55 Rødt,0830 Nissedal (-2019)
2017 2017,0.8,55 Rødt,0830 Nissedal (-2019)
2013 2013,39.4,01 Arbeiderpartiet,0831 Fyresdal (-2019)
2017 2017,32.4,01 Arbeiderpartiet,0831 Fyresdal (-2019)
2013 2013,10.2,02 Fremskrittspartiet,0831 Fyresdal (-2019)
2017 2017,10.4,02 Fremskrittspartiet,0831 Fyresdal (-2019)
2013 2013,18.7,03 Høyre,0831 Fyresdal (-2019)
2017 2017,8.8,03 Høyre,0831 Fyresdal (-2019)
2013 2013,3.5,04 Kristelig Folkeparti,0831 Fyresdal (-2019)
2017 2017,1.8,04 Kristelig Folkeparti,0831 Fyresdal (-2019)
2013 2013,19.9,05 Senterpartiet,0831 Fyresdal (-2019)
2017 2017,40.6,05 Senterpartiet,0831 Fyresdal (-2019)
2013 2013,2.1,06 Sosialistisk Venstreparti,0831 Fyresdal (-2019)
2017 2017,1.5,06 Sosialistisk Venstreparti,0831 Fyresdal (-2019)
2013 2013,3.2,07 Venstre,0831 Fyresdal (-2019)
2017 2017,0.8,07 Venstre,0831 Fyresdal (-2019)
2013 2013,2.1,08 Miljøpartiet de Grønne,0831 Fyresdal (-2019)
2017 2017,1.8,08 Miljøpartiet de Grønne,0831 Fyresdal (-2019)
2013 2013,0.3,55 Rødt,0831 Fyresdal (-2019)
2017 2017,0.8,55 Rødt,0831 Fyresdal (-2019)
2013 2013,41.5,01 Arbeiderpartiet,0833 Tokke (1964-2019)
2017 2017,30.2,01 Arbeiderpartiet,0833 Tokke (1964-2019)
2013 2013,11.6,02 Fremskrittspartiet,0833 Tokke (1964-2019)
2017 2017,9.9,02 Fremskrittspartiet,0833 Tokke (1964-2019)
2013 2013,13.3,03 Høyre,0833 Tokke (1964-2019)
2017 2017,9.7,03 Høyre,0833 Tokke (1964-2019)
2013 2013,7.2,04 Kristelig Folkeparti,0833 Tokke (1964-2019)
2017 2017,4.6,04 Kristelig Folkeparti,0833 Tokke (1964-2019)
2013 2013,17.8,05 Senterpartiet,0833 Tokke (1964-2019)
2017 2017,37.3,05 Senterpartiet,0833 Tokke (1964-2019)
2013 2013,3.3,06 Sosialistisk Venstreparti,0833 Tokke (1964-2019)
2017 2017,3.1,06 Sosialistisk Venstreparti,0833 Tokke (1964-2019)
2013 2013,2.1,07 Venstre,0833 Tokke (1964-2019)
2017 2017,1.4,07 Venstre,0833 Tokke (1964-2019)
2013 2013,1.4,08 Miljøpartiet de Grønne,0833 Tokke (1964-2019)
2017 2017,1.5,08 Miljøpartiet de Grønne,0833 Tokke (1964-2019)
2013 2013,0.6,55 Rødt,0833 Tokke (1964-2019)
2017 2017,1.0,55 Rødt,0833 Tokke (1964-2019)
2013 2013,31.8,01 Arbeiderpartiet,0834 Vinje (-2019)
2017 2017,19.6,01 Arbeiderpartiet,0834 Vinje (-2019)
2013 2013,13.2,02 Fremskrittspartiet,0834 Vinje (-2019)
2017 2017,12.8,02 Fremskrittspartiet,0834 Vinje (-2019)
2013 2013,16.6,03 Høyre,0834 Vinje (-2019)
2017 2017,11.2,03 Høyre,0834 Vinje (-2019)
2013 2013,5.6,04 Kristelig Folkeparti,0834 Vinje (-2019)
2017 2017,3.0,04 Kristelig Folkeparti,0834 Vinje (-2019)
2013 2013,18.8,05 Senterpartiet,0834 Vinje (-2019)
2017 2017,41.2,05 Senterpartiet,0834 Vinje (-2019)
2013 2013,6.8,06 Sosialistisk Venstreparti,0834 Vinje (-2019)
2017 2017,6.0,06 Sosialistisk Venstreparti,0834 Vinje (-2019)
2013 2013,3.1,07 Venstre,0834 Vinje (-2019)
2017 2017,1.4,07 Venstre,0834 Vinje (-2019)
2013 2013,2.6,08 Miljøpartiet de Grønne,0834 Vinje (-2019)
2017 2017,1.8,08 Miljøpartiet de Grønne,0834 Vinje (-2019)
2013 2013,0.9,55 Rødt,0834 Vinje (-2019)
2017 2017,1.8,55 Rødt,0834 Vinje (-2019)
2013 2013,35.5,01 Arbeiderpartiet,0901 Risør (-2019)
2017 2017,32.1,01 Arbeiderpartiet,0901 Risør (-2019)
2013 2013,16.4,02 Fremskrittspartiet,0901 Risør (-2019)
2017 2017,15.8,02 Fremskrittspartiet,0901 Risør (-2019)
2013 2013,24.4,03 Høyre,0901 Risør (-2019)
2017 2017,25.5,03 Høyre,0901 Risør (-2019)
2013 2013,6.9,04 Kristelig Folkeparti,0901 Risør (-2019)
2017 2017,6.0,04 Kristelig Folkeparti,0901 Risør (-2019)
2013 2013,3.1,05 Senterpartiet,0901 Risør (-2019)
2017 2017,6.8,05 Senterpartiet,0901 Risør (-2019)
2013 2013,3.0,06 Sosialistisk Venstreparti,0901 Risør (-2019)
2017 2017,4.3,06 Sosialistisk Venstreparti,0901 Risør (-2019)
2013 2013,5.6,07 Venstre,0901 Risør (-2019)
2017 2017,3.1,07 Venstre,0901 Risør (-2019)
2013 2013,2.4,08 Miljøpartiet de Grønne,0901 Risør (-2019)
2017 2017,3.2,08 Miljøpartiet de Grønne,0901 Risør (-2019)
2013 2013,1.0,55 Rødt,0901 Risør (-2019)
2017 2017,1.7,55 Rødt,0901 Risør (-2019)
2013 2013,21.9,01 Arbeiderpartiet,0904 Grimstad (-2019)
2017 2017,20.8,01 Arbeiderpartiet,0904 Grimstad (-2019)
2013 2013,19.1,02 Fremskrittspartiet,0904 Grimstad (-2019)
2017 2017,18.2,02 Fremskrittspartiet,0904 Grimstad (-2019)
2013 2013,27.8,03 Høyre,0904 Grimstad (-2019)
2017 2017,27.2,03 Høyre,0904 Grimstad (-2019)
2013 2013,14.8,04 Kristelig Folkeparti,0904 Grimstad (-2019)
2017 2017,13.2,04 Kristelig Folkeparti,0904 Grimstad (-2019)
2013 2013,3.2,05 Senterpartiet,0904 Grimstad (-2019)
2017 2017,6.4,05 Senterpartiet,0904 Grimstad (-2019)
2013 2013,2.4,06 Sosialistisk Venstreparti,0904 Grimstad (-2019)
2017 2017,3.8,06 Sosialistisk Venstreparti,0904 Grimstad (-2019)
2013 2013,6.0,07 Venstre,0904 Grimstad (-2019)
2017 2017,3.8,07 Venstre,0904 Grimstad (-2019)
2013 2013,1.9,08 Miljøpartiet de Grønne,0904 Grimstad (-2019)
2017 2017,3.4,08 Miljøpartiet de Grønne,0904 Grimstad (-2019)
2013 2013,0.5,55 Rødt,0904 Grimstad (-2019)
2017 2017,1.0,55 Rødt,0904 Grimstad (-2019)
2013 2013,31.3,01 Arbeiderpartiet,0906 Arendal (1992-2019)
2017 2017,29.2,01 Arbeiderpartiet,0906 Arendal (1992-2019)
2013 2013,19.2,02 Fremskrittspartiet,0906 Arendal (1992-2019)
2017 2017,18.1,02 Fremskrittspartiet,0906 Arendal (1992-2019)
2013 2013,25.4,03 Høyre,0906 Arendal (1992-2019)
2017 2017,25.9,03 Høyre,0906 Arendal (1992-2019)
2013 2013,8.4,04 Kristelig Folkeparti,0906 Arendal (1992-2019)
2017 2017,6.8,04 Kristelig Folkeparti,0906 Arendal (1992-2019)
2013 2013,2.5,05 Senterpartiet,0906 Arendal (1992-2019)
2017 2017,5.6,05 Senterpartiet,0906 Arendal (1992-2019)
2013 2013,3.0,06 Sosialistisk Venstreparti,0906 Arendal (1992-2019)
2017 2017,4.6,06 Sosialistisk Venstreparti,0906 Arendal (1992-2019)
2013 2013,5.0,07 Venstre,0906 Arendal (1992-2019)
2017 2017,3.1,07 Venstre,0906 Arendal (1992-2019)
2013 2013,2.1,08 Miljøpartiet de Grønne,0906 Arendal (1992-2019)
2017 2017,2.6,08 Miljøpartiet de Grønne,0906 Arendal (1992-2019)
2013 2013,0.6,55 Rødt,0906 Arendal (1992-2019)
2017 2017,1.4,55 Rødt,0906 Arendal (1992-2019)
2013 2013,32.4,01 Arbeiderpartiet,0911 Gjerstad (-2019)
2017 2017,27.2,01 Arbeiderpartiet,0911 Gjerstad (-2019)
2013 2013,18.3,02 Fremskrittspartiet,0911 Gjerstad (-2019)
2017 2017,17.0,02 Fremskrittspartiet,0911 Gjerstad (-2019)
2013 2013,21.0,03 Høyre,0911 Gjerstad (-2019)
2017 2017,20.4,03 Høyre,0911 Gjerstad (-2019)
2013 2013,8.6,04 Kristelig Folkeparti,0911 Gjerstad (-2019)
2017 2017,6.6,04 Kristelig Folkeparti,0911 Gjerstad (-2019)
2013 2013,9.5,05 Senterpartiet,0911 Gjerstad (-2019)
2017 2017,20.8,05 Senterpartiet,0911 Gjerstad (-2019)
2013 2013,2.0,06 Sosialistisk Venstreparti,0911 Gjerstad (-2019)
2017 2017,2.5,06 Sosialistisk Venstreparti,0911 Gjerstad (-2019)
2013 2013,4.0,07 Venstre,0911 Gjerstad (-2019)
2017 2017,1.8,07 Venstre,0911 Gjerstad (-2019)
2013 2013,1.1,08 Miljøpartiet de Grønne,0911 Gjerstad (-2019)
2017 2017,1.3,08 Miljøpartiet de Grønne,0911 Gjerstad (-2019)
2013 2013,0.6,55 Rødt,0911 Gjerstad (-2019)
2017 2017,0.7,55 Rødt,0911 Gjerstad (-2019)
2013 2013,31.6,01 Arbeiderpartiet,0912 Vegårshei (-2019)
2017 2017,27.1,01 Arbeiderpartiet,0912 Vegårshei (-2019)
2013 2013,11.9,02 Fremskrittspartiet,0912 Vegårshei (-2019)
2017 2017,11.9,02 Fremskrittspartiet,0912 Vegårshei (-2019)
2013 2013,20.0,03 Høyre,0912 Vegårshei (-2019)
2017 2017,19.6,03 Høyre,0912 Vegårshei (-2019)
2013 2013,19.5,04 Kristelig Folkeparti,0912 Vegårshei (-2019)
2017 2017,19.2,04 Kristelig Folkeparti,0912 Vegårshei (-2019)
2013 2013,10.4,05 Senterpartiet,0912 Vegårshei (-2019)
2017 2017,15.9,05 Senterpartiet,0912 Vegårshei (-2019)
2013 2013,0.6,06 Sosialistisk Venstreparti,0912 Vegårshei (-2019)
2017 2017,2.0,06 Sosialistisk Venstreparti,0912 Vegårshei (-2019)
2013 2013,2.3,07 Venstre,0912 Vegårshei (-2019)
2017 2017,1.6,07 Venstre,0912 Vegårshei (-2019)
2013 2013,1.3,08 Miljøpartiet de Grønne,0912 Vegårshei (-2019)
2017 2017,1.0,08 Miljøpartiet de Grønne,0912 Vegårshei (-2019)
2013 2013,0.2,55 Rødt,0912 Vegårshei (-2019)
2017 2017,0.7,55 Rødt,0912 Vegårshei (-2019)
2013 2013,28.0,01 Arbeiderpartiet,0914 Tvedestrand (-2019)
2017 2017,25.4,01 Arbeiderpartiet,0914 Tvedestrand (-2019)
2013 2013,17.4,02 Fremskrittspartiet,0914 Tvedestrand (-2019)
2017 2017,15.0,02 Fremskrittspartiet,0914 Tvedestrand (-2019)
2013 2013,27.2,03 Høyre,0914 Tvedestrand (-2019)
2017 2017,28.7,03 Høyre,0914 Tvedestrand (-2019)
2013 2013,9.2,04 Kristelig Folkeparti,0914 Tvedestrand (-2019)
2017 2017,7.5,04 Kristelig Folkeparti,0914 Tvedestrand (-2019)
2013 2013,5.5,05 Senterpartiet,0914 Tvedestrand (-2019)
2017 2017,10.3,05 Senterpartiet,0914 Tvedestrand (-2019)
2013 2013,2.9,06 Sosialistisk Venstreparti,0914 Tvedestrand (-2019)
2017 2017,3.3,06 Sosialistisk Venstreparti,0914 Tvedestrand (-2019)
2013 2013,4.8,07 Venstre,0914 Tvedestrand (-2019)
2017 2017,3.4,07 Venstre,0914 Tvedestrand (-2019)
2013 2013,2.5,08 Miljøpartiet de Grønne,0914 Tvedestrand (-2019)
2017 2017,3.1,08 Miljøpartiet de Grønne,0914 Tvedestrand (-2019)
2013 2013,0.4,55 Rødt,0914 Tvedestrand (-2019)
2017 2017,1.5,55 Rødt,0914 Tvedestrand (-2019)
2013 2013,29.2,01 Arbeiderpartiet,0919 Froland (-2019)
2017 2017,22.4,01 Arbeiderpartiet,0919 Froland (-2019)
2013 2013,22.0,02 Fremskrittspartiet,0919 Froland (-2019)
2017 2017,22.6,02 Fremskrittspartiet,0919 Froland (-2019)
2013 2013,16.6,03 Høyre,0919 Froland (-2019)
2017 2017,18.1,03 Høyre,0919 Froland (-2019)
2013 2013,14.9,04 Kristelig Folkeparti,0919 Froland (-2019)
2017 2017,14.2,04 Kristelig Folkeparti,0919 Froland (-2019)
2013 2013,8.1,05 Senterpartiet,0919 Froland (-2019)
2017 2017,12.9,05 Senterpartiet,0919 Froland (-2019)
2013 2013,1.6,06 Sosialistisk Venstreparti,0919 Froland (-2019)
2017 2017,2.5,06 Sosialistisk Venstreparti,0919 Froland (-2019)
2013 2013,2.0,07 Venstre,0919 Froland (-2019)
2017 2017,1.7,07 Venstre,0919 Froland (-2019)
2013 2013,1.2,08 Miljøpartiet de Grønne,0919 Froland (-2019)
2017 2017,1.3,08 Miljøpartiet de Grønne,0919 Froland (-2019)
2013 2013,0.3,55 Rødt,0919 Froland (-2019)
2017 2017,0.6,55 Rødt,0919 Froland (-2019)
2013 2013,22.0,01 Arbeiderpartiet,0926 Lillesand (1962-2019)
2017 2017,20.8,01 Arbeiderpartiet,0926 Lillesand (1962-2019)
2013 2013,14.1,02 Fremskrittspartiet,0926 Lillesand (1962-2019)
2017 2017,14.0,02 Fremskrittspartiet,0926 Lillesand (1962-2019)
2013 2013,38.1,03 Høyre,0926 Lillesand (1962-2019)
2017 2017,34.3,03 Høyre,0926 Lillesand (1962-2019)
2013 2013,9.4,04 Kristelig Folkeparti,0926 Lillesand (1962-2019)
2017 2017,8.6,04 Kristelig Folkeparti,0926 Lillesand (1962-2019)
2013 2013,2.0,05 Senterpartiet,0926 Lillesand (1962-2019)
2017 2017,4.3,05 Senterpartiet,0926 Lillesand (1962-2019)
2013 2013,3.3,06 Sosialistisk Venstreparti,0926 Lillesand (1962-2019)
2017 2017,4.7,06 Sosialistisk Venstreparti,0926 Lillesand (1962-2019)
2013 2013,6.2,07 Venstre,0926 Lillesand (1962-2019)
2017 2017,6.2,07 Venstre,0926 Lillesand (1962-2019)
2013 2013,2.3,08 Miljøpartiet de Grønne,0926 Lillesand (1962-2019)
2017 2017,3.0,08 Miljøpartiet de Grønne,0926 Lillesand (1962-2019)
2013 2013,0.4,55 Rødt,0926 Lillesand (1962-2019)
2017 2017,1.4,55 Rødt,0926 Lillesand (1962-2019)
2013 2013,19.2,01 Arbeiderpartiet,0928 Birkenes (-2019)
2017 2017,19.3,01 Arbeiderpartiet,0928 Birkenes (-2019)
2013 2013,16.5,02 Fremskrittspartiet,0928 Birkenes (-2019)
2017 2017,17.7,02 Fremskrittspartiet,0928 Birkenes (-2019)
2013 2013,29.1,03 Høyre,0928 Birkenes (-2019)
2017 2017,24.3,03 Høyre,0928 Birkenes (-2019)
2013 2013,18.5,04 Kristelig Folkeparti,0928 Birkenes (-2019)
2017 2017,16.5,04 Kristelig Folkeparti,0928 Birkenes (-2019)
2013 2013,7.8,05 Senterpartiet,0928 Birkenes (-2019)
2017 2017,12.9,05 Senterpartiet,0928 Birkenes (-2019)
2013 2013,1.2,06 Sosialistisk Venstreparti,0928 Birkenes (-2019)
2017 2017,2.5,06 Sosialistisk Venstreparti,0928 Birkenes (-2019)
2013 2013,2.8,07 Venstre,0928 Birkenes (-2019)
2017 2017,2.3,07 Venstre,0928 Birkenes (-2019)
2013 2013,1.9,08 Miljøpartiet de Grønne,0928 Birkenes (-2019)
2017 2017,1.5,08 Miljøpartiet de Grønne,0928 Birkenes (-2019)
2013 2013,0.3,55 Rødt,0928 Birkenes (-2019)
2017 2017,1.2,55 Rødt,0928 Birkenes (-2019)
2013 2013,37.8,01 Arbeiderpartiet,0929 Åmli (-2019)
2017 2017,30.9,01 Arbeiderpartiet,0929 Åmli (-2019)
2013 2013,14.2,02 Fremskrittspartiet,0929 Åmli (-2019)
2017 2017,14.8,02 Fremskrittspartiet,0929 Åmli (-2019)
2013 2013,12.4,03 Høyre,0929 Åmli (-2019)
2017 2017,15.7,03 Høyre,0929 Åmli (-2019)
2013 2013,9.3,04 Kristelig Folkeparti,0929 Åmli (-2019)
2017 2017,9.4,04 Kristelig Folkeparti,0929 Åmli (-2019)
2013 2013,15.3,05 Senterpartiet,0929 Åmli (-2019)
2017 2017,20.5,05 Senterpartiet,0929 Åmli (-2019)
2013 2013,2.8,06 Sosialistisk Venstreparti,0929 Åmli (-2019)
2017 2017,2.9,06 Sosialistisk Venstreparti,0929 Åmli (-2019)
2013 2013,3.1,07 Venstre,0929 Åmli (-2019)
2017 2017,1.0,07 Venstre,0929 Åmli (-2019)
2013 2013,0.5,08 Miljøpartiet de Grønne,0929 Åmli (-2019)
2017 2017,0.6,08 Miljøpartiet de Grønne,0929 Åmli (-2019)
2013 2013,1.2,55 Rødt,0929 Åmli (-2019)
2017 2017,1.8,55 Rødt,0929 Åmli (-2019)
2013 2013,19.0,01 Arbeiderpartiet,0935 Iveland (-2019)
2017 2017,14.9,01 Arbeiderpartiet,0935 Iveland (-2019)
2013 2013,21.1,02 Fremskrittspartiet,0935 Iveland (-2019)
